 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 -2.2235 -2.2301 -2.2378 -2.2414 -2.2428 -2.2410 -2.2346 -2.2231 -2.2077 -2.1896
 -2.1707 -2.1525 -2.1353 -2.1186 -2.1015 -2.0562 -2.0169 -1.9897 -1.9773 -1.9791
 -1.9912 -2.0085 -2.0274 -2.0460 -2.0633 -2.0791 -2.0937 -2.1075 -2.1249 -2.1384
 -2.1495
 -2.1132 -2.1226 -2.1404 -2.1523 -2.1578 -2.1622 -2.1637 -2.1613 -2.1546 -2.1442
 -2.1312 -2.1172 -2.1032 -2.0898 -2.0765 -2.0407 -2.0050 -1.9798 -1.9677 -1.9685
 -1.9798 -1.9983 -2.0207 -2.0443 -2.0672 -2.0885 -2.1081 -2.1260 -2.1427 -2.1588
 -2.1753
 -2.0028 -2.0116 -2.0406 -2.0634 -2.0725 -2.0808 -2.0875 -2.0918 -2.0930 -2.0908
 -2.0852 -2.0772 -2.0678 -2.0581 -2.0489 -2.0256 -1.9934 -1.9699 -1.9584
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.0147 -2.9645 -2.9229 -2.8888 -2.8555 -2.8228 -2.8018 -2.7694 -2.7269 -2.6727
 -2.6065 -2.5357 -2.4578 -2.3807 -2.3095 -2.1613 -2.0569 -1.9898 -1.9484
 -2.9374 -2.8634 -2.8211 -2.7838 -2.7481 -2.7179 -2.6922 -2.6668 -2.6368 -2.5985
 -2.5494 -2.4879 -2.4184 -2.3491 -2.2847 -2.1521 -2.0579 -1.9968 -1.9591 -1.9355
 -2.9133 -2.8124 -2.7320 -2.6767 -2.6519 -2.6410 -2.6228 -2.5962 -2.5665 -2.5351
 -2.4981 -2.4518 -2.3935 -2.3305 -2.2707 -2.1471 -2.0601 -2.0043 -1.9708 -1.9505
 -1.9385
 -2.8991 -2.7993 -2.7115 -2.6386 -2.5830 -2.5459 -2.5302 -2.5274 -2.5157 -2.4886
 -2.4543 -2.4165 -2.3710 -2.3163 -2.2619 -2.1450 -2.0632 -2.0113 -1.9814 -1.9640
 -1.9538 -1.9484
 -2.8720 -2.7827 -2.7002 -2.6266 -2.5634 -2.5122 -2.4736 -2.4472 -2.4343 -2.4269
 -2.4092 -2.3812 -2.3455 -2.3013 -2.2524 -2.1433 -2.0654 -2.0165 -1.9900 -1.9760
 -1.9682 -1.9644 -1.9637 -1.9655
 -2.8242 -2.7502 -2.6794 -2.6129 -2.5517 -2.4971 -2.4504 -2.4125 -2.3826 -2.3600
 -2.3439 -2.3276 -2.3064 -2.2766 -2.2388 -2.1401 -2.0655 -2.0186 -1.9950 -1.9849
 -1.9807 -1.9795 -1.9807 -1.9837 -1.9881 -1.9943 -2.0029 -2.0153 -2.0343 -2.0585
 -2.7554 -2.6981 -2.6418 -2.5868 -2.5333 -2.4820 -2.4344 -2.3921 -2.3558 -2.3250
 -2.2982 -2.2753 -2.2559 -2.2355 -2.2095 -2.1324 -2.0626 -2.0170 -1.9951 -1.9891
 -1.9894 -1.9922 -1.9963 -2.0015 -2.0075 -2.0143 -2.0226 -2.0331 -2.0477 -2.0701
 -2.0982
 -2.6704 -2.6283 -2.5866 -2.5447 -2.5020 -2.4586 -2.4153 -2.3734 -2.3351 -2.3012
 -2.2708 -2.2434 -2.2190 -2.1966 -2.1745 -2.1141 -2.0556 -2.0121 -1.9908 -1.9872
 -1.9925 -2.0003 -2.0086 -2.0172 -2.0259 -2.0346 -2.0440 -2.0543 -2.0663 -2.0838
 -2.1099
 -2.5751 -2.5453 -2.5160 -2.4863 -2.4552 -2.4218 -2.3862 -2.3493 -2.3129 -2.2786
 -2.2474 -2.2192 -2.1931 -2.1689 -2.1459 -2.0911 -2.0422 -2.0039 -1.9830 -1.9803
 -1.9891 -2.0022 -2.0159 -2.0292 -2.0418 -2.0537 -2.0654 -2.0771 -2.0896 -2.1043
 -2.1240
 -2.4775 -2.4566 -2.4367 -2.4169 -2.3959 -2.3726 -2.3461 -2.3167 -2.2856 -2.2541
 -2.2240 -2.1963 -2.1709 -2.1473 -2.1248 -2.0718 -2.0273 -1.9937 -1.9739 -1.9705
 -1.9803 -1.9969 -2.0159 -2.0347 -2.0523 -2.0687 -2.0841 -2.0986 -2.1128 -2.1277
 -2.1434
 -2.3812 -2.3665 -2.3525 -2.3399 -2.3269 -2.3121 -2.2944 -2.2734 -2.2495 -2.2236
 -2.1969 -2.1711 -2.1471 -2.1251 -2.1044 -2.0555 -2.0133 -1.9826 -1.9644 -1.9602
 -1.9691 -1.9869 -2.0092 -2.0330 -2.0561 -2.0778 -2.0981 -2.1167 -2.1343 -2.1513
 -2.1686
 -2.2898 -2.2786 -2.2687 -2.2600 -2.2520 -2.2438 -2.2333 -2.2200 -2.2037 -2.1847
 -2.1637 -2.1419 -2.1223 -2.1012 -2.0847 -2.0422 -2.0002 -1.9706 -1.9545
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.1941 -3.1302 -3.0792 -3.0360 -2.9952 -2.9503 -2.8957 -2.8288 -2.7550 -2.6779
 -2.5980 -2.5166 -2.4365 -2.3629 -2.2961 -2.1569 -2.0538 -1.9829 -1.9398
 -3.1042 -3.0276 -2.9660 -2.9155 -2.8714 -2.8293 -2.7844 -2.7328 -2.6764 -2.6167
 -2.5525 -2.4834 -2.4115 -2.3429 -2.2800 -2.1498 -2.0549 -1.9908 -1.9511 -1.9273
 -3.0199 -2.9318 -2.8754 -2.8288 -2.7828 -2.7398 -2.6986 -2.6558 -2.6107 -2.5636
 -2.5131 -2.4568 -2.3941 -2.3305 -2.2709 -2.1474 -2.0582 -1.9982 -1.9616 -1.9404
 -1.9281
 -3.0019 -2.8872 -2.7938 -2.7238 -2.6795 -2.6566 -2.6324 -2.5986 -2.5592 -2.5179
 -2.4754 -2.4303 -2.3788 -2.3217 -2.2656 -2.1476 -2.0624 -2.0054 -1.9711 -1.9522
 -1.9419 -1.9366
 -2.9987 -2.8801 -2.7755 -2.6874 -2.6165 -2.5648 -2.5330 -2.5160 -2.5041 -2.4795
 -2.4436 -2.4034 -2.3607 -2.3124 -2.2610 -2.1483 -2.0661 -2.0113 -1.9789 -1.9624
 -1.9545 -1.9512 -1.9509 -1.9534
 -2.9881 -2.8752 -2.7714 -2.6796 -2.6011 -2.5365 -2.4850 -2.4458 -2.4192 -2.4058
 -2.3938 -2.3715 -2.3386 -2.2987 -2.2540 -2.1477 -2.0682 -2.0150 -1.9842 -1.9701
 -1.9653 -1.9647 -1.9665 -1.9702 -1.9756 -1.9824 -1.9922 -2.0064 -2.0259 -2.0498
 -2.9589 -2.8584 -2.7625 -2.6747 -2.5964 -2.5280 -2.4697 -2.4211 -2.3814 -2.3497
 -2.3265 -2.3109 -2.2948 -2.2714 -2.2392 -2.1447 -2.0678 -2.0159 -1.9862 -1.9741
 -1.9728 -1.9758 -1.9806 -1.9867 -1.9936 -2.0016 -2.0112 -2.0230 -2.0387 -2.0615
 -2.0896
 -2.9070 -2.8224 -2.7393 -2.6606 -2.5880 -2.5221 -2.4630 -2.4105 -2.3650 -2.3260
 -2.2925 -2.2644 -2.2427 -2.2248 -2.2045 -2.1358 -2.0646 -2.0139 -1.9846 -1.9737
 -1.9754 -1.9828 -1.9917 -2.0011 -2.0108 -2.0207 -2.0314 -2.0430 -2.0564 -2.0749
 -2.1013
 -2.8342 -2.7656 -2.6971 -2.6305 -2.5673 -2.5080 -2.4527 -2.4012 -2.3541 -2.3117
 -2.2740 -2.2407 -2.2115 -2.1870 -2.1658 -2.1127 -2.0562 -2.0085 -1.9797 -1.9691
 -1.9728 -1.9843 -1.9981 -2.0121 -2.0256 -2.0386 -2.0516 -2.0646 -2.0785 -2.0953
 -2.1152
 -2.7504 -2.6958 -2.6405 -2.5863 -2.5337 -2.4832 -2.4345 -2.3876 -2.3427 -2.3004
 -2.2613 -2.2258 -2.1940 -2.1656 -2.1404 -2.0876 -2.0408 -2.0004 -1.9727 -1.9616
 -1.9654 -1.9795 -1.9978 -2.0169 -2.0354 -2.0527 -2.0692 -2.0850 -2.1007 -2.1169
 -2.1339
 -2.6631 -2.6180 -2.5731 -2.5293 -2.4870 -2.4457 -2.4050 -2.3645 -2.3245 -2.2853
 -2.2476 -2.2122 -2.1797 -2.1502 -2.1235 -2.0676 -2.0235 -1.9885 -1.9640 -1.9526
 -1.9556 -1.9701 -1.9913 -2.0150 -2.0387 -2.0612 -2.0824 -2.1023 -2.1211 -2.1395
 -2.1581
 -2.5765 -2.5380 -2.5007 -2.4646 -2.4303 -2.3973 -2.3645 -2.3311 -2.2973 -2.2631
 -2.2290 -2.1958 -2.1636 -2.1339 -2.1151 -2.0527 -2.0043 -1.9728 -1.9536
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.5014 -3.4266 -3.3632 -3.3041 -3.2450 -3.1727 -3.0743 -2.9479 -2.8207 -2.7023
 -2.5963 -2.5028 -2.4196 -2.3468 -2.2822 -2.1494 -2.0487 -1.9759 -1.9287
 -3.3719 -3.2882 -3.2202 -3.1612 -3.1046 -3.0422 -2.9605 -2.8601 -2.7568 -2.6574
 -2.5644 -2.4791 -2.4017 -2.3324 -2.2704 -2.1436 -2.0494 -1.9827 -1.9396 -1.9139
 -3.2789 -3.1871 -3.1120 -3.0487 -2.9916 -2.9346 -2.8681 -2.7875 -2.7029 -2.6194
 -2.5391 -2.4626 -2.3906 -2.3243 -2.2645 -2.1420 -2.0522 -1.9894 -1.9489 -1.9252
 -1.9123
 -3.1757 -3.0797 -3.0128 -2.9560 -2.9005 -2.8457 -2.7882 -2.7229 -2.6530 -2.5827
 -2.5139 -2.4472 -2.3820 -2.3196 -2.2619 -2.1430 -2.0561 -1.9958 -1.9572 -1.9351
 -1.9239 -1.9190
 -3.1403 -3.0118 -2.9110 -2.8352 -2.7819 -2.7457 -2.7099 -2.6627 -2.6065 -2.5468
 -2.4872 -2.4290 -2.3718 -2.3149 -2.2601 -2.1445 -2.0599 -2.0013 -1.9643 -1.9436
 -1.9343 -1.9312 -1.9317 -1.9352
 -3.1342 -3.0002 -2.8830 -2.7839 -2.7035 -2.6404 -2.5926 -2.5587 -2.5336 -2.5019
 -2.4585 -2.4087 -2.3580 -2.3076 -2.2571 -2.1455 -2.0627 -2.0054 -1.9695 -1.9502
 -1.9428 -1.9421 -1.9448 -1.9497 -1.9566 -1.9656 -1.9772 -1.9930 -2.0137 -2.0375
 -3.1322 -2.9987 -2.8770 -2.7691 -2.6767 -2.5996 -2.5361 -2.4840 -2.4425 -2.4131
 -2.3928 -2.3698 -2.3367 -2.2953 -2.2508 -2.1451 -2.0640 -2.0077 -1.9726 -1.9544
 -1.9488 -1.9509 -1.9565 -1.9637 -1.9723 -1.9821 -1.9937 -2.0077 -2.0253 -2.0488
 -2.0766
 -3.1189 -2.9937 -2.8752 -2.7664 -2.6697 -2.5863 -2.5153 -2.4553 -2.4045 -2.3621
 -2.3275 -2.3021 -2.2831 -2.2617 -2.2332 -2.1422 -2.0634 -2.0079 -1.9731 -1.9556
 -1.9515 -1.9563 -1.9654 -1.9760 -1.9873 -1.9990 -2.0118 -2.0256 -2.0416 -2.0614
 -2.0882
 -3.0842 -2.9722 -2.8632 -2.7599 -2.6652 -2.5812 -2.5075 -2.4435 -2.3880 -2.3401
 -2.2985 -2.2630 -2.2338 -2.2111 -2.1914 -2.1307 -2.0596 -2.0052 -1.9707 -1.9535
 -1.9503 -1.9575 -1.9703 -1.9851 -2.0001 -2.0150 -2.0300 -2.0453 -2.0615 -2.0803
 -2.1018
 -3.0301 -2.9338 -2.8369 -2.7439 -2.6561 -2.5754 -2.5034 -2.4391 -2.3820 -2.3311
 -2.2859 -2.2460 -2.2109 -2.1806 -2.1553 -2.1044 -2.0511 -2.0008 -1.9665 -1.9488
 -1.9455 -1.9539 -1.9699 -1.9890 -2.0085 -2.0275 -2.0460 -2.0638 -2.0817 -2.1003
 -2.1205
 -2.9623 -2.8793 -2.7950 -2.7132 -2.6347 -2.5613 -2.4939 -2.4325 -2.3767 -2.3258
 -2.2793 -2.2371 -2.1992 -2.1654 -2.1357 -2.0783 -2.0333 -1.9924 -1.9602 -1.9421
 -1.9382 -1.9466 -1.9643 -1.9870 -2.0112 -2.0349 -2.0578 -2.0795 -2.1004 -2.1210
 -2.1418
 -2.8877 -2.8157 -2.7428 -2.6708 -2.6015 -2.5363 -2.4755 -2.4191 -2.3668 -2.3181
 -2.2728 -2.2306 -2.1917 -2.1562 -2.1326 -2.0524 -2.0062 -1.9800 -1.9518
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -3.7030 -3.6238 -3.5531 -3.4835 -3.4111 -3.3195 -3.1919 -3.0271 -2.8649 -2.7208
 -2.5989 -2.4979 -2.4128 -2.3394 -2.2751 -2.1445 -2.0454 -1.9724 -1.9222
 -3.5486 -3.4615 -3.3886 -3.3228 -3.2572 -3.1815 -3.0766 -2.9445 -2.8098 -2.6849
 -2.5742 -2.4790 -2.3975 -2.3270 -2.2650 -2.1393 -2.0457 -1.9786 -1.9333 -1.9061
 -3.4376 -3.3402 -3.2607 -3.1927 -3.1302 -3.0651 -2.9817 -2.8760 -2.7643 -2.6563
 -2.5567 -2.4677 -2.3894 -2.3208 -2.2603 -2.1380 -2.0481 -1.9843 -1.9421 -1.9167
 -1.9030
 -3.3317 -3.2404 -3.1596 -3.0888 -3.0251 -2.9639 -2.8962 -2.8120 -2.7198 -2.6276
 -2.5397 -2.4583 -2.3843 -2.3179 -2.2588 -2.1391 -2.0516 -1.9902 -1.9500 -1.9259
 -1.9136 -1.9084
 -3.2588 -3.1420 -3.0333 -2.9719 -2.9236 -2.8737 -2.8167 -2.7496 -2.6740 -2.5959
 -2.5195 -2.4468 -2.3787 -2.3157 -2.2583 -2.1409 -2.0552 -1.9953 -1.9566 -1.9338
 -1.9229 -1.9193 -1.9200 -1.9239
 -3.2211 -3.0758 -2.9610 -2.8685 -2.7964 -2.7420 -2.7024 -2.6652 -2.6179 -2.5592
 -2.4951 -2.4312 -2.3699 -2.3118 -2.2572 -2.1425 -2.0582 -1.9994 -1.9617 -1.9401
 -1.9306 -1.9290 -1.9316 -1.9369 -1.9445 -1.9541 -1.9669 -1.9840 -2.0055 -2.0296
 -3.2084 -3.0657 -2.9394 -2.8303 -2.7391 -2.6640 -2.6022 -2.5508 -2.5101 -2.4787
 -2.4466 -2.4053 -2.3557 -2.3041 -2.2538 -2.1430 -2.0601 -2.0020 -1.9649 -1.9442
 -1.9360 -1.9365 -1.9418 -1.9494 -1.9587 -1.9695 -1.9823 -1.9974 -2.0162 -2.0404
 -2.0680
 -3.2068 -3.0658 -2.9367 -2.8207 -2.7190 -2.6324 -2.5595 -2.4976 -2.4444 -2.3994
 -2.3640 -2.3379 -2.3134 -2.2825 -2.2440 -2.1418 -2.0603 -2.0028 -1.9659 -1.9458
 -1.9387 -1.9411 -1.9495 -1.9603 -1.9723 -1.9850 -1.9988 -2.0141 -2.0313 -2.0524
 -2.0795
 -3.1920 -3.0591 -2.9343 -2.8182 -2.7133 -2.6212 -2.5418 -2.4737 -2.4151 -2.3642
 -2.3201 -2.2830 -2.2536 -2.2307 -2.2085 -2.1354 -2.0579 -2.0012 -1.9645 -1.9445
 -1.9382 -1.9424 -1.9537 -1.9683 -1.9839 -1.9997 -2.0159 -2.0324 -2.0499 -2.0695
 -2.0927
 -3.1586 -3.0400 -2.9237 -2.8137 -2.7111 -2.6185 -2.5371 -2.4657 -2.4036 -2.3493
 -2.3015 -2.2595 -2.2228 -2.1919 -2.1667 -2.1135 -2.0532 -1.9983 -1.9615 -1.9411
 -1.9347 -1.9398 -1.9533 -1.9716 -1.9914 -2.0111 -2.0306 -2.0497 -2.0689 -2.0888
 -2.1103
 -3.1070 -3.0023 -2.8990 -2.7976 -2.7020 -2.6133 -2.5334 -2.4622 -2.3991 -2.3431
 -2.2931 -2.2485 -2.2087 -2.1735 -2.1428 -2.0850 -2.0378 -1.9924 -1.9565 -1.9357
 -1.9288 -1.9339 -1.9487 -1.9698 -1.9936 -2.0178 -2.0415 -2.0642 -2.0863 -2.1082
 -2.1305
 -3.0435 -2.9524 -2.8605 -2.7690 -2.6818 -2.5999 -2.5246 -2.4561 -2.3946 -2.3391
 -2.2887 -2.2430 -2.2015 -2.1641 -2.1368 -2.0499 -2.0117 -1.9835 -1.9495
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.9272 -3.8492 -3.7749 -3.6962 -3.6077 -3.4904 -3.3254 -3.1141 -2.9125 -2.7416
 -2.6050 -2.4954 -2.4066 -2.3322 -2.2681 -2.1387 -2.0413 -1.9683 -1.9166
 -3.7469 -3.6606 -3.5853 -3.5134 -3.4368 -3.3431 -3.2099 -3.0398 -2.8684 -2.7153
 -2.5863 -2.4809 -2.3942 -2.3217 -2.2592 -2.1341 -2.0410 -1.9731 -1.9266 -1.8975
 -3.6126 -3.5143 -3.4326 -3.3610 -3.2922 -3.2161 -3.1127 -2.9770 -2.8331 -2.6970
 -2.5767 -2.4746 -2.3892 -2.3174 -2.2556 -2.1329 -2.0428 -1.9783 -1.9347 -1.9075
 -1.8926
 -3.5090 -3.4028 -3.3133 -3.2371 -3.1688 -3.1017 -3.0220 -2.9154 -2.7964 -2.6780
 -2.5684 -2.4714 -2.3878 -2.3166 -2.2553 -2.1341 -2.0460 -1.9834 -1.9418 -1.9161
 -1.9023 -1.8966
 -3.3742 -3.2752 -3.1990 -3.1306 -3.0651 -3.0012 -2.9342 -2.8513 -2.7545 -2.6539
 -2.5566 -2.4669 -2.3869 -2.3170 -2.2563 -2.1362 -2.0494 -1.9881 -1.9479 -1.9234
 -1.9107 -1.9062 -1.9068 -1.9110
 -3.3050 -3.1723 -3.0673 -2.9879 -2.9299 -2.8849 -2.8390 -2.7798 -2.7052 -2.6225
 -2.5386 -2.4582 -2.3838 -2.3167 -2.2572 -2.1384 -2.0526 -1.9921 -1.9526 -1.9292
 -1.9175 -1.9145 -1.9168 -1.9224 -1.9306 -1.9414 -1.9554 -1.9734 -1.9957 -2.0203
 -3.2859 -3.1391 -3.0135 -2.9091 -2.8248 -2.7570 -2.7019 -2.6556 -2.6124 -2.5645
 -2.5066 -2.4416 -2.3760 -2.3137 -2.2566 -2.1398 -2.0548 -1.9949 -1.9559 -1.9331
 -1.9226 -1.9210 -1.9254 -1.9332 -1.9431 -1.9549 -1.9687 -1.9852 -2.0054 -2.0304
 -2.0582
 -3.2846 -3.1335 -2.9988 -2.8807 -2.7801 -2.6958 -2.6248 -2.5632 -2.5083 -2.4612
 -2.4229 -2.3885 -2.3494 -2.3027 -2.2526 -2.1399 -2.0558 -1.9964 -1.9573 -1.9349
 -1.9253 -1.9252 -1.9319 -1.9425 -1.9550 -1.9687 -1.9837 -2.0003 -2.0189 -2.0414
 -2.0692
 -3.2835 -3.1337 -2.9976 -2.8742 -2.7646 -2.6695 -2.5883 -2.5185 -2.4574 -2.4029
 -2.3552 -2.3156 -2.2845 -2.2575 -2.2280 -2.1369 -2.0545 -1.9956 -1.9566 -1.9343
 -1.9253 -1.9266 -1.9356 -1.9494 -1.9652 -1.9817 -1.9990 -2.0170 -2.0360 -2.0570
 -2.0817
 -3.2711 -3.1313 -2.9984 -2.8758 -2.7634 -2.6631 -2.5755 -2.4998 -2.4341 -2.3765
 -2.3254 -2.2803 -2.2414 -2.2092 -2.1830 -2.1224 -2.0521 -1.9938 -1.9547 -1.9319
 -1.9229 -1.9250 -1.9357 -1.9523 -1.9716 -1.9918 -2.0123 -2.0326 -2.0533 -2.0748
 -2.0979
 -3.2403 -3.1126 -2.9906 -2.8724 -2.7628 -2.6622 -2.5724 -2.4935 -2.4247 -2.3645
 -2.3112 -2.2639 -2.2218 -2.1848 -2.1528 -2.0933 -2.0414 -1.9899 -1.9510 -1.9278
 -1.9183 -1.9204 -1.9321 -1.9508 -1.9735 -1.9976 -2.0220 -2.0458 -2.0692 -2.0926
 -2.1165
 -3.1927 -3.0791 -2.9676 -2.8593 -2.7549 -2.6584 -2.5701 -2.4911 -2.4214 -2.3598
 -2.3050 -2.2562 -2.2124 -2.1732 -2.1374 -2.0496 -2.0224 -1.9839 -1.9455
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -4.1586 -4.0904 -4.0206 -3.9390 -3.8356 -3.6889 -3.4781 -3.2108 -2.9686 -2.7730
 -2.6205 -2.5015 -2.4073 -2.3305 -2.2651 -2.1357 -2.0389 -1.9658 -1.9128
 -3.9568 -3.8787 -3.8073 -3.7334 -3.6468 -3.5323 -3.3645 -3.1484 -2.9361 -2.7542
 -2.6073 -2.4906 -2.3975 -2.3216 -2.2576 -2.1317 -2.0385 -1.9698 -1.9217 -1.8903
 -3.7983 -3.7063 -3.6280 -3.5560 -3.4816 -3.3924 -3.2651 -3.0936 -2.9120 -2.7454
 -2.6042 -2.4888 -2.3954 -2.3191 -2.2552 -2.1308 -2.0400 -1.9742 -1.9291 -1.9001
 -1.8835
 -3.6789 -3.5725 -3.4835 -3.4069 -3.3361 -3.2624 -3.1683 -3.0356 -2.8848 -2.7367
 -2.6040 -2.4911 -2.3975 -2.3204 -2.2560 -2.1322 -2.0428 -1.9788 -1.9356 -1.9082
 -1.8926 -1.8858
 -3.5586 -3.4583 -3.3670 -3.2860 -3.2133 -3.1444 -3.0703 -2.9708 -2.8490 -2.7217
 -2.6010 -2.4934 -2.4010 -2.3235 -2.2585 -2.1346 -2.0461 -1.9832 -1.9412 -1.9151
 -1.9005 -1.8946 -1.8945 -1.8982
 -3.4191 -3.3025 -3.2164 -3.1520 -3.0951 -3.0367 -2.9734 -2.8981 -2.8030 -2.6971
 -2.5911 -2.4920 -2.4034 -2.3267 -2.2614 -2.1371 -2.0493 -1.9871 -1.9457 -1.9205
 -1.9070 -1.9021 -1.9033 -1.9085 -1.9166 -1.9277 -1.9424 -1.9613 -1.9842 -2.0092
 -3.3690 -3.2251 -3.1067 -3.0134 -2.9416 -2.8863 -2.8415 -2.7950 -2.7339 -2.6565
 -2.5703 -2.4837 -2.4020 -2.3284 -2.2637 -2.1392 -2.0519 -1.9902 -1.9491 -1.9244
 -1.9118 -1.9081 -1.9109 -1.9179 -1.9277 -1.9397 -1.9541 -1.9715 -1.9928 -2.0184
 -2.0465
 -3.3572 -3.2018 -3.0669 -2.9523 -2.8579 -2.7807 -2.7163 -2.6597 -2.6070 -2.5573
 -2.5073 -2.4518 -2.3895 -2.3252 -2.2642 -2.1406 -2.0535 -1.9921 -1.9511 -1.9266
 -1.9147 -1.9122 -1.9167 -1.9260 -1.9380 -1.9518 -1.9675 -1.9849 -2.0048 -2.0284
 -2.0568
 -3.3581 -3.1995 -3.0572 -2.9314 -2.8224 -2.7297 -2.6514 -2.5833 -2.5213 -2.4637
 -2.4124 -2.3693 -2.3320 -2.2943 -2.2517 -2.1396 -2.0528 -1.9918 -1.9510 -1.9265
 -1.9152 -1.9140 -1.9202 -1.9320 -1.9468 -1.9633 -1.9811 -2.0000 -2.0202 -2.0424
 -2.0684
 -3.3623 -3.2054 -3.0617 -2.9314 -2.8144 -2.7117 -2.6228 -2.5462 -2.4790 -2.4184
 -2.3632 -2.3140 -2.2720 -2.2376 -2.2082 -2.1326 -2.0517 -1.9909 -1.9499 -1.9250
 -1.9137 -1.9132 -1.9208 -1.9347 -1.9524 -1.9721 -1.9928 -2.0140 -2.0357 -2.0585
 -2.0831
 -3.3534 -3.2049 -3.0658 -2.9357 -2.8167 -2.7090 -2.6138 -2.5308 -2.4585 -2.3952
 -2.3386 -2.2878 -2.2424 -2.2029 -2.1693 -2.1055 -2.0457 -1.9881 -1.9471 -1.9218
 -1.9101 -1.9097 -1.9183 -1.9338 -1.9541 -1.9771 -2.0012 -2.0256 -2.0500 -2.0747
 -2.0999
 -3.3264 -3.1905 -3.0598 -2.9360 -2.8185 -2.7108 -2.6133 -2.5267 -2.4510 -2.3848
 -2.3264 -2.2745 -2.2281 -2.1865 -2.1350 -2.0583 -2.0348 -1.9834 -1.9426
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -4.3701 -4.3190 -4.2624 -4.1866 -4.0721 -3.8857 -3.6160 -3.2890 -3.0124 -2.7942
 -2.6281 -2.5006 -2.4011 -2.3204 -2.2540 -2.1244 -2.0292 -1.9575 -1.9040
 -4.1577 -4.0951 -4.0350 -3.9658 -3.8723 -3.7337 -3.5195 -3.2469 -2.9924 -2.7834
 -2.6203 -2.4935 -2.3939 -2.3140 -2.2479 -2.1211 -2.0285 -1.9599 -1.9111 -1.8783
 -3.9808 -3.9023 -3.8339 -3.7665 -3.6887 -3.5841 -3.4250 -3.2073 -2.9827 -2.7850
 -2.6241 -2.4964 -2.3951 -2.3139 -2.2472 -2.1206 -2.0295 -1.9632 -1.9171 -1.8870
 -1.8692
