 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F1500W
 -4.1749 -4.3235 -4.4649 -4.5999 -4.7289 -4.8524 -4.9709 -5.0850 -5.1953 -5.3026
 -5.4072
 -1.9840 -2.0714 -2.1586 -2.2450 -2.3312 -2.4169 -2.5016 -2.5849 -2.6667 -2.7470
 -2.8259 -2.9038 -2.9807 -3.0553 -3.1219 -3.3001 -3.4932 -3.6786 -3.8520 -4.0165
 -4.1733 -4.3227 -4.4649 -4.6006 -4.7302 -4.8542 -4.9731 -5.0874 -5.1975 -5.3041
 -5.4101
 -2.0279 -2.1115 -2.1927 -2.2727 -2.3522 -2.4318 -2.5116 -2.5912 -2.6702 -2.7483
 -2.8252 -2.9013 -2.9764 -3.0502 -3.1207 -3.2952 -3.4827 -3.6679 -3.8442 -4.0114
 -4.1700 -4.3205 -4.4636 -4.6002 -4.7305 -4.8552 -4.9749 -5.0896 -5.2000 -5.3065
 -5.4099
 -2.0791 -2.1617 -2.2363 -2.3119 -2.3851 -2.4582 -2.5317 -2.6057 -2.6804 -2.7552
 -2.8296 -2.9033 -2.9763 -3.0487 -3.1173 -3.2950 -3.4737 -3.6547 -3.8331
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F1500W
 -1.9035 -2.0044 -2.0976 -2.1833 -2.2617 -2.3373 -2.4151 -2.4981 -2.5841 -2.6661
 -2.7419 -2.8129 -2.8833 -2.9562 -3.0395 -3.2232 -3.3997 -3.5749 -3.7454
 -1.9322 -2.0435 -2.1468 -2.2426 -2.3316 -2.4148 -2.4946 -2.5764 -2.6590 -2.7376
 -2.8093 -2.8741 -2.9373 -3.0057 -3.0785 -3.2631 -3.4407 -3.6137 -3.7824 -3.9429
 -1.9253 -2.0402 -2.1515 -2.2631 -2.3643 -2.4578 -2.5438 -2.6260 -2.7071 -2.7847
 -2.8555 -2.9175 -2.9740 -3.0369 -3.1076 -3.2921 -3.4709 -3.6427 -3.8099 -3.9706
 -4.1238
 -1.9077 -2.0219 -2.1355 -2.2481 -2.3578 -2.4628 -2.5615 -2.6530 -2.7377 -2.8167
 -2.8894 -2.9525 -3.0052 -3.0599 -3.1268 -3.3102 -3.4903 -3.6619 -3.8279 -3.9883
 -4.1420 -4.2884
 -1.9018 -2.0136 -2.1229 -2.2314 -2.3387 -2.4438 -2.5458 -2.6442 -2.7385 -2.8274
 -2.9073 -2.9770 -3.0342 -3.0817 -3.1415 -3.3216 -3.5026 -3.6746 -3.8398 -3.9998
 -4.1534 -4.3002 -4.4402 -4.5742
 -1.9012 -2.0112 -2.1179 -2.2224 -2.3251 -2.4262 -2.5252 -2.6217 -2.7156 -2.8075
 -2.8966 -2.9790 -3.0475 -3.1020 -3.1553 -3.3290 -3.5101 -3.6827 -3.8476 -4.0070
 -4.1608 -4.3078 -4.4480 -4.5822 -4.7107 -4.8346 -4.9548 -5.0714 -5.1844 -5.2946
 -1.9018 -2.0120 -2.1175 -2.2200 -2.3199 -2.4177 -2.5135 -2.6070 -2.6980 -2.7863
 -2.8725 -2.9575 -3.0376 -3.1024 -3.1593 -3.3343 -3.5145 -3.6877 -3.8526 -4.0117
 -4.1654 -4.3128 -4.4534 -4.5877 -4.7163 -4.8398 -4.9590 -5.0748 -5.1870 -5.2958
 -5.4027
 -1.9052 -2.0137 -2.1187 -2.2202 -2.3186 -2.4142 -2.5073 -2.5982 -2.6868 -2.7731
 -2.8566 -2.9380 -3.0183 -3.0906 -3.1493 -3.3343 -3.5168 -3.6903 -3.8554 -4.0143
 -4.1681 -4.3159 -4.4569 -4.5916 -4.7204 -4.8438 -4.9627 -5.0775 -5.1889 -5.2971
 -5.4023
 -1.9137 -2.0193 -2.1225 -2.2230 -2.3204 -2.4147 -2.5062 -2.5951 -2.6818 -2.7663
 -2.8485 -2.9284 -3.0063 -3.0807 -3.1418 -3.3248 -3.5180 -3.6935 -3.8592 -4.0181
 -4.1720 -4.3203 -4.4619 -4.5972 -4.7264 -4.8501 -4.9689 -5.0834 -5.1942 -5.3019
 -5.4065
 -1.9295 -2.0290 -2.1282 -2.2260 -2.3216 -2.4146 -2.5048 -2.5922 -2.6774 -2.7604
 -2.8414 -2.9205 -2.9975 -3.0718 -3.1385 -3.3117 -3.5078 -3.6904 -3.8580 -4.0172
 -4.1710 -4.3196 -4.4619 -4.5978 -4.7275 -4.8517 -4.9708 -5.0854 -5.1959 -5.3030
 -5.4093
 -1.9542 -2.0476 -2.1410 -2.2343 -2.3265 -2.4170 -2.5055 -2.5914 -2.6752 -2.7569
 -2.8368 -2.9149 -2.9911 -3.0650 -3.1348 -3.3038 -3.4952 -3.6823 -3.8544 -4.0150
 -4.1690 -4.3179 -4.4607 -4.5973 -4.7277 -4.8526 -4.9723 -5.0873 -5.1980 -5.3049
 -5.4086
 -1.9883 -2.0756 -2.1632 -2.2508 -2.3380 -2.4245 -2.5099 -2.5937 -2.6758 -2.7560
 -2.8345 -2.9113 -2.9865 -3.0598 -3.1307 -3.3011 -3.4802 -3.6692 -3.8484
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8849 -1.9819 -2.0707 -2.1509 -2.2216 -2.2913 -2.3696 -2.4602 -2.5529 -2.6423
 -2.7262 -2.8051 -2.8816 -2.9577 -3.0336 -3.2193 -3.3958 -3.5658 -3.7351
 -1.9312 -2.0359 -2.1325 -2.2204 -2.3001 -2.3735 -2.4461 -2.5315 -2.6192 -2.7046
 -2.7851 -2.8599 -2.9321 -3.0056 -3.0805 -3.2668 -3.4445 -3.6145 -3.7803 -3.9406
 -1.9472 -2.0595 -2.1633 -2.2586 -2.3453 -2.4235 -2.4961 -2.5769 -2.6617 -2.7453
 -2.8246 -2.8976 -2.9660 -3.0357 -3.1089 -3.2953 -3.4747 -3.6453 -3.8095 -3.9686
 -4.1213
 -1.9329 -2.0492 -2.1642 -2.2707 -2.3679 -2.4553 -2.5326 -2.6101 -2.6923 -2.7745
 -2.8535 -2.9264 -2.9925 -3.0576 -3.1276 -3.3127 -3.4933 -3.6647 -3.8284 -3.9865
 -4.1391 -4.2854
 -1.9116 -2.0269 -2.1410 -2.2522 -2.3585 -2.4584 -2.5501 -2.6324 -2.7140 -2.7958
 -2.8754 -2.9498 -3.0161 -3.0769 -3.1420 -3.3234 -3.5047 -3.6769 -3.8407 -3.9980
 -4.1502 -4.2968 -4.4370 -4.5715
 -1.9047 -2.0156 -2.1238 -2.2303 -2.3353 -2.4376 -2.5356 -2.6286 -2.7175 -2.8032
 -2.8861 -2.9642 -3.0351 -3.0965 -3.1558 -3.3304 -3.5116 -3.6844 -3.8485 -4.0055
 -4.1574 -4.3041 -4.4445 -4.5790 -4.7081 -4.8325 -4.9532 -5.0705 -5.1843 -5.2941
 -1.9054 -2.0141 -2.1188 -2.2212 -2.3225 -2.4225 -2.5201 -2.6141 -2.7042 -2.7917
 -2.8775 -2.9607 -3.0385 -3.1081 -3.1693 -3.3357 -3.5156 -3.6890 -3.8536 -4.0106
 -4.1621 -4.3088 -4.4495 -4.5842 -4.7132 -4.8372 -4.9570 -5.0733 -5.1864 -5.2955
 -5.4016
 -1.9082 -2.0167 -2.1201 -2.2200 -2.3181 -2.4149 -2.5103 -2.6034 -2.6937 -2.7804
 -2.8641 -2.9458 -3.0254 -3.1002 -3.1686 -3.3407 -3.5181 -3.6916 -3.8567 -4.0140
 -4.1663 -4.3119 -4.4529 -4.5878 -4.7169 -4.8408 -4.9602 -5.0759 -5.1881 -5.2966
 -5.4015
 -1.9102 -2.0209 -2.1242 -2.2236 -2.3201 -2.4147 -2.5077 -2.5988 -2.6879 -2.7743
 -2.8574 -2.9373 -3.0146 -3.0885 -3.1575 -3.3394 -3.5220 -3.6955 -3.8611 -4.0187
 -4.1701 -4.3166 -4.4577 -4.5932 -4.7227 -4.8468 -4.9662 -5.0812 -5.1927 -5.3010
 -5.4059
 -1.9133 -2.0227 -2.1254 -2.2247 -2.3209 -2.4146 -2.5061 -2.5953 -2.6827 -2.7679
 -2.8506 -2.9303 -3.0069 -3.0801 -3.1487 -3.3254 -3.5187 -3.6951 -3.8611 -4.0191
 -4.1704 -4.3166 -4.4579 -4.5937 -4.7236 -4.8481 -4.9677 -5.0828 -5.1939 -5.3016
 -5.4084
 -1.9203 -2.0255 -2.1271 -2.2256 -2.3216 -2.4149 -2.5056 -2.5938 -2.6799 -2.7638
 -2.8455 -2.9249 -3.0015 -3.0750 -3.1446 -3.3140 -3.5065 -3.6920 -3.8603 -4.0187
 -4.1700 -4.3159 -4.4571 -4.5932 -4.7238 -4.8488 -4.9690 -5.0843 -5.1955 -5.3029
 -5.4070
 -1.9338 -2.0339 -2.1322 -2.2287 -2.3232 -2.4157 -2.5058 -2.5934 -2.6785 -2.7613
 -2.8420 -2.9206 -2.9970 -3.0708 -3.1452 -3.3052 -3.4854 -3.6862 -3.8587
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8605 -1.9534 -2.0384 -2.1160 -2.1858 -2.2556 -2.3336 -2.4238 -2.5191 -2.6143
 -2.7065 -2.7944 -2.8781 -2.9583 -3.0358 -3.2207 -3.3958 -3.5639 -3.7278
 -1.9181 -2.0193 -2.1121 -2.1961 -2.2721 -2.3414 -2.4086 -2.4912 -2.5792 -2.6685
 -2.7565 -2.8416 -2.9234 -3.0028 -3.0806 -3.2681 -3.4455 -3.6149 -3.7781 -3.9366
 -1.9479 -2.0551 -2.1540 -2.2440 -2.3244 -2.3951 -2.4583 -2.5352 -2.6187 -2.7043
 -2.7895 -2.8725 -2.9526 -3.0305 -3.1076 -3.2962 -3.4755 -3.6461 -3.8093 -3.9663
 -4.1182
 -1.9563 -2.0697 -2.1748 -2.2712 -2.3579 -2.4340 -2.4977 -2.5680 -2.6476 -2.7304
 -2.8134 -2.8948 -2.9734 -3.0495 -3.1250 -3.3130 -3.4937 -3.6652 -3.8288 -3.9853
 -4.1363 -4.2821
 -1.9355 -2.0569 -2.1719 -2.2783 -2.3751 -2.4598 -2.5310 -2.5961 -2.6715 -2.7514
 -2.8325 -2.9126 -2.9900 -3.0645 -3.1377 -3.3233 -3.5046 -3.6769 -3.8410 -3.9975
 -4.1480 -4.2935 -4.4335 -4.5681
 -1.9125 -2.0289 -2.1432 -2.2548 -2.3618 -2.4613 -2.5482 -2.6187 -2.6915 -2.7692
 -2.8487 -2.9278 -3.0045 -3.0779 -3.1489 -3.3300 -3.5112 -3.6842 -3.8486 -4.0055
 -4.1557 -4.3007 -4.4407 -4.5752 -4.7047 -4.8296 -4.9509 -5.0688 -5.1835 -5.2942
 -1.9046 -2.0157 -2.1241 -2.2308 -2.3359 -2.4379 -2.5335 -2.6181 -2.6963 -2.7764
 -2.8574 -2.9378 -3.0158 -3.0895 -3.1602 -3.3351 -3.5151 -3.6887 -3.8536 -4.0107
 -4.1610 -4.3057 -4.4454 -4.5799 -4.7091 -4.8337 -4.9542 -5.0712 -5.1850 -5.2954
 -5.4018
 -1.9067 -2.0150 -2.1192 -2.2209 -2.3212 -2.4202 -2.5162 -2.6060 -2.6893 -2.7698
 -2.8511 -2.9334 -3.0150 -3.0938 -3.1681 -3.3404 -3.5177 -3.6913 -3.8568 -4.0142
 -4.1646 -4.3090 -4.4485 -4.5830 -4.7123 -4.8366 -4.9567 -5.0729 -5.1858 -5.2956
 -5.4040
 -1.9125 -2.0221 -2.1246 -2.2231 -2.3192 -2.4142 -2.5079 -2.5986 -2.6853 -2.7679
 -2.8477 -2.9267 -3.0059 -3.0851 -3.1631 -3.3474 -3.5220 -3.6955 -3.8614 -4.0193
 -4.1699 -4.3141 -4.4534 -4.5879 -4.7175 -4.8420 -4.9621 -5.0779 -5.1902 -5.2993
 -5.4053
 -1.9171 -2.0266 -2.1294 -2.2270 -2.3211 -2.4131 -2.5038 -2.5930 -2.6801 -2.7644
 -2.8454 -2.9236 -2.9998 -3.0750 -3.1500 -3.3397 -3.5233 -3.6957 -3.8619 -4.0200
 -4.1707 -4.3149 -4.4539 -4.5883 -4.7181 -4.8429 -4.9631 -5.0788 -5.1907 -5.2993
 -5.4046
 -1.9176 -2.0281 -2.1320 -2.2302 -2.3241 -2.4149 -2.5040 -2.5914 -2.6774 -2.7616
 -2.8434 -2.9224 -2.9984 -3.0720 -3.1439 -3.3257 -3.5169 -3.6957 -3.8618 -4.0202
 -4.1710 -4.3152 -4.4539 -4.5883 -4.7182 -4.8435 -4.9640 -5.0800 -5.1918 -5.3001
 -5.4049
 -1.9178 -2.0278 -2.1321 -2.2314 -2.3257 -2.4167 -2.5054 -2.5919 -2.6769 -2.7602
 -2.8416 -2.9209 -2.9976 -3.0715 -3.1448 -3.3054 -3.5028 -3.6955 -3.8611
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8462 -1.9368 -2.0198 -2.0969 -2.1690 -2.2411 -2.3183 -2.4050 -2.5017 -2.5998
 -2.6956 -2.7874 -2.8745 -2.9571 -3.0359 -3.2210 -3.3949 -3.5621 -3.7245
 -1.9093 -2.0085 -2.0992 -2.1816 -2.2566 -2.3252 -2.3911 -2.4712 -2.5590 -2.6503
 -2.7418 -2.8313 -2.9174 -2.9999 -3.0795 -3.2681 -3.4451 -3.6140 -3.7768 -3.9342
 -1.9437 -2.0490 -2.1460 -2.2338 -2.3124 -2.3814 -2.4424 -2.5159 -2.5979 -2.6841
 -2.7720 -2.8593 -2.9441 -3.0260 -3.1055 -3.2959 -3.4751 -3.6455 -3.8087 -3.9652
 -4.1164
 -1.9594 -2.0699 -2.1723 -2.2660 -2.3500 -2.4230 -2.4835 -2.5501 -2.6273 -2.7095
 -2.7940 -2.8789 -2.9623 -3.0432 -3.1219 -3.3124 -3.4931 -3.6645 -3.8283 -3.9848
 -4.1353 -4.2806
 -1.9525 -2.0709 -2.1808 -2.2818 -2.3732 -2.4534 -2.5200 -2.5798 -2.6522 -2.7306
 -2.8120 -2.8944 -2.9761 -3.0558 -3.1333 -3.3224 -3.5040 -3.6762 -3.8404 -3.9973
 -4.1474 -4.2923 -4.4319 -4.5663
 -1.9228 -2.0432 -2.1606 -2.2725 -2.3762 -2.4689 -2.5467 -2.6085 -2.6753 -2.7499
 -2.8283 -2.9083 -2.9881 -3.0664 -3.1426 -3.3289 -3.5105 -3.6835 -3.8481 -4.0053
 -4.1555 -4.2998 -4.4391 -4.5733 -4.7027 -4.8279 -4.9494 -5.0677 -5.1825 -5.2935
 -1.9065 -2.0202 -2.1319 -2.2422 -2.3499 -2.4526 -2.5466 -2.6235 -2.6919 -2.7655
 -2.8424 -2.9209 -2.9994 -3.0765 -3.1515 -3.3338 -3.5145 -3.6880 -3.8531 -4.0106
 -4.1609 -4.3049 -4.4437 -4.5777 -4.7069 -4.8316 -4.9525 -5.0697 -5.1839 -5.2946
 -5.4013
 -1.9044 -2.0138 -2.1199 -2.2241 -2.3272 -2.4284 -2.5253 -2.6128 -2.6894 -2.7651
 -2.8443 -2.9251 -3.0054 -3.0840 -3.1598 -3.3386 -3.5171 -3.6908 -3.8563 -4.0140
 -4.1644 -4.3084 -4.4468 -4.5805 -4.7096 -4.8341 -4.9544 -5.0711 -5.1845 -5.2945
 -5.4009
 -1.9117 -2.0197 -2.1226 -2.2222 -2.3201 -2.4169 -2.5118 -2.6020 -2.6853 -2.7633
 -2.8405 -2.9195 -3.0002 -3.0814 -3.1612 -3.3463 -3.5215 -3.6950 -3.8611 -4.0191
 -4.1698 -4.3137 -4.4518 -4.5854 -4.7146 -4.8392 -4.9595 -5.0757 -5.1884 -5.2979
 -5.4042
 -1.9176 -2.0262 -2.1286 -2.2261 -2.3204 -2.4129 -2.5044 -2.5936 -2.6794 -2.7610
 -2.8392 -2.9160 -2.9927 -3.0703 -3.1489 -3.3438 -3.5232 -3.6954 -3.8616 -4.0199
 -4.1706 -4.3146 -4.4526 -4.5859 -4.7150 -4.8398 -4.9602 -5.0763 -5.1885 -5.2974
 -5.4032
 -1.9201 -2.0304 -2.1341 -2.2315 -2.3247 -2.4149 -2.5035 -2.5906 -2.6759 -2.7589
 -2.8391 -2.9166 -2.9920 -3.0664 -3.1408 -3.3305 -3.5210 -3.6957 -3.8618 -4.0202
 -4.1710 -4.3151 -4.4531 -4.5862 -4.7153 -4.8402 -4.9609 -5.0771 -5.1893 -5.2979
 -5.3979
 -1.9192 -2.0309 -2.1359 -2.2349 -2.3284 -2.4183 -2.5055 -2.5910 -2.6753 -2.7579
 -2.8387 -2.9172 -2.9933 -3.0672 -3.1369 -3.3064 -3.5149 -3.6959 -3.8617
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8309 -1.9186 -2.0009 -2.0777 -2.1490 -2.2203 -2.2974 -2.3853 -2.4845 -2.5852
 -2.6842 -2.7792 -2.8693 -2.9545 -3.0351 -3.2210 -3.3938 -3.5599 -3.7300
 -1.8994 -1.9964 -2.0852 -2.1662 -2.2401 -2.3077 -2.3722 -2.4501 -2.5385 -2.6321
 -2.7270 -2.8203 -2.9100 -2.9957 -3.0773 -3.2677 -3.4442 -3.6124 -3.7750 -3.9317
 -1.9380 -2.0414 -2.1362 -2.2220 -2.2989 -2.3664 -2.4259 -2.4956 -2.5764 -2.6638
 -2.7546 -2.8456 -2.9345 -3.0201 -3.1023 -3.2951 -3.4742 -3.6441 -3.8074 -3.9640
 -4.1146
 -1.9587 -2.0671 -2.1672 -2.2585 -2.3401 -2.4109 -2.4695 -2.5320 -2.6065 -2.6882
 -2.7746 -2.8628 -2.9503 -3.0354 -3.1175 -3.3112 -3.4923 -3.6633 -3.8272 -3.9841
 -4.1344 -4.2793
 -1.9630 -2.0770 -2.1830 -2.2803 -2.3682 -2.4451 -2.5085 -2.5647 -2.6331 -2.7097
 -2.7915 -2.8763 -2.9617 -3.0457 -3.1273 -3.3209 -3.5031 -3.6752 -3.8394 -3.9967
 -4.1471 -4.2914 -4.4305 -4.5645
 -1.9396 -2.0622 -2.1777 -2.2847 -2.3820 -2.4682 -2.5404 -2.5970 -2.6589 -2.7304
 -2.8078 -2.8888 -2.9715 -3.0539 -3.1346 -3.3271 -3.5096 -3.6825 -3.8472 -4.0047
 -4.1553 -4.2993 -4.4379 -4.5716 -4.7007 -4.8258 -4.9475 -5.0661 -5.1814 -5.2927
 -1.9128 -2.0300 -2.1458 -2.2591 -2.3676 -2.4683 -2.5567 -2.6250 -2.6842 -2.7512
 -2.8245 -2.9019 -2.9816 -3.0618 -3.1410 -3.3314 -3.5135 -3.6872 -3.8522 -4.0099
 -4.1607 -4.3046 -4.4427 -4.5758 -4.7047 -4.8293 -4.9503 -5.0679 -5.1825 -5.2936
 -5.4010
 -1.9039 -2.0151 -2.1239 -2.2314 -2.3377 -2.4413 -2.5392 -2.6252 -2.6943 -2.7631
 -2.8368 -2.9135 -2.9915 -3.0701 -3.1479 -3.3354 -3.5161 -3.6900 -3.8556 -4.0133
 -4.1642 -4.3081 -4.4459 -4.5787 -4.7072 -4.8315 -4.9520 -5.0689 -5.1826 -5.2932
 -5.4003
 -1.9087 -2.0170 -2.1211 -2.2227 -2.3232 -2.4227 -2.5197 -2.6101 -2.6900 -2.7624
 -2.8364 -2.9143 -2.9944 -3.0751 -3.1546 -3.3421 -3.5205 -3.6943 -3.8604 -4.0185
 -4.1693 -4.3134 -4.4510 -4.5835 -4.7119 -4.8362 -4.9566 -5.0733 -5.1864 -5.2963
 -5.4030
 -1.9161 -2.0238 -2.1260 -2.2240 -2.3197 -2.4140 -2.5072 -2.5972 -2.6818 -2.7599
 -2.8343 -2.9093 -2.9865 -3.0660 -3.1466 -3.3437 -3.5221 -3.6948 -3.8611 -4.0193
 -4.1701 -4.3142 -4.4519 -4.5842 -4.7124 -4.8366 -4.9570 -5.0733 -5.1860 -5.2953
 -5.4015
 -1.9216 -2.0310 -2.1335 -2.2308 -2.3239 -2.4146 -2.5038 -2.5914 -2.6764 -2.7577
 -2.8352 -2.9103 -2.9849 -3.0603 -3.1371 -3.3334 -3.5228 -3.6953 -3.8613 -4.0198
 -4.1707 -4.3147 -4.4525 -4.5849 -4.7129 -4.8371 -4.9575 -5.0738 -5.1863 -5.2952
 -5.3958
 -1.9228 -2.0342 -2.1387 -2.2369 -2.3297 -2.4190 -2.5059 -2.5910 -2.6747 -2.7564
 -2.8357 -2.9126 -2.9874 -3.0611 -3.1261 -3.3112 -3.5226 -3.6958 -3.8610
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F1500W
 -1.8151 -1.9014 -1.9771 -2.0474 -2.1175 -2.1917 -2.2732 -2.3651 -2.4675 -2.5709
 -2.6722 -2.7698 -2.8626 -2.9502 -3.0328 -3.2210 -3.3925 -3.5573 -3.7273
 -1.8887 -1.9836 -2.0707 -2.1506 -2.2236 -2.2890 -2.3511 -2.4272 -2.5178 -2.6142
 -2.7121 -2.8084 -2.9013 -2.9898 -3.0737 -3.2667 -3.4431 -3.6104 -3.7727 -3.9294
 -1.9314 -2.0327 -2.1255 -2.2095 -2.2845 -2.3501 -2.4074 -2.4731 -2.5539 -2.6434
 -2.7371 -2.8315 -2.9238 -3.0127 -3.0975 -3.2936 -3.4730 -3.6423 -3.8054 -3.9625
 -4.1130
 -1.9560 -2.0624 -2.1604 -2.2494 -2.3288 -2.3973 -2.4541 -2.5122 -2.5842 -2.6664
 -2.7550 -2.8464 -2.9374 -3.0261 -3.1113 -3.3093 -3.4910 -3.6618 -3.8254 -3.9828
 -4.1334 -4.2780
 -1.9673 -2.0784 -2.1815 -2.2759 -2.3609 -2.4350 -2.4957 -2.5488 -2.6128 -2.6877
 -2.7705 -2.8579 -2.9466 -3.0343 -3.1195 -3.3186 -3.5018 -3.6738 -3.8379 -3.9955
 -4.1463 -4.2906 -4.4293 -4.5629
 -1.9523 -2.0769 -2.1872 -2.2889 -2.3814 -2.4631 -2.5315 -2.5849 -2.6420 -2.7099
 -2.7865 -2.8690 -2.9545 -3.0404 -3.1248 -3.3241 -3.5083 -3.6814 -3.8458 -4.0035
 -4.1545 -4.2988 -4.4370 -4.5701 -4.6988 -4.8237 -4.9453 -5.0640 -5.1797 -5.2912
 -1.9251 -2.0467 -2.1653 -2.2781 -2.3827 -2.4768 -2.5572 -2.6193 -2.6727 -2.7341
 -2.8045 -2.8817 -2.9630 -3.0462 -3.1292 -3.3277 -3.5122 -3.6861 -3.8511 -4.0087
 -4.1598 -4.3042 -4.4420 -4.5745 -4.7027 -4.8270 -4.9479 -5.0657 -5.1806 -5.2921
 -5.3997
 -1.9069 -2.0208 -2.1331 -2.2445 -2.3537 -2.4585 -2.5553 -2.6374 -2.6983 -2.7580
 -2.8242 -2.8966 -2.9737 -3.0534 -3.1340 -3.3304 -3.5147 -3.6890 -3.8546 -4.0123
 -4.1632 -4.3076 -4.4453 -4.5775 -4.7052 -4.8291 -4.9494 -5.0664 -5.1804 -5.2914
 -5.3988
 -1.9068 -2.0160 -2.1221 -2.2265 -2.3302 -2.4326 -2.5317 -2.6226 -2.7007 -2.7668
 -2.8352 -2.9086 -2.9853 -3.0635 -3.1424 -3.3356 -3.5188 -3.6934 -3.8595 -4.0175
 -4.1684 -4.3128 -4.4506 -4.5826 -4.7100 -4.8336 -4.9537 -5.0704 -5.1837 -5.2939
 -5.4011
 -1.9130 -2.0203 -2.1233 -2.2227 -2.3204 -2.4173 -2.5128 -2.6044 -2.6886 -2.7633
 -2.8333 -2.9056 -2.9819 -3.0612 -3.1417 -3.3383 -3.5200 -3.6939 -3.8603 -4.0185
 -4.1693 -4.3136 -4.4515 -4.5835 -4.7106 -4.8340 -4.9538 -5.0701 -5.1829 -5.2946
 -5.3984
 -1.9210 -2.0293 -2.1313 -2.2285 -2.3224 -2.4145 -2.5054 -2.5944 -2.6797 -2.7594
 -2.8337 -2.9058 -2.9790 -3.0550 -3.1334 -3.3330 -3.5216 -3.6944 -3.8607 -4.0192
 -4.1700 -4.3142 -4.4521 -4.5843 -4.7114 -4.8346 -4.9541 -5.0702 -5.1828 -5.2920
 -5.3907
 -1.9257 -2.0359 -2.1394 -2.2366 -2.3293 -2.4187 -2.5061 -2.5920 -2.6758 -2.7570
 -2.8344 -2.9088 -2.9817 -3.0548 -3.1175 -3.3197 -3.5236 -3.6949 -3.8607
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F1500W
 -1.7990 -1.8840 -1.9555 -2.0217 -2.0906 -2.1659 -2.2474 -2.3449 -2.4512 -2.5568
 -2.6600 -2.7596 -2.8545 -2.9443 -3.0289 -3.2202 -3.3915 -3.5546 -3.7236
 -1.8774 -1.9704 -2.0561 -2.1349 -2.2060 -2.2689 -2.3272 -2.4027 -2.4972 -2.5968
 -2.6972 -2.7960 -2.8913 -2.9822 -3.0685 -3.2650 -3.4417 -3.6080 -3.7698 -3.9267
 -1.9241 -2.0234 -2.1142 -2.1965 -2.2696 -2.3328 -2.3865 -2.4484 -2.5306 -2.6232
 -2.7198 -2.8169 -2.9120 -3.0036 -3.0910 -3.2911 -3.4715 -3.6403 -3.8030 -3.9604
 -4.1112
