 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.5386 -2.3764 -2.4921 -3.1329 -4.1556 -4.7679 -5.0387 -5.1382 -5.0154 -4.6691
 -5.0390 -5.5288 -5.2064 -4.4304 -3.8947 -4.0682
 -3.0984 -2.9777 -2.9589 -3.1754 -3.5883 -3.8532 -4.0122 -4.1298 -4.1863 -4.1739
 -4.3950 -4.6130 -4.4745 -4.1253 -3.8928 -4.0811 -4.2652 -4.4275 -4.5998
 -3.3922 -3.3432 -3.2991 -3.3187 -3.4045 -3.4799 -3.5628 -3.6608 -3.7685 -3.8796
 -3.9850 -4.0481 -4.0229 -3.9451 -3.9087 -4.0929 -4.2795 -4.4468 -4.6121 -4.7685
 -4.9195
 -3.4200 -3.4729 -3.5127 -3.5628 -3.6042 -3.6480 -3.6905 -3.7313 -3.7619 -3.7864
 -3.8090 -3.8339 -3.8515 -3.8900 -3.9424 -4.1036 -4.2910 -4.4616 -4.6246 -4.7812
 -4.9317 -5.0763 -5.2159
 -3.5327 -3.5578 -3.5801 -3.6106 -3.6437 -3.6817 -3.7221 -3.7625 -3.8007 -3.8341
 -3.8619 -3.8888 -3.9139 -3.9463 -3.9907 -4.1306 -4.2992 -4.4703 -4.6350 -4.7917
 -4.9412 -5.0845 -5.2224 -5.3556 -5.4849
 -3.6528 -3.6586 -3.6670 -3.6811 -3.7028 -3.7315 -3.7657 -3.8024 -3.8399 -3.8762
 -3.9095 -3.9395 -3.9684 -3.9958 -4.0357 -4.1598 -4.3118 -4.4782 -4.6426 -4.7996
 -4.9488 -5.0914 -5.2282 -5.3601 -5.4877 -5.6115
 -3.7803 -3.7753 -3.7734 -3.7743 -3.7815 -3.7974 -3.8213 -3.8510 -3.8838 -3.9181
 -3.9524 -3.9851 -4.0157 -4.0431 -4.0774 -4.1912 -4.3288 -4.4853 -4.6474 -4.8049
 -4.9545 -5.0970 -5.2333 -5.3642 -5.4904 -5.6126 -5.7314 -5.8472 -5.9600 -6.0697
 -3.9153 -3.9079 -3.8993 -3.8896 -3.8830 -3.8836 -3.8929 -3.9111 -3.9357 -3.9644
 -3.9954 -4.0274 -4.0589 -4.0882 -4.1187 -4.2196 -4.3491 -4.4945 -4.6505 -4.8073
 -4.9580 -5.1011 -5.2374 -5.3679 -5.4933 -5.6144 -5.7317 -5.8457 -5.9568 -6.0654
 -6.1713
 -4.0523 -4.0470 -4.0365 -4.0215 -4.0053 -3.9919 -3.9850 -3.9874 -3.9994 -4.0188
 -4.0429 -4.0703 -4.1000 -4.1302 -4.1593 -4.2482 -4.3681 -4.5064 -4.6544 -4.8076
 -4.9586 -5.1031 -5.2402 -5.3708 -5.4960 -5.6164 -5.7328 -5.8455 -5.9550 -6.0618
 -6.1664
 -4.1782 -4.1828 -4.1776 -4.1636 -4.1433 -4.1202 -4.0996 -4.0856 -4.0811 -4.0865
 -4.1000 -4.1193 -4.1433 -4.1705 -4.1986 -4.2795 -4.3880 -4.5199 -4.6624 -4.8101
 -4.9592 -5.1048 -5.2436 -5.3754 -5.5010 -5.6214 -5.7374 -5.8494 -5.9579 -6.0635
 -6.1663
 -4.2962 -4.3077 -4.3087 -4.3003 -4.2810 -4.2562 -4.2282 -4.2017 -4.1812 -4.1703
 -4.1700 -4.1786 -4.1937 -4.2135 -4.2367 -4.3102 -4.4087 -4.5317 -4.6687 -4.8114
 -4.9563 -5.1007 -5.2407 -5.3742 -5.5011 -5.6221 -5.7382 -5.8499 -5.9578 -6.0623
 -6.1658
 -4.4005 -4.4217 -4.4301 -4.4271 -4.4136 -4.3919 -4.3628 -4.3310 -4.2999 -4.2764
 -4.2617 -4.2552 -4.2564 -4.2648 -4.2799 -4.3426 -4.4332 -4.5454 -4.6758 -4.8139
 -4.9548 -5.0961 -5.2354 -5.3702 -5.4989 -5.6213 -5.7382 -5.8503 -5.9582 -6.0624
 -6.1633
 -4.4910 -4.5247 -4.5418 -4.5440 -4.5411 -4.5273 -4.4946 -4.4631 -4.4290 -4.3982
