 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F300M
 -2.2772 -1.9541 -1.9937 -2.7306 -4.0723 -5.2045 -5.7153 -5.7231 -5.3307 -4.6954
 -5.3018 -6.2125 -5.7743 -4.5540 -3.6532 -3.8220
 -2.9884 -2.7839 -2.6966 -2.9089 -3.4158 -3.8742 -4.1115 -4.1873 -4.1635 -4.0923
 -4.4446 -4.8386 -4.6380 -4.0659 -3.6506 -3.8366 -4.0129 -4.1816 -4.3472
 -3.3241 -3.2411 -3.1513 -3.1301 -3.2009 -3.2947 -3.3744 -3.4598 -3.5762 -3.7226
 -3.8776 -3.9731 -3.9186 -3.7637 -3.6653 -3.8486 -4.0277 -4.1990 -4.3641 -4.5194
 -4.6725
 -3.2843 -3.3257 -3.3578 -3.3942 -3.4277 -3.4660 -3.5040 -3.5406 -3.5687 -3.5864
 -3.6007 -3.6161 -3.6160 -3.6475 -3.6973 -3.8580 -4.0460 -4.2171 -4.3791 -4.5353
 -4.6855 -4.8298 -4.9686
 -3.3675 -3.3858 -3.4033 -3.4266 -3.4538 -3.4866 -3.5225 -3.5590 -3.5937 -3.6235
 -3.6464 -3.6673 -3.6824 -3.7066 -3.7478 -3.8856 -4.0537 -4.2250 -4.3896 -4.5460
 -4.6951 -4.8380 -4.9754 -5.1082 -5.2370
 -3.4669 -3.4678 -3.4726 -3.4832 -3.5009 -3.5254 -3.5556 -3.5888 -3.6232 -3.6569
 -3.6880 -3.7149 -3.7392 -3.7584 -3.7950 -3.9157 -4.0664 -4.2325 -4.3971 -4.5540
 -4.7029 -4.8451 -4.9815 -5.1128 -5.2398 -5.3632
 -3.5825 -3.5717 -3.5657 -3.5640 -3.5690 -3.5824 -3.6033 -3.6300 -3.6601 -3.6922
 -3.7249 -3.7564 -3.7854 -3.8080 -3.8389 -3.9483 -4.0841 -4.2396 -4.4016 -4.5593
 -4.7089 -4.8511 -4.9869 -5.1174 -5.2431 -5.3647 -5.4830 -5.5982 -5.7106 -5.8200
 -3.7143 -3.6975 -3.6826 -3.6694 -3.6610 -3.6604 -3.6683 -3.6845 -3.7070 -3.7336
 -3.7630 -3.7943 -3.8256 -3.8536 -3.8823 -3.9783 -4.1054 -4.2492 -4.4046 -4.5614
 -4.7123 -4.8555 -4.9915 -5.1217 -5.2466 -5.3671 -5.4838 -5.5972 -5.7078 -5.8159
 -5.9215
 -3.8534 -3.8357 -3.8163 -3.7954 -3.7761 -3.7614 -3.7541 -3.7560 -3.7669 -3.7847
 -3.8073 -3.8338 -3.8633 -3.8939 -3.9229 -4.0089 -4.1256 -4.2620 -4.4087 -4.5614
 -4.7126 -4.8573 -4.9945 -5.1251 -5.2501 -5.3701 -5.4859 -5.5979 -5.7068 -5.8131
 -5.9173
 -3.9841 -3.9749 -3.9588 -3.9365 -3.9105 -3.8845 -3.8631 -3.8493 -3.8450 -3.8498
 -3.8623 -3.8806 -3.9041 -3.9317 -3.9605 -4.0419 -4.1469 -4.2764 -4.4174 -4.5640
 -4.7128 -4.8586 -4.9976 -5.1297 -5.2554 -5.3758 -5.4915 -5.6031 -5.7110 -5.8159
 -5.9182
 -4.1089 -4.1055 -4.0943 -4.0761 -4.0490 -4.0187 -3.9881 -3.9610 -3.9411 -3.9308
 -3.9305 -3.9385 -3.9532 -3.9728 -3.9963 -4.0712 -4.1694 -4.2894 -4.4246 -4.5659
 -4.7100 -4.8541 -4.9942 -5.1280 -5.2551 -5.3763 -5.4926 -5.6044 -5.7121 -5.8161
 -5.9189
 -4.2243 -4.2275 -4.2216 -4.2075 -4.1849 -4.1561 -4.1221 -4.0879 -4.0564 -4.0329
 -4.0183 -4.0121 -4.0138 -4.0230 -4.0392 -4.1046 -4.1954 -4.3046 -4.4326 -4.5692
 -4.7090 -4.8495 -4.9885 -5.1234 -5.2522 -5.3748 -5.4919 -5.6044 -5.7126 -5.8170
 -5.9177
 -4.3303 -4.3409 -4.3407 -4.3307 -4.3182 -4.2967 -4.2560 -4.2202 -4.1838 -4.1521
 -4.1259 -4.1048 -4.0884 -4.0823 -4.0893 -4.1419 -4.2249 -4.3220 -4.4414
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F300M
 -3.5987 -3.6490 -3.7197 -3.8086 -3.9058 -3.9249 -3.8310 -3.6704 -3.5208 -3.4674
 -3.6364 -3.8873 -3.9167 -3.7449 -3.6335 -3.8128
 -3.5255 -3.5709 -3.6293 -3.7000 -3.7774 -3.8156 -3.7913 -3.7209 -3.6417 -3.5944
 -3.6334 -3.7125 -3.7223 -3.6669 -3.6481 -3.8306 -4.0106 -4.1822 -4.3479
 -3.4738 -3.5140 -3.5616 -3.6169 -3.6776 -3.7255 -3.7465 -3.7385 -3.7122 -3.6785
 -3.6463 -3.6231 -3.6154 -3.6286 -3.6670 -3.8478 -4.0273 -4.1995 -4.3642 -4.5213
 -4.6725
 -3.4436 -3.4783 -3.5166 -3.5593 -3.6063 -3.6546 -3.6966 -3.7233 -3.7324 -3.7198
 -3.6750 -3.6190 -3.5961 -3.6299 -3.6902 -3.8644 -4.0414 -4.2133 -4.3775 -4.5340
 -4.6839 -4.8280 -4.9673
 -3.4349 -3.4638 -3.4943 -3.5272 -3.5636 -3.6029 -3.6416 -3.6753 -3.7022 -3.7183
 -3.7196 -3.7002 -3.6643 -3.6709 -3.7177 -3.8804 -4.0529 -4.2236 -4.3879 -4.5441
 -4.6932 -4.8361 -4.9736 -5.1065 -5.2356
 -3.4477 -3.4705 -3.4947 -3.5206 -3.5495 -3.5816 -3.6161 -3.6492 -3.6777 -3.6986
 -3.7179 -3.7338 -3.7251 -3.7219 -3.7551 -3.8984 -4.0636 -4.2310 -4.3953 -4.5519
 -4.7008 -4.8430 -4.9794 -5.1109 -5.2381 -5.3617
 -3.4839 -3.4990 -3.5153 -3.5340 -3.5559 -3.5819 -3.6113 -3.6427 -3.6734 -3.7009
 -3.7249 -3.7474 -3.7676 -3.7657 -3.7954 -3.9215 -4.0757 -4.2372 -4.3997 -4.5571
 -4.7066 -4.8488 -4.9847 -5.1153 -5.2412 -5.3630 -5.4815 -5.5969 -5.7094 -5.8188
 -3.5438 -3.5510 -3.5590 -3.5686 -3.5820 -3.6006 -3.6239 -3.6513 -3.6811 -3.7112
 -3.7396 -3.7669 -3.7941 -3.8074 -3.8326 -3.9480 -4.0914 -4.2444 -4.4022 -4.5592
 -4.7100 -4.8530 -4.9891 -5.1194 -5.2445 -5.3652 -5.4822 -5.5958 -5.7065 -5.8147
 -5.9203
 -3.5816 -3.6112 -3.6257 -3.6266 -3.6304 -3.6397 -3.6549 -3.6758 -3.7015 -3.7300
 -3.7597 -3.7898 -3.8202 -3.8469 -3.8691 -3.9746 -4.1087 -4.2543 -4.4042 -4.5590
 -4.7094 -4.8549 -4.9921 -5.1227 -5.2478 -5.3680 -5.4841 -5.5967 -5.7061 -5.8125
 -5.9161
 -3.7113 -3.7022 -3.7014 -3.7082 -3.7037 -3.7026 -3.7080 -3.7199 -3.7383 -3.7618
 -3.7888 -3.8181 -3.8491 -3.8799 -3.9058 -4.0034 -4.1277 -4.2672 -4.4125 -4.5611
