 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F115W
 -2.4144 -2.0126 -1.3325 -1.0592 -1.4550 -1.9750 -1.3163 -0.6452 -0.4020 -0.5187
 -0.5550 -0.6211 -0.9281 -1.3045 -1.5823 -1.6782
 -1.7662 -1.6443 -1.3759 -1.2838 -1.4479 -1.7097 -1.4698 -1.1944 -1.0568 -1.0528
 -1.0488 -1.0895 -1.2452 -1.4372 -1.5825 -1.6708 -1.7380 -1.8068 -1.9097
 -1.4050 -1.4263 -1.3944 -1.3972 -1.4381 -1.5350 -1.5228 -1.4794 -1.4327 -1.3979
 -1.3886 -1.4133 -1.4733 -1.5459 -1.6039 -1.6835 -1.7671 -1.8369 -1.9201 -2.0016
 -2.0678
 -1.3308 -1.3586 -1.3880 -1.3994 -1.4255 -1.4508 -1.4753 -1.5003 -1.5296 -1.5538
 -1.5743 -1.5926 -1.6125 -1.6307 -1.6465 -1.7163 -1.7851 -1.8591 -1.9354 -2.0129
 -2.0902 -2.1669 -2.2421
 -1.2924 -1.3233 -1.3550 -1.3799 -1.4091 -1.4378 -1.4662 -1.4944 -1.5231 -1.5517
 -1.5784 -1.6022 -1.6249 -1.6461 -1.6665 -1.7299 -1.8031 -1.8792 -1.9559 -2.0323
 -2.1080 -2.1829 -2.2567 -2.3304 -2.4047
 -1.2796 -1.3082 -1.3380 -1.3678 -1.3974 -1.4271 -1.4571 -1.4871 -1.5169 -1.5466
 -1.5761 -1.6045 -1.6308 -1.6562 -1.6796 -1.7411 -1.8153 -1.8931 -1.9710 -2.0477
 -2.1231 -2.1973 -2.2704 -2.3425 -2.4141 -2.4863
 -1.2923 -1.3133 -1.3370 -1.3631 -1.3904 -1.4187 -1.4480 -1.4784 -1.5096 -1.5407
 -1.5714 -1.6017 -1.6311 -1.6596 -1.6858 -1.7499 -1.8217 -1.9008 -1.9807 -2.0591
 -2.1355 -2.2101 -2.2831 -2.3546 -2.4251 -2.4951 -2.5653 -2.6381 -2.7145 -2.7914
 -1.3306 -1.3386 -1.3520 -1.3702 -1.3919 -1.4160 -1.4422 -1.4707 -1.5013 -1.5331
 -1.5651 -1.5967 -1.6276 -1.6577 -1.6866 -1.7542 -1.8247 -1.9028 -1.9844 -2.0655
 -2.1442 -2.2203 -2.2942 -2.3663 -2.4366 -2.5057 -2.5738 -2.6429 -2.7149 -2.7906
 -2.8674
 -1.3985 -1.3888 -1.3874 -1.3933 -1.4051 -1.4219 -1.4427 -1.4669 -1.4944 -1.5250
 -1.5571 -1.5897 -1.6220 -1.6534 -1.6836 -1.7549 -1.8253 -1.9013 -1.9830 -2.0661
 -2.1478 -2.2268 -2.3028 -2.3763 -2.4475 -2.5168 -2.5850 -2.6521 -2.7200 -2.7909
 -2.8662
 -1.4889 -1.4626 -1.4456 -1.4370 -1.4354 -1.4410 -1.4529 -1.4703 -1.4927 -1.5193
 -1.5495 -1.5818 -1.6149 -1.6476 -1.6791 -1.7534 -1.8246 -1.8991 -1.9793 -2.0630
 -2.1471 -2.2294 -2.3087 -2.3848 -2.4580 -2.5287 -2.5974 -2.6647 -2.7314 -2.7993
 -2.8686
 -1.5971 -1.5571 -1.5249 -1.4997 -1.4830 -1.4743 -1.4741 -1.4817 -1.4964 -1.5172
 -1.5437 -1.5742 -1.6067 -1.6396 -1.6717 -1.7483 -1.8220 -1.8956 -1.9739 -2.0561
 -2.1407 -2.2253 -2.3079 -2.3875 -2.4636 -2.5366 -2.6070 -2.6752 -2.7420 -2.8080
 -2.8747
 -1.7374 -1.6723 -1.6207 -1.5811 -1.5490 -1.5253 -1.5108 -1.5057 -1.5096 -1.5229
 -1.5437 -1.5699 -1.5995 -1.6309 -1.6628 -1.7425 -1.8190 -1.8922 -1.9688 -2.0495
 -2.1329 -2.2178 -2.3024 -2.3851 -2.4647 -2.5409 -2.6139 -2.6842 -2.7522 -2.8186
 -2.8843
 -1.9098 -1.8083 -1.7330 -1.6812 -1.6334 -1.5940 -1.5645 -1.5452 -1.5362 -1.5372
 -1.5475 -1.5663 -1.5930 -1.6215 -1.6527 -1.7358 -1.8156 -1.8889 -1.9640
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F115W
 -1.2740 -1.2782 -1.2931 -1.3255 -1.3835 -1.4809 -1.4687 -1.4687 -1.4782 -1.4829
 -1.4613 -1.4437 -1.4772 -1.5394 -1.5860 -1.6281
 -1.3105 -1.3233 -1.3415 -1.3700 -1.4148 -1.4845 -1.5014 -1.5184 -1.5357 -1.5490
 -1.5506 -1.5525 -1.5725 -1.6034 -1.6285 -1.6666 -1.7294 -1.8033 -1.8816
 -1.3326 -1.3533 -1.3753 -1.4019 -1.4373 -1.4865 -1.5205 -1.5489 -1.5727 -1.5928
 -1.6100 -1.6252 -1.6388 -1.6514 -1.6634 -1.6993 -1.7603 -1.8329 -1.9098 -1.9884
 -2.0672
 -1.3403 -1.3682 -1.3945 -1.4212 -1.4511 -1.4869 -1.5260 -1.5603 -1.5890 -1.6143
 -1.6395 -1.6617 -1.6760 -1.6833 -1.6907 -1.7262 -1.7855 -1.8573 -1.9333 -2.0102
 -2.0870 -2.1634 -2.2395
 -1.3336 -1.3680 -1.3991 -1.4279 -1.4562 -1.4857 -1.5179 -1.5525 -1.5847 -1.6135
 -1.6390 -1.6621 -1.6842 -1.6992 -1.7104 -1.7473 -1.8050 -1.8765 -1.9522 -2.0283
 -2.1039 -2.1788 -2.2531 -2.3271 -2.4019
 -1.3125 -1.3527 -1.3891 -1.4220 -1.4526 -1.4822 -1.5120 -1.5428 -1.5742 -1.6049
 -1.6326 -1.6567 -1.6809 -1.7029 -1.7202 -1.7621 -1.8189 -1.8902 -1.9666 -2.0430
 -2.1184 -2.1927 -2.2660 -2.3385 -2.4107 -2.4832
 -1.2853 -1.3280 -1.3685 -1.4054 -1.4394 -1.4712 -1.5019 -1.5322 -1.5625 -1.5924
 -1.6209 -1.6473 -1.6716 -1.6973 -1.7190 -1.7698 -1.8273 -1.8981 -1.9759 -2.0539
 -2.1302 -2.2049 -2.2782 -2.3502 -2.4212 -2.4917 -2.5625 -2.6357 -2.7124 -2.7894
 -1.2626 -1.3023 -1.3427 -1.3819 -1.4186 -1.4531 -1.4858 -1.5174 -1.5483 -1.5787
 -1.6082 -1.6361 -1.6620 -1.6882 -1.7127 -1.7699 -1.8304 -1.9008 -1.9795 -2.0599
 -2.1386 -2.2148 -2.2890 -2.3615 -2.4323 -2.5019 -2.5712 -2.6406 -2.7126 -2.7886
 -2.8654
 -1.2760 -1.2925 -1.3199 -1.3571 -1.3941 -1.4301 -1.4645 -1.4979 -1.5304 -1.5622
 -1.5930 -1.6228 -1.6510 -1.6780 -1.7046 -1.7660 -1.8294 -1.8994 -1.9774 -2.0604
 -2.1401 -2.2211 -2.2974 -2.3713 -2.4430 -2.5128 -2.5814 -2.6507 -2.7211 -2.7924
 -2.8643
 -1.2490 -1.2834 -1.3133 -1.3392 -1.3723 -1.4070 -1.4416 -1.4759 -1.5098 -1.5430
 -1.5755 -1.6072 -1.6378 -1.6671 -1.6957 -1.7610 -1.8263 -1.8968 -1.9745 -2.0574
 -2.1414 -2.2238 -2.3033 -2.3797 -2.4534 -2.5245 -2.5937 -2.6615 -2.7287 -2.7964
 -2.8666
 -1.2868 -1.2949 -1.3109 -1.3340 -1.3595 -1.3885 -1.4204 -1.4536 -1.4875 -1.5215
 -1.5554 -1.5888 -1.6215 -1.6531 -1.6838 -1.7544 -1.8217 -1.8923 -1.9689 -2.0506
 -2.1352 -2.2200 -2.3027 -2.3825 -2.4590 -2.5323 -2.6032 -2.6719 -2.7391 -2.8055
 -2.8726
 -1.3307 -1.3271 -1.3304 -1.3400 -1.3569 -1.3803 -1.4078 -1.4363 -1.4678 -1.5008
 -1.5348 -1.5693 -1.6035 -1.6371 -1.6699 -1.7467 -1.8166 -1.8877 -1.9634 -2.0438
 -2.1275 -2.2126 -2.2975 -2.3804 -2.4602 -2.5367 -2.6102 -2.6809 -2.7493 -2.8160
 -2.8820
 -1.3804 -1.3799 -1.3719 -1.3572 -1.3646 -1.3823 -1.4009 -1.4247 -1.4522 -1.4851
 -1.5169 -1.5506 -1.5853 -1.6202 -1.6540 -1.7379 -1.8110 -1.8830 -1.9580
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F115W
 -1.1300 -1.2008 -1.3144 -1.3897 -1.4076 -1.4353 -1.5194 -1.6137 -1.6635 -1.6632
 -1.6461 -1.6238 -1.6090 -1.6072 -1.6084 -1.6326
 -1.2142 -1.2585 -1.3273 -1.3828 -1.4186 -1.4600 -1.5226 -1.5870 -1.6311 -1.6515
 -1.6591 -1.6576 -1.6528 -1.6511 -1.6524 -1.6759 -1.7302 -1.8014 -1.8758
 -1.2760 -1.3045 -1.3440 -1.3849 -1.4286 -1.4756 -1.5237 -1.5695 -1.6096 -1.6422
 -1.6658 -1.6796 -1.6844 -1.6853 -1.6879 -1.7120 -1.7626 -1.8312 -1.9059 -1.9836
 -2.0639
 -1.3154 -1.3388 -1.3645 -1.3960 -1.4376 -1.4821 -1.5227 -1.5612 -1.5990 -1.6353
 -1.6662 -1.6898 -1.7038 -1.7098 -1.7149 -1.7409 -1.7893 -1.8557 -1.9301 -2.0066
 -2.0832 -2.1599 -2.2367
 -1.3324 -1.3614 -1.3888 -1.4161 -1.4456 -1.4795 -1.5196 -1.5621 -1.5993 -1.6308
 -1.6603 -1.6882 -1.7110 -1.7246 -1.7334 -1.7626 -1.8103 -1.8749 -1.9485 -2.0242
 -2.0998 -2.1748 -2.2493 -2.3233 -2.3981
 -1.3276 -1.3638 -1.3965 -1.4264 -1.4550 -1.4843 -1.5157 -1.5497 -1.5863 -1.6225
 -1.6533 -1.6805 -1.7072 -1.7288 -1.7433 -1.7775 -1.8254 -1.8889 -1.9624 -2.0383
 -2.1138 -2.1882 -2.2618 -2.3347 -2.4073 -2.4803
 -1.3056 -1.3488 -1.3879 -1.4227 -1.4541 -1.4837 -1.5131 -1.5432 -1.5744 -1.6061
 -1.6374 -1.6667 -1.6939 -1.7206 -1.7423 -1.7855 -1.8349 -1.8976 -1.9715 -2.0487
 -2.1251 -2.2001 -2.2735 -2.3460 -2.4174 -2.4884 -2.5597 -2.6333 -2.7102 -2.7872
 -1.2735 -1.3212 -1.3657 -1.4059 -1.4417 -1.4742 -1.5047 -1.5344 -1.5642 -1.5939
 -1.6231 -1.6512 -1.6779 -1.7054 -1.7309 -1.7853 -1.8389 -1.9015 -1.9753 -2.0544
 -2.1330 -2.2095 -2.2841 -2.3568 -2.4281 -2.4982 -2.5680 -2.6379 -2.7103 -2.7865
 -2.8633
 -1.2407 -1.2879 -1.3346 -1.3788 -1.4189 -1.4554 -1.4888 -1.5201 -1.5505 -1.5805
 -1.6097 -1.6379 -1.6648 -1.6910 -1.7177 -1.7775 -1.8372 -1.9012 -1.9747 -2.0549
 -2.1362 -2.2155 -2.2921 -2.3663 -2.4384 -2.5087 -2.5779 -2.6465 -2.7154 -2.7865
 -2.8623
 -1.2168 -1.2581 -1.3021 -1.3467 -1.3892 -1.4289 -1.4655 -1.4997 -1.5323 -1.5637
 -1.5943 -1.6239 -1.6522 -1.6792 -1.7062 -1.7687 -1.8318 -1.8984 -1.9717 -2.0523
 -2.1357 -2.2182 -2.2979 -2.3746 -2.4486 -2.5202 -2.5899 -2.6582 -2.7258 -2.7940
 -2.8645
 -1.2093 -1.2397 -1.2757 -1.3156 -1.3568 -1.3972 -1.4361 -1.4729 -1.5080 -1.5417
 -1.5743 -1.6060 -1.6364 -1.6657 -1.6939 -1.7599 -1.8246 -1.8928 -1.9662 -2.0459
 -2.1298 -2.2144 -2.2973 -2.3773 -2.4541 -2.5278 -2.5992 -2.6683 -2.7360 -2.8028
 -2.8703
 -1.2198 -1.2378 -1.2633 -1.2941 -1.3290 -1.3667 -1.4049 -1.4427 -1.4796 -1.5154
 -1.5503 -1.5843 -1.6173 -1.6491 -1.6797 -1.7509 -1.8177 -1.8868 -1.9604 -2.0391
 -2.1221 -2.2073 -2.2922 -2.3753 -2.4554 -2.5322 -2.6061 -2.6772 -2.7460 -2.8132
 -2.8795
 -1.2482 -1.2524 -1.2684 -1.2880 -1.3137 -1.3443 -1.3783 -1.4142 -1.4506 -1.4873
 -1.5236 -1.5595 -1.5949 -1.6293 -1.6636 -1.7417 -1.8111 -1.8804 -1.9543
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F115W
 -1.2396 -1.2965 -1.3559 -1.4113 -1.4652 -1.5159 -1.5615 -1.5991 -1.6263 -1.6420
 -1.6463 -1.6436 -1.6382 -1.6333 -1.6367 -1.6500
 -1.2056 -1.2575 -1.3151 -1.3754 -1.4361 -1.4942 -1.5474 -1.5934 -1.6304 -1.6570
 -1.6726 -1.6784 -1.6775 -1.6752 -1.6769 -1.6928 -1.7344 -1.7994 -1.8755
 -1.2058 -1.2475 -1.2982 -1.3550 -1.4144 -1.4736 -1.5298 -1.5807 -1.6245 -1.6596
 -1.6849 -1.6997 -1.7053 -1.7067 -1.7089 -1.7279 -1.7687 -1.8297 -1.9028 -1.9801
 -2.0586
 -1.2402 -1.2665 -1.3052 -1.3501 -1.4002 -1.4540 -1.5087 -1.5610 -1.6086 -1.6498
 -1.6832 -1.7075 -1.7216 -1.7278 -1.7327 -1.7553 -1.7962 -1.8545 -1.9253 -2.0009
 -2.0774 -2.1541 -2.2316
 -1.2812 -1.3005 -1.3293 -1.3663 -1.4089 -1.4547 -1.5017 -1.5482 -1.5928 -1.6346
 -1.6718 -1.7032 -1.7265 -1.7399 -1.7483 -1.7750 -1.8169 -1.8738 -1.9430 -2.0176
 -2.0932 -2.1684 -2.2434 -2.3180 -2.3935
 -1.3023 -1.3305 -1.3582 -1.3897 -1.4251 -1.4632 -1.5030 -1.5438 -1.5850 -1.6250
 -1.6604 -1.6925 -1.7209 -1.7427 -1.7563 -1.7879 -1.8314 -1.8881 -1.9564 -2.0308
 -2.1063 -2.1812 -2.2552 -2.3287 -2.4020 -2.4756
 -1.3018 -1.3371 -1.3704 -1.4016 -1.4318 -1.4628 -1.4955 -1.5305 -1.5678 -1.6075
 -1.6456 -1.6791 -1.7096 -1.7362 -1.7565 -1.7947 -1.8404 -1.8975 -1.9654 -2.0404
 -2.1168 -2.1923 -2.2663 -2.3393 -2.4115 -2.4832 -2.5553 -2.6296 -2.7067 -2.7836
 -1.2839 -1.3264 -1.3660 -1.4024 -1.4356 -1.4668 -1.4973 -1.5283 -1.5603 -1.5928
 -1.6255 -1.6584 -1.6900 -1.7201 -1.7467 -1.7961 -1.8445 -1.9023 -1.9702 -2.0459
 -2.1241 -2.2012 -2.2762 -2.3496 -2.4216 -2.4924 -2.5630 -2.6337 -2.7066 -2.7829
 -2.8597
 -1.2538 -1.3021 -1.3475 -1.3894 -1.4274 -1.4616 -1.4932 -1.5233 -1.5533 -1.5834
 -1.6130 -1.6421 -1.6707 -1.6998 -1.7287 -1.7894 -1.8441 -1.9032 -1.9712 -2.0472
 -2.1272 -2.2067 -2.2838 -2.3586 -2.4313 -2.5023 -2.5723 -2.6416 -2.7113 -2.7830
 -2.8588
 -1.2180 -1.2683 -1.3179 -1.3648 -1.4075 -1.4462 -1.4810 -1.5129 -1.5433 -1.5730
 -1.6020 -1.6304 -1.6578 -1.6847 -1.7123 -1.7767 -1.8388 -1.9014 -1.9698 -2.0458
 -2.1271 -2.2092 -2.2892 -2.3665 -2.4410 -2.5132 -2.5837 -2.6528 -2.7213 -2.7901
 -2.8610
 -1.1852 -1.2324 -1.2819 -1.3308 -1.3771 -1.4199 -1.4588 -1.4941 -1.5267 -1.5577
 -1.5877 -1.6169 -1.6452 -1.6724 -1.6992 -1.7643 -1.8288 -1.8954 -1.9651 -2.0407
 -2.1219 -2.2057 -2.2886 -2.3689 -2.4462 -2.5205 -2.5925 -2.6624 -2.7308 -2.7985
 -2.8666
 -1.1633 -1.2020 -1.2470 -1.2938 -1.3405 -1.3856 -1.4277 -1.4667 -1.5027 -1.5365
 -1.5686 -1.5997 -1.6298 -1.6588 -1.6868 -1.7537 -1.8191 -1.8874 -1.9589 -2.0344
 -2.1149 -2.1990 -2.2836 -2.3669 -2.4473 -2.5246 -2.5991 -2.6709 -2.7404 -2.8084
 -2.8754
 -1.1540 -1.1841 -1.2200 -1.2606 -1.3040 -1.3480 -1.3912 -1.4326 -1.4717 -1.5086
 -1.5436 -1.5773 -1.6099 -1.6415 -1.6751 -1.7449 -1.8097 -1.8774 -1.9512
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F115W
 -1.2176 -1.2727 -1.3322 -1.3922 -1.4521 -1.5082 -1.5579 -1.5996 -1.6311 -1.6513
 -1.6597 -1.6604 -1.6577 -1.6542 -1.6528 -1.6645
 -1.1828 -1.2404 -1.3024 -1.3661 -1.4297 -1.4908 -1.5468 -1.5958 -1.6357 -1.6651
 -1.6830 -1.6906 -1.6916 -1.6909 -1.6917 -1.7069 -1.7420 -1.7971 -1.8684
 -1.1615 -1.2156 -1.2758 -1.3396 -1.4044 -1.4680 -1.5281 -1.5824 -1.6290 -1.6663
 -1.6930 -1.7085 -1.7150 -1.7178 -1.7210 -1.7399 -1.7760 -1.8290 -1.8965 -1.9719
 -2.0501
 -1.1537 -1.1983 -1.2524 -1.3127 -1.3761 -1.4399 -1.5018 -1.5594 -1.6110 -1.6549
 -1.6897 -1.7141 -1.7279 -1.7349 -1.7407 -1.7635 -1.8014 -1.8536 -1.9186 -1.9919
 -2.0681 -2.1448 -2.2222
 -1.1871 -1.2156 -1.2481 -1.2974 -1.3534 -1.4136 -1.4742 -1.5325 -1.5865 -1.6349
 -1.6759 -1.7085 -1.7311 -1.7442 -1.7530 -1.7798 -1.8197 -1.8721 -1.9359 -2.0077
 -2.0829 -2.1586 -2.2341 -2.3095 -2.3860
 -1.2341 -1.2529 -1.2782 -1.3107 -1.3514 -1.4008 -1.4573 -1.5129 -1.5652 -1.6133
 -1.6565 -1.6941 -1.7245 -1.7456 -1.7590 -1.7901 -1.8322 -1.8855 -1.9489 -2.0200
 -2.0949 -2.1703 -2.2451 -2.3194 -2.3936 -2.4685
 -1.2597 -1.2846 -1.3098 -1.3368 -1.3678 -1.4041 -1.4471 -1.4969 -1.5489 -1.5981
 -1.6411 -1.6783 -1.7111 -1.7387 -1.7587 -1.7956 -1.8399 -1.8943 -1.9580 -2.0291
 -2.1044 -2.1803 -2.2552 -2.3291 -2.4022 -2.4751 -2.5484 -2.6237 -2.7014 -2.7780
 -1.2639 -1.2953 -1.3264 -1.3569 -1.3874 -1.4195 -1.4546 -1.4928 -1.5335 -1.5763
 -1.6200 -1.6607 -1.6959 -1.7262 -1.7514 -1.7969 -1.8437 -1.8994 -1.9636 -2.0350
 -2.1110 -2.1882 -2.2640 -2.3384 -2.4113 -2.4833 -2.5551 -2.6272 -2.7009 -2.7774
 -2.8538
 -1.2529 -1.2901 -1.3269 -1.3624 -1.3964 -1.4293 -1.4619 -1.4954 -1.5304 -1.5660
 -1.6017 -1.6373 -1.6728 -1.7062 -1.7362 -1.7936 -1.8439 -1.9011 -1.9659 -2.0375
 -2.1122 -2.1931 -2.2708 -2.3465 -2.4202 -2.4923 -2.5634 -2.6336 -2.7044 -2.7773
 -2.8532
 -1.2298 -1.2736 -1.3151 -1.3557 -1.3941 -1.4301 -1.4639 -1.4963 -1.5283 -1.5605
 -1.5926 -1.6241 -1.6547 -1.6853 -1.7156 -1.7827 -1.8410 -1.9004 -1.9660 -2.0379
 -2.1152 -2.1956 -2.2756 -2.3536 -2.4290 -2.5023 -2.5740 -2.6443 -2.7139 -2.7838
 -2.8554
 -1.1991 -1.2467 -1.2917 -1.3370 -1.3798 -1.4197 -1.4565 -1.4905 -1.5225 -1.5533
 -1.5837 -1.6135 -1.6426 -1.6708 -1.6988 -1.7667 -1.8316 -1.8958 -1.9626 -2.0345
 -2.1117 -2.1928 -2.2750 -2.3556 -2.4336 -2.5089 -2.5820 -2.6530 -2.7226 -2.7914
 -2.8606
