 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F200W
  1.0884  1.2285  1.3707  1.3935  1.3552  1.3147  1.2707  1.2306  1.1747  1.1200
  1.0614  0.9993  0.9321  0.8604  0.7869  0.6071  0.4299  0.2669  0.1055
  1.1136  1.1368  1.1607  1.1996  1.2511  1.2652  1.2390  1.1957  1.1457  1.0920
  1.0341  0.9717  0.9054  0.8366  0.7669  0.5939  0.4254  0.2615  0.1022 -0.0525
  1.0302  1.0540  1.0675  1.0794  1.0955  1.1293  1.1601  1.1534  1.1167  1.0655
  1.0101  0.9498  0.8850  0.8173  0.7486  0.5780  0.4127  0.2517  0.0948 -0.0574
 -0.2048
  0.9417  0.9753  0.9913  0.9980  1.0018  1.0053  1.0148  1.0370  1.0451  1.0239
  0.9804  0.9252  0.8636  0.7979  0.7303  0.5619  0.3993  0.2415  0.0876 -0.0626
 -0.2079 -0.3487
  0.8352  0.8884  0.9149  0.9257  0.9276  0.9261  0.9228  0.9193  0.9233  0.9260
  0.9153  0.8834  0.8349  0.7756  0.7110  0.5455  0.3851  0.2309  0.0803 -0.0679
 -0.2116 -0.3506 -0.4851 -0.6159
  0.7110  0.7820  0.8279  0.8496  0.8569  0.8560  0.8513  0.8444  0.8347  0.8243
  0.8158  0.8025  0.7757  0.7347  0.6829  0.5281  0.3702  0.2192  0.0723 -0.0731
 -0.2154 -0.3531 -0.4862 -0.6151 -0.7408 -0.8634 -0.9827 -1.0986 -1.2111 -1.3201
  0.5734  0.6579  0.7241  0.7609  0.7797  0.7851  0.7826  0.7765  0.7677  0.7555
  0.7396  0.7210  0.6992  0.6706  0.6324  0.5046  0.3542  0.2058  0.0627 -0.0787
 -0.2190 -0.3558 -0.4880 -0.6157 -0.7393 -0.8593 -0.9762 -1.0903 -1.2021 -1.3114
 -1.4168
  0.4266  0.5212  0.6002  0.6539  0.6879  0.7052  0.7101  0.7074  0.7007  0.6915
  0.6784  0.6604  0.6370  0.6087  0.5758  0.4686  0.3344  0.1913  0.0515 -0.0857
 -0.2226 -0.3581 -0.4898 -0.6169 -0.7397 -0.8585 -0.9738 -1.0862 -1.1959 -1.3033
 -1.4087
  0.2750  0.3769  0.4623  0.5272  0.5771  0.6090  0.6260  0.6315  0.6294  0.6233
  0.6145  0.6017  0.5833  0.5581  0.5267  0.4287  0.3077  0.1738  0.0372 -0.0964
