 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.3724 -1.3298 -1.5194 -1.4947 -1.3728 -1.1974 -1.0026 -0.8742 -0.7619 -0.6445
 -0.5320 -0.4264 -0.3303 -0.2446 -0.1697 -0.0157  0.0764  0.1431  0.1655
 -1.3698 -1.2446 -1.1415 -1.0777 -1.0529 -1.0015 -0.8989 -0.7819 -0.6736 -0.5702
 -0.4707 -0.3773 -0.2920 -0.2156 -0.1477 -0.0127  0.0765  0.1263  0.1495  0.1565
 -1.2269 -1.1090 -0.9962 -0.8969 -0.8188 -0.7756 -0.7488 -0.6927 -0.6091 -0.5160
 -0.4269 -0.3427 -0.2652 -0.1956 -0.1338 -0.0111  0.0693  0.1129  0.1325  0.1382
  0.1349
 -1.1035 -1.0041 -0.9008 -0.8000 -0.7088 -0.6318 -0.5743 -0.5410 -0.5094 -0.4576
 -0.3882 -0.3147 -0.2453 -0.1820 -0.1254 -0.0120  0.0624  0.1015  0.1178  0.1219
  0.1185  0.1095
 -0.9848 -0.9065 -0.8204 -0.7296 -0.6404 -0.5589 -0.4885 -0.4301 -0.3892 -0.3572
 -0.3224 -0.2759 -0.2222 -0.1677 -0.1168 -0.0121  0.0580  0.0937  0.1067  0.1081
  0.1036  0.0945  0.0813  0.0639
 -0.8698 -0.8068 -0.7397 -0.6647 -0.5854 -0.5070 -0.4353 -0.3729 -0.3202 -0.2769
 -0.2422 -0.2113 -0.1774 -0.1396 -0.1003 -0.0086  0.0575  0.0910  0.1011  0.0983
  0.0910  0.0805  0.0669  0.0505  0.0311  0.0080 -0.0194 -0.0515 -0.0885 -0.1306
 -0.7618 -0.7077 -0.6546 -0.5949 -0.5298 -0.4609 -0.3928 -0.3303 -0.2767 -0.2310
 -0.1914 -0.1569 -0.1266 -0.0978 -0.0686  0.0027  0.0618  0.0953  0.1023  0.0946
  0.0825  0.0688  0.0534  0.0362  0.0171 -0.0027 -0.0252 -0.0527 -0.0872 -0.1288
 -0.1735
 -0.6640 -0.6140 -0.5673 -0.5187 -0.4669 -0.4111 -0.3519 -0.2930 -0.2397 -0.1942
 -0.1555 -0.1212 -0.0898 -0.0615 -0.0353  0.0236  0.0720  0.1030  0.1096  0.0983
  0.0805  0.0617  0.0428  0.0233  0.0029 -0.0184 -0.0399 -0.0637 -0.0924 -0.1279
 -0.1714
 -0.5799 -0.5301 -0.4843 -0.4390 -0.3962 -0.3516 -0.3043 -0.2541 -0.2042 -0.1593
 -0.1212 -0.0890 -0.0601 -0.0331 -0.0078  0.0466  0.0877  0.1139  0.1210  0.1083
  0.0858  0.0610  0.0367  0.0131 -0.0101 -0.0332 -0.0568 -0.0812 -0.1084 -0.1387
 -0.1717
 -0.5126 -0.4608 -0.4125 -0.3675 -0.3255 -0.2862 -0.2485 -0.2089 -0.1673 -0.1257
 -0.0883 -0.0569 -0.0303 -0.0059  0.0169  0.0663  0.1041  0.1271  0.1337  0.1221
  0.0980  0.0685  0.0384  0.0093 -0.0184 -0.0450 -0.0710 -0.0967 -0.1228 -0.1502
 -0.1793
 -0.4619 -0.4031 -0.3500 -0.3023 -0.2593 -0.2207 -0.1861 -0.1544 -0.1222 -0.0885
 -0.0548 -0.0242  0.0014  0.0227  0.0416  0.0846  0.1196  0.1404  0.1458  0.1360
  0.1127  0.0817  0.0474  0.0128 -0.0204 -0.0519 -0.0818 -0.1105 -0.1384 -0.1664
 -0.1953
 -0.4160 -0.3301 -0.2655 -0.2168 -0.1792 -0.1484 -0.1212 -0.0949 -0.0689 -0.0429
 -0.0166  0.0097  0.0339  0.0541  0.0706  0.1046  0.1342  0.1534  0.1580
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F070W
 -1.6734 -1.6443 -1.5753 -1.4146 -1.2272 -1.0496 -0.9033 -0.7857 -0.6805 -0.5802
 -0.4837 -0.3919 -0.3058 -0.2263 -0.1542 -0.0069  0.0895  0.1516  0.1778
 -1.4590 -1.3405 -1.2830 -1.2569 -1.1525 -0.9986 -0.8503 -0.7291 -0.6272 -0.5326
