 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.4340 -0.3727 -0.3149 -0.2617 -0.2138 -0.1209 -0.0636 -0.0378 -0.0370 -0.0503
 -0.0700 -0.0938
 -0.8870 -0.8337 -0.7681 -0.6981 -0.6315 -0.5719 -0.5265 -0.5004 -0.4884 -0.4605
 -0.4141 -0.3609 -0.3081 -0.2586 -0.2138 -0.1268 -0.0728 -0.0479 -0.0477 -0.0623
 -0.0831 -0.1072 -0.1341 -0.1648
 -0.7906 -0.7531 -0.7047 -0.6458 -0.5834 -0.5232 -0.4679 -0.4202 -0.3849 -0.3650
 -0.3498 -0.3258 -0.2909 -0.2501 -0.2096 -0.1284 -0.0775 -0.0536 -0.0539 -0.0705
 -0.0936 -0.1191 -0.1466 -0.1762 -0.2073 -0.2409 -0.2783 -0.3204 -0.3674 -0.4171
 -0.6858 -0.6638 -0.6323 -0.5895 -0.5380 -0.4834 -0.4302 -0.3807 -0.3365 -0.2999
 -0.2727 -0.2546 -0.2383 -0.2179 -0.1927 -0.1250 -0.0776 -0.0547 -0.0552 -0.0737
 -0.1001 -0.1286 -0.1579 -0.1882 -0.2199 -0.2526 -0.2873 -0.3255 -0.3683 -0.4162
 -0.4689
 -0.5797 -0.5667 -0.5500 -0.5223 -0.4859 -0.4419 -0.3951 -0.3488 -0.3055 -0.2662
 -0.2322 -0.2042 -0.1830 -0.1669 -0.1520 -0.1115 -0.0727 -0.0514 -0.0517 -0.0712
 -0.1013 -0.1339 -0.1663 -0.1988 -0.2316 -0.2638 -0.2969 -0.3327 -0.3726 -0.4177
 -0.4687
 -0.4777 -0.4686 -0.4597 -0.4443 -0.4212 -0.3910 -0.3548 -0.3152 -0.2758 -0.2385
 -0.2047 -0.1750 -0.1495 -0.1288 -0.1127 -0.0833 -0.0598 -0.0437 -0.0444 -0.0639
 -0.0966 -0.1339 -0.1709 -0.2070 -0.2423 -0.2773 -0.3127 -0.3497 -0.3883 -0.4284
 -0.4698
 -0.3851 -0.3764 -0.3699 -0.3597 -0.3471 -0.3287 -0.3048 -0.2759 -0.2437 -0.2108
 -0.1796 -0.1514 -0.1265 -0.1049 -0.0867 -0.0565 -0.0398 -0.0315 -0.0341 -0.0527
 -0.0858 -0.1264 -0.1684 -0.2092 -0.2484 -0.2864 -0.3237 -0.3606 -0.3978 -0.4359
 -0.4758
 -0.3072 -0.2914 -0.2827 -0.2745 -0.2682 -0.2573 -0.2433 -0.2254 -0.2034 -0.1781
 -0.1517 -0.1265 -0.1039 -0.0840 -0.0666 -0.0354 -0.0198 -0.0158 -0.0219 -0.0401
 -0.0720 -0.1136 -0.1591 -0.2047 -0.2488 -0.2910 -0.3317 -0.3712 -0.4098 -0.4483
 -0.4875
 -0.2415 -0.2137 -0.1981 -0.1900 -0.1856 -0.1811 -0.1742 -0.1644 -0.1520 -0.1363
 -0.1175 -0.0976 -0.0784 -0.0610 -0.0459 -0.0178 -0.0027  0.0000 -0.0085
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5381 -1.4777 -1.3270 -1.1629 -1.0010 -0.8631 -0.7636 -0.6810 -0.6040 -0.5308
 -0.4618 -0.3963 -0.3339 -0.2750 -0.2197 -0.1034 -0.0228  0.0207  0.0307
 -1.2806 -1.2796 -1.2611 -1.1406 -0.9958 -0.8577 -0.7459 -0.6596 -0.5830 -0.5126
 -0.4468 -0.3846 -0.3255 -0.2699 -0.2181 -0.1106 -0.0378  0.0008  0.0099  0.0000
 -1.1675 -1.0793 -1.0439 -1.0487 -0.9756 -0.8554 -0.7389 -0.6444 -0.5675 -0.4990
 -0.4361 -0.3770 -0.3211 -0.2685 -0.2197 -0.1188 -0.0514 -0.0156 -0.0069 -0.0168
 -0.0364
 -1.0949 -0.9984 -0.9095 -0.8496 -0.8365 -0.8157 -0.7329 -0.6368 -0.5551 -0.4870
 -0.4264 -0.3701 -0.3172 -0.2674 -0.2212 -0.1259 -0.0625 -0.0288 -0.0202 -0.0302
 -0.0500 -0.0747
 -1.0240 -0.9417 -0.8518 -0.7666 -0.6978 -0.6561 -0.6435 -0.6119 -0.5447 -0.4754
 -0.4159 -0.3621 -0.3118 -0.2647 -0.2210 -0.1306 -0.0706 -0.0385 -0.0304 -0.0405
 -0.0612 -0.0863 -0.1144 -0.1448
 -0.9464 -0.8823 -0.8060 -0.7241 -0.6450 -0.5762 -0.5234 -0.4916 -0.4765 -0.4482
 -0.4007 -0.3513 -0.3039 -0.2594 -0.2180 -0.1324 -0.0754 -0.0449 -0.0372 -0.0477
 -0.0696 -0.0963 -0.1250 -0.1560 -0.1886 -0.2239 -0.2632 -0.3076 -0.3565 -0.4057
 -0.8615 -0.8135 -0.7543 -0.6856 -0.6126 -0.5419 -0.4779 -0.4234 -0.3817 -0.3563
 -0.3400 -0.3184 -0.2869 -0.2495 -0.2116 -0.1309 -0.0768 -0.0478 -0.0406 -0.0514
 -0.0747 -0.1036 -0.1343 -0.1661 -0.1994 -0.2336 -0.2701 -0.3104 -0.3558 -0.4061
 -0.4577
 -0.7733 -0.7356 -0.6915 -0.6385 -0.5782 -0.5143 -0.4516 -0.3937 -0.3428 -0.3002
 -0.2681 -0.2470 -0.2316 -0.2146 -0.1923 -0.1257 -0.0747 -0.0472 -0.0402 -0.0512
 -0.0757 -0.1074 -0.1409 -0.1749 -0.2094 -0.2447 -0.2805 -0.3181 -0.3594 -0.4056
 -0.4575
 -0.6876 -0.6531 -0.6185 -0.5788 -0.5326 -0.4808 -0.4258 -0.3711 -0.3199 -0.2737
 -0.2338 -0.2015 -0.1771 -0.1596 -0.1457 -0.1086 -0.0681 -0.0428 -0.0364 -0.0471
 -0.0724 -0.1067 -0.1440 -0.1814 -0.2185 -0.2554 -0.2928 -0.3318 -0.3725 -0.4146
 -0.4580
 -0.6105 -0.5748 -0.5420 -0.5107 -0.4760 -0.4369 -0.3933 -0.3467 -0.3000 -0.2553
 -0.2145 -0.1787 -0.1488 -0.1248 -0.1062 -0.0763 -0.0533 -0.0347 -0.0292 -0.0394
 -0.0640 -0.0998 -0.1408 -0.1824 -0.2232 -0.2629 -0.3023 -0.3413 -0.3806 -0.4209
 -0.4634
 -0.5483 -0.5017 -0.4679 -0.4390 -0.4108 -0.3812 -0.3488 -0.3129 -0.2746 -0.2353
 -0.1971 -0.1619 -0.1308 -0.1045 -0.0827 -0.0471 -0.0297 -0.0204 -0.0190 -0.0291
 -0.0527 -0.0885 -0.1318 -0.1775 -0.2227 -0.2664 -0.3090 -0.3504 -0.3911 -0.4317
 -0.4729
 -0.5023 -0.4433 -0.4020 -0.3704 -0.3435 -0.3185 -0.2936 -0.2672 -0.2387 -0.2077
 -0.1756 -0.1440 -0.1145 -0.0883 -0.0659 -0.0266 -0.0076 -0.0019 -0.0053
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5929 -1.4685 -1.2921 -1.1250 -0.9667 -0.8308 -0.7325 -0.6547 -0.5846 -0.5145
 -0.4495 -0.3879 -0.3295 -0.2742 -0.2221 -0.1089 -0.0264  0.0223  0.0385
 -1.3585 -1.3740 -1.2742 -1.1179 -0.9669 -0.8278 -0.7202 -0.6375 -0.5662 -0.4986
 -0.4363 -0.3775 -0.3219 -0.2693 -0.2198 -0.1142 -0.0392  0.0040  0.0179  0.0104
 -1.2028 -1.1374 -1.1482 -1.0957 -0.9658 -0.8340 -0.7164 -0.6257 -0.5525 -0.4863
 -0.4264 -0.3704 -0.3175 -0.2676 -0.2206 -0.1208 -0.0509 -0.0112  0.0017 -0.0056
 -0.0248
 -1.1363 -1.0300 -0.9504 -0.9292 -0.9199 -0.8312 -0.7199 -0.6200 -0.5417 -0.4756
 -0.4174 -0.3637 -0.3134 -0.2659 -0.2214 -0.1266 -0.0605 -0.0233 -0.0112 -0.0183
 -0.0375 -0.0625
 -1.0783 -0.9796 -0.8794 -0.7958 -0.7448 -0.7324 -0.6999 -0.6191 -0.5352 -0.4660
 -0.4079 -0.3561 -0.3080 -0.2629 -0.2207 -0.1307 -0.0677 -0.0325 -0.0210 -0.0281
 -0.0477 -0.0731 -0.1017 -0.1329
 -1.0145 -0.9324 -0.8410 -0.7489 -0.6677 -0.6048 -0.5674 -0.5511 -0.5175 -0.4571
 -0.3977 -0.3470 -0.3008 -0.2578 -0.2177 -0.1322 -0.0723 -0.0387 -0.0280 -0.0351
 -0.0552 -0.0818 -0.1112 -0.1428 -0.1768 -0.2138 -0.2544 -0.2990 -0.3474 -0.3980
 -0.9426 -0.8767 -0.8010 -0.7186 -0.6358 -0.5603 -0.4964 -0.4474 -0.4170 -0.3991
 -0.3724 -0.3326 -0.2906 -0.2501 -0.2121 -0.1311 -0.0740 -0.0420 -0.0317 -0.0391
 -0.0598 -0.0880 -0.1192 -0.1518 -0.1860 -0.2221 -0.2604 -0.3018 -0.3474 -0.3982
 -0.4498
 -0.8665 -0.8113 -0.7507 -0.6828 -0.6100 -0.5369 -0.4684 -0.4083 -0.3583 -0.3197
 -0.2943 -0.2768 -0.2576 -0.2322 -0.2017 -0.1268 -0.0728 -0.0422 -0.0325 -0.0398
 -0.0608 -0.0908 -0.1245 -0.1593 -0.1948 -0.2312 -0.2683 -0.3075 -0.3500 -0.3972
 -0.4496
 -0.7920 -0.7402 -0.6892 -0.6347 -0.5752 -0.5121 -0.4483 -0.3876 -0.3329 -0.2856
 -0.2465 -0.2165 -0.1957 -0.1804 -0.1653 -0.1167 -0.0677 -0.0390 -0.0298 -0.0371
 -0.0584 -0.0900 -0.1267 -0.1647 -0.2027 -0.2408 -0.2795 -0.3189 -0.3596 -0.4032
 -0.4498
 -0.7250 -0.6714 -0.6238 -0.5775 -0.5297 -0.4786 -0.4247 -0.3699 -0.3171 -0.2683
 -0.2252 -0.1884 -0.1586 -0.1359 -0.1190 -0.0885 -0.0578 -0.0326 -0.0240 -0.0309
 -0.0517 -0.0840 -0.1233 -0.1650 -0.2066 -0.2474 -0.2879 -0.3283 -0.3689 -0.4106
 -0.4544
 -0.6713 -0.6094 -0.5603 -0.5164 -0.4746 -0.4332 -0.3901 -0.3449 -0.2988 -0.2535
 -0.2108 -0.1725 -0.1393 -0.1119 -0.0899 -0.0549 -0.0353 -0.0213 -0.0152 -0.0220
 -0.0420 -0.0740 -0.1148 -0.1599 -0.2055 -0.2501 -0.2937 -0.3363 -0.3783 -0.4203
 -0.4626
 -0.6347 -0.5594 -0.5035 -0.4576 -0.4169 -0.3798 -0.3443 -0.3084 -0.2714 -0.2332
 -0.1951 -0.1588 -0.1256 -0.0967 -0.0724 -0.0308 -0.0107 -0.0027 -0.0027
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6096 -1.4342 -1.2508 -1.0881 -0.9416 -0.8094 -0.7107 -0.6319 -0.5651 -0.4983
 -0.4365 -0.3782 -0.3231 -0.2710 -0.2218 -0.1129 -0.0299  0.0222  0.0462
 -1.4604 -1.4114 -1.2552 -1.0875 -0.9391 -0.8059 -0.7005 -0.6186 -0.5485 -0.4839
 -0.4244 -0.3686 -0.3160 -0.2662 -0.2191 -0.1164 -0.0400  0.0071  0.0259  0.0218
 -1.2400 -1.2330 -1.2191 -1.0910 -0.9426 -0.8100 -0.6968 -0.6084 -0.5364 -0.4724
 -0.4150 -0.3616 -0.3114 -0.2640 -0.2191 -0.1214 -0.0496 -0.0063  0.0106  0.0066
 -0.0114
 -1.1654 -1.0599 -1.0185 -1.0250 -0.9419 -0.8163 -0.7004 -0.6032 -0.5266 -0.4624
 -0.4062 -0.3549 -0.3070 -0.2618 -0.2192 -0.1261 -0.0578 -0.0172 -0.0016 -0.0055
 -0.0233 -0.0484
 -1.1198 -1.0058 -0.9028 -0.8372 -0.8244 -0.7970 -0.7044 -0.6050 -0.5208 -0.4539
 -0.3973 -0.3474 -0.3015 -0.2585 -0.2180 -0.1295 -0.0642 -0.0255 -0.0110 -0.0150
 -0.0326 -0.0579 -0.0871 -0.1192
 -1.0713 -0.9700 -0.8647 -0.7676 -0.6928 -0.6500 -0.6346 -0.5948 -0.5204 -0.4478
 -0.3885 -0.3389 -0.2945 -0.2533 -0.2148 -0.1308 -0.0685 -0.0315 -0.0177 -0.0219
 -0.0395 -0.0654 -0.0952 -0.1275 -0.1621 -0.1999 -0.2418 -0.2885 -0.3390 -0.3888
 -1.0151 -0.9289 -0.8358 -0.7405 -0.6516 -0.5768 -0.5205 -0.4860 -0.4662 -0.4329
 -0.3799 -0.3293 -0.2857 -0.2461 -0.2093 -0.1296 -0.0704 -0.0350 -0.0217 -0.0260
 -0.0437 -0.0705 -0.1018 -0.1351 -0.1702 -0.2075 -0.2470 -0.2899 -0.3372 -0.3887
 -0.4404
 -0.9536 -0.8783 -0.7994 -0.7159 -0.6315 -0.5513 -0.4810 -0.4228 -0.3784 -0.3487
 -0.3286 -0.3038 -0.2711 -0.2358 -0.2014 -0.1259 -0.0696 -0.0357 -0.0229 -0.0272
 -0.0450 -0.0727 -0.1059 -0.1412 -0.1777 -0.2152 -0.2546 -0.2957 -0.3394 -0.3871
 -0.4401
 -0.8927 -0.8221 -0.7516 -0.6807 -0.6074 -0.5335 -0.4626 -0.3985 -0.3433 -0.2977
 -0.2623 -0.2373 -0.2188 -0.2014 -0.1809 -0.1182 -0.0653 -0.0333 -0.0211 -0.0254
 -0.0434 -0.0720 -0.1073 -0.1455 -0.1843 -0.2235 -0.2635 -0.3044 -0.3467 -0.3913
 -0.4398
 -0.8382 -0.7654 -0.6995 -0.6365 -0.5740 -0.5105 -0.4469 -0.3850 -0.3279 -0.2773
 -0.2340 -0.1983 -0.1703 -0.1500 -0.1347 -0.0995 -0.0583 -0.0282 -0.0165 -0.0205
 -0.0381 -0.0669 -0.1039 -0.1451 -0.1871 -0.2289 -0.2706 -0.3124 -0.3547 -0.3980
 -0.4433
 -0.7948 -0.7152 -0.6482 -0.5875 -0.5310 -0.4766 -0.4224 -0.3682 -0.3152 -0.2651
 -0.2197 -0.1801 -0.1466 -0.1193 -0.0982 -0.0646 -0.0407 -0.0195 -0.0090 -0.0129
 -0.0299 -0.0585 -0.0963 -0.1400 -0.1855 -0.2307 -0.2753 -0.3192 -0.3627 -0.4063
 -0.4498
 -0.7671 -0.6751 -0.6026 -0.5402 -0.4846 -0.4342 -0.3872 -0.3414 -0.2960 -0.2512
 -0.2082 -0.1684 -0.1331 -0.1027 -0.0777 -0.0359 -0.0148 -0.0031  0.0016
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5822 -1.3863 -1.2054 -1.0513 -0.9136 -0.7891 -0.6931 -0.6118 -0.5447 -0.4823
 -0.4230 -0.3671 -0.3147 -0.2654 -0.2188 -0.1147 -0.0325  0.0237  0.0521
 -1.4448 -1.4028 -1.2224 -1.0546 -0.9097 -0.7831 -0.6821 -0.6002 -0.5312 -0.4689
 -0.4115 -0.3580 -0.3078 -0.2605 -0.2157 -0.1166 -0.0400  0.0104  0.0339  0.0340
 -1.3058 -1.3289 -1.2286 -1.0682 -0.9168 -0.7843 -0.6772 -0.5906 -0.5202 -0.4578
 -0.4023 -0.3511 -0.3031 -0.2579 -0.2151 -0.1203 -0.0476 -0.0010  0.0199  0.0194
  0.0035
 -1.1866 -1.1067 -1.1200 -1.0636 -0.9285 -0.7948 -0.6794 -0.5859 -0.5112 -0.4482
 -0.3937 -0.3444 -0.2985 -0.2554 -0.2146 -0.1241 -0.0544 -0.0104  0.0088  0.0080
 -0.0075 -0.0323
 -1.1477 -1.0239 -0.9338 -0.9133 -0.9011 -0.8027 -0.6881 -0.5872 -0.5059 -0.4404
 -0.3850 -0.3369 -0.2928 -0.2517 -0.2130 -0.1269 -0.0601 -0.0179  0.0001 -0.0010
 -0.0162 -0.0407 -0.0703 -0.1030
 -1.1147 -0.9947 -0.8801 -0.7877 -0.7360 -0.7238 -0.6821 -0.5934 -0.5064 -0.4349
 -0.3769 -0.3286 -0.2858 -0.2464 -0.2095 -0.1280 -0.0641 -0.0235 -0.0063 -0.0076
 -0.0226 -0.0471 -0.0771 -0.1101 -0.1456 -0.1846 -0.2279 -0.2761 -0.3276 -0.3780
 -1.0752 -0.9679 -0.8585 -0.7543 -0.6651 -0.5999 -0.5626 -0.5425 -0.5006 -0.4337
 -0.3710 -0.3200 -0.2774 -0.2393 -0.2040 -0.1267 -0.0661 -0.0271 -0.0103 -0.0118
 -0.0267 -0.0515 -0.0823 -0.1162 -0.1522 -0.1905 -0.2315 -0.2760 -0.3249 -0.3774
 -0.4293
 -1.0322 -0.9336 -0.8355 -0.7378 -0.6443 -0.5614 -0.4942 -0.4440 -0.4112 -0.3883
 -0.3565 -0.3112 -0.2680 -0.2305 -0.1965 -0.1229 -0.0655 -0.0283 -0.0119 -0.0134
 -0.0283 -0.0535 -0.0855 -0.1210 -0.1581 -0.1967 -0.2374 -0.2801 -0.3257 -0.3750
 -0.4287
 -0.9873 -0.8927 -0.8030 -0.7152 -0.6289 -0.5464 -0.4714 -0.4073 -0.3550 -0.3145
 -0.2855 -0.2640 -0.2408 -0.2139 -0.1848 -0.1158 -0.0617 -0.0263 -0.0108 -0.0123
 -0.0274 -0.0531 -0.0864 -0.1241 -0.1634 -0.2035 -0.2447 -0.2868 -0.3308 -0.3776
 -0.4278
 -0.9477 -0.8524 -0.7661 -0.6853 -0.6078 -0.5326 -0.4606 -0.3938 -0.3350 -0.2849
 -0.2435 -0.2109 -0.1862 -0.1674 -0.1510 -0.1048 -0.0558 -0.0222 -0.0072 -0.0084
 -0.0232 -0.0491 -0.0834 -0.1232 -0.1651 -0.2076 -0.2504 -0.2936 -0.3375 -0.3827
 -0.4299
 -0.9172 -0.8162 -0.7291 -0.6503 -0.5781 -0.5103 -0.4454 -0.3832 -0.3249 -0.2721
 -0.2259 -0.1866 -0.1541 -0.1281 -0.1084 -0.0751 -0.0440 -0.0151 -0.0010 -0.0021
 -0.0164 -0.0421 -0.0769 -0.1183 -0.1629 -0.2084 -0.2538 -0.2989 -0.3439 -0.3893
 -0.4346
 -0.8995 -0.7884 -0.6964 -0.6161 -0.5444 -0.4801 -0.4212 -0.3656 -0.3127 -0.2624
 -0.2160 -0.1745 -0.1385 -0.1080 -0.0830 -0.0424 -0.0194 -0.0025  0.0080
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5327 -1.3371 -1.1656 -1.0208 -0.8846 -0.7645 -0.6740 -0.5967 -0.5276 -0.4666
 -0.4094 -0.3553 -0.3048 -0.2575 -0.2131 -0.1136 -0.0364  0.0196  0.0575
 -1.4989 -1.3711 -1.1861 -1.0238 -0.8844 -0.7600 -0.6646 -0.5841 -0.5146 -0.4539
 -0.3983 -0.3464 -0.2980 -0.2526 -0.2097 -0.1143 -0.0385  0.0142  0.0419  0.0467
 -1.4057 -1.3666 -1.2098 -1.0403 -0.8916 -0.7628 -0.6578 -0.5742 -0.5046 -0.4431
 -0.3891 -0.3394 -0.2931 -0.2497 -0.2087 -0.1171 -0.0444  0.0049  0.0296  0.0328
  0.0195
 -1.2684 -1.1955 -1.1869 -1.0567 -0.9064 -0.7733 -0.6599 -0.5689 -0.4959 -0.4337
 -0.3805 -0.3326 -0.2884 -0.2469 -0.2078 -0.1202 -0.0502 -0.0030  0.0198  0.0222
  0.0093 -0.0143
 -1.1633 -1.0426 -0.9949 -1.0042 -0.9149 -0.7864 -0.6690 -0.5700 -0.4906 -0.4264
 -0.3720 -0.3252 -0.2826 -0.2431 -0.2060 -0.1227 -0.0553 -0.0097  0.0121  0.0140
  0.0014 -0.0218 -0.0515 -0.0846
 -1.1422 -1.0088 -0.8937 -0.8230 -0.8130 -0.7790 -0.6791 -0.5774 -0.4907 -0.4211
 -0.3642 -0.3170 -0.2755 -0.2376 -0.2023 -0.1235 -0.0592 -0.0151  0.0062  0.0079
 -0.0046 -0.0274 -0.0571 -0.0907 -0.1273 -0.1671 -0.2116 -0.2615 -0.3140 -0.3652
 -1.1212 -0.9932 -0.8712 -0.7640 -0.6845 -0.6433 -0.6266 -0.5773 -0.4963 -0.4205
 -0.3590 -0.3088 -0.2673 -0.2304 -0.1966 -0.1221 -0.0613 -0.0188  0.0020  0.0038
 -0.0086 -0.0313 -0.0613 -0.0954 -0.1321 -0.1714 -0.2139 -0.2601 -0.3104 -0.3639
 -0.4165
 -1.0962 -0.9755 -0.8592 -0.7497 -0.6518 -0.5723 -0.5156 -0.4812 -0.4569 -0.4157
 -0.3569 -0.3027 -0.2586 -0.2220 -0.1891 -0.1181 -0.0608 -0.0203 -0.0001  0.0018
 -0.0105 -0.0333 -0.0638 -0.0989 -0.1366 -0.1761 -0.2178 -0.2618 -0.3091 -0.3606
 -0.4153
 -1.0694 -0.9523 -0.8421 -0.7382 -0.6410 -0.5531 -0.4782 -0.4183 -0.3732 -0.3414
 -0.3163 -0.2864 -0.2480 -0.2114 -0.1791 -0.1111 -0.0571 -0.0189  0.0004  0.0022
 -0.0103 -0.0335 -0.0646 -0.1011 -0.1404 -0.1812 -0.2234 -0.2673 -0.3129 -0.3613
 -0.4134
 -1.0472 -0.9296 -0.8217 -0.7226 -0.6308 -0.5455 -0.4676 -0.3990 -0.3414 -0.2943
 -0.2571 -0.2289 -0.2065 -0.1844 -0.1616 -0.1025 -0.0515 -0.0154  0.0031  0.0050
 -0.0072 -0.0305 -0.0622 -0.0999 -0.1411 -0.1838 -0.2274 -0.2719 -0.3174 -0.3645
 -0.4136
 -1.0281 -0.9088 -0.8007 -0.7028 -0.6144 -0.5338 -0.4596 -0.3913 -0.3301 -0.2767
 -0.2315 -0.1940 -0.1638 -0.1399 -0.1209 -0.0828 -0.0429 -0.0093  0.0084  0.0103
 -0.0015 -0.0246 -0.0567 -0.0954 -0.1385 -0.1835 -0.2294 -0.2755 -0.3220 -0.3692
 -0.4166
 -1.0123 -0.8899 -0.7805 -0.6830 -0.5945 -0.5160 -0.4457 -0.3814 -0.3225 -0.2685
 -0.2204 -0.1787 -0.1432 -0.1135 -0.0570 -0.0520 -0.0313 -0.0006  0.0163
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.4805 -1.2878 -1.1261 -0.9924 -0.8579 -0.7437 -0.6528 -0.5786 -0.5105 -0.4513
 -0.3953 -0.3426 -0.2934 -0.2477 -0.2051 -0.1097 -0.0343  0.0224  0.0629
 -1.5231 -1.3285 -1.1477 -0.9925 -0.8600 -0.7399 -0.6439 -0.5671 -0.4979 -0.4390
 -0.3845 -0.3339 -0.2868 -0.2429 -0.2015 -0.1095 -0.0351  0.0188  0.0501  0.0594
 -1.3834 -1.3599 -1.1739 -1.0108 -0.8680 -0.7429 -0.6393 -0.5579 -0.4890 -0.4285
 -0.3755 -0.3269 -0.2819 -0.2398 -0.2002 -0.1117 -0.0398  0.0114  0.0398  0.0469
  0.0367
 -1.2621 -1.2897 -1.1959 -1.0350 -0.8826 -0.7534 -0.6419 -0.5527 -0.4811 -0.4192
