 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.5853  0.5892  0.5989  0.6082  0.6191  0.6314  0.6771  0.6765  0.6661  0.6441
  0.6116  0.5868  0.5387  0.4886  0.4372  0.3053  0.1668  0.0309 -0.1029
  0.5821  0.5638  0.5648  0.5831  0.6120  0.6312  0.6377  0.6354  0.6259  0.6092
  0.5824  0.5453  0.5011  0.4537  0.4049  0.2792  0.1492  0.0167 -0.1146 -0.2432
  0.5485  0.5392  0.5300  0.5251  0.5292  0.5463  0.5719  0.5872  0.5859  0.5710
  0.5478  0.5162  0.4752  0.4287  0.3804  0.2571  0.1311  0.0020 -0.1269 -0.2532
 -0.3763
  0.5190  0.5141  0.5058  0.4966  0.4895  0.4876  0.4926  0.5051  0.5188  0.5204
  0.5066  0.4821  0.4474  0.4042  0.3571  0.2356  0.1131 -0.0118 -0.1381 -0.2624
 -0.3835 -0.5013
  0.4786  0.4805  0.4773  0.4704  0.4614  0.4530  0.4476  0.4458  0.4466  0.4486
  0.4458  0.4323  0.4088  0.3748  0.3330  0.2151  0.0952 -0.0254 -0.1483 -0.2707
 -0.3903 -0.5066 -0.6197 -0.7298
  0.4262  0.4355  0.4394  0.4380  0.4321  0.4234  0.4141  0.4062  0.3997  0.3933
  0.3853  0.3740  0.3574  0.3326  0.2998  0.1945  0.0777 -0.0394 -0.1582 -0.2781
 -0.3965 -0.5118 -0.6237 -0.7325 -0.8390 -0.9434 -1.0458 -1.1464 -1.2452 -1.3423
  0.3637  0.3789  0.3902  0.3959  0.3957  0.3905  0.3819  0.3720  0.3623  0.3526
  0.3416  0.3274  0.3096  0.2878  0.2605  0.1699  0.0606 -0.0532 -0.1682 -0.2850
 -0.4019 -0.5165 -0.6278 -0.7358 -0.8406 -0.9424 -1.0421 -1.1405 -1.2383 -1.3355
 -1.4302
  0.2917  0.3123  0.3295  0.3423  0.3492  0.3497  0.3453  0.3370  0.3267  0.3158
  0.3041  0.2902  0.2725  0.2508  0.2248  0.1429  0.0425 -0.0668 -0.1784 -0.2917
 -0.4063 -0.5202 -0.6313 -0.7391 -0.8433 -0.9446 -1.0430 -1.1392 -1.2342 -1.3288
 -1.4234
  0.2120  0.2374  0.2590  0.2772  0.2909  0.2986  0.3002  0.2964  0.2886  0.2784
  0.2669  0.2538  0.2383  0.2189  0.1947  0.1172  0.0232 -0.0811 -0.1898 -0.3002
 -0.4121 -0.5245 -0.6356 -0.7438 -0.8483 -0.9494 -1.0475 -1.1434 -1.2374 -1.3295
 -1.4199
  0.1247  0.1542  0.1802  0.2026  0.2214  0.2357  0.2442  0.2469  0.2442  0.2373
  0.2276  0.2160  0.2025  0.1863  0.1662  0.0952  0.0064 -0.0932 -0.1988 -0.3068
 -0.4160 -0.5261 -0.6360 -0.7442 -0.8493 -0.9508 -1.0490 -1.1442 -1.2394 -1.3301
 -1.4176
  0.0297  0.0627  0.0931  0.1209  0.1425  0.1615  0.1762  0.1859  0.1899  0.1887
  0.1833  0.1745  0.1635  0.1502  0.1341  0.0743 -0.0099 -0.1046 -0.2070 -0.3128
 -0.4201 -0.5279 -0.6359 -0.7433 -0.8486 -0.9508 -1.0497 -1.1453 -1.2378 -1.3279
 -1.4159
 -0.0729 -0.0371 -0.0023  0.0325  0.0563  0.0781  0.0973  0.1127  0.1235  0.1294
  0.1303  0.1268  0.1197  0.1098  0.0984  0.0545 -0.0257 -0.1153 -0.2144
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
  0.6221  0.6304  0.6420  0.6533  0.6635  0.6714  0.6867  0.6821  0.6689  0.6459
  0.6131  0.5775  0.5311  0.4824  0.4322  0.3034  0.1699  0.0357 -0.0986
  0.5860  0.5904  0.6095  0.6237  0.6322  0.6384  0.6419  0.6406  0.6321  0.6147
  0.5870  0.5493  0.5045  0.4564  0.4068  0.2802  0.1509  0.0195 -0.1115 -0.2401
  0.5723  0.5568  0.5472  0.5497  0.5703  0.5939  0.6046  0.6038  0.5957  0.5814
  0.5590  0.5266  0.4844  0.4369  0.3874  0.2613  0.1341  0.0054 -0.1234 -0.2497
 -0.3728
  0.5629  0.5465  0.5298  0.5163  0.5099  0.5131  0.5302  0.5522  0.5600  0.5504
  0.5299  0.5019  0.4647  0.4193  0.3707  0.2447  0.1189 -0.0072 -0.1338 -0.2583
 -0.3795 -0.4976
  0.5457  0.5338  0.5186  0.5025  0.4881  0.4777  0.4729  0.4748  0.4852  0.4958
  0.4917  0.4727  0.4421  0.4016  0.3546  0.2300  0.1052 -0.0187 -0.1429 -0.2659
 -0.3859 -0.5024 -0.6157 -0.7264
  0.5169  0.5116  0.5017  0.4885  0.4735  0.4587  0.4460  0.4364  0.4295  0.4258
  0.4256  0.4206  0.4042  0.3756  0.3365  0.2166  0.0928 -0.0295 -0.1513 -0.2725
 -0.3915 -0.5072 -0.6194 -0.7285 -0.8349 -0.9390 -1.0413 -1.1424 -1.2428 -1.3400
  0.4755  0.4777  0.4746  0.4670  0.4556  0.4416  0.4266  0.4121  0.3989  0.3864
  0.3738  0.3621  0.3498  0.3315  0.3037  0.2021  0.0813 -0.0395 -0.1591 -0.2783
 -0.3962 -0.5114 -0.6231 -0.7314 -0.8366 -0.9391 -1.0395 -1.1381 -1.2357 -1.3331
 -1.4278
  0.4240  0.4322  0.4359  0.4351  0.4295  0.4194  0.4060  0.3908  0.3749  0.3591
  0.3429  0.3249  0.3061  0.2858  0.2623  0.1788  0.0690 -0.0491 -0.1667 -0.2836
 -0.3999 -0.5146 -0.6262 -0.7343 -0.8389 -0.9405 -1.0396 -1.1365 -1.2317 -1.3263
 -1.4210
  0.3650  0.3776  0.3870  0.3923  0.3930  0.3884  0.3791  0.3662  0.3507  0.3339
  0.3164  0.2974  0.2762  0.2528  0.2273  0.1502  0.0513 -0.0605 -0.1757 -0.2904
 -0.4048 -0.5185 -0.6302 -0.7386 -0.8435 -0.9450 -1.0435 -1.1395 -1.2333 -1.3257
 -1.4175
  0.3003  0.3156  0.3290  0.3395  0.3460  0.3475  0.3437  0.3351  0.3224  0.3069
  0.2896  0.2710  0.2507  0.2279  0.2020  0.1252  0.0333 -0.0716 -0.1830 -0.2954
 -0.4076 -0.5193 -0.6301 -0.7388 -0.8442 -0.9461 -1.0447 -1.1403 -1.2333 -1.3243
 -1.4151
  0.2325  0.2491  0.2644  0.2782  0.2892  0.2962  0.2981  0.2950  0.2869  0.2747
  0.2595  0.2420  0.2230  0.2021  0.1786  0.1049  0.0159 -0.0834 -0.1904 -0.3003
 -0.4106 -0.5203 -0.6295 -0.7376 -0.8433 -0.9459 -1.0452 -1.1412 -1.2341 -1.3246
 -1.4129
  0.1631  0.1795  0.1953  0.2105  0.2242  0.2352  0.2423  0.2447  0.2420  0.2347
  0.2233  0.2086  0.1928  0.1723  0.1571  0.0893 -0.0009 -0.0959 -0.1979
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.6719  0.6830  0.6953  0.7066  0.7147  0.7174  0.7129  0.7000  0.6786  0.6490
  0.6117  0.5684  0.5221  0.4740  0.4247  0.2989  0.1700  0.0388 -0.0941
  0.6426  0.6483  0.6558  0.6643  0.6715  0.6752  0.6732  0.6644  0.6480  0.6237
  0.5909  0.5498  0.5037  0.4550  0.4053  0.2791  0.1517  0.0228 -0.1069 -0.2353
  0.6006  0.5998  0.6133  0.6260  0.6325  0.6353  0.6342  0.6280  0.6157  0.5966
  0.5694  0.5331  0.4889  0.4405  0.3904  0.2635  0.1365  0.0094 -0.1181 -0.2442
 -0.3675
  0.5930  0.5745  0.5614  0.5574  0.5666  0.5864  0.5976  0.5959  0.5855  0.5688
  0.5457  0.5150  0.4753  0.4285  0.3787  0.2513  0.1243 -0.0017 -0.1275 -0.2520
 -0.3735 -0.4919
  0.5916  0.5706  0.5492  0.5305  0.5167  0.5122  0.5193  0.5334  0.5457  0.5412
  0.5224  0.4949  0.4602  0.4173  0.3688  0.2415  0.1145 -0.0108 -0.1354 -0.2586
 -0.3790 -0.4960 -0.6098 -0.7209
  0.5847  0.5667  0.5454  0.5232  0.5026  0.4857  0.4733  0.4661  0.4661  0.4746
  0.4788  0.4673  0.4410  0.4039  0.3590  0.2335  0.1065 -0.0184 -0.1419 -0.2640
 -0.3838 -0.5000 -0.6127 -0.7224 -0.8293 -0.9338 -1.0367 -1.1385 -1.2390 -1.3360
  0.5671  0.5549  0.5378  0.5175  0.4959  0.4748  0.4556  0.4391  0.4252  0.4140
  0.4080  0.4061  0.3981  0.3772  0.3435  0.2261  0.0997 -0.0248 -0.1474 -0.2684
 -0.3875 -0.5035 -0.6157 -0.7246 -0.8303 -0.9335 -1.0345 -1.1337 -1.2317 -1.3292
 -1.4238
  0.5365  0.5316  0.5207  0.5053  0.4869  0.4666  0.4456  0.4250  0.4053  0.3866
  0.3686  0.3523  0.3391  0.3262  0.3062  0.2156  0.0935 -0.0304 -0.1521 -0.2719
 -0.3901 -0.5059 -0.6182 -0.7268 -0.8321 -0.9343 -1.0340 -1.1316 -1.2274 -1.3223
 -1.4172
  0.4956  0.4970  0.4926  0.4833  0.4699  0.4532  0.4341  0.4134  0.3917  0.3697
  0.3474  0.3247  0.3019  0.2805  0.2598  0.1893  0.0836 -0.0373 -0.1580 -0.2767
 -0.3937 -0.5089 -0.6215 -0.7306 -0.8361 -0.9382 -1.0374 -1.1340 -1.2285 -1.3216
 -1.4135
  0.4466  0.4525  0.4538  0.4506  0.4432  0.4316  0.4165  0.3983  0.3777  0.3554
  0.3319  0.3072  0.2814  0.2547  0.2279  0.1579  0.0669 -0.0440 -0.1621 -0.2793
 -0.3947 -0.5087 -0.6208 -0.7303 -0.8363 -0.9388 -1.0380 -1.1342 -1.2279 -1.3195
 -1.4108
  0.3926  0.4015  0.4067  0.4086  0.4066  0.4006  0.3904  0.3763  0.3587  0.3382
  0.3156  0.2911  0.2651  0.2374  0.2084  0.1318  0.0464 -0.0549 -0.1671 -0.2820
 -0.3959 -0.5084 -0.6193 -0.7284 -0.8349 -0.9381 -1.0380 -1.1346 -1.2282 -1.3193
 -1.4083
  0.3363  0.3464  0.3540  0.3592  0.3614  0.3603  0.3552  0.3459  0.3324  0.3153
  0.2951  0.2723  0.2461  0.2184  0.2013  0.1110  0.0221 -0.0700 -0.1730
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F150W2
  0.7346  0.7469  0.7587  0.7682  0.7728  0.7695  0.7557  0.7302  0.6952  0.6534
