 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F460M
 -3.7394 -3.6070 -3.6140 -4.0705 -5.0153 -5.8707 -6.0007 -5.9012 -5.6778 -5.4454
 -5.6071 -5.7716 -5.6508 -5.4031 -5.3188 -5.4733
 -4.2097 -4.1345 -4.1029 -4.2698 -4.6740 -5.0825 -5.2209 -5.2953 -5.3128 -5.3018
 -5.3958 -5.4649 -5.4222 -5.3341 -5.3172 -5.4961 -5.6791 -5.8131 -6.0295
 -4.4548 -4.4507 -4.4391 -4.4786 -4.5902 -4.7366 -4.8550 -4.9866 -5.1030 -5.1916
 -5.2519 -5.2847 -5.2972 -5.3077 -5.3388 -5.5161 -5.6870 -5.8645 -6.0619 -6.2621
 -6.3481
 -4.4747 -4.5556 -4.6226 -4.6969 -4.7638 -4.8330 -4.9030 -4.9752 -5.0483 -5.1149
 -5.1755 -5.2310 -5.2759 -5.3239 -5.3836 -5.5333 -5.7181 -5.8912 -6.0593 -6.2198
 -6.3719 -6.5169 -6.6556
 -4.5727 -4.6281 -4.6792 -4.7363 -4.7953 -4.8585 -4.9245 -4.9924 -5.0611 -5.1292
 -5.1942 -5.2550 -5.3093 -5.3599 -5.4130 -5.5548 -5.7268 -5.9044 -6.0729 -6.2326
 -6.3843 -6.5290 -6.6673 -6.8001 -6.9283
 -4.6731 -4.7115 -4.7505 -4.7933 -4.8420 -4.8963 -4.9554 -5.0174 -5.0812 -5.1456
 -5.2093 -5.2711 -5.3299 -5.3809 -5.4358 -5.5743 -5.7350 -5.9127 -6.0825 -6.2425
 -6.3942 -6.5388 -6.6768 -6.8090 -6.9361 -7.0590
 -4.7759 -4.8058 -4.8365 -4.8679 -4.9038 -4.9464 -4.9957 -5.0502 -5.1079 -5.1675
 -5.2278 -5.2875 -5.3455 -5.3984 -5.4520 -5.5918 -5.7427 -5.9161 -6.0881 -6.2495
 -6.4016 -6.5463 -6.6842 -6.8161 -6.9427 -7.0646 -7.1826 -7.2972 -7.4088 -7.5181
 -4.8812 -4.9110 -4.9372 -4.9601 -4.9841 -5.0131 -5.0490 -5.0926 -5.1419 -5.1951
 -5.2505 -5.3070 -5.3631 -5.4163 -5.4680 -5.6037 -5.7517 -5.9166 -6.0886 -6.2529
 -6.4066 -6.5517 -6.6899 -6.8218 -6.9482 -7.0696 -7.1867 -7.3002 -7.4103 -7.5177
 -7.6232
 -4.9829 -5.0178 -5.0449 -5.0649 -5.0814 -5.0985 -5.1199 -5.1490 -5.1865 -5.2306
 -5.2788 -5.3301 -5.3831 -5.4360 -5.4864 -5.6158 -5.7592 -5.9176 -6.0853 -6.2516
 -6.4082 -6.5550 -6.6939 -6.8262 -6.9527 -7.0740 -7.1909 -7.3036 -7.4126 -7.5186
 -7.6221
 -5.0758 -5.1201 -5.1533 -5.1765 -5.1913 -5.2010 -5.2108 -5.2252 -5.2476 -5.2787
 -5.3169 -5.3603 -5.4077 -5.4575 -5.5067 -5.6311 -5.7683 -5.9211 -6.0835 -6.2486
 -6.4083 -6.5582 -6.6988 -6.8321 -6.9591 -7.0807 -7.1976 -7.3102 -7.4189 -7.5242
 -7.6265
 -5.1667 -5.2138 -5.2514 -5.2804 -5.2982 -5.3084 -5.3133 -5.3172 -5.3249 -5.3410
 -5.3668 -5.4004 -5.4394 -5.4817 -5.5260 -5.6450 -5.7774 -5.9237 -6.0801 -6.2408
 -6.4006 -6.5537 -6.6973 -6.8324 -6.9605 -7.0828 -7.1999 -7.3126 -7.4212 -7.5262
 -7.6299
 -5.2398 -5.2989 -5.3443 -5.3773 -5.4004 -5.4145 -5.4198 -5.4204 -5.4195 -5.4246
 -5.4370 -5.4564 -5.4821 -5.5139 -5.5512 -5.6628 -5.7906 -5.9283 -6.0788 -6.2345
 -6.3912 -6.5450 -6.6918 -6.8300 -6.9601 -7.0836 -7.2016 -7.3147 -7.4235 -7.5285
 -7.6301
 -5.2952 -5.3755 -5.4320 -5.4672 -5.4979 -5.5193 -5.5241 -5.5260 -5.5234 -5.5224
 -5.5242 -5.5286 -5.5354 -5.5541 -5.5824 -5.6845 -5.8079 -5.9349 -6.0796
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F460M
 -4.5516 -4.6348 -4.7173 -4.8055 -4.9004 -4.9596 -4.9382 -4.9356 -4.9693 -5.0454
 -5.1682 -5.2764 -5.3227 -5.3336 -5.3600 -5.5197
 -4.5140 -4.5961 -4.6779 -4.7627 -4.8510 -4.9219 -4.9514 -4.9844 -5.0286 -5.0881
 -5.1658 -5.2399 -5.2931 -5.3346 -5.3837 -5.5483 -5.7033 -5.8492 -6.0047
 -4.4959 -4.5749 -4.6541 -4.7346 -4.8165 -4.8931 -4.9548 -5.0118 -5.0657 -5.1182
 -5.1708 -5.2247 -5.2808 -5.3400 -5.4030 -5.5705 -5.7254 -5.8739 -6.0359 -6.1997
 -6.3518
 -4.4973 -4.5712 -4.6459 -4.7212 -4.7969 -4.8732 -4.9484 -5.0178 -5.0804 -5.1357
 -5.1832 -5.2307 -5.2857 -5.3499 -5.4179 -5.5863 -5.7426 -5.8936 -6.0583 -6.2177
 -6.3694 -6.5144 -6.6542
 -4.5182 -4.5850 -4.6533 -4.7225 -4.7922 -4.8622 -4.9322 -5.0025 -5.0728 -5.1406
