 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F360M
 -3.2819 -3.4334 -3.4672 -3.4873 -3.5438 -3.6149 -3.6962 -3.7705 -3.8527 -3.9332
 -4.0128 -4.0916 -4.1705 -4.2482 -4.3260 -4.5151 -4.7002 -4.8679 -5.0370
 -3.3711 -3.4325 -3.4966 -3.5641 -3.6308 -3.6850 -3.7437 -3.8130 -3.8889 -3.9669
 -4.0451 -4.1230 -4.2005 -4.2775 -4.3539 -4.5407 -4.7213 -4.8949 -5.0609 -5.2195
 -3.4194 -3.4779 -3.5405 -3.6059 -3.6727 -3.7412 -3.8035 -3.8602 -3.9247 -3.9962
 -4.0709 -4.1468 -4.2229 -4.2988 -4.3743 -4.5591 -4.7378 -4.9105 -5.0760 -5.2341
 -5.3851
 -3.4679 -3.5225 -3.5817 -3.6449 -3.7111 -3.7785 -3.8457 -3.9116 -3.9723 -4.0330
 -4.0987 -4.1690 -4.2418 -4.3157 -4.3898 -4.5727 -4.7500 -4.9220 -5.0873 -5.2450
 -5.3955 -5.5395
 -3.5230 -3.5694 -3.6239 -3.6832 -3.7464 -3.8123 -3.8793 -3.9456 -4.0117 -4.0757
 -4.1366 -4.1984 -4.2635 -4.3322 -4.4034 -4.5829 -4.7584 -4.9297 -5.0951 -5.2531
 -5.4034 -5.5469 -5.6845 -5.8169
 -3.5851 -3.6242 -3.6703 -3.7242 -3.7829 -3.8452 -3.9100 -3.9756 -4.0411 -4.1061
 -4.1699 -4.2318 -4.2930 -4.3555 -4.4203 -4.5918 -4.7645 -4.9342 -5.0994 -5.2584
 -5.4092 -5.5527 -5.6898 -5.8215 -5.9487 -6.0719 -6.1915 -6.3076 -6.4207 -6.5309
 -3.6526 -3.6866 -3.7243 -3.7713 -3.8239 -3.8812 -3.9418 -4.0046 -4.0686 -4.1327
 -4.1961 -4.2584 -4.3199 -4.3810 -4.4426 -4.6028 -4.7699 -4.9361 -5.1005 -5.2606
 -5.4128 -5.5570 -5.6941 -5.8255 -5.9517 -6.0735 -6.1916 -6.3063 -6.4179 -6.5268
 -6.6333
