 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F606W
 -0.8135  1.0553  2.1665  0.9566 -2.2226 -6.4348 -5.4981 -3.7148 -2.5994 -2.4215
 -2.2464 -2.1643 -2.5300 -3.0163 -3.1788 -2.7813
 -3.7251 -2.8218 -2.0816 -2.3444 -3.4663 -5.2960 -4.8726 -4.0414 -3.3924 -3.1022
 -2.8781 -2.7638 -2.8709 -3.0449 -3.0774 -2.7421 -2.5249 -2.4002 -2.4031
 -4.8849 -4.5473 -4.1250 -3.9289 -3.9501 -4.3405 -4.1994 -3.9379 -3.6486 -3.3945
 -3.2024 -3.0864 -3.0434 -3.0240 -2.9703 -2.6999 -2.5160 -2.4015 -2.3527 -2.3145
 -2.2353
 -4.2929 -4.1212 -3.9637 -3.7969 -3.6741 -3.5682 -3.4785 -3.4044 -3.3680 -3.2984
 -3.2192 -3.1320 -3.0474 -2.9536 -2.8575 -2.6547 -2.5046 -2.4036 -2.3356 -2.2904
 -2.2580 -2.2337 -2.2145
 -4.0058 -3.8806 -3.7603 -3.6351 -3.5255 -3.4253 -3.3361 -3.2579 -3.1895 -3.1270
 -3.0638 -2.9957 -2.9264 -2.8550 -2.7816 -2.6161 -2.4941 -2.4101 -2.3514 -2.3095
 -2.2786 -2.2550 -2.2363 -2.2223 -2.2136
 -3.7312 -3.6446 -3.5571 -3.4669 -3.3765 -3.2895 -3.2084 -3.1341 -3.0667 -3.0055
 -2.9487 -2.8934 -2.8363 -2.7802 -2.7212 -2.5850 -2.4828 -2.4122 -2.3624 -2.3254
 -2.2973 -2.2754 -2.2579 -2.2439 -2.2331 -2.2265
 -3.4692 -3.4132 -3.3541 -3.2923 -3.2272 -3.1608 -3.0954 -3.0330 -2.9740 -2.9186
 -2.8668 -2.8178 -2.7705 -2.7245 -2.6763 -2.5614 -2.4707 -2.4099 -2.3686 -2.3381
 -2.3141 -2.2949 -2.2794 -2.2665 -2.2558 -2.2478 -2.2430 -2.2456 -2.2581 -2.2766
 -3.2198 -3.1864 -3.1513 -3.1147 -3.0750 -3.0317 -2.9859 -2.9398 -2.8939 -2.8487
 -2.8046 -2.7618 -2.7206 -2.6806 -2.6411 -2.5428 -2.4606 -2.4035 -2.3680 -2.3444
 -2.3263 -2.3115 -2.2992 -2.2887 -2.2796 -2.2720 -2.2655 -2.2635 -2.2698 -2.2860
 -2.3091
 -2.9945 -2.9768 -2.9594 -2.9422 -2.9232 -2.9012 -2.8759 -2.8473 -2.8166 -2.7843
 -2.7502 -2.7155 -2.6806 -2.6460 -2.6115 -2.5270 -2.4515 -2.3960 -2.3617 -2.3427
 -2.3311 -2.3224 -2.3149 -2.3084 -2.3024 -2.2968 -2.2925 -2.2888 -2.2894 -2.2983
 -2.3182
 -2.7922 -2.7884 -2.7854 -2.7831 -2.7795 -2.7741 -2.7658 -2.7540 -2.7384 -2.7192
 -2.6967 -2.6713 -2.6438 -2.6150 -2.5853 -2.5107 -2.4418 -2.3877 -2.3530 -2.3347
 -2.3274 -2.3251 -2.3242 -2.3232 -2.3217 -2.3199 -2.3180 -2.3168 -2.3170 -2.3216
 -2.3311
 -2.6122 -2.6219 -2.6306 -2.6384 -2.6461 -2.6523 -2.6567 -2.6585 -2.6569 -2.6507
 -2.6399 -2.6249 -2.6064 -2.5849 -2.5608 -2.4955 -2.4323 -2.3801 -2.3445 -2.3247
 -2.3180 -2.3196 -2.3248 -2.3304 -2.3351 -2.3385 -2.3410 -2.3430 -2.3450 -2.3483
 -2.3524
 -2.4635 -2.4773 -2.4924 -2.5086 -2.5246 -2.5390 -2.5525 -2.5639 -2.5728 -2.5776
 -2.5778 -2.5734 -2.5647 -2.5515 -2.5342 -2.4801 -2.4225 -2.3725 -2.3363 -2.3152
 -2.3071 -2.3091 -2.3178 -2.3292 -2.3405 -2.3503 -2.3585 -2.3653 -2.3711 -2.3767
 -2.3832
 -2.3462 -2.3547 -2.3708 -2.3937 -2.4150 -2.4342 -2.4547 -2.4731 -2.4891 -2.5015
 -2.5102 -2.5156 -2.5179 -2.5148 -2.5054 -2.4644 -2.4124 -2.3649 -2.3284
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F606W
 -4.6184 -4.2856 -4.0825 -4.0012 -4.0102 -4.3064 -4.0703 -3.8598 -3.7014 -3.5776
 -3.4101 -3.2436 -3.1720 -3.1495 -3.0885 -2.7813
 -4.5513 -4.2222 -3.9965 -3.8675 -3.8158 -3.9344 -3.8008 -3.6719 -3.5598 -3.4588
 -3.3402 -3.2208 -3.1354 -3.0682 -2.9857 -2.7243 -2.5303 -2.3999 -2.3141
 -4.4705 -4.1536 -3.9175 -3.7561 -3.6588 -3.6510 -3.5779 -3.5018 -3.4230 -3.3416
