 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F182M
  3.2111  2.1132  0.5143  0.3820  2.3829  4.2941  2.7052  1.1395  0.6070  0.8759
  0.9414  1.0589  1.6082  2.2041  2.5702  2.4167
  2.9170  2.5180  1.8285  1.7336  2.5362  3.4600  2.8874  2.2473  1.9247  1.8891
  1.8297  1.8579  2.0942  2.3591  2.5118  2.3693  2.2055  2.0408  1.8750
  2.6503  2.6195  2.4654  2.4210  2.5612  2.8535  2.8182  2.7113  2.5820  2.4608
  2.3778  2.3599  2.4037  2.4563  2.4714  2.3389  2.1938  2.0340  1.8742  1.7206
  1.5738
  2.4110  2.4177  2.4250  2.4442  2.4580  2.4747  2.4976  2.5314  2.5788  2.5912
  2.5856  2.5647  2.5368  2.4956  2.4490  2.3255  2.1767  2.0210  1.8667  1.7173
  1.5715  1.4292  1.2905
  2.2599  2.3031  2.3363  2.3635  2.3811  2.3958  2.4116  2.4322  2.4579  2.4817
  2.4920  2.4854  2.4667  2.4364  2.3961  2.2813  2.1513  2.0085  1.8595  1.7116
  1.5676  1.4278  1.2920  1.1597  1.0307
  2.0831  2.1569  2.2145  2.2567  2.2857  2.3061  2.3223  2.3380  2.3551  2.3742
  2.3913  2.3987  2.3911  2.3723  2.3415  2.2385  2.1217  1.9909  1.8495  1.7051
  1.5632  1.4254  1.2918  1.1619  1.0355  0.9121
  1.8805  1.9791  2.0596  2.1238  2.1718  2.2056  2.2297  2.2488  2.2657  2.2820
  2.2979  2.3103  2.3141  2.3065  2.2852  2.1971  2.0879  1.9682  1.8367  1.6978
  1.5583  1.4220  1.2900  1.1620  1.0376  0.9165  0.7983  0.6825  0.5693  0.4606
  1.6522  1.7697  1.8716  1.9594  2.0311  2.0855  2.1255  2.1546  2.1773  2.1966
  2.2139  2.2283  2.2380  2.2388  2.2286  2.1573  2.0552  1.9419  1.8199  1.6888
  1.5531  1.4183  1.2873  1.1605  1.0377  0.9183  0.8021  0.6887  0.5774  0.4684
  0.3634
  1.4180  1.5417  1.6571  1.7649  1.8598  1.9387  2.0008  2.0475  2.0824  2.1093
  2.1318  2.1503  2.1647  2.1725  2.1707  2.1193  2.0253  1.9161  1.7999  1.6768
  1.5471  1.4150  1.2848  1.1585  1.0364  0.9181  0.8033  0.6916  0.5825  0.4755
  0.3704
  1.1913  1.3109  1.4297  1.5476  1.6605  1.7626  1.8491  1.9188  1.9725  2.0137
  2.0458  2.0715  2.0918  2.1061  2.1108  2.0795  1.9972  1.8920  1.7784  1.6603
  1.5370  1.4090  1.2803  1.1540  1.0318  0.9137  0.7993  0.6885  0.5807  0.4754
  0.3725
  0.9779  1.0904  1.2065  1.3257  1.4484  1.5654  1.6726  1.7658  1.8423  1.9026
  1.9511  1.9893  2.0175  2.0361  2.0456  2.0320  1.9704  1.8717  1.7607  1.6453
  1.5268  1.4045  1.2796  1.1547  1.0324  0.9139  0.7994  0.6887  0.5815  0.4773
  0.3741
  0.7691  0.8802  0.9946  1.1118  1.2346  1.3576  1.4781  1.5889  1.6871  1.7692
  1.8358  1.8886  1.9292  1.9590  1.9789  1.9882  1.9425  1.8523  1.7454  1.6319
  1.5157  1.3975  1.2772  1.1556  1.0346  0.9162  0.8011  0.6898  0.5822  0.4780
  0.3769
  0.5649  0.6804  0.7940  0.9059  1.0191  1.1392  1.2772  1.3985  1.5111  1.6099
  1.6947  1.7665  1.8262  1.8748  1.9110  1.9479  1.9135  1.8338  1.7325
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F182M
  2.3407  2.3415  2.3614  2.4346  2.6001  2.8147  2.6908  2.6352  2.6262  2.6158
  2.5384  2.4665  2.4941  2.5530  2.5612  2.3921
  2.4081  2.4039  2.4108  2.4513  2.5525  2.6970  2.6758  2.6690  2.6713  2.6657
  2.6282  2.5862  2.5747  2.5701  2.5406  2.3753  2.2074  2.0432  1.8837
  2.4398  2.4362  2.4367  2.4548  2.5081  2.5961  2.6349  2.6608  2.6744  2.6759
  2.6658  2.6445  2.6123  2.5696  2.5167  2.3556  2.1950  2.0346  1.8771  1.7236
  1.5741
  2.4358  2.4384  2.4391  2.4451  2.4668  2.5120  2.5681  2.6106  2.6355  2.6465
  2.6513  2.6414  2.6067  2.5514  2.4895  2.3330  2.1791  2.0241  1.8697  1.7190
  1.5725  1.4300  1.2918
  2.3961  2.4105  2.4180  2.4222  2.4287  2.4447  2.4754  2.5184  2.5546  2.5774
  2.5846  2.5769  2.5580  2.5156  2.4590  2.3075  2.1597  2.0117  1.8616  1.7135
  1.5694  1.4295  1.2935  1.1610  1.0318
  2.3207  2.3525  2.3734  2.3861  2.3938  2.4018  2.4154  2.4380  2.4663  2.4925
  2.5065  2.5036  2.4916  2.4648  2.4204  2.2798  2.1367  1.9962  1.8524  1.7074
  1.5653  1.4274  1.2936  1.1636  1.0369  0.9133
  2.2075  2.2602  2.2997  2.3269  2.3443  2.3552  2.3645  2.3767  2.3934  2.4111
  2.4235  2.4255  2.4159  2.3999  2.3672  2.2481  2.1115  1.9772  1.8408  1.7006
  1.5607  1.4242  1.2921  1.1638  1.0392  0.9179  0.7995  0.6836  0.5703  0.4618
  2.0595  2.1330  2.1931  2.2392  2.2720  2.2932  2.3069  2.3173  2.3285  2.3411
  2.3514  2.3546  2.3475  2.3339  2.3092  2.2098  2.0846  1.9555  1.8260  1.6923
  1.5558  1.4208  1.2896  1.1625  1.0395  0.9199  0.8034  0.6898  0.5785  0.4695
  0.3646
  1.9487  1.9970  2.0547  2.1207  2.1720  2.2089  2.2336  2.2497  2.2613  2.2718
  2.2815  2.2874  2.2855  2.2741  2.2550  2.1698  2.0564  1.9331  1.8132  1.6816
  1.5516  1.4176  1.2871  1.1606  1.0383  0.9199  0.8048  0.6926  0.5831  0.4761
  0.3715
  1.6967  1.8160  1.9070  1.9725  2.0422  2.0976  2.1381  2.1661  2.1848  2.1980
  2.2087  2.2170  2.2206  2.2163  2.2036  2.1306  2.0274  1.9100  1.7889  1.6665
  1.5408  1.4119  1.2827  1.1562  1.0338  0.9155  0.8010  0.6900  0.5820  0.4768
  0.3736
  1.5139  1.6293  1.7243  1.8009  1.8862  1.9578  2.0162  2.0604  2.0919  2.1136
  2.1291  2.1408  2.1491  2.1523  2.1483  2.0940  2.0006  1.8901  1.7722  1.6525
  1.5315  1.4078  1.2822  1.1569  1.0344  0.9158  0.8011  0.6902  0.5828  0.4785
  0.3753
  1.3258  1.4368  1.5395  1.6346  1.7284  1.8149  1.8895  1.9288  1.9771  2.0126
  2.0381  2.0564  2.0702  2.0798  2.0840  2.0557  1.9736  1.8708  1.7573  1.6398
  1.5211  1.4014  1.2802  1.1580  1.0367  0.9181  0.8028  0.6914  0.5836  0.4793
  0.3780
  1.1326  1.2386  1.3526  1.4736  1.5686  1.6690  1.7205  1.7965  1.8592  1.8896
  1.9297  1.9596  1.9818  1.9985  2.0107  2.0157  1.9464  1.8521  1.7442
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F182M
  2.3018  2.4495  2.6754  2.7692  2.6789  2.6224  2.7278  2.8826  2.9505  2.9149
  2.8410  2.7552  2.6871  2.6334  2.5677  2.3944
  2.3596  2.4268  2.5404  2.6054  2.6029  2.6153  2.6867  2.7725  2.8198  2.8192
  2.7903  2.7394  2.6795  2.6181  2.5508  2.3795  2.2100  2.0453  1.8861
  2.4013  2.4161  2.4531  2.4918  2.5344  2.5832  2.6337  2.6799  2.7153  2.7355
  2.7355  2.7106  2.6618  2.5993  2.5323  2.3635  2.1980  2.0364  1.8789  1.7253
  1.5754
  2.4269  2.4174  2.4135  2.4284  2.4734  2.5261  2.5688  2.6048  2.6370  2.6638
  2.6766  2.6688  2.6340  2.5770  2.5122  2.3464  2.1845  2.0265  1.8715  1.7206
  1.5740  1.4314  1.2925
  2.4364  2.4307  2.4216  2.4152  2.4199  2.4440  2.4920  2.5472  2.5849  2.6041
  2.6136  2.6140  2.5961  2.5512  2.4905  2.3282  2.1695  2.0156  1.8640  1.7155
  1.5712  1.4312  1.2950  1.1624  1.0332
  2.4174  2.4226  2.4205  2.4146  2.4095  2.4121  2.4278  2.4580  2.4996  2.5378
  2.5555  2.5551  2.5456  2.5166  2.4652  2.3090  2.1529  2.0029  1.8556  1.7098
  1.5674  1.4293  1.2954  1.1651  1.0383  0.9146
  2.3640  2.3850  2.3959  2.3991  2.3976  2.3952  2.3973  2.4081  2.4272  2.4505
  2.4723  2.4828  2.4790  2.4637  2.4280  2.2881  2.1352  1.9883  1.8456  1.7035
  1.5631  1.4265  1.2941  1.1657  1.0409  0.9194  0.8008  0.6848  0.5715  0.4630
  2.2726  2.3129  2.3410  2.3587  2.3677  2.3705  2.3707  2.3728  2.3797  2.3905
  2.4006  2.4058  2.4031  2.3943  2.3715  2.2599  2.1162  1.9723  1.8336  1.6963
  1.5587  1.4232  1.2918  1.1646  1.0414  0.9216  0.8049  0.6912  0.5798  0.4707
  0.3659
  2.1456  2.2050  2.2524  2.2881  2.3121  2.3262  2.3328  2.3355  2.3377  2.3416
  2.3461  2.3470  2.3408  2.3282  2.3104  2.2198  2.0930  1.9550  1.8198  1.6872
  1.5538  1.4203  1.2896  1.1629  1.0404  0.9218  0.8065  0.6944  0.5850  0.4779
  0.3727
  1.9952  2.0682  2.1321  2.1860  2.2274  2.2568  2.2751  2.2849  2.2894  2.2918
  2.2936  2.2936  2.2884  2.2757  2.2576  2.1766  2.0633  1.9344  1.8031  1.6741
  1.5453  1.4151  1.2854  1.1586  1.0360  0.9175  0.8028  0.6916  0.5835  0.4781
  0.3748
  1.8343  1.9114  1.9860  2.0546  2.1132  2.1590  2.1925  2.2142  2.2267  2.2329
  2.2357  2.2365  2.2342  2.2261  2.2112  2.1385  2.0349  1.9146  1.7881  1.6620
  1.5372  1.4116  1.2851  1.1595  1.0367  0.9179  0.8030  0.6920  0.5844  0.4799
  0.3765
  1.6657  1.7459  1.8257  1.9019  1.9723  2.0336  2.0826  2.1190  2.1439  2.1591
  2.1674  2.1712  2.1720  2.1691  2.1606  2.1036  2.0072  1.8950  1.7736  1.6504
  1.5280  1.4060  1.2836  1.1607  1.0391  0.9202  0.8048  0.6932  0.5853  0.4807
  0.3793
  1.4893  1.5717  1.6593  1.7363  1.8132  1.8843  1.9466  1.9981  2.0373  2.0652
  2.0835  2.0944  2.1001  2.1020  2.1058  2.0719  1.9802  1.8756  1.7596
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F182M
  2.5340  2.5894  2.6531  2.7224  2.7772  2.8226  2.8559  2.8743  2.8748  2.8573
  2.8206  2.7692  2.7099  2.6444  2.5731  2.3983
  2.4484  2.5030  2.5623  2.6230  2.6814  2.7335  2.7754  2.8044  2.8185  2.8162
  2.7943  2.7520  2.6939  2.6278  2.5582  2.3845  2.2137  2.0480  1.8872
  2.4073  2.4437  2.4900  2.5422  2.5960  2.6475  2.6928  2.7285  2.7527  2.7631
  2.7556  2.7259  2.6748  2.6111  2.5432  2.3711  2.2026  2.0392  1.8809  1.7270
  1.5775
  2.4107  2.4115  2.4362  2.4800  2.5209  2.5647  2.6081  2.6466  2.6774  2.6980
  2.7045  2.6909  2.6526  2.5943  2.5281  2.3581  2.1916  2.0304  1.8744  1.7232
  1.5764  1.4336  1.2944
  2.4349  2.4143  2.4157  2.4359  2.4682  2.5064  2.5452  2.5801  2.6080  2.6298
  2.6432  2.6434  2.6225  2.5753  2.5129  2.3455  2.1807  2.0216  1.8677  1.7186
  1.5740  1.4337  1.2974  1.1647  1.0352
  2.4536  2.4449  2.4316  2.4306  2.4423  2.4631  2.4898  2.5198  2.5509  2.5779
  2.5891  2.5904  2.5802  2.5498  2.4958  2.3330  2.1698  2.0126  1.8608  1.7136
  1.5707  1.4323  1.2982  1.1677  1.0406  0.9167
  2.4503  2.4494  2.4410  2.4281  2.4148  2.4070  2.4097  2.4257  2.4546  2.4938
  2.5260  2.5370  2.5327  2.5132  2.4730  2.3200  2.1587  2.0031  1.8535  1.7084
  1.5670  1.4299  1.2973  1.1686  1.0435  0.9217  0.8029  0.6868  0.5735  0.4651
  2.4199  2.4309  2.4322  2.4263  2.4157  2.4042  2.3956  2.3946  2.4023  2.4164
  2.4349  2.4540  2.4626  2.4573  2.4340  2.3049  2.1471  1.9931  1.8455  1.7028
  1.5633  1.4271  1.2954  1.1679  1.0444  0.9243  0.8073  0.6933  0.5818  0.4728
  0.3680
  2.3558  2.3827  2.3978  2.4035  2.4020  2.3954  2.3864  2.3783  2.3743  2.3751
  2.3786  2.3815  2.3827  2.3808  2.3703  2.2779  2.1339  1.9824  1.8365  1.6964
  1.5595  1.4247  1.2935  1.1665  1.0437  0.9248  0.8092  0.6968  0.5872  0.4799
  0.3748
  2.2539  2.3018  2.3331  2.3535  2.3647  2.3684  2.3660  2.3599  2.3526  2.3462
  2.3414  2.3361  2.3279  2.3164  2.3033  2.2321  2.1111  1.9681  1.8247  1.6867
