 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -4.1229 -4.0533 -4.2428 -4.1752 -3.9977 -3.7553 -3.4912 -3.3187 -3.1681 -3.0147
 -2.8700 -2.7364 -2.6132 -2.5008 -2.3970 -2.1788 -1.9931 -1.8302 -1.7460
 -4.1223 -3.9161 -3.7465 -3.6323 -3.5698 -3.4776 -3.3267 -3.1631 -3.0142 -2.8748
 -2.7428 -2.6196 -2.5064 -2.4030 -2.3083 -2.1055 -1.9472 -1.8320 -1.7527 -1.6973
 -3.9407 -3.7404 -3.5547 -3.3943 -3.2666 -3.1854 -3.1251 -3.0297 -2.9052 -2.7743
 -2.6527 -2.5393 -2.4348 -2.3393 -2.2525 -2.0694 -1.9300 -1.8296 -1.7598 -1.7102
 -1.6737
 -3.7926 -3.6147 -3.4373 -3.2716 -3.1257 -3.0031 -2.9079 -2.8425 -2.7779 -2.6894
 -2.5845 -2.4803 -2.3840 -2.2955 -2.2147 -2.0452 -1.9186 -1.8297 -1.7679 -1.7234
 -1.6898 -1.6639
 -3.6572 -3.5073 -3.3491 -3.1918 -3.0447 -2.9144 -2.8030 -2.7095 -2.6382 -2.5764
 -2.5092 -2.4289 -2.3440 -2.2625 -2.1875 -2.0285 -1.9102 -1.8294 -1.7747 -1.7358
 -1.7057 -1.6819 -1.6632 -1.6490
 -3.5311 -3.4032 -3.2696 -3.1284 -2.9888 -2.8583 -2.7428 -2.6434 -2.5590 -2.4871
 -2.4246 -2.3647 -2.2999 -2.2314 -2.1637 -2.0155 -1.9029 -1.8269 -1.7778 -1.7452
 -1.7198 -1.6993 -1.6827 -1.6693 -1.6582 -1.6507 -1.6481 -1.6515 -1.6618 -1.6794
 -3.4162 -3.3031 -3.1894 -3.0677 -2.9415 -2.8174 -2.7016 -2.5991 -2.5119 -2.4371
 -2.3706 -2.3097 -2.2523 -2.1954 -2.1376 -2.0025 -1.8952 -1.8205 -1.7758 -1.7491
 -1.7299 -1.7141 -1.7010 -1.6901 -1.6812 -1.6725 -1.6663 -1.6658 -1.6732 -1.6895
 -1.7119
 -3.3147 -3.2106 -3.1084 -3.0028 -2.8929 -2.7803 -2.6697 -2.5667 -2.4764 -2.3998
 -2.3336 -2.2736 -2.2168 -2.1629 -2.1106 -1.9883 -1.8868 -1.8135 -1.7693 -1.7465
 -1.7335 -1.7239 -1.7158 -1.7088 -1.7029 -1.6978 -1.6922 -1.6890 -1.6913 -1.7017
 -1.7219
 -3.2287 -3.1290 -3.0318 -2.9321 -2.8370 -2.7383 -2.6378 -2.5392 -2.4478 -2.3680
 -2.3003 -2.2415 -2.1876 -2.1361 -2.0863 -1.9719 -1.8767 -1.8056 -1.7601 -1.7382
 -1.7297 -1.7265 -1.7248 -1.7233 -1.7219 -1.7203 -1.7190 -1.7184 -1.7208 -1.7264
 -1.7349
 -3.1603 -3.0618 -2.9657 -2.8719 -2.7802 -2.6906 -2.6021 -2.5125 -2.4250 -2.3437
 -2.2727 -2.2125 -2.1600 -2.1109 -2.0642 -1.9576 -1.8667 -1.7978 -1.7517 -1.7281
 -1.7205 -1.7216 -1.7260 -1.7310 -1.7354 -1.7389 -1.7419 -1.7444 -1.7471 -1.7511
 -1.7561
 -3.1061 -3.0045 -2.9075 -2.8146 -2.7257 -2.6404 -2.5584 -2.4789 -2.3995 -2.3219
 -2.2498 -2.1864 -2.1325 -2.0857 -2.0428 -1.9433 -1.8566 -1.7896 -1.7440 -1.7183
 -1.7095 -1.7116 -1.7199 -1.7307 -1.7415 -1.7513 -1.7598 -1.7670 -1.7734 -1.7796
 -1.7867
 -3.0460 -2.9278 -2.8265 -2.7377 -2.6574 -2.5822 -2.5092 -2.4367 -2.3650 -2.2952
 -2.2277 -2.1640 -2.1075 -2.0593 -2.0175 -1.9268 -1.8460 -1.7810 -1.7359
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F606W
 -4.4844 -4.4074 -4.2853 -4.0531 -3.7881 -3.5363 -3.3290 -3.1634 -3.0169 -2.8795
 -2.7495 -2.6283 -2.5163 -2.4133 -2.3189 -2.1199 -1.9583 -1.8249 -1.7379
 -4.1954 -4.0042 -3.8951 -3.8275 -3.6644 -3.4429 -3.2323 -3.0600 -2.9157 -2.7836
 -2.6597 -2.5448 -2.4392 -2.3431 -2.2559 -2.0725 -1.9287 -1.8194 -1.7410 -1.6857
 -4.0389 -3.8246 -3.6401 -3.4996 -3.4238 -3.3335 -3.1689 -2.9937 -2.8455 -2.7180
 -2.5999 -2.4905 -2.3902 -2.2991 -2.2169 -2.0455 -1.9138 -1.8158 -1.7463 -1.6969
 -1.6606
 -3.9276 -3.7230 -3.5290 -3.3513 -3.2037 -3.0994 -3.0309 -2.9344 -2.7992 -2.6722
 -2.5583 -2.4540 -2.3584 -2.2714 -2.1928 -2.0296 -1.9057 -1.8152 -1.7523 -1.7081
 -1.6751 -1.6498
 -3.8346 -3.6489 -3.4634 -3.2874 -3.1269 -2.9845 -2.8685 -2.7822 -2.7155 -2.6295
 -2.5279 -2.4274 -2.3356 -2.2525 -2.1771 -2.0200 -1.9011 -1.8154 -1.7575 -1.7182
 -1.6890 -1.6661 -1.6482 -1.6356
 -3.7554 -3.5842 -3.4139 -3.2453 -3.0855 -2.9389 -2.8074 -2.6938 -2.6020 -2.5335
 -2.4715 -2.3979 -2.3166 -2.2370 -2.1645 -2.0128 -1.8974 -1.8145 -1.7601 -1.7256
 -1.7011 -1.6817 -1.6661 -1.6538 -1.6434 -1.6364 -1.6347 -1.6397 -1.6521 -1.6708
 -3.6767 -3.5216 -3.3680 -3.2117 -3.0584 -2.9137 -2.7806 -2.6613 -2.5571 -2.4697
 -2.3983 -2.3391 -2.2802 -2.2165 -2.1509 -2.0057 -1.8931 -1.8118 -1.7592 -1.7285
 -1.7093 -1.6948 -1.6829 -1.6732 -1.6655 -1.6586 -1.6545 -1.6556 -1.6636 -1.6797
 -1.7035
 -3.6048 -3.4588 -3.3215 -3.1788 -3.0356 -2.8961 -2.7651 -2.6446 -2.5371 -2.4431
 -2.3631 -2.2950 -2.2361 -2.1820 -2.1280 -1.9959 -1.8873 -1.8070 -1.7548 -1.7262
 -1.7120 -1.7032 -1.6963 -1.6907 -1.6859 -1.6801 -1.6755 -1.6747 -1.6797 -1.6923
 -1.7134
 -3.5468 -3.4022 -3.2719 -3.1420 -3.0100 -2.8786 -2.7521 -2.6331 -2.5241 -2.4272
 -2.3432 -2.2714 -2.2085 -2.1522 -2.1006 -1.9813 -1.8783 -1.7998 -1.7475 -1.7191
 -1.7081 -1.7050 -1.7043 -1.7040 -1.7038 -1.7035 -1.7038 -1.7062 -1.7108 -1.7174
 -1.7258
 -3.5109 -3.3590 -3.2273 -3.1046 -2.9835 -2.8619 -2.7417 -2.6263 -2.5182 -2.4194
 -2.3320 -2.2567 -2.1919 -2.1345 -2.0820 -1.9669 -1.8692 -1.7926 -1.7398 -1.7100
