 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  U   
-11.1060-10.7927-10.8374-10.4884-10.4248-10.0320 -9.2904 -8.8013 -8.4039 -7.9983
 -7.5971 -7.2058 -6.8305 -6.4670 -6.1112 -5.2581 -4.2718 -3.3422 -2.7958
-10.6916-10.0849 -9.6650 -9.4039 -9.2457 -9.0614 -8.7821 -8.4052 -7.9854 -7.5726
 -7.1548 -6.7455 -6.3540 -5.9807 -5.6187 -4.7230 -3.8474 -3.1445 -2.6606 -2.3247
-10.1956 -9.5607 -9.0821 -8.7343 -8.4744 -8.2884 -8.1337 -7.9252 -7.6286 -7.2602
 -6.8437 -6.4088 -5.9915 -5.5999 -5.2319 -4.3774 -3.5875 -2.9449 -2.5033 -2.2038
 -1.9926
 -9.8580 -9.2204 -8.7072 -8.3153 -8.0071 -7.7380 -7.4967 -7.2989 -7.1080 -6.8666
 -6.5439 -6.1448 -5.7140 -5.3033 -4.9273 -4.1053 -3.3879 -2.8061 -2.3824 -2.1083
 -1.9195 -1.7839
 -9.6342 -8.9971 -8.4630 -8.0339 -7.6942 -7.4030 -7.1214 -6.8411 -6.5887 -6.3581
 -6.1253 -5.8412 -5.4912 -5.1009 -4.7195 -3.9160 -3.2514 -2.7035 -2.2968 -2.0354
 -1.8605 -1.7376 -1.6481 -1.5794
 -9.5035 -8.8680 -8.3178 -7.8559 -7.4808 -7.1697 -6.8848 -6.5942 -6.2936 -5.9986
 -5.7307 -5.4803 -5.2146 -4.9141 -4.5868 -3.8068 -3.1747 -2.6495 -2.2478 -1.9838
 -1.8131 -1.6973 -1.6151 -1.5549 -1.5087 -1.4721 -1.4416 -1.4146 -1.3890 -1.3632
 -9.4536 -8.8217 -8.2586 -7.7699 -7.3548 -7.0124 -6.7156 -6.4337 -6.1399 -5.8298
 -5.5221 -5.2355 -4.9721 -4.7158 -4.4488 -3.7563 -3.1467 -2.6381 -2.2348 -1.9558
 -1.7771 -1.6615 -1.5828 -1.5272 -1.4872 -1.4572 -1.4340 -1.4153 -1.3993 -1.3844
 -1.3692
 -9.4726 -8.8457 -8.2767 -7.7697 -7.3199 -6.9330 -6.6055 -6.3173 -6.0381 -5.7454
 -5.4380 -5.1328 -4.8461 -4.5830 -4.3348 -3.7226 -3.1463 -2.6563 -2.2511 -1.9531
 -1.7560 -1.6310 -1.5505 -1.4964 -1.4598 -1.4348 -1.4167 -1.4036 -1.3942 -1.3876
 -1.3830
 -9.5482 -8.9274 -8.3587 -7.8400 -7.3660 -6.9422 -6.5710 -6.2499 -5.9637 -5.6865
 -5.3993 -5.1011 -4.8066 -4.5293 -4.2730 -3.6931 -3.1519 -2.6769 -2.2807 -1.9687
 -1.7506 -1.6083 -1.5189 -1.4625 -1.4268 -1.4045 -1.3915 -1.3845 -1.3804 -1.3784
 -1.3783
 -9.6682 -9.0545 -8.4892 -7.9678 -7.4866 -7.0423 -6.6347 -6.2715 -5.9501 -5.6619
 -5.3872 -5.1087 -4.8234 -4.5476 -4.2855 -3.6901 -3.1719 -2.7095 -2.3189 -2.0018
 -1.7656 -1.6025 -1.4965 -1.4306 -1.3910 -1.3682 -1.3568 -1.3529 -1.3537 -1.3571
 -1.3610
 -9.8182 -9.2189 -8.6609 -8.1407 -7.6550 -7.2011 -6.7765 -6.3812 -6.0217 -5.6971
 -5.4050 -5.1309 -4.8598 -4.5873 -4.3190 -3.7134 -3.1989 -2.7452 -2.3565 -2.0382
 -1.7912 -1.6112 -1.4868 -1.4058 -1.3565 -1.3289 -1.3160 -1.3128 -1.3159 -1.3232
 -1.3326
 -9.9785 -9.4278 -8.8926 -8.3761 -7.8818 -7.4122 -6.9693 -6.5544 -6.1686 -5.8123
 -5.4859 -5.1882 -4.9116 -4.6447 -4.3814 -3.7617 -3.2344 -2.7844 -2.3979
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  U   
-11.5987-11.2579-10.9284-10.5293-10.1114 -9.5935 -8.9754 -8.4642 -8.0603 -7.6918
 -7.3315 -6.9824 -6.6466 -6.3207 -6.0013 -5.2206 -4.3852 -3.5661 -2.9614
-10.6627-10.1225 -9.8461 -9.6920 -9.4670 -9.1568 -8.7194 -8.1917 -7.7444 -7.3494
