 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.3589 -2.0611 -2.9116 -2.8808 -1.6549 -0.1321 -0.7383 -1.6121 -2.0561 -2.0265
 -1.9571 -1.8719 -1.7026 -1.5596 -1.4966 -1.6260
 -1.2881 -1.5726 -1.9693 -1.9994 -1.5237 -0.8311 -1.0457 -1.3863 -1.5977 -1.6429
 -1.6593 -1.6466 -1.5905 -1.5421 -1.5340 -1.6552 -1.7858 -1.9114 -2.0486
 -1.3211 -1.3736 -1.4884 -1.5293 -1.4636 -1.2795 -1.2921 -1.3400 -1.3990 -1.4556
 -1.4995 -1.5223 -1.5316 -1.5422 -1.5667 -1.6800 -1.8031 -1.9274 -2.0558 -2.1800
 -2.2955
 -1.4579 -1.4641 -1.4689 -1.4705 -1.4746 -1.4773 -1.4775 -1.4734 -1.4600 -1.4645
 -1.4776 -1.4990 -1.5260 -1.5598 -1.5947 -1.7004 -1.8197 -1.9440 -2.0677 -2.1882
 -2.3058 -2.4209 -2.5333
 -1.5283 -1.5223 -1.5187 -1.5174 -1.5199 -1.5237 -1.5276 -1.5303 -1.5318 -1.5339
 -1.5411 -1.5559 -1.5772 -1.6046 -1.6376 -1.7333 -1.8420 -1.9592 -2.0797 -2.1989
 -2.3150 -2.4280 -2.5380 -2.6457 -2.7515
 -1.6132 -1.5963 -1.5841 -1.5769 -1.5745 -1.5756 -1.5791 -1.5839 -1.5893 -1.5949
 -1.6014 -1.6116 -1.6282 -1.6503 -1.6783 -1.7649 -1.8651 -1.9753 -2.0915 -2.2086
 -2.3233 -2.4348 -2.5431 -2.6487 -2.7519 -2.8534
 -1.7125 -1.6861 -1.6651 -1.6490 -1.6383 -1.6330 -1.6320 -1.6342 -1.6388 -1.6452
 -1.6529 -1.6624 -1.6753 -1.6929 -1.7168 -1.7952 -1.8890 -1.9923 -2.1031 -2.2173
 -2.3307 -2.4413 -2.5485 -2.6527 -2.7542 -2.8535 -2.9510 -3.0480 -3.1450 -3.2394
 -1.8263 -1.7917 -1.7617 -1.7359 -1.7151 -1.7003 -1.6911 -1.6872 -1.6875 -1.6913
 -1.6976 -1.7063 -1.7176 -1.7325 -1.7519 -1.8224 -1.9111 -2.0096 -2.1148 -2.2252
 -2.3370 -2.4470 -2.5538 -2.6573 -2.7577 -2.8554 -2.9508 -3.0450 -3.1391 -3.2334
 -3.3257
 -1.9537 -1.9111 -1.8723 -1.8369 -1.8057 -1.7802 -1.7606 -1.7474 -1.7402 -1.7384
 -1.7407 -1.7467 -1.7558 -1.7682 -1.7845 -1.8463 -1.9303 -2.0253 -2.1267 -2.2328
 -2.3420 -2.4514 -2.5581 -2.6616 -2.7616 -2.8586 -2.9532 -3.0455 -3.1365 -3.2276
 -3.3195
 -2.0882 -2.0398 -1.9942 -1.9512 -1.9104 -1.8739 -1.8430 -1.8187 -1.8014 -1.7908
 -1.7864 -1.7873 -1.7927 -1.8021 -1.8159 -1.8696 -1.9476 -2.0396 -2.1387 -2.2417
 -2.3480 -2.4559 -2.5628 -2.6668 -2.7673 -2.8643 -2.9585 -3.0502 -3.1399 -3.2287
 -3.3168
 -2.2255 -2.1735 -2.1223 -2.0719 -2.0230 -1.9772 -1.9361 -1.9007 -1.8723 -1.8513
 -1.8378 -1.8313 -1.8311 -1.8365 -1.8470 -1.8931 -1.9630 -2.0509 -2.1476 -2.2484
 -2.3519 -2.4574 -2.5633 -2.6676 -2.7688 -2.8666 -2.9610 -3.0525 -3.1415 -3.2286
 -3.3157
 -2.3739 -2.3122 -2.2534 -2.1972 -2.1418 -2.0887 -2.0387 -1.9938 -1.9547 -1.9235
 -1.9003 -1.8847 -1.8762 -1.8746 -1.8793 -1.9151 -1.9784 -2.0614 -2.1551 -2.2540
