 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F444W
 -4.2728 -4.3506 -4.4188 -4.4836 -4.5396 -4.5862 -4.6071 -4.6456 -4.6922 -4.7495
 -4.8179 -4.8879 -4.9689 -5.0450 -5.1172 -5.2940 -5.4601 -5.6315 -5.7870
 -4.2063 -4.2864 -4.3667 -4.4471 -4.5243 -4.5915 -4.6496 -4.7021 -4.7524 -4.8037
 -4.8610 -4.9264 -4.9974 -5.0706 -5.1440 -5.3225 -5.4908 -5.6509 -5.8145 -5.9736
 -4.2177 -4.2928 -4.3684 -4.4435 -4.5175 -4.5909 -4.6629 -4.7281 -4.7869 -4.8424
 -4.8964 -4.9539 -5.0191 -5.0897 -5.1619 -5.3392 -5.5081 -5.6687 -5.8320 -5.9907
 -6.1422
 -4.2428 -4.3112 -4.3814 -4.4525 -4.5237 -4.5938 -4.6626 -4.7311 -4.7990 -4.8634
 -4.9246 -4.9815 -5.0403 -5.1055 -5.1750 -5.3504 -5.5201 -5.6822 -5.8450 -6.0034
 -6.1546 -6.2990
 -4.2836 -4.3432 -4.4059 -4.4712 -4.5384 -4.6061 -4.6733 -4.7393 -4.8049 -4.8712
 -4.9372 -5.0010 -5.0607 -5.1227 -5.1877 -5.3583 -5.5276 -5.6913 -5.8542 -6.0126
 -6.1638 -6.3080 -6.4458 -6.5781
 -4.3408 -4.3910 -4.4442 -4.5013 -4.5621 -4.6256 -4.6901 -4.7546 -4.8186 -4.8823
 -4.9466 -5.0118 -5.0739 -5.1363 -5.2005 -5.3654 -5.5322 -5.6962 -5.8597 -6.0189
 -6.1705 -6.3147 -6.4524 -6.5844 -6.7112 -6.8336 -6.9520 -7.0671 -7.1792 -7.2887
 -4.4099 -4.4545 -4.4981 -4.5453 -4.5974 -4.6541 -4.7139 -4.7752 -4.8372 -4.8992
 -4.9612 -5.0238 -5.0856 -5.1468 -5.2100 -5.3722 -5.5358 -5.6980 -5.8612 -6.0219
 -6.1748 -6.3196 -6.4575 -6.5893 -6.7158 -6.8375 -6.9550 -7.0688 -7.1794 -7.2873
 -7.3931
 -4.4895 -4.5293 -4.5670 -4.6051 -4.6470 -4.6947 -4.7471 -4.8031 -4.8613 -4.9206
 -4.9804 -5.0407 -5.1007 -5.1598 -5.2205 -5.3781 -5.5389 -5.6985 -5.8593 -6.0210
 -6.1762 -6.3225 -6.4611 -6.5932 -6.7196 -6.8410 -6.9579 -7.0708 -7.1803 -7.2869
 -7.3909
 -4.5744 -4.6121 -4.6473 -4.6802 -4.7132 -4.7508 -4.7939 -4.8422 -4.8943 -4.9491
 -5.0055 -5.0630 -5.1208 -5.1782 -5.2362 -5.3871 -5.5433 -5.7008 -5.8586 -6.0190
 -6.1764 -6.3254 -6.4657 -6.5987 -6.7256 -6.8471 -6.9640 -7.0768 -7.1859 -7.2915
 -7.3938
 -4.6645 -4.7029 -4.7320 -4.7636 -4.7925 -4.8216 -4.8549 -4.8937 -4.9374 -4.9853
 -5.0362 -5.0894 -5.1439 -5.1991 -5.2547 -5.3983 -5.5475 -5.7009 -5.8556 -6.0126
 -6.1696 -6.3212 -6.4641 -6.5989 -6.7268 -6.8489 -6.9659 -7.0784 -7.1894 -7.2944
 -7.3957
 -4.7599 -4.8017 -4.8211 -4.8490 -4.8796 -4.9060 -4.9317 -4.9610 -4.9953 -5.0342
 -5.0773 -5.1242 -5.1737 -5.2250 -5.2775 -5.4139 -5.5553 -5.7028 -5.8539 -6.0073
 -6.1616 -6.3133 -6.4588 -6.5964 -6.7262 -6.8495 -6.9674 -7.0803 -7.1888 -7.2936
 -7.3950
 -4.8605 -4.9085 -4.9146 -4.9352 -4.9683 -4.9965 -5.0204 -5.0435 -5.0691 -5.0986
 -5.1324 -5.1706 -5.2128 -5.2582 -5.3046 -5.4339 -5.5667 -5.7065 -5.8535
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F444W
 -4.2549 -4.3245 -4.3865 -4.4449 -4.4993 -4.5512 -4.5967 -4.6508 -4.7090 -4.7718
 -4.8397 -4.9101 -4.9854 -5.0598 -5.1325 -5.3095 -5.4753 -5.6378 -5.7905
 -4.2213 -4.3083 -4.3930 -4.4682 -4.5345 -4.5940 -4.6486 -4.7008 -4.7543 -4.8113
 -4.8734 -4.9415 -5.0136 -5.0870 -5.1601 -5.3371 -5.5024 -5.6605 -5.8144 -5.9684
 -4.2094 -4.2922 -4.3745 -4.4551 -4.5347 -4.6088 -4.6738 -4.7326 -4.7881 -4.8425
 -4.8995 -4.9619 -5.0308 -5.1032 -5.1762 -5.3533 -5.5203 -5.6783 -5.8327 -5.9887
 -6.1398
 -4.2101 -4.2887 -4.3677 -4.4459 -4.5219 -4.5954 -4.6682 -4.7387 -4.8034 -4.8638
 -4.9216 -4.9802 -5.0436 -5.1132 -5.1848 -5.3629 -5.5320 -5.6912 -5.8462 -6.0014
 -6.1520 -6.2963
 -4.2243 -4.2970 -4.3712 -4.4459 -4.5201 -4.5927 -4.6628 -4.7310 -4.7999 -4.8685
 -4.9342 -4.9958 -5.0566 -5.1216 -5.1913 -5.3681 -5.5388 -5.6999 -5.8559 -6.0105
 -6.1609 -6.3051 -6.4430 -6.5755
 -4.2543 -4.3190 -4.3863 -4.4557 -4.5262 -4.5968 -4.6664 -4.7342 -4.8004 -4.8668
 -4.9348 -5.0026 -5.0666 -5.1307 -5.1972 -5.3705 -5.5418 -5.7048 -5.8621 -6.0169
 -6.1674 -6.3116 -6.4493 -6.5814 -6.7084 -6.8310 -6.9499 -7.0653 -7.1774 -7.2866
 -4.3017 -4.3571 -4.4155 -4.4773 -4.5418 -4.6082 -4.6755 -4.7425 -4.8085 -4.8734
 -4.9384 -5.0047 -5.0706 -5.1359 -5.2025 -5.3721 -5.5424 -5.7063 -5.8647 -6.0202
 -6.1715 -6.3162 -6.4541 -6.5861 -6.7128 -6.8347 -6.9526 -7.0667 -7.1775 -7.2854
 -7.3914
 -4.3636 -4.4116 -4.4608 -4.5131 -4.5694 -4.6294 -4.6921 -4.7561 -4.8207 -4.8849
 -4.9484 -5.0121 -5.0757 -5.1399 -5.2056 -5.3736 -5.5418 -5.7054 -5.8640 -6.0202
 -6.1730 -6.3189 -6.4575 -6.5898 -6.7163 -6.8379 -6.9553 -7.0686 -7.1783 -7.2850
 -7.3891
 -4.4353 -4.4796 -4.5217 -4.5650 -4.6121 -4.6638 -4.7196 -4.7786 -4.8396 -4.9017
 -4.9639 -5.0260 -5.0877 -5.1494 -5.2123 -5.3765 -5.5427 -5.7054 -5.8634 -6.0194
 -6.1737 -6.3218 -6.4619 -6.5950 -6.7220 -6.8437 -6.9609 -7.0739 -7.1831 -7.2889
 -7.3919
 -4.5088 -4.5536 -4.5933 -4.6304 -4.6689 -4.7115 -4.7588 -4.8103 -4.8655 -4.9233
 -4.9826 -5.0424 -5.1024 -5.1623 -5.2226 -5.3799 -5.5418 -5.7026 -5.8595 -6.0138
 -6.1677 -6.3179 -6.4604 -6.5951 -6.7230 -6.8453 -6.9625 -7.0753 -7.1842 -7.2895
 -7.3937
 -4.5805 -4.6284 -4.6703 -4.7061 -4.7394 -4.7739 -4.8126 -4.8556 -4.9031 -4.9543
 -5.0085 -5.0647 -5.1221 -5.1799 -5.2380 -5.3879 -5.5436 -5.7008 -5.8559 -6.0082
 -6.1602 -6.3106 -6.4554 -6.5926 -6.7224 -6.8457 -6.9638 -7.0769 -7.1858 -7.2909
 -7.3926
 -4.6470 -4.7007 -4.7466 -4.7855 -4.8189 -4.8492 -4.8807 -4.9157 -4.9549 -4.9981
 -5.0452 -5.0956 -5.1471 -5.2016 -5.2585 -5.4005 -5.5481 -5.7000 -5.8526
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F444W
 -4.2310 -4.2954 -4.3543 -4.4104 -4.4662 -4.5239 -4.5856 -4.6518 -4.7198 -4.7885
 -4.8580 -4.9289 -5.0009 -5.0736 -5.1460 -5.3224 -5.4879 -5.6450 -5.7950
 -4.2467 -4.3229 -4.3915 -4.4541 -4.5131 -4.5711 -4.6306 -4.6929 -4.7566 -4.8212
 -4.8875 -4.9568 -5.0288 -5.1019 -5.1746 -5.3508 -5.5152 -5.6706 -5.8202 -5.9697
 -4.2221 -4.3088 -4.3936 -4.4708 -4.5396 -4.6027 -4.6626 -4.7224 -4.7831 -4.8444
 -4.9071 -4.9731 -5.0435 -5.1165 -5.1896 -5.3661 -5.5327 -5.6889 -5.8384 -5.9877
 -6.1364
