 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.5434 -1.4479 -1.3655 -1.2879 -1.2070 -1.1103 -0.9781 -0.8185 -0.6689 -0.5449
 -0.4452 -0.3649 -0.2986 -0.2432 -0.1956 -0.1027 -0.0369  0.0051  0.0238  0.0221
 -1.4034 -1.2962 -1.2079 -1.1319 -1.0606 -0.9842 -0.8847 -0.7610 -0.6384 -0.5301
 -0.4389 -0.3626 -0.2985 -0.2443 -0.1981 -0.1090 -0.0473 -0.0087  0.0080  0.0062
 -0.0097
 -1.2947 -1.1804 -1.0853 -1.0058 -0.9368 -0.8716 -0.7977 -0.7037 -0.6048 -0.5127
 -0.4311 -0.3601 -0.2987 -0.2459 -0.2007 -0.1143 -0.0558 -0.0197 -0.0045 -0.0065
 -0.0217 -0.0457
 -1.1513 -1.0471 -0.9676 -0.8978 -0.8331 -0.7730 -0.7134 -0.6433 -0.5656 -0.4891
 -0.4185 -0.3546 -0.2973 -0.2465 -0.2024 -0.1182 -0.0623 -0.0282 -0.0141 -0.0165
 -0.0314 -0.0551 -0.0838 -0.1162
 -1.0764 -0.9398 -0.8338 -0.7555 -0.7004 -0.6607 -0.6229 -0.5764 -0.5195 -0.4589
 -0.3996 -0.3439 -0.2923 -0.2450 -0.2025 -0.1204 -0.0667 -0.0344 -0.0212 -0.0239
 -0.0388 -0.0626 -0.0917 -0.1240 -0.1592 -0.1974 -0.2394 -0.2861 -0.3366 -0.3860
 -1.0544 -0.9047 -0.7801 -0.6796 -0.6014 -0.5415 -0.4966 -0.4629 -0.4351 -0.4055
 -0.3687 -0.3261 -0.2821 -0.2397 -0.2001 -0.1206 -0.0688 -0.0381 -0.0256 -0.0287
 -0.0438 -0.0680 -0.0980 -0.1312 -0.1666 -0.2042 -0.2442 -0.2874 -0.3347 -0.3861
 -0.4369
 -1.0515 -0.8976 -0.7651 -0.6532 -0.5616 -0.4882 -0.4296 -0.3820 -0.3429 -0.3127
 -0.2915 -0.2747 -0.2540 -0.2259 -0.1933 -0.1187 -0.0684 -0.0393 -0.0274 -0.0307
 -0.0461 -0.0709 -0.1022 -0.1371 -0.1737 -0.2116 -0.2513 -0.2928 -0.3369 -0.3847
 -0.4371
 -1.0494 -0.8964 -0.7627 -0.6466 -0.5481 -0.4665 -0.3998 -0.3452 -0.3000 -0.2619
 -0.2305 -0.2066 -0.1905 -0.1787 -0.1651 -0.1128 -0.0649 -0.0374 -0.0265 -0.0299
 -0.0458 -0.0714 -0.1042 -0.1413 -0.1801 -0.2195 -0.2599 -0.3011 -0.3438 -0.3887
 -0.4373
 -1.0368 -0.8930 -0.7616 -0.6462 -0.5457 -0.4604 -0.3892 -0.3300 -0.2806 -0.2389
 -0.2034 -0.1733 -0.1487 -0.1302 -0.1174 -0.0930 -0.0589 -0.0329 -0.0228 -0.0263
 -0.0420 -0.0681 -0.1021 -0.1414 -0.1828 -0.2247 -0.2667 -0.3088 -0.3514 -0.3951
 -0.4407
 -1.0071 -0.8741 -0.7522 -0.6399 -0.5416 -0.4564 -0.3839 -0.3228 -0.2712 -0.2273
 -0.1895 -0.1569 -0.1287 -0.1050 -0.0859 -0.0585 -0.0423 -0.0251 -0.0162 -0.0200
 -0.0355 -0.0616 -0.0963 -0.1373 -0.1815 -0.2264 -0.2711 -0.3152 -0.3590 -0.4030
 -0.4476
 -0.9618 -0.8419 -0.7287 -0.6242 -0.5292 -0.4467 -0.3756 -0.3151 -0.2636 -0.2193
 -0.1807 -0.1470 -0.1173 -0.0914 -0.0706 -0.0093 -0.0151 -0.0140 -0.0067
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.9744 -1.8977 -1.8207 -1.7321 -1.6199 -1.4642 -1.2467 -0.9790 -0.7522 -0.5850
 -0.4639 -0.3728 -0.3012 -0.2428 -0.1931 -0.0959 -0.0258  0.0221  0.0480
 -1.7645 -1.6774 -1.5988 -1.5188 -1.4264 -1.3059 -1.1338 -0.9211 -0.7257 -0.5722
 -0.4570 -0.3688 -0.2990 -0.2422 -0.1944 -0.1021 -0.0365  0.0071  0.0289  0.0311
 -1.6003 -1.4989 -1.4134 -1.3360 -1.2574 -1.1645 -1.0361 -0.8701 -0.7051 -0.5654
 -0.4553 -0.3690 -0.2999 -0.2436 -0.1965 -0.1072 -0.0452 -0.0051  0.0142  0.0154
  0.0022
 -1.4763 -1.3606 -1.2645 -1.1831 -1.1094 -1.0342 -0.9410 -0.8153 -0.6802 -0.5569
 -0.4539 -0.3702 -0.3019 -0.2457 -0.1989 -0.1115 -0.0524 -0.0148  0.0027  0.0031
 -0.0096 -0.0321
 -1.3488 -1.2414 -1.1444 -1.0595 -0.9848 -0.9162 -0.8450 -0.7532 -0.6464 -0.5417
 -0.4487 -0.3698 -0.3033 -0.2477 -0.2010 -0.1147 -0.0580 -0.0224 -0.0062 -0.0064
 -0.0190 -0.0410 -0.0692 -0.1015
 -1.1995 -1.0778 -0.9886 -0.9226 -0.8657 -0.8089 -0.7501 -0.6833 -0.6025 -0.5173
 -0.4368 -0.3651 -0.3024 -0.2483 -0.2021 -0.1166 -0.0618 -0.0281 -0.0128 -0.0135
 -0.0262 -0.0480 -0.0762 -0.1086 -0.1440 -0.1828 -0.2257 -0.2737 -0.3250 -0.3748
 -1.1444 -0.9960 -0.8761 -0.7834 -0.7137 -0.6622 -0.6231 -0.5855 -0.5378 -0.4788
 -0.4153 -0.3538 -0.2972 -0.2465 -0.2016 -0.1170 -0.0636 -0.0317 -0.0172 -0.0182
 -0.0312 -0.0531 -0.0818 -0.1146 -0.1503 -0.1884 -0.2292 -0.2736 -0.3223 -0.3745
 -0.4256
 -1.1300 -0.9704 -0.8351 -0.7233 -0.6338 -0.5632 -0.5072 -0.4612 -0.4221 -0.3886
 -0.3572 -0.3224 -0.2822 -0.2395 -0.1985 -0.1157 -0.0633 -0.0329 -0.0193 -0.0205
 -0.0338 -0.0562 -0.0855 -0.1195 -0.1561 -0.1945 -0.2350 -0.2775 -0.3229 -0.3722
 -0.4254
 -1.1297 -0.9663 -0.8239 -0.7023 -0.6006 -0.5175 -0.4502 -0.3947 -0.3473 -0.3062
 -0.2723 -0.2467 -0.2269 -0.2070 -0.1826 -0.1116 -0.0601 -0.0310 -0.0187 -0.0203
 -0.0339 -0.0571 -0.0875 -0.1230 -0.1613 -0.2010 -0.2421 -0.2845 -0.3285 -0.3748
 -0.4248
 -1.1338 -0.9711 -0.8267 -0.7006 -0.5923 -0.5012 -0.4258 -0.3636 -0.3118 -0.2674
 -0.2290 -0.1964 -0.1704 -0.1512 -0.1368 -0.0999 -0.0552 -0.0270 -0.0155 -0.0174
 -0.0311 -0.0548 -0.0861 -0.1229 -0.1632 -0.2050 -0.2475 -0.2907 -0.3346 -0.3797
 -0.4268
 -1.1260 -0.9706 -0.8294 -0.7026 -0.5921 -0.4971 -0.4169 -0.3501 -0.2943 -0.2473
 -0.2070 -0.1722 -0.1421 -0.1171 -0.0973 -0.0674 -0.0439 -0.0201 -0.0095 -0.0118
 -0.0256 -0.0494 -0.0814 -0.1195 -0.1617 -0.2059 -0.2507 -0.2957 -0.3407 -0.3860
 -0.4323
 -1.1016 -0.9576 -0.8232 -0.7009 -0.5905 -0.4948 -0.4127 -0.3434 -0.2853 -0.2363
 -0.1944 -0.1584 -0.1269 -0.0997 -0.0641 -0.0141 -0.0262 -0.0103 -0.0007
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.1918 -2.1341 -2.0721 -1.9911 -1.8698 -1.6723 -1.3907 -1.0572 -0.7895 -0.5964
 -0.4620 -0.3645 -0.2899 -0.2296 -0.1801 -0.0842 -0.0162  0.0307  0.0582
 -1.9728 -1.9026 -1.8365 -1.7620 -1.6626 -1.5164 -1.2938 -1.0182 -0.7742 -0.5903
 -0.4589 -0.3627 -0.2890 -0.2301 -0.1815 -0.0896 -0.0251  0.0184  0.0418  0.0465
 -1.7913 -1.7041 -1.6291 -1.5565 -1.4739 -1.3637 -1.1995 -0.9814 -0.7671 -0.5928
 -0.4628 -0.3661 -0.2917 -0.2326 -0.1841 -0.0940 -0.0322  0.0084  0.0292  0.0322
  0.0207
