 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -0.5814 -0.5391 -0.4987 -0.4595 -0.4214 -0.3334 -0.2576 -0.1986 -0.1594 -0.1396
 -0.1314 -0.1284 -0.1272 -0.1262 -0.1250 -0.1233 -0.1214 -0.1197 -0.1202 -0.1231
 -0.1283
 -0.8894 -0.8711 -0.8482 -0.8212 -0.7905 -0.7566 -0.7194 -0.6782 -0.6347 -0.5907
 -0.5485 -0.5090 -0.4718 -0.4356 -0.4003 -0.3178 -0.2464 -0.1904 -0.1517 -0.1312
 -0.1242 -0.1250 -0.1293 -0.1344 -0.1390 -0.1425 -0.1451 -0.1470 -0.1488 -0.1514
 -0.1549
 -0.8094 -0.7903 -0.7683 -0.7437 -0.7167 -0.6878 -0.6570 -0.6243 -0.5889 -0.5515
 -0.5137 -0.4772 -0.4429 -0.4105 -0.3792 -0.3035 -0.2356 -0.1819 -0.1444 -0.1226
 -0.1150 -0.1169 -0.1247 -0.1351 -0.1457 -0.1553 -0.1635 -0.1704 -0.1762 -0.1817
 -0.1876
 -0.7339 -0.7044 -0.6796 -0.6576 -0.6365 -0.6147 -0.5911 -0.5648 -0.5363 -0.5062
 -0.4748 -0.4429 -0.4118 -0.3824 -0.3544 -0.2878 -0.2250 -0.1733 -0.1367
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.0994 -2.0889 -2.0391 -1.9011 -1.7317 -1.5642 -1.4203 -1.2996 -1.1887 -1.0821
 -0.9798 -0.8825 -0.7910 -0.7054 -0.6263 -0.4577 -0.3234 -0.2175 -0.1437
 -1.8981 -1.8010 -1.7579 -1.7426 -1.6508 -1.5067 -1.3615 -1.2368 -1.1270 -1.0235
 -0.9245 -0.8307 -0.7428 -0.6615 -0.5869 -0.4293 -0.3068 -0.2138 -0.1451 -0.0944
 -1.7778 -1.6638 -1.5623 -1.4884 -1.4612 -1.4204 -1.3154 -1.1920 -1.0812 -0.9810
 -0.8857 -0.7953 -0.7106 -0.6324 -0.5609 -0.4114 -0.2971 -0.2116 -0.1493 -0.1034
 -0.0683
 -1.6800 -1.5748 -1.4670 -1.3638 -1.2784 -1.2232 -1.1936 -1.1386 -1.0448 -0.9481
 -0.8567 -0.7700 -0.6884 -0.6129 -0.5439 -0.4001 -0.2913 -0.2113 -0.1543 -0.1128
 -0.0811 -0.0558
 -1.5871 -1.4984 -1.3995 -1.2993 -1.2047 -1.1185 -1.0479 -0.9979 -0.9619 -0.9060
 -0.8301 -0.7492 -0.6714 -0.5987 -0.5320 -0.3926 -0.2878 -0.2116 -0.1588 -0.1217
 -0.0937 -0.0713 -0.0531 -0.0388
 -1.4966 -1.4218 -1.3380 -1.2464 -1.1543 -1.0667 -0.9851 -0.9118 -0.8519 -0.8086
 -0.7684 -0.7160 -0.6524 -0.5856 -0.5219 -0.3867 -0.2847 -0.2111 -0.1615 -0.1288
 -0.1051 -0.0864 -0.0709 -0.0581 -0.0466 -0.0373 -0.0318 -0.0310 -0.0359 -0.0475
 -1.4008 -1.3409 -1.2726 -1.1947 -1.1111 -1.0274 -0.9472 -0.8720 -0.8029 -0.7424
 -0.6919 -0.6502 -0.6080 -0.5598 -0.5071 -0.3806 -0.2811 -0.2090 -0.1613 -0.1322
 -0.1134 -0.0992 -0.0876 -0.0778 -0.0693 -0.0609 -0.0544 -0.0520 -0.0552 -0.0652
 -0.0815
 -1.3068 -1.2558 -1.2019 -1.1375 -1.0660 -0.9901 -0.9146 -0.8419 -0.7736 -0.7102
 -0.6529 -0.6022 -0.5580 -0.5177 -0.4768 -0.3705 -0.2760 -0.2051 -0.1582 -0.1312
 -0.1169 -0.1080 -0.1012 -0.0956 -0.0905 -0.0843 -0.0786 -0.0757 -0.0773 -0.0849
 -0.0992
 -1.2192 -1.1722 -1.1261 -1.0734 -1.0135 -0.9483 -0.8803 -0.8122 -0.7468 -0.6851
 -0.6278 -0.5754 -0.5274 -0.4840 -0.4443 -0.3518 -0.2670 -0.1989 -0.1523 -0.1260
 -0.1146 -0.1108 -0.1097 -0.1093 -0.1088 -0.1081 -0.1075 -0.1083 -0.1107 -0.1146
 -0.1197
 -1.1433 -1.0964 -1.0526 -1.0062 -0.9564 -0.9012 -0.8424 -0.7814 -0.7207 -0.6619
 -0.6066 -0.5554 -0.5080 -0.4640 -0.4231 -0.3336 -0.2559 -0.1918 -0.1458 -0.1188
 -0.1080 -0.1074 -0.1114 -0.1168 -0.1220 -0.1264 -0.1302 -0.1334 -0.1365 -0.1405
 -0.1454
 -1.0846 -1.0295 -0.9834 -0.9396 -0.8966 -0.8490 -0.7985 -0.7454 -0.6911 -0.6369
 -0.5844 -0.5352 -0.4894 -0.4470 -0.4071 -0.3186 -0.2441 -0.1835 -0.1387 -0.1109
 -0.0992 -0.0994 -0.1067 -0.1172 -0.1282 -0.1385 -0.1479 -0.1559 -0.1630 -0.1698
 -0.1770
 -1.0389 -0.9716 -0.9184 -0.8744 -0.8344 -0.7937 -0.7503 -0.7041 -0.6563 -0.6078
 -0.5596 -0.5132 -0.4694 -0.4287 -0.3908 -0.3060 -0.2335 -0.1749 -0.1314
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.2864 -2.2021 -2.0186 -1.8203 -1.6243 -1.4546 -1.3267 -1.2169 -1.1138 -1.0157
 -0.9223 -0.8334 -0.7495 -0.6707 -0.5972 -0.4376 -0.3099 -0.2098 -0.1346
 -1.9952 -1.9756 -1.9373 -1.7849 -1.6052 -1.4329 -1.2893 -1.1739 -1.0696 -0.9728
 -0.8811 -0.7941 -0.7123 -0.6359 -0.5651 -0.4138 -0.2955 -0.2044 -0.1359 -0.0846
 -1.8691 -1.7508 -1.6934 -1.6805 -1.5781 -1.4226 -1.2716 -1.1455 -1.0395 -0.9437
 -0.8539 -0.7690 -0.6891 -0.6146 -0.5458 -0.3998 -0.2873 -0.2019 -0.1385 -0.0916
 -0.0560
 -1.7943 -1.6628 -1.5441 -1.4588 -1.4250 -1.3800 -1.2631 -1.1324 -1.0195 -0.9231
 -0.8351 -0.7523 -0.6743 -0.6016 -0.5344 -0.3921 -0.2832 -0.2016 -0.1419 -0.0987
 -0.0664 -0.0410
 -1.7280 -1.6074 -1.4838 -1.3686 -1.2727 -1.2059 -1.1701 -1.1098 -1.0087 -0.9082
 -0.8209 -0.7402 -0.6642 -0.5931 -0.5274 -0.3879 -0.2814 -0.2024 -0.1455 -0.1055
 -0.0765 -0.0541 -0.0361 -0.0213
 -1.6609 -1.5557 -1.4417 -1.3265 -1.2175 -1.1208 -1.0416 -0.9843 -0.9439 -0.8858
 -0.8076 -0.7298 -0.6560 -0.5867 -0.5223 -0.3852 -0.2804 -0.2030 -0.1482 -0.1109
 -0.0854 -0.0665 -0.0514 -0.0393 -0.0291 -0.0215 -0.0175 -0.0179 -0.0234 -0.0354
 -1.5913 -1.5006 -1.4003 -1.2943 -1.1883 -1.0882 -0.9966 -0.9151 -0.8472 -0.7964
 -0.7544 -0.7047 -0.6442 -0.5797 -0.5174 -0.3828 -0.2792 -0.2028 -0.1492 -0.1140
 -0.0918 -0.0769 -0.0656 -0.0566 -0.0493 -0.0428 -0.0385 -0.0377 -0.0418 -0.0518
 -0.0690
 -1.5210 -1.4410 -1.3538 -1.2599 -1.1625 -1.0658 -0.9740 -0.8888 -0.8114 -0.7431
 -0.6860 -0.6408 -0.6003 -0.5560 -0.5060 -0.3796 -0.2772 -0.2013 -0.1482 -0.1142
 -0.0946 -0.0839 -0.0771 -0.0722 -0.0682 -0.0652 -0.0621 -0.0607 -0.0632 -0.0713
 -0.0862
 -1.4549 -1.3788 -1.3014 -1.2187 -1.1315 -1.0426 -0.9551 -0.8714 -0.7932 -0.7211
 -0.6563 -0.5999 -0.5522 -0.5110 -0.4722 -0.3699 -0.2728 -0.1974 -0.1445 -0.1109
 -0.0930 -0.0859 -0.0839 -0.0840 -0.0846 -0.0854 -0.0866 -0.0893 -0.0935 -0.0992
 -0.1062
 -1.3989 -1.3226 -1.2481 -1.1742 -1.0966 -1.0164 -0.9358 -0.8566 -0.7808 -0.7093
 -0.6431 -0.5831 -0.5297 -0.4828 -0.4413 -0.3509 -0.2657 -0.1931 -0.1400 -0.1058
 -0.0880 -0.0828 -0.0851 -0.0904 -0.0963 -0.1020 -0.1075 -0.1125 -0.1177 -0.1238
 -0.1320
 -1.3600 -1.2708 -1.1971 -1.1276 -1.0575 -0.9853 -0.9119 -0.8387 -0.7673 -0.6985
 -0.6335 -0.5732 -0.5182 -0.4687 -0.4242 -0.3317 -0.2541 -0.1865 -0.1343 -0.0994
 -0.0807 -0.0759 -0.0806 -0.0903 -0.1017 -0.1130 -0.1237 -0.1334 -0.1424 -0.1513
 -0.1606
 -1.3401 -1.2358 -1.1538 -1.0834 -1.0164 -0.9502 -0.8836 -0.8163 -0.7500 -0.6853
 -0.6231 -0.5644 -0.5096 -0.4595 -0.4140 -0.3182 -0.2419 -0.1782 -0.1277
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -2.3383 -2.1856 -1.9734 -1.7717 -1.5795 -1.4115 -1.2840 -1.1784 -1.0815 -0.9861
 -0.8962 -0.8107 -0.7301 -0.6544 -0.5836 -0.4283 -0.3033 -0.2048 -0.1290
 -2.0759 -2.0749 -1.9460 -1.7542 -1.5682 -1.3945 -1.2552 -1.1428 -1.0434 -0.9491
 -0.8604 -0.7765 -0.6974 -0.6234 -0.5545 -0.4063 -0.2894 -0.1989 -0.1302 -0.0785
 -1.9029 -1.8114 -1.8056 -1.7278 -1.5625 -1.3950 -1.2430 -1.1206 -1.0181 -0.9243
 -0.8373 -0.7550 -0.6776 -0.6051 -0.5378 -0.3938 -0.2817 -0.1963 -0.1322 -0.0844
 -0.0485
 -1.8349 -1.6940 -1.5870 -1.5453 -1.5149 -1.3926 -1.2454 -1.1114 -1.0021 -0.9074
 -0.8216 -0.7411 -0.6653 -0.5943 -0.5283 -0.3872 -0.2782 -0.1959 -0.1351 -0.0906
 -0.0577 -0.0321
 -1.7832 -1.6453 -1.5114 -1.3994 -1.3237 -1.2895 -1.2292 -1.1133 -0.9957 -0.8961
 -0.8102 -0.7313 -0.6571 -0.5875 -0.5228 -0.3840 -0.2769 -0.1967 -0.1382 -0.0964
 -0.0664 -0.0437 -0.0256 -0.0111
 -1.7322 -1.6069 -1.4771 -1.3519 -1.2418 -1.1521 -1.0893 -1.0483 -0.9845 -0.8908
 -0.8017 -0.7235 -0.6508 -0.5827 -0.5191 -0.3823 -0.2765 -0.1976 -0.1409 -0.1011
 -0.0740 -0.0545 -0.0394 -0.0275 -0.0183 -0.0119 -0.0086 -0.0093 -0.0152 -0.0275
 -1.6785 -1.5669 -1.4482 -1.3278 -1.2123 -1.1078 -1.0165 -0.9406 -0.8843 -0.8401
 -0.7837 -0.7146 -0.6447 -0.5783 -0.5160 -0.3811 -0.2761 -0.1980 -0.1421 -0.1041
 -0.0795 -0.0635 -0.0520 -0.0432 -0.0364 -0.0316 -0.0290 -0.0291 -0.0330 -0.0433
 -0.0608
 -1.6231 -1.5225 -1.4161 -1.3055 -1.1949 -1.0892 -0.9917 -0.9043 -0.8275 -0.7627
 -0.7118 -0.6688 -0.6222 -0.5686 -0.5114 -0.3796 -0.2753 -0.1973 -0.1420 -0.1048
 -0.0820 -0.0693 -0.0620 -0.0572 -0.0539 -0.0516 -0.0496 -0.0495 -0.0533 -0.0622
 -0.0773
 -1.5708 -1.4745 -1.3777 -1.2775 -1.1754 -1.0747 -0.9784 -0.8887 -0.8069 -0.7333
 -0.6686 -0.6140 -0.5692 -0.5291 -0.4877 -0.3748 -0.2725 -0.1947 -0.1393 -0.1025
 -0.0810 -0.0710 -0.0679 -0.0678 -0.0689 -0.0705 -0.0727 -0.0756 -0.0797 -0.0868
 -0.0970
 -1.5269 -1.4300 -1.3384 -1.2465 -1.1532 -1.0597 -0.9683 -0.8807 -0.7987 -0.7230
 -0.6540 -0.5924 -0.5388 -0.4929 -0.4526 -0.3601 -0.2689 -0.1919 -0.1359 -0.0986
 -0.0771 -0.0686 -0.0688 -0.0735 -0.0796 -0.0860 -0.0924 -0.0986 -0.1050 -0.1125
 -0.1219
 -1.4978 -1.3919 -1.3006 -1.2132 -1.1267 -1.0404 -0.9549 -0.8719 -0.7926 -0.7177
 -0.6480 -0.5842 -0.5267 -0.4760 -0.4312 -0.3390 -0.2589 -0.1873 -0.1314 -0.0932
 -0.0711 -0.0626 -0.0648 -0.0733 -0.0845 -0.0962 -0.1076 -0.1184 -0.1285 -0.1386
 -0.1489
 -1.4890 -1.3666 -1.2687 -1.1816 -1.0986 -1.0175 -0.9378 -0.8597 -0.7843 -0.7122
 -0.6439 -0.5802 -0.5216 -0.4685 -0.4210 -0.3233 -0.2462 -0.1799 -0.1259
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.3550 -2.1431 -1.9230 -1.7259 -1.5467 -1.3823 -1.2537 -1.1461 -1.0517 -0.9594
 -0.8724 -0.7899 -0.7120 -0.6389 -0.5705 -0.4195 -0.2968 -0.1990 -0.1227
 -2.1849 -2.1122 -1.9210 -1.7171 -1.5340 -1.3668 -1.2295 -1.1175 -1.0187 -0.9272
 -0.8412 -0.7599 -0.6833 -0.6115 -0.5444 -0.3991 -0.2833 -0.1930 -0.1240 -0.0717
 -1.9404 -1.9147 -1.8811 -1.7191 -1.5344 -1.3665 -1.2193 -1.0993 -0.9975 -0.9058
 -0.8211 -0.7413 -0.6661 -0.5956 -0.5298 -0.3877 -0.2760 -0.1902 -0.1254 -0.0767
 -0.0401
 -1.8627 -1.7248 -1.6611 -1.6501 -1.5361 -1.3741 -1.2227 -1.0919 -0.9844 -0.8915
 -0.8076 -0.7293 -0.6556 -0.5863 -0.5217 -0.3820 -0.2727 -0.1897 -0.1278 -0.0819
 -0.0480 -0.0222
 -1.8244 -1.6708 -1.5357 -1.4448 -1.4118 -1.3593 -1.2315 -1.0969 -0.9797 -0.8826
 -0.7981 -0.7210 -0.6487 -0.5808 -0.5172 -0.3795 -0.2717 -0.1904 -0.1305 -0.0869
 -0.0555 -0.0322 -0.0141  0.0001
 -1.7906 -1.6443 -1.5004 -1.3713 -1.2695 -1.2024 -1.1636 -1.0941 -0.9851 -0.8800
 -0.7916 -0.7147 -0.6435 -0.5769 -0.5144 -0.3786 -0.2718 -0.1914 -0.1329 -0.0911
 -0.0620 -0.0414 -0.0260 -0.0141 -0.0049  0.0010  0.0031  0.0009 -0.0060 -0.0183
 -1.7553 -1.6203 -1.4828 -1.3495 -1.2286 -1.1259 -1.0433 -0.9832 -0.9375 -0.8737
 -0.7887 -0.7097 -0.6392 -0.5737 -0.5123 -0.3781 -0.2721 -0.1922 -0.1344 -0.0939
 -0.0667 -0.0489 -0.0369 -0.0280 -0.0217 -0.0176 -0.0156 -0.0168 -0.0224 -0.0333
 -0.0504
 -1.7176 -1.5932 -1.4658 -1.3382 -1.2161 -1.1039 -1.0054 -0.9203 -0.8493 -0.7936
 -0.7469 -0.6932 -0.6322 -0.5698 -0.5100 -0.3777 -0.2722 -0.1923 -0.1347 -0.0948
 -0.0691 -0.0539 -0.0454 -0.0403 -0.0373 -0.0358 -0.0362 -0.0383 -0.0428 -0.0514
 -0.0668
 -1.6817 -1.5627 -1.4435 -1.3244 -1.2073 -1.0958 -0.9928 -0.9002 -0.8182 -0.7462
 -0.6848 -0.6344 -0.5908 -0.5470 -0.4992 -0.3753 -0.2706 -0.1906 -0.1328 -0.0932
 -0.0685 -0.0554 -0.0503 -0.0496 -0.0508 -0.0530 -0.0563 -0.0605 -0.0660 -0.0739
 -0.0859
 -1.6525 -1.5334 -1.4203 -1.3087 -1.1985 -1.0915 -0.9900 -0.8958 -0.8099 -0.7324
 -0.6631 -0.6022 -0.5499 -0.5059 -0.4665 -0.3676 -0.2693 -0.1892 -0.1306 -0.0905
 -0.0657 -0.0537 -0.0512 -0.0545 -0.0604 -0.0672 -0.0744 -0.0818 -0.0897 -0.0986
 -0.1096
 -1.6351 -1.5096 -1.3975 -1.2904 -1.1862 -1.0849 -0.9873 -0.8950 -0.8089 -0.7295
 -0.6572 -0.5920 -0.5339 -0.4830 -0.4389 -0.3473 -0.2629 -0.1867 -0.1275 -0.0864
 -0.0610 -0.0490 -0.0479 -0.0544 -0.0647 -0.0764 -0.0884 -0.1002 -0.1117 -0.1232
 -0.1347
 -1.6359 -1.4959 -1.3792 -1.2729 -1.1719 -1.0751 -0.9821 -0.8930 -0.8090 -0.7303
 -0.6572 -0.5902 -0.5294 -0.4749 -0.4266 -0.3288 -0.2508 -0.1812 -0.1236
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.3306 -2.0947 -1.8755 -1.6862 -1.5151 -1.3579 -1.2312 -1.1195 -1.0241 -0.9360
 -0.8513 -0.7710 -0.6955 -0.6246 -0.5582 -0.4112 -0.2907 -0.1939 -0.1175
 -2.1708 -2.1047 -1.8862 -1.6813 -1.5012 -1.3407 -1.2077 -1.0949 -0.9967 -0.9075
 -0.8236 -0.7445 -0.6701 -0.6002 -0.5348 -0.3922 -0.2774 -0.1871 -0.1175 -0.0644
 -2.0140 -2.0213 -1.8911 -1.6938 -1.5058 -1.3379 -1.1972 -1.0790 -0.9786 -0.8886
 -0.8058 -0.7281 -0.6549 -0.5862 -0.5219 -0.3819 -0.2704 -0.1839 -0.1183 -0.0686
 -0.0311
 -1.8843 -1.7764 -1.7736 -1.6913 -1.5203 -1.3503 -1.1998 -1.0732 -0.9676 -0.8760
 -0.7939 -0.7175 -0.6457 -0.5781 -0.5148 -0.3768 -0.2672 -0.1831 -0.1200 -0.0729
 -0.0378 -0.0114
 -1.8513 -1.6887 -1.5697 -1.5295 -1.4963 -1.3639 -1.2134 -1.0779 -0.9642 -0.8687
 -0.7855 -0.7101 -0.6395 -0.5732 -0.5110 -0.3748 -0.2664 -0.1836 -0.1223 -0.0771
 -0.0440 -0.0198 -0.0014  0.0128
 -1.8339 -1.6676 -1.5153 -1.3934 -1.3180 -1.2850 -1.2151 -1.0914 -0.9705 -0.8672
 -0.7802 -0.7046 -0.6350 -0.5699 -0.5087 -0.3743 -0.2667 -0.1847 -0.1244 -0.0807
 -0.0495 -0.0275 -0.0116  0.0004  0.0090  0.0141  0.0155  0.0128  0.0051 -0.0077
 -1.8177 -1.6585 -1.5038 -1.3625 -1.2433 -1.1523 -1.0909 -1.0461 -0.9738 -0.8735
 -0.7797 -0.7007 -0.6314 -0.5671 -0.5070 -0.3743 -0.2675 -0.1858 -0.1259 -0.0833
 -0.0536 -0.0338 -0.0206 -0.0115 -0.0053 -0.0017 -0.0010 -0.0035 -0.0099 -0.0217
 -0.0390
 -1.8020 -1.6500 -1.5008 -1.3584 -1.2281 -1.1146 -1.0206 -0.9445 -0.8861 -0.8367
 -0.7750 -0.6991 -0.6285 -0.5648 -0.5054 -0.3744 -0.2682 -0.1865 -0.1266 -0.0845
 -0.0559 -0.0381 -0.0278 -0.0220 -0.0190 -0.0180 -0.0192 -0.0221 -0.0280 -0.0385
 -0.0546
 -1.7848 -1.6382 -1.4958 -1.3576 -1.2270 -1.1075 -1.0017 -0.9102 -0.8316 -0.7649
 -0.7100 -0.6619 -0.6111 -0.5569 -0.5014 -0.3730 -0.2675 -0.1856 -0.1256 -0.0835
 -0.0558 -0.0396 -0.0320 -0.0299 -0.0307 -0.0332 -0.0373 -0.0424 -0.0493 -0.0592
 -0.0727
 -1.7730 -1.6280 -1.4907 -1.3582 -1.2310 -1.1116 -1.0024 -0.9042 -0.8175 -0.7410
 -0.6737 -0.6156 -0.5659 -0.5225 -0.4808 -0.3709 -0.2676 -0.1854 -0.1245 -0.0817
 -0.0541 -0.0387 -0.0331 -0.0342 -0.0391 -0.0458 -0.0536 -0.0622 -0.0715 -0.0815
 -0.0948
 -1.7703 -1.6208 -1.4852 -1.3567 -1.2339 -1.1174 -1.0085 -0.9085 -0.8179 -0.7366
 -0.6638 -0.5990 -0.5417 -0.4919 -0.4489 -0.3559 -0.2652 -0.1845 -0.1227 -0.0788
 -0.0505 -0.0353 -0.0307 -0.0343 -0.0429 -0.0541 -0.0663 -0.0788 -0.0916 -0.1048
 -0.1177
 -1.7817 -1.6212 -1.4825 -1.3550 -1.2351 -1.1218 -1.0152 -0.9158 -0.8243 -0.7407
 -0.6648 -0.5965 -0.5351 -0.4804 -0.4322 -0.3354 -0.2551 -0.1816 -0.1203
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.2679 -2.0322 -1.8244 -1.6469 -1.4789 -1.3273 -1.2071 -1.1001 -1.0024 -0.9155
 -0.8330 -0.7545 -0.6808 -0.6117 -0.5471 -0.4036 -0.2852 -0.1890 -0.1119
 -2.2257 -2.0648 -1.8420 -1.6441 -1.4713 -1.3139 -1.1876 -1.0765 -0.9777 -0.8902
 -0.8081 -0.7307 -0.6581 -0.5899 -0.5260 -0.3858 -0.2719 -0.1812 -0.1108 -0.0565
 -2.1211 -2.0596 -1.8678 -1.6614 -1.4773 -1.3141 -1.1764 -1.0617 -0.9620 -0.8730
 -0.7920 -0.7159 -0.6445 -0.5773 -0.5144 -0.3763 -0.2650 -0.1777 -0.1109 -0.0601
 -0.0216
 -1.9716 -1.8732 -1.8460 -1.6824 -1.4958 -1.3271 -1.1793 -1.0559 -0.9523 -0.8616
 -0.7810 -0.7062 -0.6361 -0.5700 -0.5080 -0.3717 -0.2619 -0.1765 -0.1120 -0.0635
 -0.0271  0.0001
 -1.8642 -1.7076 -1.6375 -1.6303 -1.5105 -1.3461 -1.1936 -1.0606 -0.9492 -0.8553
 -0.7734 -0.6994 -0.6303 -0.5655 -0.5045 -0.3700 -0.2611 -0.1768 -0.1137 -0.0669
 -0.0323 -0.0069  0.0119  0.0263
 -1.8586 -1.6794 -1.5292 -1.4332 -1.4045 -1.3457 -1.2115 -1.0751 -0.9550 -0.8543
 -0.7686 -0.6943 -0.6260 -0.5623 -0.5024 -0.3697 -0.2617 -0.1779 -0.1156 -0.0700
 -0.0369 -0.0133  0.0035  0.0157  0.0243  0.0292  0.0300  0.0263  0.0178  0.0043
 -1.8626 -1.6809 -1.5144 -1.3722 -1.2656 -1.2018 -1.1630 -1.0841 -0.9694 -0.8608
 -0.7689 -0.6909 -0.6227 -0.5596 -0.5007 -0.3699 -0.2627 -0.1792 -0.1172 -0.0724
 -0.0406 -0.0186 -0.0040  0.0057  0.0121  0.0155  0.0158  0.0123  0.0045 -0.0082
 -0.0261
 -1.8686 -1.6903 -1.5214 -1.3679 -1.2349 -1.1273 -1.0457 -0.9874 -0.9376 -0.8662
 -0.7754 -0.6916 -0.6205 -0.5577 -0.4993 -0.3701 -0.2638 -0.1804 -0.1183 -0.0738
 -0.0428 -0.0224 -0.0100 -0.0030  0.0005  0.0014 -0.0003 -0.0046 -0.0120 -0.0235
 -0.0404
 -1.8774 -1.6993 -1.5330 -1.3775 -1.2365 -1.1132 -1.0093 -0.9234 -0.8531 -0.7959
 -0.7441 -0.6852 -0.6178 -0.5547 -0.4968 -0.3691 -0.2636 -0.1802 -0.1179 -0.0733
 -0.0431 -0.0240 -0.0137 -0.0096 -0.0094 -0.0117 -0.0162 -0.0226 -0.0309 -0.0421
 -0.0573
 -1.8831 -1.7101 -1.5472 -1.3936 -1.2508 -1.1217 -1.0079 -0.9094 -0.8251 -0.7523
 -0.6896 -0.6358 -0.5874 -0.5390 -0.4900 -0.3692 -0.2645 -0.1809 -0.1177 -0.0725
 -0.0422 -0.0239 -0.0151 -0.0135 -0.0166 -0.0226 -0.0305 -0.0398 -0.0504 -0.0627
 -0.0772
 -1.8922 -1.7214 -1.5610 -1.4100 -1.2684 -1.1379 -1.0197 -0.9147 -0.8225 -0.7417
 -0.6705 -0.6078 -0.5527 -0.5044 -0.4616 -0.3622 -0.2646 -0.1811 -0.1171 -0.0708
 -0.0398 -0.0215 -0.0136 -0.0139 -0.0200 -0.0297 -0.0416 -0.0546 -0.0684 -0.0831
 -0.0980
 -1.9046 -1.7333 -1.5739 -1.4259 -1.2859 -1.1563 -1.0369 -0.9286 -0.8318 -0.7456
 -0.6691 -0.6012 -0.5406 -0.4868 -0.4116 -0.3481 -0.2639 -0.1808 -0.1161
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.2131 -1.9792 -1.7813 -1.6159 -1.4495 -1.3043 -1.1835 -1.0797 -0.9831 -0.8983
 -0.8171 -0.7401 -0.6677 -0.6001 -0.5370 -0.3965 -0.2798 -0.1840 -0.1064
 -2.2541 -2.0195 -1.8006 -1.6104 -1.4452 -1.2928 -1.1659 -1.0589 -0.9605 -0.8750
 -0.7944 -0.7184 -0.6472 -0.5804 -0.5178 -0.3798 -0.2667 -0.1758 -0.1043 -0.0487
 -2.0976 -2.0533 -1.8292 -1.6299 -1.4524 -1.2936 -1.1579 -1.0457 -0.9468 -0.8593
 -0.7795 -0.7048 -0.6348 -0.5690 -0.5072 -0.3711 -0.2600 -0.1718 -0.1037 -0.0515
 -0.0118
