 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.3961 -3.4495 -3.4978 -3.5419 -3.5826 -3.6104 -3.5632 -3.5464 -3.5298 -3.5265
 -3.5427 -3.5883 -3.6356 -3.7010 -3.7706 -3.9497 -4.1214 -4.3040 -4.4751
 -3.2951 -3.3552 -3.4149 -3.4742 -3.5265 -3.5642 -3.5875 -3.5977 -3.5971 -3.5887
 -3.5870 -3.6083 -3.6576 -3.7224 -3.7922 -3.9687 -4.1439 -4.3154 -4.4801 -4.6377
 -3.2917 -3.3420 -3.3942 -3.4471 -3.4984 -3.5456 -3.5850 -3.6124 -3.6308 -3.6425
 -3.6447 -3.6509 -3.6848 -3.7435 -3.8110 -3.9854 -4.1586 -4.3292 -4.4934 -4.6503
 -4.8005
 -3.3066 -3.3486 -3.3933 -3.4403 -3.4881 -3.5341 -3.5752 -3.6106 -3.6397 -3.6639
 -3.6870 -3.6996 -3.7204 -3.7672 -3.8293 -3.9994 -4.1702 -4.3396 -4.5036 -4.6601
 -4.8096 -4.9529
 -3.3431 -3.3750 -3.4108 -3.4503 -3.4929 -3.5368 -3.5793 -3.6174 -3.6509 -3.6814
 -3.7108 -3.7389 -3.7613 -3.7992 -3.8518 -4.0128 -4.1802 -4.3471 -4.5109 -4.6675
 -4.8167 -4.9593 -5.0963 -5.2285
 -3.4018 -3.4230 -3.4479 -3.4777 -3.5128 -3.5518 -3.5926 -3.6325 -3.6695 -3.7035
 -3.7364 -3.7706 -3.7992 -3.8354 -3.8825 -4.0284 -4.1900 -4.3530 -4.5153 -4.6725
 -4.8220 -4.9645 -5.1009 -5.2320 -5.3588 -5.4817 -5.6009 -5.7168 -5.8296 -5.9394
 -3.4779 -3.4922 -3.5061 -3.5248 -3.5498 -3.5811 -3.6169 -3.6548 -3.6929 -3.7296
 -3.7647 -3.8004 -3.8346 -3.8703 -3.9147 -4.0491 -4.2015 -4.3589 -4.5179 -4.6747
 -4.8252 -4.9683 -5.1046 -5.2353 -5.3610 -5.4824 -5.6002 -5.7146 -5.8261 -5.9349
 -6.0410
 -3.5700 -3.5780 -3.5848 -3.5933 -3.6068 -3.6278 -3.6554 -3.6879 -3.7235 -3.7599
 -3.7961 -3.8323 -3.8683 -3.9044 -3.9463 -4.0717 -4.2155 -4.3664 -4.5202 -4.6747
 -4.8257 -4.9701 -5.1072 -5.2380 -5.3634 -5.4841 -5.6007 -5.7138 -5.8238 -5.9311
 -6.0360
 -3.6706 -3.6759 -3.6795 -3.6816 -3.6853 -3.6950 -3.7121 -3.7362 -3.7656 -3.7985
 -3.8331 -3.8685 -3.9042 -3.9402 -3.9795 -4.0964 -4.2320 -4.3773 -4.5260 -4.6765
 -4.8264 -4.9718 -5.1105 -5.2424 -5.3682 -5.4889 -5.6052 -5.7177 -5.8269 -5.9327
 -6.0356
 -3.7798 -3.7859 -3.7829 -3.7828 -3.7815 -3.7820 -3.7884 -3.8019 -3.8221 -3.8480
 -3.8777 -3.9100 -3.9438 -3.9785 -4.0150 -4.1219 -4.2480 -4.3866 -4.5307 -4.6767
 -4.8232 -4.9679 -5.1078 -5.2413 -5.3682 -5.4895 -5.6058 -5.7179 -5.8284 -5.9334
 -6.0347
 -3.8974 -3.9080 -3.8950 -3.8891 -3.8891 -3.8862 -3.8845 -3.8876 -3.8973 -3.9134
 -3.9350 -3.9612 -3.9905 -4.0220 -4.0552 -4.1514 -4.2670 -4.3974 -4.5362 -4.6783
 -4.8211 -4.9632 -5.1027 -5.2375 -5.3662 -5.4887 -5.6058 -5.7182 -5.8264 -5.9309
 -6.0321
 -4.0236 -4.0422 -4.0158 -3.9988 -4.0009 -3.9993 -3.9951 -3.9916 -3.9920 -3.9976
 -4.0090 -4.0260 -4.0478 -4.0735 -4.1001 -4.1849 -4.2890 -4.4097 -4.5425
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
 -3.3958 -3.4402 -3.4770 -3.5067 -3.5303 -3.5460 -3.5344 -3.5316 -3.5286 -3.5318
 -3.5492 -3.5900 -3.6437 -3.7098 -3.7792 -3.9555 -4.1262 -4.2985 -4.4647
 -3.3363 -3.4034 -3.4682 -3.5215 -3.5620 -3.5890 -3.6024 -3.6038 -3.5987 -3.5931
 -3.5957 -3.6191 -3.6679 -3.7319 -3.8009 -3.9759 -4.1461 -4.3138 -4.4779 -4.6356
 -3.3034 -3.3638 -3.4261 -3.4877 -3.5460 -3.5936 -3.6267 -3.6468 -3.6548 -3.6524
 -3.6483 -3.6554 -3.6903 -3.7492 -3.8170 -3.9914 -4.1614 -4.3280 -4.4912 -4.6479
 -4.7981
 -3.2905 -3.3445 -3.4010 -3.4584 -3.5140 -3.5647 -3.6095 -3.6451 -3.6699 -3.6873
 -3.6952 -3.6994 -3.7177 -3.7656 -3.8279 -4.0027 -4.1727 -4.3386 -4.5012 -4.6575
 -4.8069 -4.9502
 -3.2956 -3.3426 -3.3925 -3.4443 -3.4969 -3.5474 -3.5929 -3.6315 -3.6650 -3.6931
 -3.7179 -3.7352 -3.7519 -3.7866 -3.8426 -4.0113 -4.1810 -4.3462 -4.5083 -4.6646
 -4.8137 -4.9564 -5.0934 -5.2257
 -3.3198 -3.3582 -3.4001 -3.4451 -3.4924 -3.5406 -3.5872 -3.6295 -3.6660 -3.6985
 -3.7297 -3.7595 -3.7829 -3.8142 -3.8608 -4.0188 -4.1871 -4.3514 -4.5127 -4.6693
 -4.8187 -4.9613 -5.0978 -5.2291 -5.3559 -5.4787 -5.5983 -5.7146 -5.8277 -5.9373
 -3.3647 -3.3933 -3.4256 -3.4619 -3.5019 -3.5449 -3.5895 -3.6334 -3.6741 -3.7106
 -3.7448 -3.7795 -3.8111 -3.8440 -3.8873 -4.0288 -4.1926 -4.3552 -4.5150 -4.6714
 -4.8217 -4.9648 -5.1012 -5.2321 -5.3580 -5.4797 -5.5978 -5.7125 -5.8241 -5.9330
 -6.0392
 -3.4281 -3.4487 -3.4713 -3.4972 -3.5279 -3.5634 -3.6028 -3.6443 -3.6860 -3.7259
 -3.7633 -3.8000 -3.8352 -3.8723 -3.9149 -4.0466 -4.1998 -4.3590 -4.5163 -4.6713
 -4.8222 -4.9664 -5.1036 -5.2345 -5.3601 -5.4811 -5.5981 -5.7115 -5.8217 -5.9291
 -6.0341
 -3.5060 -3.5217 -3.5365 -3.5527 -3.5734 -3.5995 -3.6311 -3.6671 -3.7061 -3.7461
 -3.7855 -3.8241 -3.8617 -3.8997 -3.9418 -4.0683 -4.2131 -4.3662 -4.5201 -4.6726
 -4.8228 -4.9682 -5.1068 -5.2387 -5.3647 -5.4855 -5.6021 -5.7148 -5.8240 -5.9301
 -6.0337
 -3.5909 -3.6057 -3.6169 -3.6266 -3.6382 -3.6544 -3.6765 -3.7044 -3.7373 -3.7737
 -3.8120 -3.8505 -3.8889 -3.9276 -3.9684 -4.0886 -4.2263 -4.3731 -4.5227 -4.6717
 -4.8193 -4.9642 -5.1041 -5.2375 -5.3645 -5.4859 -5.6025 -5.7148 -5.8233 -5.9285
 -6.0328
 -3.6785 -3.6948 -3.7071 -3.7145 -3.7207 -3.7286 -3.7415 -3.7601 -3.7846 -3.8143
 -3.8480 -3.8841 -3.9215 -3.9596 -3.9988 -4.1109 -4.2413 -4.3817 -4.5267 -4.6721
 -4.8165 -4.9593 -5.0990 -5.2337 -5.3624 -5.4850 -5.6023 -5.7149 -5.8234 -5.9282
 -6.0297
 -3.7639 -3.7853 -3.8005 -3.8101 -3.8155 -3.8193 -3.8249 -3.8350 -3.8507 -3.8718
 -3.8981 -3.9286 -3.9590 -3.9955 -4.0330 -4.1352 -4.2581 -4.3920 -4.5321
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.3785 -3.4143 -3.4412 -3.4593 -3.4696 -3.4759 -3.4822 -3.4911 -3.5027 -3.5190
 -3.5468 -3.5921 -3.6520 -3.7192 -3.7885 -3.9619 -4.1308 -4.2958 -4.4573
 -3.3824 -3.4338 -3.4750 -3.5063 -3.5283 -3.5424 -3.5515 -3.5595 -3.5667 -3.5745
 -3.5896 -3.6226 -3.6762 -3.7416 -3.8106 -3.9838 -4.1515 -4.3135 -4.4746 -4.6320
 -3.3354 -3.4008 -3.4645 -3.5185 -3.5598 -3.5889 -3.6070 -3.6185 -3.6259 -3.6304
 -3.6362 -3.6542 -3.6960 -3.7568 -3.8249 -3.9986 -4.1666 -4.3282 -4.4880 -4.6441
 -4.7943
 -3.2987 -3.3584 -3.4207 -3.4825 -3.5409 -3.5921 -3.6299 -3.6550 -3.6707 -3.6801
 -3.6855 -3.6933 -3.7185 -3.7695 -3.8346 -4.0080 -4.1771 -4.3390 -4.4980 -4.6533
 -4.8027 -4.9461
