 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F390M
-10.0661 -9.7184 -9.7564 -9.3898 -9.3314 -9.0413 -8.2763 -7.8438 -7.4736 -7.0929
 -6.7140 -6.3469 -5.9932 -5.6486 -5.3108 -4.4835 -3.5371 -2.5153 -2.0167
 -9.6609 -9.0731 -8.6631 -8.4065 -8.2510 -8.0707 -7.8014 -7.4479 -7.0571 -6.6654
 -6.2700 -5.8854 -5.5190 -5.1696 -4.8318 -4.0048 -3.1812 -2.4882 -1.9935 -1.6307
 -9.2164 -8.5967 -8.1263 -7.7821 -7.5237 -7.3402 -7.1908 -6.9918 -6.7072 -6.3536
 -5.9570 -5.5511 -5.1665 -4.8078 -4.4722 -3.6978 -2.9679 -2.3435 -1.8947 -1.5694
 -1.3188
 -8.9327 -8.3054 -7.7972 -7.4066 -7.0986 -6.8311 -6.5949 -6.4042 -6.2198 -5.9846
 -5.6721 -5.2987 -4.9078 -4.5395 -4.2036 -3.4695 -2.8157 -2.2605 -1.8333 -1.5351
 -1.3078 -1.1239
 -8.7702 -8.1370 -7.6040 -7.1725 -6.8298 -6.5377 -6.2604 -5.9899 -5.7499 -5.5310
 -5.3082 -5.0386 -4.7172 -4.3688 -4.0319 -3.3198 -2.7194 -2.2050 -1.8032 -1.5224
 -1.3117 -1.1428 -1.0009 -0.8779
 -8.7053 -8.0702 -7.5168 -7.0495 -6.6671 -6.3508 -6.0659 -5.7827 -5.4971 -5.2227
 -4.9747 -4.7421 -4.4960 -4.2230 -3.9313 -3.2399 -2.6711 -2.1853 -1.7992 -1.5264
 -1.3259 -1.1684 -1.0375 -0.9243 -0.8225 -0.7308 -0.6491 -0.5771 -0.5146 -0.4612
 -8.7204 -8.0889 -7.5215 -7.0256 -6.6012 -6.2490 -5.9459 -5.6649 -5.3811 -5.0906
 -4.8071 -4.5440 -4.3015 -4.0666 -3.8251 -3.2085 -2.6594 -2.1928 -1.8165 -1.5433
 -1.3467 -1.1971 -1.0753 -0.9712 -0.8800 -0.7983 -0.7253 -0.6605 -0.6037 -0.5551
 -0.5163
 -8.7981 -8.1744 -7.6034 -7.0906 -6.6319 -6.2346 -5.8961 -5.6010 -5.3225 -5.0408
 -4.7531 -4.4710 -4.2061 -3.9631 -3.7352 -3.1841 -2.6666 -2.2199 -1.8490 -1.5706
 -1.3715 -1.2256 -1.1111 -1.0153 -0.9326 -0.8594 -0.7928 -0.7335 -0.6828 -0.6415
 -0.6102
 -8.9210 -8.3081 -7.7418 -7.2234 -6.7418 -6.3101 -5.9297 -5.5976 -5.3028 -5.0251
 -4.7469 -4.4649 -4.1889 -3.9296 -3.6907 -3.1589 -2.6725 -2.2436 -1.8849 -1.6025
 -1.3972 -1.2503 -1.1406 -1.0529 -0.9786 -0.9139 -0.8569 -0.8063 -0.7622 -0.7243
 -0.6920
 -9.0716 -8.4715 -7.9147 -7.3974 -6.9164 -6.4685 -6.0549 -5.6852 -5.3534 -5.0558
 -4.7777 -4.5036 -4.2289 -3.9655 -3.7167 -3.1600 -2.6882 -2.2726 -1.9232 -1.6411
 -1.4284 -1.2757 -1.1661 -1.0837 -1.0174 -0.9612 -0.9127 -0.8700 -0.8325 -0.7999
 -0.7703
 -9.2303 -8.6544 -8.1136 -7.6051 -7.1262 -6.6745 -6.2479 -5.8481 -5.4843 -5.1511
 -4.8497 -4.5694 -4.2976 -4.0299 -3.7695 -3.1905 -2.7123 -2.3032 -1.9583 -1.6777
 -1.4601 -1.3005 -1.1866 -1.1052 -1.0447 -0.9969 -0.9573 -0.9233 -0.8938 -0.8684
 -0.8471
 -9.3739 -8.8755 -8.3747 -7.8788 -7.3951 -6.9294 -6.4863 -6.0691 -5.6792 -5.3175
 -4.9842 -4.6785 -4.3941 -4.1225 -3.8588 -3.2517 -2.7502 -2.3381 -1.9950
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F390M
-10.5308-10.2074 -9.8887 -9.4943 -9.0719 -8.5481 -7.9684 -7.5133 -7.1432 -6.8020
 -6.4692 -6.1472 -5.8375 -5.5364 -5.2415 -4.5162 -3.7313 -2.8897 -2.2629
 -9.6653 -9.1378 -8.8640 -8.7091 -8.4793 -8.1596 -7.7225 -7.2354 -6.8253 -6.4567
 -6.0992 -5.7553 -5.4283 -5.1173 -4.8182 -4.1017 -3.3908 -2.7008 -2.1423 -1.7375
 -9.2139 -8.5953 -8.1756 -7.9153 -7.7809 -7.6457 -7.4012 -7.0339 -6.6035 -6.2080
 -5.8264 -5.4604 -5.1159 -4.7937 -4.4908 -3.7961 -3.1513 -2.5426 -2.0361 -1.6669
 -1.3907
 -8.9828 -8.3107 -7.8128 -7.4514 -7.1947 -7.0174 -6.8830 -6.7022 -6.4053 -6.0358
 -5.6519 -5.2693 -4.9078 -4.5733 -4.2643 -3.5826 -2.9861 -2.4396 -1.9726 -1.6273
 -1.3721 -1.1711
 -8.9122 -8.1967 -7.6310 -7.2083 -6.8916 -6.6313 -6.4010 -6.2051 -6.0320 -5.8070
 -5.5099 -5.1632 -4.8008 -4.4537 -4.1350 -3.4528 -2.8852 -2.3817 -1.9440 -1.6127
 -1.3709 -1.1839 -1.0306 -0.8965
 -8.9894 -8.2226 -7.5943 -7.0991 -6.7209 -6.4225 -6.1581 -5.9018 -5.6619 -5.4535
 -5.2519 -5.0155 -4.7298 -4.4112 -4.0892 -3.3929 -2.8369 -2.3596 -1.9428 -1.6184
 -1.3832 -1.2054 -1.0625 -0.9420 -0.8369 -0.7439 -0.6604 -0.5847 -0.5162 -0.4592
 -9.1594 -8.3642 -7.6843 -7.1185 -6.6695 -6.3176 -6.0282 -5.7625 -5.4986 -5.2409
 -5.0021 -4.7871 -4.5730 -4.3358 -4.0713 -3.3890 -2.8299 -2.3647 -1.9621 -1.6395
 -1.4051 -1.2325 -1.0975 -0.9857 -0.8893 -0.8036 -0.7275 -0.6608 -0.6030 -0.5538
 -0.5125
 -9.3918 -8.5950 -7.8833 -7.2576 -6.7352 -6.3150 -5.9790 -5.6946 -5.4302 -5.1663
 -4.9030 -4.6516 -4.4216 -4.2072 -3.9921 -3.4123 -2.8536 -2.3899 -1.9951 -1.6727
 -1.4344 -1.2623 -1.1325 -1.0283 -0.9400 -0.8615 -0.7919 -0.7315 -0.6806 -0.6390
 -0.6067
 -9.6522 -8.8700 -8.1515 -7.4903 -6.9075 -6.4151 -6.0144 -5.6872 -5.4056 -5.1424
 -4.8804 -4.6172 -4.3627 -4.1262 -3.9083 -3.3966 -2.8867 -2.4244 -2.0329 -1.7106
 -1.4663 -1.2911 -1.1638 -1.0656 -0.9851 -0.9163 -0.8566 -0.8047 -0.7597 -0.7212
 -0.6884
 -9.9041 -9.1478 -8.4457 -7.7983 -7.1799 -6.6303 -6.1584 -5.7669 -5.4422 -5.1604
 -4.8986 -4.6397 -4.3802 -4.1276 -3.8909 -3.3777 -2.9117 -2.4684 -2.0797 -1.7574
 -1.5063 -1.3233 -1.1935 -1.0986 -1.0245 -0.9635 -0.9118 -0.8671 -0.8286 -0.7956
 -0.7658
-10.1162 -9.4202 -8.7571 -8.1295 -7.5017 -6.9258 -6.4040 -5.9474 -5.5590 -5.2322
 -4.9482 -4.6864 -4.4312 -4.1771 -3.9294 -3.3834 -2.9269 -2.5066 -2.1256 -1.8043
 -1.5484 -1.3567 -1.2202 -1.1240 -1.0541 -1.0002 -0.9566 -0.9201 -0.8893 -0.8635
 -0.8420
-10.2883 -9.6872 -9.0855 -8.4708 -7.8595 -7.2689 -6.7176 -6.2187 -5.7742 -5.3854
 -5.0544 -4.7664 -4.5033 -4.2513 -4.0035 -3.4288 -2.9519 -2.5410 -2.1701
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F390M
-10.9376-10.4636 -9.9414 -9.4448 -8.7746 -8.0908 -7.5775 -7.2001 -6.8703 -6.5707
 -6.2845 -6.0078 -5.7413 -5.4827 -5.2294 -4.6037 -3.9527 -3.2568 -2.5883
 -9.7342 -9.4373 -9.2083 -8.8840 -8.5093 -7.9746 -7.3855 -6.9382 -6.5712 -6.2463
 -5.9375 -5.6426 -5.3618 -5.0937 -4.8352 -4.2164 -3.6072 -2.9919 -2.4062 -1.9281
 -9.2111 -8.6457 -8.3741 -8.2583 -8.0641 -7.7630 -7.3051 -6.7920 -6.3752 -6.0212
 -5.6918 -5.3796 -5.0853 -4.8078 -4.5445 -3.9321 -3.3574 -2.8037 -2.2829 -1.8451
 -1.5186
 -9.0155 -8.3189 -7.8578 -7.5898 -7.4665 -7.3537 -7.1183 -6.7367 -6.2822 -5.8913
 -5.5441 -5.2164 -4.9086 -4.6207 -4.3508 -3.7390 -3.1877 -2.6777 -2.2048 -1.7968
 -1.4887 -1.2565
 -9.0253 -8.2302 -7.6512 -7.2480 -6.9788 -6.8001 -6.6808 -6.5172 -6.2254 -5.8418
 -5.4811 -5.1422 -4.8220 -4.5223 -4.2430 -3.6224 -3.0830 -2.6013 -2.1621 -1.7767
 -1.4799 -1.2595 -1.0865 -0.9434
 -9.2022 -8.3230 -7.6299 -7.1205 -6.7516 -6.4784 -6.2641 -6.0855 -5.9324 -5.7310
 -5.4434 -5.1293 -4.8085 -4.4986 -4.2082 -3.5687 -3.0298 -2.5637 -2.1470 -1.7791
 -1.4887 -1.2748 -1.1109 -0.9774 -0.8640 -0.7650 -0.6761 -0.5939 -0.5184 -0.4582
 -9.5067 -8.5664 -7.7756 -7.1568 -6.6939 -6.3490 -6.0764 -5.8371 -5.6195 -5.4302
 -5.2529 -5.0478 -4.8007 -4.5209 -4.2303 -3.5665 -3.0177 -2.5566 -2.1532 -1.7982
 -1.5115 -1.2997 -1.1413 -1.0156 -0.9103 -0.8190 -0.7390 -0.6685 -0.6059 -0.5510
 -0.5070
 -9.8803 -8.9234 -8.0571 -7.3387 -6.7745 -6.3428 -6.0102 -5.7376 -5.4922 -5.2602
 -5.0461 -4.8522 -4.6681 -4.4699 -4.2435 -3.6060 -3.0393 -2.5743 -2.1761 -1.8296
 -1.5448 -1.3318 -1.1755 -1.0553 -0.9572 -0.8741 -0.8010 -0.7371 -0.6825 -0.6374
 -0.6016
-10.2696 -9.3358 -8.4361 -7.6365 -6.9753 -6.4530 -6.0452 -5.7213 -5.4500 -5.2032
 -4.9675 -4.7424 -4.5332 -4.3413 -4.1554 -3.6426 -3.0836 -2.6083 -2.2092 -1.8664
 -1.5823 -1.3661 -1.2092 -1.0924 -1.0006 -0.9247 -0.8606 -0.8054 -0.7581 -0.7178
 -0.6839
-10.6231 -9.7526 -8.8852 -8.0414 -7.2985 -6.6817 -6.1893 -5.7979 -5.4804 -5.2098
 -4.9636 -4.7273 -4.4980 -4.2808 -4.0796 -3.6195 -3.1418 -2.6667 -2.2610 -1.9165
 -1.6301 -1.4075 -1.2454 -1.1285 -1.0407 -0.9712 -0.9144 -0.8663 -0.8255 -0.7912
 -0.7631
-10.8982-10.1520 -9.3365 -8.5044 -7.7159 -7.0190 -6.4363 -5.9649 -5.5849 -5.2714
 -5.0016 -4.7557 -4.5198 -4.2900 -4.0696 -3.5850 -3.1586 -2.7289 -2.3226 -1.9733
 -1.6823 -1.4520 -1.2815 -1.1602 -1.0737 -1.0093 -0.9593 -0.9186 -0.8852 -0.8578
 -0.8355
-11.0965-10.4581 -9.7336 -8.9630 -8.1857 -7.4470 -6.7870 -6.2312 -5.7735 -5.3991
 -5.0879 -4.8182 -4.5726 -4.3386 -4.1106 -3.5889 -3.1586 -2.7681 -2.3850
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F390M
-11.1193-10.5044 -9.9379 -9.3623 -8.6118 -7.8756 -7.3923 -7.0500 -6.7554 -6.4774
 -6.2147 -5.9607 -5.7155 -5.4778 -5.2448 -4.6680 -4.0736 -3.4376 -2.7807
 -9.8976 -9.6571 -9.3009 -8.9155 -8.4414 -7.7788 -7.2005 -6.7910 -6.4588 -6.1590
 -5.8768 -5.6074 -5.3503 -5.1039 -4.8653 -4.2918 -3.7266 -3.1515 -2.5810 -2.0725
 -9.2141 -8.7469 -8.5902 -8.4011 -8.1204 -7.7127 -7.1426 -6.6430 -6.2639 -5.9375
 -5.6374 -5.3536 -5.0853 -4.8310 -4.5880 -4.0174 -3.4758 -2.9483 -2.4401 -1.9799
 -1.6156
 -9.0121 -8.3233 -7.9195 -7.7495 -7.6526 -7.4494 -7.1037 -6.6174 -6.1686 -5.8081
 -5.4915 -5.1942 -4.9146 -4.6513 -4.4023 -3.8298 -3.3038 -2.8099 -2.3461 -1.9228
 -1.5792 -1.3219
 -9.0509 -8.2256 -7.6493 -7.2836 -7.0741 -6.9681 -6.8372 -6.5697 -6.1736 -5.7650
 -5.4265 -5.1177 -4.8269 -4.5535 -4.2964 -3.7146 -3.1952 -2.7227 -2.2893 -1.8942
 -1.5655 -1.3188 -1.1302 -0.9765
 -9.2780 -8.3381 -7.6225 -7.1168 -6.7726 -6.5349 -6.3682 -6.2413 -6.0643 -5.7726
 -5.4248 -5.1074 -4.8077 -4.5245 -4.2576 -3.6586 -3.1370 -2.6761 -2.2627 -1.8885
 -1.5712 -1.3302 -1.1496 -1.0060 -0.8851 -0.7804 -0.6874 -0.6028 -0.5255 -0.4601
 -9.6436 -8.6252 -7.7848 -7.1468 -6.6857 -6.3537 -6.1017 -5.8931 -5.7197 -5.5644
 -5.3699 -5.1117 -4.8330 -4.5489 -4.2734 -3.6518 -3.1197 -2.6620 -2.2598 -1.9009
 -1.5927 -1.3539 -1.1772 -1.0405 -0.9283 -0.8325 -0.7492 -0.6758 -0.6103 -0.5521
 -0.5091
-10.0808 -9.0345 -8.1026 -7.3445 -6.7632 -6.3319 -6.0081 -5.7496 -5.5238 -5.3196
 -5.1401 -4.9692 -4.7819 -4.5646 -4.3188 -3.6859 -3.1368 -2.6743 -2.2770 -1.9270
 -1.6256 -1.3871 -1.2107 -1.0780 -0.9725 -0.8844 -0.8081 -0.7420 -0.6855 -0.6382
 -0.5994
-10.5298 -9.5002 -8.5211 -7.6691 -6.9790 -6.4430 -6.0334 -5.7159 -5.4553 -5.2231
 -5.0079 -4.8097 -4.6271 -4.4551 -4.2753 -3.7414 -3.1782 -2.7053 -2.3064 -1.9603
 -1.6631 -1.4241 -1.2459 -1.1148 -1.0143 -0.9331 -0.8654 -0.8077 -0.7581 -0.7164
 -0.6821
-10.9318 -9.9924 -9.0171 -8.1044 -7.3195 -6.6827 -6.1810 -5.7879 -5.4745 -5.2129
 -4.9789 -4.7599 -4.5521 -4.3585 -4.1795 -3.7434 -3.2482 -2.7640 -2.3576 -2.0095
 -1.7118 -1.4693 -1.2861 -1.1530 -1.0548 -0.9789 -0.9180 -0.8675 -0.8250 -0.7896
 -0.7605
-11.2372-10.4272 -9.5206 -8.6041 -7.7554 -7.0280 -6.4334 -5.9581 -5.5780 -5.2682
 -5.0058 -4.7710 -4.5499 -4.3380 -4.1377 -3.6948 -3.2782 -2.8365 -2.4224 -2.0680
 -1.7661 -1.5180 -1.3272 -1.1886 -1.0898 -1.0176 -0.9627 -0.9191 -0.8838 -0.8552
 -0.8315
-11.4455-10.7667 -9.9706 -9.1057 -8.2481 -7.4607 -6.7823 -6.2215 -5.7658 -5.3949
 -5.0883 -4.8256 -4.5897 -4.3680 -4.1548 -3.6728 -3.2687 -2.8849 -2.4948
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F390M
-11.1997-10.5357 -9.9070 -9.2078 -8.4137 -7.7136 -7.2574 -6.9288 -6.6585 -6.4066
 -6.1675 -5.9356 -5.7107 -5.4920 -5.2777 -4.7460 -4.2013 -3.6166 -2.9929
-10.1735 -9.8073 -9.3718 -8.9075 -8.3017 -7.5947 -7.0508 -6.6706 -6.3616 -6.0915
 -5.8360 -5.5916 -5.3572 -5.1315 -4.9120 -4.3812 -3.8560 -3.3188 -2.7723 -2.2526
 -9.2584 -8.9673 -8.7826 -8.4925 -8.1212 -7.5799 -6.9745 -6.5121 -6.1633 -5.8675
 -5.5972 -5.3413 -5.0983 -4.8663 -4.6430 -4.1131 -3.6043 -3.1027 -2.6107 -2.1450
 -1.7442
 -8.9933 -8.3501 -8.0619 -7.9598 -7.7734 -7.4689 -6.9992 -6.4718 -6.0584 -5.7316
 -5.4462 -5.1789 -4.9266 -4.6874 -4.4593 -3.9266 -3.4282 -2.9519 -2.4986 -2.0736
 -1.7001 -1.4096
 -9.0439 -8.2050 -7.6597 -7.3629 -7.2432 -7.1367 -6.9018 -6.5158 -6.0570 -5.6794
 -5.3720 -5.0935 -4.8317 -4.5843 -4.3493 -3.8081 -3.3133 -2.8529 -2.4260 -2.0311
 -1.6795 -1.4005 -1.1897 -1.0214
 -9.3127 -8.3223 -7.5976 -7.1131 -6.8104 -6.6340 -6.5283 -6.3768 -6.0928 -5.7128
 -5.3638 -5.0718 -4.8010 -4.5449 -4.3019 -3.7463 -3.2484 -2.7963 -2.3864 -2.0128
 -1.6791 -1.4077 -1.2036 -1.0455 -0.9153 -0.8040 -0.7058 -0.6157 -0.5327 -0.4646
 -9.7410 -8.6441 -7.7616 -7.1177 -6.6708 -6.3659 -6.1494 -5.9901 -5.8573 -5.6781
 -5.4028 -5.0981 -4.8203 -4.5570 -4.3060 -3.7321 -3.2248 -2.7745 -2.3743 -2.0151
 -1.6951 -1.4293 -1.2279 -1.0755 -0.9538 -0.8516 -0.7636 -0.6863 -0.6173 -0.5555
 -0.5041
-10.2355 -9.1067 -8.1113 -7.3178 -6.7308 -6.3090 -6.0042 -5.7686 -5.5728 -5.4068
 -5.2546 -5.0714 -4.8454 -4.6007 -4.3499 -3.7580 -3.2358 -2.7812 -2.3850 -2.0340
 -1.7238 -1.4622 -1.2608 -1.1106 -0.9945 -0.8998 -0.8201 -0.7513 -0.6918 -0.6410
 -0.5986
-10.7310 -9.5971 -8.5733 -7.6703 -6.9529 -6.4096 -6.0066 -5.7030 -5.4593 -5.2480
 -5.0593 -4.8912 -4.7280 -4.5585 -4.3690 -3.8113 -3.2721 -2.8077 -2.4103 -2.0628
 -1.7579 -1.4996 -1.2971 -1.1470 -1.0345 -0.9459 -0.8735 -0.8126 -0.7608 -0.7169
 -0.6813
-11.1672-10.1527 -9.1050 -8.1379 -7.3171 -6.6594 -6.1499 -5.7598 -5.4569 -5.2090
 -4.9917 -4.7936 -4.6106 -4.4405 -4.2806 -3.8526 -3.3411 -2.8634 -2.4590 -2.1097
 -1.8052 -1.5464 -1.3406 -1.1874 -1.0753 -0.9908 -0.9245 -0.8706 -0.8259 -0.7888
 -0.7585
-11.4876-10.6202 -9.6399 -8.6587 -7.7724 -7.0214 -6.4128 -5.9312 -5.5523 -5.2499
 -4.9993 -4.7789 -4.5763 -4.3852 -4.2069 -3.8069 -3.3945 -2.9379 -2.5232 -2.1676
 -1.8594 -1.5970 -1.3861 -1.2273 -1.1128 -1.0302 -0.9689 -0.9212 -0.8833 -0.8531
 -0.8276
-11.7001-10.9817-10.1153 -9.1839 -8.2755 -7.4627 -6.7707 -6.2025 -5.7433 -5.3742
 -5.0733 -4.8203 -4.5973 -4.3914 -4.1963 -3.7606 -3.3835 -3.0005 -2.6002
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F390M
-11.1762-10.4941 -9.7759 -8.9709 -8.1860 -7.5594 -7.1452 -6.8293 -6.5732 -6.3536
 -6.1382 -5.9281 -5.7238 -5.5243 -5.3279 -4.8391 -4.3382 -3.8042 -3.2240
-10.1605 -9.8992 -9.4119 -8.8231 -8.0918 -7.4050 -6.9152 -6.5615 -6.2784 -6.0383
 -5.8101 -5.5910 -5.3797 -5.1747 -4.9742 -4.4846 -3.9959 -3.4934 -2.9744 -2.4584
 -9.4069 -9.2189 -8.9188 -8.5550 -8.0479 -7.3852 -6.8088 -6.3882 -6.0715 -5.8075
 -5.5673 -5.3395 -5.1218 -4.9124 -4.7092 -4.2200 -3.7428 -3.2666 -2.7922 -2.3314
 -1.9081
 -8.9693 -8.4498 -8.3013 -8.1243 -7.8429 -7.4067 -6.8324 -6.3266 -5.9540 -5.6592
 -5.4056 -5.1684 -4.9433 -4.7284 -4.5215 -4.0302 -3.5608 -3.1038 -2.6622 -2.2417
 -1.8530 -1.5268
 -8.9982 -8.1842 -7.7135 -7.5322 -7.4362 -7.2276 -6.8698 -6.3814 -5.9332 -5.5928
 -5.3169 -5.0693 -4.8359 -4.6142 -4.4018 -3.9037 -3.4370 -2.9926 -2.5736 -2.1823
 -1.8215 -1.5115 -1.2708 -1.0827
 -9.2918 -8.2755 -7.5683 -7.1305 -6.9008 -6.7993 -6.6714 -6.4045 -6.0117 -5.6096
 -5.2935 -5.0314 -4.7895 -4.5603 -4.3413 -3.8318 -3.3623 -2.9244 -2.5200 -2.1490
 -1.8098 -1.5134 -1.2793 -1.1004 -0.9566 -0.8359 -0.7303 -0.6336 -0.5453 -0.4722
 -9.7793 -8.6141 -7.7098 -7.0775 -6.6620 -6.4017 -6.2432 -6.1312 -5.9673 -5.6863
 -5.3404 -5.0449 -4.7926 -4.5563 -4.3309 -3.8068 -3.3296 -2.8928 -2.4969 -2.1391
 -1.8152 -1.5300 -1.3000 -1.1253 -0.9897 -0.8783 -0.7836 -0.7012 -0.6278 -0.5618
 -0.5058
-10.3431 -9.1316 -8.0761 -7.2635 -6.6840 -6.2832 -6.0079 -5.8082 -5.6554 -5.5207
 -5.3487 -5.0983 -4.8341 -4.5912 -4.3600 -3.8215 -3.3327 -2.8922 -2.4995 -2.1491
 -1.8349 -1.5586 -1.3310 -1.1577 -1.0264 -0.9221 -0.8361 -0.7629 -0.7000 -0.6461
 -0.5999
-10.8618 -9.6993 -8.5875 -7.6365 -6.8979 -6.3572 -5.9703 -5.6887 -5.4696 -5.2872
 -5.1308 -4.9856 -4.8163 -4.6204 -4.4083 -3.8642 -3.3621 -2.9128 -2.5192 -2.1718
 -1.8628 -1.5919 -1.3666 -1.1932 -1.0640 -0.9651 -0.8862 -0.8205 -0.7654 -0.7196
 -0.6820
-11.3060-10.2458 -9.1579 -8.1470 -7.2868 -6.6083 -6.0973 -5.7183 -5.4326 -5.2039
 -5.0080 -4.8348 -4.6790 -4.5265 -4.3737 -3.9286 -3.4239 -2.9637 -2.5641 -2.2151
 -1.9067 -1.6369 -1.4112 -1.2353 -1.1051 -1.0088 -0.9352 -0.8765 -0.8287 -0.7876
 -0.7576
-11.6461-10.7189 -9.7000 -8.6926 -7.7761 -6.9972 -6.3694 -5.8826 -5.5101 -5.2210
 -4.9862 -4.7841 -4.6027 -4.4353 -4.2783 -3.9131 -3.4947 -3.0343 -2.6253 -2.2707
 -1.9595 -1.6874 -1.4590 -1.2789 -1.1454 -1.0491 -0.9789 -0.9258 -0.8843 -0.8518
 -0.8245
-11.8796-11.0885-10.1709 -9.2130 -8.2935 -7.4638 -6.7529 -6.1686 -5.7030 -5.3363
 -5.0444 -4.8048 -4.5982 -4.4115 -4.2369 -3.8507 -3.4976 -3.1092 -2.7012
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F390M
-11.3473-10.5133 -9.6081 -8.7298 -7.9682 -7.4151 -7.0602 -6.7858 -6.5473 -6.3491
 -6.1548 -5.9623 -5.7735 -5.5877 -5.4045 -4.9482 -4.4713 -3.9724 -3.4561
-10.4771-10.0365 -9.4109 -8.6495 -7.8698 -7.2316 -6.8110 -6.4995 -6.2437 -6.0303
 -5.8260 -5.6275 -5.4343 -5.2455 -5.0593 -4.6020 -4.1442 -3.6737 -3.1845 -2.6822
 -9.7342 -9.4312 -9.0331 -8.5427 -7.8816 -7.1897 -6.6658 -6.3008 -6.0199 -5.7860
 -5.5727 -5.3685 -5.1718 -4.9807 -4.7937 -4.3383 -3.8892 -3.4378 -2.9831 -2.5330
 -2.1029
 -9.1582 -8.6800 -8.5133 -8.2312 -7.8342 -7.2603 -6.6594 -6.2050 -5.8779 -5.6171
 -5.3927 -5.1815 -4.9799 -4.7855 -4.5966 -4.1419 -3.7001 -3.2642 -2.8361 -2.4233
 -2.0316 -1.6784
 -8.9469 -8.1860 -7.8503 -7.7481 -7.5578 -7.2386 -6.7546 -6.2327 -5.8269 -5.5260
 -5.2815 -5.0613 -4.8530 -4.6538 -4.4614 -4.0033 -3.5651 -3.1404 -2.7321 -2.3462
 -1.9843 -1.6545 -1.3803 -1.1658
 -9.2275 -8.2093 -7.5476 -7.1971 -7.0716 -6.9631 -6.7235 -6.3362 -5.8854 -5.5161
 -5.2342 -5.0007 -4.7847 -4.5795 -4.3821 -3.9163 -3.4773 -3.0590 -2.6641 -2.2972
 -1.9575 -1.6473 -1.3832 -1.1762 -1.0139 -0.8801 -0.7640 -0.6583 -0.5629 -0.4835
 -9.7568 -8.5328 -7.6353 -7.0406 -6.6831 -6.4976 -6.3998 -6.2533 -5.9734 -5.6012
 -5.2589 -4.9929 -4.7667 -4.5548 -4.3522 -3.8761 -3.4321 -3.0150 -2.6281 -2.2733
 -1.9490 -1.6542 -1.3991 -1.1962 -1.0403 -0.9159 -0.8119 -0.7223 -0.6428 -0.5712
 -0.5102
-10.3879 -9.0876 -7.9875 -7.1834 -6.6340 -6.2751 -6.0467 -5.8997 -5.7828 -5.6165
 -5.3524 -5.0444 -4.7910 -4.5712 -4.3631 -3.8763 -3.4244 -3.0041 -2.6201 -2.2723
 -1.9570 -1.6732 -1.4256 -1.2255 -1.0727 -0.9547 -0.8596 -0.7798 -0.7120 -0.6540
 -0.6033
-11.1770 -9.7375 -8.5352 -7.5471 -6.8162 -6.3003 -5.9437 -5.6938 -5.5088 -5.3627
 -5.2296 -5.0692 -4.8448 -4.6151 -4.4019 -3.9057 -3.4446 -3.0176 -2.6317 -2.2864
 -1.9763 -1.6986 -1.4569 -1.2592 -1.1081 -0.9942 -0.9057 -0.8341 -0.7744 -0.7249
 -0.6848
-11.6296-10.3558 -9.1802 -8.0941 -7.2023 -6.5269 -6.0347 -5.6794 -5.4178 -5.2133
 -5.0434 -4.8969 -4.7610 -4.6053 -4.4347 -3.9648 -3.4968 -3.0623 -2.6712 -2.3242
 -2.0145 -1.7385 -1.4989 -1.3015 -1.1495 -1.0368 -0.9524 -0.8869 -0.8345 -0.7921
 -0.7579
-11.7926-10.8117 -9.7805 -8.7054 -7.7280 -6.9200 -6.2911 -5.8177 -5.4639 -5.1945
 -4.9796 -4.7981 -4.6393 -4.4960 -4.3539 -3.9963 -3.5670 -3.1266 -2.7285 -2.3767
 -2.0644 -1.7868 -1.5459 -1.3467 -1.1922 -1.0783 -0.9958 -0.9347 -0.8882 -0.8522
