 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -4.1694 -4.0920 -4.3006 -4.2264 -4.0165 -3.7381 -3.4321 -3.2236 -3.0345 -2.8414
 -2.6614 -2.4960 -2.3430 -2.1989 -2.0620 -1.7711 -1.4871 -1.2363 -1.0792
 -4.1586 -3.9084 -3.7091 -3.5742 -3.4955 -3.3825 -3.2006 -2.9987 -2.8094 -2.6299
 -2.4605 -2.3033 -2.1583 -2.0245 -1.8999 -1.6225 -1.3893 -1.2052 -1.0685 -0.9652
 -3.9278 -3.6790 -3.4602 -3.2758 -3.1263 -3.0237 -2.9400 -2.8122 -2.6488 -2.4776
 -2.3179 -2.1697 -2.0333 -1.9083 -1.7936 -1.5452 -1.3429 -1.1833 -1.0630 -0.9706
 -0.8967
 -3.7461 -3.5149 -3.3004 -3.1095 -2.9423 -2.7963 -2.6745 -2.5819 -2.4855 -2.3582
 -2.2139 -2.0737 -1.9450 -1.8271 -1.7192 -1.4899 -1.3091 -1.1695 -1.0624 -0.9794
 -0.9115 -0.8542
 -3.5925 -3.3829 -3.1816 -2.9954 -2.8280 -2.6776 -2.5418 -2.4201 -2.3191 -2.2251
 -2.1220 -2.0037 -1.8834 -1.7710 -1.6686 -1.4521 -1.2849 -1.1590 -1.0637 -0.9893
 -0.9276 -0.8745 -0.8279 -0.7868
 -3.4614 -3.2682 -3.0842 -2.9074 -2.7444 -2.5962 -2.4612 -2.3375 -2.2247 -2.1220
 -2.0282 -1.9355 -1.8361 -1.7337 -1.6351 -1.4269 -1.2679 -1.1503 -1.0636 -0.9977
 -0.9427 -0.8947 -0.8520 -0.8132 -0.7762 -0.7427 -0.7151 -0.6949 -0.6837 -0.6821
 -3.3523 -3.1694 -2.9981 -2.8338 -2.6772 -2.5330 -2.4008 -2.2795 -2.1685 -2.0654
 -1.9687 -1.8776 -1.7899 -1.7020 -1.6134 -1.4113 -1.2560 -1.1417 -1.0607 -1.0019
 -0.9542 -0.9124 -0.8746 -0.8398 -0.8073 -0.7754 -0.7465 -0.7233 -0.7081 -0.7025
 -0.7073
 -3.2647 -3.0872 -2.9225 -2.7675 -2.6199 -2.4802 -2.3510 -2.2325 -2.1241 -2.0237
 -1.9298 -1.8408 -1.7553 -1.6730 -1.5925 -1.4038 -1.2494 -1.1354 -1.0556 -1.0008
 -0.9597 -0.9249 -0.8934 -0.8638 -0.8358 -0.8088 -0.7815 -0.7567 -0.7379 -0.7277
 -0.7279
 -3.1982 -3.0221 -2.8593 -2.7048 -2.5655 -2.4324 -2.3067 -2.1901 -2.0838 -1.9858
 -1.8948 -1.8093 -1.7276 -1.6487 -1.5721 -1.3947 -1.2452 -1.1309 -1.0494 -0.9952
 -0.9582 -0.9299 -0.9054 -0.8825 -0.8602 -0.8381 -0.8165 -0.7957 -0.7781 -0.7640
 -0.7532
 -3.1524 -2.9748 -2.8109 -2.6593 -2.5191 -2.3893 -2.2685 -2.1545 -2.0490 -1.9525
 -1.8637 -1.7810 -1.7029 -1.6275 -1.5548 -1.3867 -1.2424 -1.1288 -1.0457 -0.9895
 -0.9528 -0.9283 -0.9099 -0.8941 -0.8788 -0.8630 -0.8469 -0.8305 -0.8145 -0.8000
 -0.7864
 -3.1223 -2.9410 -2.7744 -2.6212 -2.4803 -2.3506 -2.2312 -2.1208 -2.0172 -1.9211
 -1.8333 -1.7525 -1.6770 -1.6058 -1.5376 -1.3778 -1.2383 -1.1263 -1.0428 -0.9843
 -0.9462 -0.9223 -0.9074 -0.8974 -0.8890 -0.8805 -0.8711 -0.8607 -0.8496 -0.8385
 -0.8284
 -3.0899 -2.9018 -2.7326 -2.5795 -2.4403 -2.3126 -2.1948 -2.0855 -1.9840 -1.8901
 -1.8034 -1.7235 -1.6498 -1.5812 -1.5163 -1.3662 -1.2327 -1.1228 -1.0391
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F555W
 -4.5466 -4.4387 -4.2874 -4.0212 -3.7235 -3.4409 -3.2002 -2.9956 -2.8081 -2.6315
 -2.4658 -2.3132 -2.1735 -2.0451 -1.9262 -1.6684 -1.4344 -1.2279 -1.0746
 -4.1865 -3.9523 -3.8183 -3.7326 -3.5438 -3.2911 -3.0475 -2.8388 -2.6545 -2.4823
 -2.3215 -2.1741 -2.0401 -1.9188 -1.8080 -1.5669 -1.3634 -1.1936 -1.0597 -0.9566
 -3.9898 -3.7262 -3.5100 -3.3473 -3.2542 -3.1421 -2.9449 -2.7334 -2.5476 -2.3807
 -2.2248 -2.0815 -1.9516 -1.8344 -1.7285 -1.5030 -1.3194 -1.1700 -1.0521 -0.9600
 -0.8859
 -3.8573 -3.5965 -3.3656 -3.1620 -2.9939 -2.8705 -2.7799 -2.6520 -2.4784 -2.3131
 -2.1612 -2.0219 -1.8951 -1.7807 -1.6777 -1.4613 -1.2901 -1.1547 -1.0492 -0.9664
 -0.8989 -0.8416
 -3.7600 -3.5089 -3.2786 -3.0740 -2.8934 -2.7316 -2.5932 -2.4815 -2.3858 -2.2630
 -2.1218 -1.9845 -1.8599 -1.7478 -1.6466 -1.4353 -1.2713 -1.1447 -1.0484 -0.9738
 -0.9126 -0.8600 -0.8138 -0.7737
 -3.6955 -3.4457 -3.2203 -3.0146 -2.8313 -2.6673 -2.5172 -2.3806 -2.2622 -2.1651
 -2.0694 -1.9579 -1.8399 -1.7282 -1.6279 -1.4194 -1.2590 -1.1375 -1.0474 -0.9799
 -0.9254 -0.8782 -0.8361 -0.7981 -0.7625 -0.7306 -0.7045 -0.6854 -0.6746 -0.6733
 -3.6438 -3.3997 -3.1798 -2.9753 -2.7900 -2.6248 -2.4759 -2.3388 -2.2120 -2.0981
 -1.9976 -1.9072 -1.8147 -1.7164 -1.6184 -1.4099 -1.2508 -1.1314 -1.0447 -0.9826
 -0.9348 -0.8939 -0.8570 -0.8232 -0.7917 -0.7610 -0.7334 -0.7117 -0.6981 -0.6938
 -0.6985
 -3.6089 -3.3674 -3.1526 -2.9505 -2.7641 -2.5957 -2.4459 -2.3105 -2.1858 -2.0700
 -1.9638 -1.8669 -1.7785 -1.6943 -1.6092 -1.4056 -1.2453 -1.1261 -1.0404 -0.9811
 -0.9389 -0.9048 -0.8742 -0.8458 -0.8188 -0.7910 -0.7645 -0.7420 -0.7259 -0.7178
 -0.7188
 -3.5946 -3.3496 -3.1343 -2.9347 -2.7483 -2.5772 -2.4237 -2.2867 -2.1632 -2.0496
 -1.9442 -1.8464 -1.7555 -1.6712 -1.5916 -1.4031 -1.2415 -1.1206 -1.0343 -0.9756
 -0.9368 -0.9087 -0.8851 -0.8632 -0.8419 -0.8211 -0.8009 -0.7830 -0.7676 -0.7545
 -0.7435
 -3.6038 -3.3480 -3.1284 -2.9316 -2.7459 -2.5734 -2.4152 -2.2734 -2.1475 -2.0340
 -1.9301 -1.8339 -1.7439 -1.6596 -1.5803 -1.4002 -1.2431 -1.1190 -1.0301 -0.9697
 -0.9311 -0.9065 -0.8888 -0.8739 -0.8595 -0.8449 -0.8302 -0.8152 -0.8008 -0.7878
 -0.7758
 -3.6315 -3.3628 -3.1362 -2.9373 -2.7517 -2.5789 -2.4182 -2.2708 -2.1390 -2.0221
 -1.9172 -1.8217 -1.7332 -1.6504 -1.5722 -1.3957 -1.2434 -1.1194 -1.0275 -0.9643
 -0.9239 -0.8999 -0.8857 -0.8766 -0.8692 -0.8616 -0.8535 -0.8445 -0.8347 -0.8251
 -0.8165
 -3.6718 -3.3940 -3.1577 -2.9505 -2.7639 -2.5908 -2.4290 -2.2788 -2.1410 -2.0174
 -1.9079 -1.8103 -1.7218 -1.6401 -1.5636 -1.3911 -1.2423 -1.1195 -1.0257
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F555W
 -4.7362 -4.5138 -4.1654 -3.8183 -3.4945 -3.2174 -3.0005 -2.8093 -2.6314 -2.4668
 -2.3127 -2.1703 -2.0404 -1.9225 -1.8152 -1.5829 -1.3845 -1.2104 -1.0644
 -4.2453 -4.1337 -4.0044 -3.7204 -3.4142 -3.1321 -2.8965 -2.7010 -2.5239 -2.3612
 -2.2093 -2.0694 -1.9425 -1.8283 -1.7253 -1.5076 -1.3280 -1.1751 -1.0474 -0.9447
 -4.0484 -3.7921 -3.6446 -3.5637 -3.3576 -3.0900 -2.8417 -2.6340 -2.4563 -2.2957
 -2.1463 -2.0085 -1.8833 -1.7708 -1.6699 -1.4598 -1.2911 -1.1519 -1.0375 -0.9455
 -0.8711
 -3.9593 -3.6701 -3.4342 -3.2597 -3.1578 -3.0375 -2.8227 -2.6036 -2.4170 -2.2566
 -2.1097 -1.9738 -1.8499 -1.7381 -1.6380 -1.4312 -1.2686 -1.1377 -1.0327 -0.9491
 -0.8813 -0.8240
 -3.9126 -3.6173 -3.3605 -3.1421 -2.9616 -2.8221 -2.7224 -2.5866 -2.4044 -2.2355
 -2.0898 -1.9559 -1.8329 -1.7214 -1.6214 -1.4151 -1.2554 -1.1295 -1.0307 -0.9536
 -0.8919 -0.8396 -0.7939 -0.7528
 -3.8963 -3.5965 -3.3305 -3.0984 -2.8959 -2.7209 -2.5727 -2.4518 -2.3508 -2.2249
 -2.0823 -1.9486 -1.8261 -1.7149 -1.6145 -1.4071 -1.2478 -1.1244 -1.0296 -0.9576
 -0.9015 -0.8548 -0.8134 -0.7764 -0.7423 -0.7123 -0.6879 -0.6703 -0.6605 -0.6597
 -3.9064 -3.6012 -3.3268 -3.0851 -2.8744 -2.6910 -2.5280 -2.3809 -2.2524 -2.1456
 -2.0487 -1.9420 -1.8265 -1.7149 -1.6136 -1.4042 -1.2436 -1.1207 -1.0281 -0.9595
 -0.9085 -0.8674 -0.8315 -0.7988 -0.7688 -0.7404 -0.7152 -0.6955 -0.6829 -0.6788
 -0.6845
 -3.9341 -3.6277 -3.3455 -3.0933 -2.8724 -2.6803 -2.5122 -2.3614 -2.2240 -2.0997
 -1.9908 -1.8973 -1.8080 -1.7140 -1.6173 -1.4047 -1.2417 -1.1176 -1.0254 -0.9588
 -0.9115 -0.8760 -0.8461 -0.8189 -0.7934 -0.7694 -0.7458 -0.7250 -0.7098 -0.7025
 -0.7044
 -3.9797 -3.6672 -3.3816 -3.1200 -2.8870 -2.6843 -2.5084 -2.3537 -2.2147 -2.0874
 -1.9713 -1.8675 -1.7751 -1.6908 -1.6089 -1.4067 -1.2400 -1.1137 -1.0207 -0.9545
 -0.9094 -0.8785 -0.8549 -0.8341 -0.8143 -0.7953 -0.7772 -0.7615 -0.7482 -0.7373
 -0.7284
 -4.0453 -3.7260 -3.4352 -3.1696 -2.9263 -2.7101 -2.5223 -2.3594 -2.2163 -2.0877
 -1.9702 -1.8628 -1.7654 -1.6768 -1.5957 -1.4105 -1.2434 -1.1128 -1.0173 -0.9497
 -0.9046 -0.8761 -0.8576 -0.8433 -0.8302 -0.8172 -0.8045 -0.7917 -0.7796 -0.7690
 -0.7614
 -4.1291 -3.7880 -3.4962 -3.2304 -2.9841 -2.7573 -2.5553 -2.3796 -2.2275 -2.0938
 -1.9742 -1.8655 -1.7661 -1.6749 -1.5912 -1.4088 -1.2493 -1.1148 -1.0149 -0.9448
 -0.8981 -0.8698 -0.8541 -0.8452 -0.8387 -0.8326 -0.8263 -0.8192 -0.8117 -0.8043
 -0.7980
 -4.2329 -3.8655 -3.5621 -3.2957 -3.0487 -2.8193 -2.6088 -2.4190 -2.2533 -2.1095
 -1.9837 -1.8717 -1.7705 -1.6780 -1.5927 -1.4077 -1.2523 -1.1194 -1.0149
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F555W
 -4.7606 -4.4495 -4.0636 -3.7177 -3.4039 -3.1333 -2.9178 -2.7318 -2.5617 -2.4014
 -2.2521 -2.1138 -1.9875 -1.8729 -1.7690 -1.5466 -1.3606 -1.1982 -1.0572
 -4.3360 -4.2507 -3.9871 -3.6522 -3.3427 -3.0631 -2.8346 -2.6431 -2.4718 -2.3129
 -2.1652 -2.0288 -1.9044 -1.7924 -1.6916 -1.4806 -1.3093 -1.1637 -1.0399 -0.9377
 -4.0712 -3.8596 -3.7842 -3.6067 -3.3169 -3.0394 -2.7934 -2.5914 -2.4179 -2.2603
 -2.1144 -1.9795 -1.8563 -1.7453 -1.6458 -1.4400 -1.2767 -1.1417 -1.0293 -0.9371
 -0.8622
 -3.9928 -3.6973 -3.4823 -3.3666 -3.2639 -3.0357 -2.7882 -2.5698 -2.3890 -2.2309
 -2.0867 -1.9532 -1.8309 -1.7201 -1.6208 -1.4164 -1.2573 -1.1286 -1.0239 -0.9393
 -0.8708 -0.8133
 -3.9695 -3.6530 -3.3875 -3.1770 -3.0225 -2.9225 -2.7833 -2.5769 -2.3813 -2.2170
 -2.0736 -1.9415 -1.8198 -1.7091 -1.6093 -1.4042 -1.2464 -1.1212 -1.0216 -0.9426
 -0.8798 -0.8273 -0.7817 -0.7410
 -3.9814 -3.6508 -3.3663 -3.1251 -2.9249 -2.7584 -2.6275 -2.5230 -2.3863 -2.2192
 -2.0700 -1.9387 -1.8176 -1.7068 -1.6064 -1.3991 -1.2407 -1.1170 -1.0205 -0.9458
 -0.8878 -0.8405 -0.7994 -0.7627 -0.7301 -0.7016 -0.6778 -0.6603 -0.6509 -0.6508
