 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -2.4144 -2.3735 -2.5616 -2.5394 -2.4206 -2.2493 -2.0586 -1.9324 -1.8226 -1.7074
 -1.5968 -1.4934 -1.3980 -1.3136 -1.2410 -1.0893 -1.0022 -0.9371 -0.9175
 -2.4122 -2.2906 -2.1909 -2.1297 -2.1069 -2.0577 -1.9578 -1.8435 -1.7374 -1.6360
 -1.5383 -1.4465 -1.3627 -1.2876 -1.2210 -1.0891 -1.0027 -0.9555 -0.9345 -0.9294
 -2.2716 -2.1571 -2.0479 -1.9520 -1.8767 -1.8356 -1.8105 -1.7565 -1.6750 -1.5839
 -1.4965 -1.4138 -1.3377 -1.2693 -1.2087 -1.0887 -1.0108 -0.9694 -0.9519 -0.9479
 -0.9527
 -2.1503 -2.0535 -1.9536 -1.8563 -1.7683 -1.6939 -1.6384 -1.6067 -1.5768 -1.5267
 -1.4590 -1.3871 -1.3190 -1.2569 -1.2014 -1.0905 -1.0182 -0.9811 -0.9667 -0.9642
 -0.9690 -0.9795
 -2.0341 -1.9572 -1.8738 -1.7862 -1.7003 -1.6217 -1.5537 -1.4971 -1.4578 -1.4272
 -1.3938 -1.3489 -1.2966 -1.2433 -1.1935 -1.0911 -1.0231 -0.9893 -0.9779 -0.9780
 -0.9839 -0.9943 -1.0088 -1.0274
 -1.9219 -1.8593 -1.7938 -1.7214 -1.6452 -1.5698 -1.5008 -1.4404 -1.3894 -1.3475
 -1.3140 -1.2844 -1.2519 -1.2154 -1.1773 -1.0880 -1.0239 -0.9921 -0.9836 -0.9879
 -0.9965 -1.0082 -1.0230 -1.0406 -1.0612 -1.0855 -1.1141 -1.1472 -1.1853 -1.2284
 -1.8168 -1.7626 -1.7101 -1.6520 -1.5893 -1.5232 -1.4579 -1.3979 -1.3461 -1.3019
 -1.2636 -1.2303 -1.2011 -1.1735 -1.1455 -1.0768 -1.0197 -0.9879 -0.9825 -0.9915
 -1.0049 -1.0198 -1.0363 -1.0546 -1.0748 -1.0957 -1.1193 -1.1480 -1.1835 -1.2261
 -1.2717
 -1.7220 -1.6713 -1.6247 -1.5769 -1.5264 -1.4729 -1.4164 -1.3601 -1.3090 -1.2652
 -1.2278 -1.1947 -1.1644 -1.1372 -1.1121 -1.0557 -1.0095 -0.9802 -0.9752 -0.9878
