 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.2994 -0.3449 -0.3923 -0.4391 -0.4839 -0.5266 -0.5678 -0.6077 -0.6470 -0.6863
 -0.7267
 -0.2298 -0.2102 -0.2002 -0.1972 -0.1987 -0.2027 -0.2073 -0.2114 -0.2148 -0.2174
 -0.2193 -0.2202 -0.2195 -0.2172 -0.2140 -0.2060 -0.2004 -0.2035 -0.2192
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  i   
 -1.5969 -1.6005 -1.5681 -1.4559 -1.3182 -1.1847 -1.0703 -0.9726 -0.8818 -0.7948
 -0.7114 -0.6317 -0.5562 -0.4855 -0.4211 -0.2881 -0.2142 -0.1951 -0.1928
 -1.4076 -1.3365 -1.3141 -1.3169 -1.2524 -1.1424 -1.0313 -0.9351 -0.8489 -0.7674
 -0.6896 -0.6153 -0.5450 -0.4797 -0.4206 -0.3058 -0.2380 -0.2112 -0.2124 -0.2284
 -1.2897 -1.2071 -1.1358 -1.0888 -1.0833 -1.0670 -0.9952 -0.9055 -0.8230 -0.7470
 -0.6746 -0.6054 -0.5399 -0.4791 -0.4242 -0.3183 -0.2556 -0.2297 -0.2311 -0.2468
 -0.2704
 -1.1888 -1.1164 -1.0423 -0.9719 -0.9169 -0.8882 -0.8824 -0.8563 -0.7954 -0.7269
 -0.6605 -0.5965 -0.5355 -0.4787 -0.4274 -0.3287 -0.2699 -0.2448 -0.2460 -0.2619
 -0.2848 -0.3127
 -1.0897 -1.0329 -0.9690 -0.9035 -0.8424 -0.7880 -0.7463 -0.7225 -0.7122 -0.6854
 -0.6386 -0.5837 -0.5284 -0.4757 -0.4278 -0.3355 -0.2801 -0.2557 -0.2570 -0.2737
 -0.2971 -0.3245 -0.3555 -0.3912
 -0.9914 -0.9462 -0.8965 -0.8410 -0.7842 -0.7304 -0.6808 -0.6369 -0.6036 -0.5846
 -0.5695 -0.5452 -0.5093 -0.4666 -0.4235 -0.3375 -0.2854 -0.2619 -0.2634 -0.2817
 -0.3070 -0.3352 -0.3659 -0.3994 -0.4355 -0.4749 -0.5187 -0.5674 -0.6210 -0.6769
 -0.8880 -0.8543 -0.8173 -0.7753 -0.7282 -0.6800 -0.6337 -0.5900 -0.5496 -0.5145
 -0.4874 -0.4688 -0.4520 -0.4311 -0.4051 -0.3342 -0.2858 -0.2632 -0.2648 -0.2848
 -0.3132 -0.3438 -0.3756 -0.4090 -0.4444 -0.4817 -0.5219 -0.5658 -0.6144 -0.6680
 -0.7262
 -0.7886 -0.7590 -0.7326 -0.7011 -0.6664 -0.6275 -0.5875 -0.5485 -0.5112 -0.4756
 -0.4428 -0.4143 -0.3923 -0.3755 -0.3604 -0.3199 -0.2808 -0.2599 -0.2613 -0.2823
 -0.3141 -0.3485 -0.3831 -0.4180 -0.4536 -0.4894 -0.5267 -0.5672 -0.6119 -0.6620
 -0.7179
 -0.6988 -0.6681 -0.6447 -0.6207 -0.5947 -0.5668 -0.5361 -0.5037 -0.4718 -0.4406
 -0.4103 -0.3817 -0.3558 -0.3344 -0.3179 -0.2894 -0.2672 -0.2521 -0.2539 -0.2748
 -0.3091 -0.3481 -0.3870 -0.4250 -0.4625 -0.5001 -0.5384 -0.5788 -0.6213 -0.6656
 -0.7117
 -0.6244 -0.5894 -0.5632 -0.5394 -0.5190 -0.4980 -0.4765 -0.4531 -0.4282 -0.4029
 -0.3779 -0.3534 -0.3299 -0.3083 -0.2900 -0.2605 -0.2457 -0.2392 -0.2432 -0.2631
 -0.2979 -0.3402 -0.3839 -0.4265 -0.4675 -0.5074 -0.5469 -0.5864 -0.6263 -0.6677
 -0.7114
 -0.5725 -0.5245 -0.4905 -0.4636 -0.4446 -0.4262 -0.4097 -0.3936 -0.3770 -0.3588
 -0.3399 -0.3212 -0.3026 -0.2846 -0.2680 -0.2380 -0.2243 -0.2224 -0.2303 -0.2500
 -0.2836 -0.3270 -0.3742 -0.4215 -0.4672 -0.5109 -0.5534 -0.5946 -0.6353 -0.6761
 -0.7177
 -0.5427 -0.4733 -0.4266 -0.3946 -0.3726 -0.3560 -0.3419 -0.3292 -0.3179 -0.3068
 -0.2949 -0.2824 -0.2697 -0.2569 -0.2445 -0.2192 -0.2060 -0.2055 -0.2161
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.7862 -1.7196 -1.5632 -1.3980 -1.2416 -1.1104 -1.0134 -0.9288 -0.8478 -0.7703
 -0.6975 -0.6284 -0.5627 -0.5003 -0.4415 -0.3160 -0.2285 -0.1838 -0.1769
 -1.5131 -1.5100 -1.4901 -1.3685 -1.2262 -1.0949 -0.9890 -0.9035 -0.8243 -0.7504
 -0.6815 -0.6162 -0.5541 -0.4953 -0.4401 -0.3239 -0.2452 -0.2054 -0.1986 -0.2124
 -1.3906 -1.3008 -1.2656 -1.2711 -1.1996 -1.0834 -0.9730 -0.8830 -0.8060 -0.7351
 -0.6697 -0.6080 -0.5494 -0.4939 -0.4418 -0.3328 -0.2602 -0.2231 -0.2159 -0.2289
 -0.2526
 -1.3106 -1.2118 -1.1243 -1.0666 -1.0556 -1.0374 -0.9586 -0.8674 -0.7892 -0.7207
 -0.6585 -0.6001 -0.5449 -0.4925 -0.4433 -0.3404 -0.2722 -0.2372 -0.2297 -0.2421
 -0.2652 -0.2940
 -1.2352 -1.1474 -1.0580 -0.9762 -0.9113 -0.8730 -0.8634 -0.8353 -0.7720 -0.7054
 -0.6457 -0.5907 -0.5386 -0.4891 -0.4427 -0.3453 -0.2809 -0.2476 -0.2402 -0.2523
 -0.2755 -0.3040 -0.3362 -0.3720
 -1.1577 -1.0828 -1.0041 -0.9246 -0.8499 -0.7861 -0.7379 -0.7097 -0.6976 -0.6724
 -0.6270 -0.5776 -0.5293 -0.4829 -0.4392 -0.3471 -0.2860 -0.2544 -0.2473 -0.2593
 -0.2834 -0.3127 -0.3447 -0.3797 -0.4174 -0.4587 -0.5044 -0.5553 -0.6106 -0.6661
 -1.0781 -1.0132 -0.9464 -0.8773 -0.8078 -0.7424 -0.6843 -0.6349 -0.5973 -0.5747
 -0.5608 -0.5405 -0.5095 -0.4715 -0.4319 -0.3454 -0.2876 -0.2576 -0.2509 -0.2630
 -0.2881 -0.3192 -0.3524 -0.3874 -0.4245 -0.4635 -0.5054 -0.5514 -0.6026 -0.6585
 -0.7155
 -1.0024 -0.9400 -0.8821 -0.8239 -0.7645 -0.7046 -0.6478 -0.5963 -0.5510 -0.5126
 -0.4833 -0.4637 -0.4489 -0.4323 -0.4100 -0.3397 -0.2855 -0.2573 -0.2508 -0.2628
 -0.2889 -0.3224 -0.3580 -0.3945 -0.4318 -0.4706 -0.5105 -0.5529 -0.5991 -0.6503
 -0.7072
 -0.9372 -0.8693 -0.8132 -0.7623 -0.7125 -0.6621 -0.6116 -0.5631 -0.5186 -0.4783
 -0.4429 -0.4130 -0.3895 -0.3722 -0.3583 -0.3211 -0.2787 -0.2529 -0.2470 -0.2588
 -0.2854 -0.3213 -0.3604 -0.3998 -0.4391 -0.4786 -0.5190 -0.5614 -0.6060 -0.6523
 -0.7003
 -0.8896 -0.8118 -0.7490 -0.6985 -0.6541 -0.6120 -0.5702 -0.5283 -0.4878 -0.4500
 -0.4154 -0.3841 -0.3565 -0.3332 -0.3146 -0.2851 -0.2629 -0.2447 -0.2398 -0.2510
 -0.2769 -0.3142 -0.3567 -0.4001 -0.4426 -0.4843 -0.5259 -0.5675 -0.6096 -0.6531
 -0.6991
 -0.8675 -0.7701 -0.6971 -0.6400 -0.5939 -0.5553 -0.5202 -0.4860 -0.4521 -0.4190
 -0.3878 -0.3589 -0.3325 -0.3086 -0.2877 -0.2528 -0.2371 -0.2296 -0.2294 -0.2406
 -0.2654 -0.3026 -0.3474 -0.3947 -0.4414 -0.4867 -0.5310 -0.5742 -0.6169 -0.6599
 -0.7036
 -0.8750 -0.7537 -0.6639 -0.5950 -0.5415 -0.4994 -0.4652 -0.4359 -0.4086 -0.3818
 -0.3555 -0.3307 -0.3076 -0.2863 -0.2668 -0.2300 -0.2128 -0.2096 -0.2150
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -1.8448 -1.7111 -1.5282 -1.3613 -1.2099 -1.0821 -0.9866 -0.9070 -0.8327 -0.7581
 -0.6891 -0.6239 -0.5622 -0.5038 -0.4486 -0.3271 -0.2367 -0.1842 -0.1697
 -1.5946 -1.6074 -1.5037 -1.3456 -1.1987 -1.0685 -0.9675 -0.8855 -0.8114 -0.7401
 -0.6743 -0.6125 -0.5540 -0.4986 -0.4461 -0.3326 -0.2505 -0.2039 -0.1911 -0.2023
 -1.4291 -1.3614 -1.3715 -1.3183 -1.1896 -1.0633 -0.9540 -0.8680 -0.7945 -0.7256
 -0.6630 -0.6044 -0.5490 -0.4964 -0.4467 -0.3394 -0.2629 -0.2202 -0.2079 -0.2180
 -0.2413
 -1.3556 -1.2465 -1.1672 -1.1468 -1.1387 -1.0527 -0.9469 -0.8538 -0.7791 -0.7122
 -0.6521 -0.5965 -0.5440 -0.4943 -0.4472 -0.3453 -0.2731 -0.2332 -0.2212 -0.2305
 -0.2529 -0.2821
 -1.2938 -1.1888 -1.0888 -1.0075 -0.9590 -0.9489 -0.9195 -0.8434 -0.7647 -0.6987
 -0.6401 -0.5872 -0.5375 -0.4905 -0.4460 -0.3492 -0.2806 -0.2429 -0.2315 -0.2401
 -0.2622 -0.2910 -0.3239 -0.3606
 -1.2312 -1.1367 -1.0425 -0.9525 -0.8749 -0.8159 -0.7820 -0.7690 -0.7391 -0.6829
 -0.6263 -0.5756 -0.5286 -0.4842 -0.4422 -0.3506 -0.2853 -0.2495 -0.2387 -0.2471
 -0.2692 -0.2985 -0.3312 -0.3669 -0.4059 -0.4487 -0.4958 -0.5471 -0.6020 -0.6587
 -1.1667 -1.0811 -0.9967 -0.9135 -0.8340 -0.7632 -0.7042 -0.6596 -0.6328 -0.6182
 -0.5950 -0.5575 -0.5160 -0.4749 -0.4355 -0.3491 -0.2871 -0.2530 -0.2427 -0.2511
 -0.2734 -0.3038 -0.3376 -0.3734 -0.4114 -0.4521 -0.4958 -0.5430 -0.5945 -0.6509
 -0.7076
 -1.1064 -1.0220 -0.9455 -0.8716 -0.7993 -0.7300 -0.6669 -0.6125 -0.5675 -0.5330
 -0.5109 -0.4961 -0.4785 -0.4539 -0.4233 -0.3443 -0.2859 -0.2534 -0.2436 -0.2519
 -0.2743 -0.3061 -0.3419 -0.3791 -0.4175 -0.4574 -0.4988 -0.5427 -0.5903 -0.6424
 -0.6996
 -1.0574 -0.9655 -0.8894 -0.8221 -0.7582 -0.6963 -0.6367 -0.5817 -0.5333 -0.4915
 -0.4568 -0.4301 -0.4111 -0.3968 -0.3824 -0.3331 -0.2806 -0.2503 -0.2411 -0.2493
 -0.2718 -0.3049 -0.3434 -0.3834 -0.4236 -0.4643 -0.5060 -0.5489 -0.5935 -0.6413
 -0.6925
 -1.0266 -0.9227 -0.8388 -0.7703 -0.7114 -0.6569 -0.6045 -0.5539 -0.5069 -0.4647
 -0.4274 -0.3954 -0.3686 -0.3473 -0.3310 -0.3014 -0.2702 -0.2439 -0.2355 -0.2432
 -0.2651 -0.2987 -0.3396 -0.3829 -0.4262 -0.4691 -0.5118 -0.5547 -0.5982 -0.6432
 -0.6904
 -1.0209 -0.8978 -0.8016 -0.7245 -0.6621 -0.6108 -0.5646 -0.5207 -0.4787 -0.4391
 -0.4031 -0.3710 -0.3427 -0.3182 -0.2975 -0.2636 -0.2453 -0.2322 -0.2266 -0.2343
 -0.2554 -0.2886 -0.3308 -0.3773 -0.4244 -0.4706 -0.5159 -0.5603 -0.6044 -0.6487
 -0.6936
 -1.0473 -0.8973 -0.7835 -0.6930 -0.6208 -0.5642 -0.5191 -0.4799 -0.4438 -0.4093
 -0.3768 -0.3470 -0.3201 -0.2962 -0.2751 -0.2362 -0.2178 -0.2121 -0.2138
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -1.8658 -1.6779 -1.4880 -1.3267 -1.1882 -1.0649 -0.9694 -0.8888 -0.8178 -0.7463
 -0.6801 -0.6180 -0.5595 -0.5043 -0.4523 -0.3363 -0.2456 -0.1886 -0.1630
 -1.7022 -1.6478 -1.4851 -1.3161 -1.1733 -1.0502 -0.9519 -0.8710 -0.7980 -0.7293
 -0.6661 -0.6070 -0.5513 -0.4988 -0.4491 -0.3396 -0.2560 -0.2036 -0.1841 -0.1912
 -1.4698 -1.4603 -1.4444 -1.3135 -1.1669 -1.0419 -0.9382 -0.8547 -0.7822 -0.7152
 -0.6548 -0.5986 -0.5459 -0.4960 -0.4487 -0.3444 -0.2658 -0.2178 -0.2001 -0.2063
 -0.2282
 -1.3884 -1.2795 -1.2373 -1.2436 -1.1604 -1.0381 -0.9296 -0.8405 -0.7675 -0.7022
 -0.6439 -0.5904 -0.5404 -0.4931 -0.4483 -0.3489 -0.2741 -0.2292 -0.2127 -0.2182
 -0.2390 -0.2684
 -1.3393 -1.2186 -1.1152 -1.0505 -1.0387 -1.0129 -0.9240 -0.8310 -0.7536 -0.6896
 -0.6322 -0.5810 -0.5335 -0.4888 -0.4464 -0.3520 -0.2806 -0.2380 -0.2224 -0.2275
 -0.2475 -0.2762 -0.3097 -0.3472
 -1.2928 -1.1780 -1.0697 -0.9741 -0.9019 -0.8616 -0.8486 -0.8124 -0.7430 -0.6760
 -0.6196 -0.5698 -0.5246 -0.4823 -0.4423 -0.3530 -0.2848 -0.2441 -0.2294 -0.2344
 -0.2538 -0.2824 -0.3156 -0.3521 -0.3920 -0.4358 -0.4841 -0.5373 -0.5941 -0.6500
 -1.2461 -1.1375 -1.0349 -0.9386 -0.8528 -0.7818 -0.7292 -0.6982 -0.6818 -0.6525
 -0.6042 -0.5564 -0.5133 -0.4733 -0.4356 -0.3514 -0.2867 -0.2478 -0.2336 -0.2386
 -0.2578 -0.2867 -0.3205 -0.3571 -0.3961 -0.4380 -0.4829 -0.5316 -0.5848 -0.6419
 -0.6989
 -1.2040 -1.0949 -0.9981 -0.9080 -0.8240 -0.7474 -0.6817 -0.6283 -0.5882 -0.5624
 -0.5459 -0.5249 -0.4946 -0.4603 -0.4258 -0.3470 -0.2857 -0.2488 -0.2351 -0.2398
 -0.2589 -0.2883 -0.3236 -0.3614 -0.4008 -0.4419 -0.4854 -0.5311 -0.5798 -0.6327
 -0.6904
 -1.1738 -1.0567 -0.9571 -0.8717 -0.7935 -0.7208 -0.6539 -0.5949 -0.5452 -0.5047
 -0.4735 -0.4521 -0.4366 -0.4212 -0.4019 -0.3383 -0.2812 -0.2464 -0.2335 -0.2383
 -0.2573 -0.2873 -0.3243 -0.3644 -0.4056 -0.4474 -0.4904 -0.5348 -0.5811 -0.6300
 -0.6828
 -1.1623 -1.0304 -0.9226 -0.8342 -0.7593 -0.6919 -0.6295 -0.5717 -0.5200 -0.4753
 -0.4375 -0.4065 -0.3822 -0.3641 -0.3503 -0.3168 -0.2738 -0.2413 -0.2291 -0.2335
 -0.2521 -0.2821 -0.3206 -0.3633 -0.4071 -0.4509 -0.4949 -0.5392 -0.5844 -0.6309
 -0.6797
 -1.1750 -1.0235 -0.9019 -0.8027 -0.7232 -0.6577 -0.5998 -0.5466 -0.4975 -0.4530
 -0.4137 -0.3800 -0.3514 -0.3277 -0.3085 -0.2771 -0.2543 -0.2325 -0.2217 -0.2262
 -0.2440 -0.2737 -0.3128 -0.3577 -0.4047 -0.4515 -0.4978 -0.5435 -0.5891 -0.6350
 -0.6813
 -1.2192 -1.0404 -0.9003 -0.7866 -0.6950 -0.6230 -0.5652 -0.5157 -0.4709 -0.4296
 -0.3919 -0.3583 -0.3291 -0.3039 -0.2824 -0.2441 -0.2248 -0.2148 -0.2110
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.8426 -1.6313 -1.4439 -1.2927 -1.1640 -1.0488 -0.9564 -0.8732 -0.8021 -0.7349
 -0.6710 -0.6109 -0.5548 -0.5022 -0.4528 -0.3424 -0.2536 -0.1908 -0.1593
 -1.6912 -1.6418 -1.4531 -1.2848 -1.1473 -1.0316 -0.9378 -0.8569 -0.7848 -0.7184
 -0.6571 -0.5999 -0.5465 -0.4963 -0.4489 -0.3439 -0.2608 -0.2043 -0.1781 -0.1798
 -1.5411 -1.5609 -1.4551 -1.2910 -1.1427 -1.0198 -0.9226 -0.8410 -0.7700 -0.7044
 -0.6456 -0.5913 -0.5406 -0.4928 -0.4477 -0.3472 -0.2682 -0.2159 -0.1926 -0.1942
 -0.2139
 -1.4139 -1.3298 -1.3416 -1.2829 -1.1468 -1.0178 -0.9119 -0.8271 -0.7558 -0.6915
 -0.6346 -0.5828 -0.5346 -0.4894 -0.4466 -0.3507 -0.2749 -0.2255 -0.2040 -0.2055
 -0.2238 -0.2528
 -1.3713 -1.2403 -1.1490 -1.1282 -1.1157 -1.0181 -0.9085 -0.8162 -0.7423 -0.6794
 -0.6229 -0.5732 -0.5274 -0.4846 -0.4442 -0.3532 -0.2804 -0.2332 -0.2129 -0.2144
 -0.2316 -0.2595 -0.2934 -0.3315
 -1.3406 -1.2063 -1.0886 -0.9969 -0.9463 -0.9352 -0.8955 -0.8112 -0.7313 -0.6664
 -0.6107 -0.5621 -0.5184 -0.4778 -0.4396 -0.3537 -0.2843 -0.2390 -0.2195 -0.2210
 -0.2375 -0.2646 -0.2979 -0.3352 -0.3760 -0.4209 -0.4707 -0.5255 -0.5832 -0.6396
 -1.3125 -1.1800 -1.0610 -0.9562 -0.8691 -0.8065 -0.7716 -0.7541 -0.7160 -0.6545
 -0.5979 -0.5494 -0.5072 -0.4688 -0.4328 -0.3519 -0.2861 -0.2426 -0.2238 -0.2252
 -0.2413 -0.2680 -0.3015 -0.3386 -0.3786 -0.4216 -0.4679 -0.5183 -0.5731 -0.6311
 -0.6883
 -1.2923 -1.1551 -1.0374 -0.9331 -0.8400 -0.7605 -0.6969 -0.6503 -0.6210 -0.6017
 -0.5743 -0.5340 -0.4937 -0.4572 -0.4233 -0.3474 -0.2854 -0.2440 -0.2256 -0.2269
 -0.2428 -0.2695 -0.3036 -0.3416 -0.3817 -0.4239 -0.4687 -0.5161 -0.5667 -0.6211
 -0.6795
 -1.2832 -1.1350 -1.0129 -0.9093 -0.8182 -0.7369 -0.6656 -0.6059 -0.5582 -0.5221
 -0.4971 -0.4795 -0.4603 -0.4362 -0.4085 -0.3391 -0.2812 -0.2421 -0.2248 -0.2261
 -0.2419 -0.2689 -0.3039 -0.3435 -0.3850 -0.4278 -0.4722 -0.5180 -0.5659 -0.6168
 -0.6712
 -1.2935 -1.1299 -0.9961 -0.8871 -0.7961 -0.7169 -0.6462 -0.5833 -0.5294 -0.4845
 -0.4481 -0.4199 -0.3993 -0.3838 -0.3697 -0.3261 -0.2747 -0.2380 -0.2214 -0.2225
 -0.2379 -0.2649 -0.3005 -0.3418 -0.3855 -0.4300 -0.4751 -0.5209 -0.5677 -0.6162
 -0.6668
 -1.3278 -1.1433 -0.9938 -0.8720 -0.7742 -0.6944 -0.6257 -0.5645 -0.5100 -0.4623
 -0.4217 -0.3879 -0.3602 -0.3382 -0.3213 -0.2918 -0.2617 -0.2307 -0.2153 -0.2164
 -0.2313 -0.2579 -0.2939 -0.3365 -0.3826 -0.4296 -0.4767 -0.5236 -0.5707 -0.6184
 -0.6664
 -1.3908 -1.1797 -1.0105 -0.8723 -0.7608 -0.6727 -0.6022 -0.5427 -0.4903 -0.4435
 -0.4020 -0.3663 -0.3360 -0.3106 -0.2897 -0.2539 -0.2333 -0.2173 -0.2063
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.7975 -1.5867 -1.4094 -1.2680 -1.1409 -1.0292 -0.9416 -0.8626 -0.7896 -0.7237
 -0.6617 -0.6032 -0.5487 -0.4979 -0.4504 -0.3449 -0.2622 -0.2007 -0.1574
 -1.7518 -1.6130 -1.4196 -1.2578 -1.1266 -1.0132 -0.9244 -0.8450 -0.7725 -0.7076
 -0.6478 -0.5920 -0.5401 -0.4916 -0.4460 -0.3449 -0.2636 -0.2050 -0.1731 -0.1686
 -1.6475 -1.6029 -1.4377 -1.2646 -1.1204 -1.0022 -0.9074 -0.8286 -0.7584 -0.6936
 -0.6361 -0.5831 -0.5338 -0.4876 -0.4441 -0.3473 -0.2691 -0.2141 -0.1855 -0.1822
 -0.1986
 -1.5005 -1.4227 -1.4114 -1.2762 -1.1253 -0.9987 -0.8963 -0.8141 -0.7443 -0.6806
 -0.6248 -0.5742 -0.5275 -0.4837 -0.4425 -0.3500 -0.2747 -0.2220 -0.1954 -0.1926
 -0.2078 -0.2355
 -1.3899 -1.2624 -1.2129 -1.2209 -1.1292 -1.0017 -0.8915 -0.8026 -0.7307 -0.6689
 -0.6131 -0.5645 -0.5200 -0.4786 -0.4397 -0.3521 -0.2796 -0.2287 -0.2033 -0.2006
 -0.2149 -0.2412 -0.2752 -0.3139
 -1.3704 -1.2236 -1.1054 -1.0345 -1.0241 -0.9899 -0.8919 -0.7966 -0.7189 -0.6561
 -0.6011 -0.5533 -0.5107 -0.4716 -0.4349 -0.3524 -0.2833 -0.2340 -0.2094 -0.2068
 -0.2203 -0.2455 -0.2785 -0.3164 -0.3582 -0.4041 -0.4552 -0.5117 -0.5703 -0.6275
 -1.3612 -1.2081 -1.0771 -0.9692 -0.8908 -0.8506 -0.8350 -0.7880 -0.7122 -0.6439
 -0.5889 -0.5409 -0.4996 -0.4623 -0.4278 -0.3504 -0.2851 -0.2378 -0.2137 -0.2109
 -0.2241 -0.2485 -0.2810 -0.3185 -0.3592 -0.4032 -0.4512 -0.5032 -0.5593 -0.6182
 -0.6759
 -1.3624 -1.2003 -1.0640 -0.9484 -0.8511 -0.7739 -0.7196 -0.6876 -0.6660 -0.6289
 -0.5758 -0.5281 -0.4867 -0.4509 -0.4181 -0.3456 -0.2845 -0.2394 -0.2160 -0.2130
 -0.2258 -0.2500 -0.2824 -0.3201 -0.3607 -0.4039 -0.4498 -0.4985 -0.5509 -0.6073
 -0.6666
 -1.3738 -1.2006 -1.0553 -0.9352 -0.8335 -0.7469 -0.6751 -0.6187 -0.5772 -0.5489
 -0.5276 -0.5023 -0.4693 -0.4359 -0.4051 -0.3373 -0.2803 -0.2380 -0.2158 -0.2129
 -0.2257 -0.2499 -0.2826 -0.3210 -0.3626 -0.4060 -0.4514 -0.4988 -0.5484 -0.6011
 -0.6574
 -1.4103 -1.2173 -1.0575 -0.9277 -0.8218 -0.7328 -0.6564 -0.5913 -0.5379 -0.4952
 -0.4623 -0.4382 -0.4200 -0.4023 -0.3827 -0.3268 -0.2741 -0.2345 -0.2133 -0.2104
 -0.2228 -0.2469 -0.2799 -0.3191 -0.3620 -0.4067 -0.4526 -0.4997 -0.5481 -0.5984
 -0.6510
 -1.4632 -1.2515 -1.0749 -0.9299 -0.8138 -0.7205 -0.6426 -0.5756 -0.5179 -0.4691
 -0.4289 -0.3963 -0.3707 -0.3511 -0.3358 -0.3033 -0.2643 -0.2282 -0.2083 -0.2055
 -0.2174 -0.2413 -0.2743 -0.3143 -0.3586 -0.4052 -0.4527 -0.5007 -0.5493 -0.5988
 -0.6489
 -1.5325 -1.3033 -1.1079 -0.9476 -0.8160 -0.7119 -0.6293 -0.5611 -0.5028 -0.4522
 -0.4088 -0.3723 -0.3421 -0.3174 -0.2644 -0.2668 -0.2509 -0.2191 -0.2008
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.7516 -1.5431 -1.3757 -1.2454 -1.1199 -1.0131 -0.9244 -0.8484 -0.7765 -0.7128
 -0.6519 -0.5945 -0.5411 -0.4916 -0.4456 -0.3439 -0.2632 -0.2016 -0.1565
 -1.7857 -1.5748 -1.3852 -1.2312 -1.1072 -0.9977 -0.9078 -0.8317 -0.7596 -0.6968
 -0.6380 -0.5832 -0.5323 -0.4850 -0.4407 -0.3429 -0.2638 -0.2048 -0.1688 -0.1580
 -1.6309 -1.6008 -1.4034 -1.2379 -1.1007 -0.9866 -0.8931 -0.8161 -0.7465 -0.6827
 -0.6262 -0.5741 -0.5257 -0.4807 -0.4384 -0.3446 -0.2680 -0.2117 -0.1789 -0.1702
 -0.1826
