 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.8867 -0.9106 -0.9285 -0.9409 -0.9485 -0.9516 -0.9504 -0.9442 -0.9338 -0.9201
 -0.9056 -0.8920 -0.8797 -0.8685 -0.8584 -0.8400 -0.8326 -0.8367 -0.8533 -0.8851
 -0.9271 -0.9724 -1.0173 -1.0603 -1.1015 -1.1412 -1.1801 -1.2184 -1.2567 -1.2959
 -1.3369
 -0.7909 -0.8152 -0.8350 -0.8508 -0.8628 -0.8715 -0.8772 -0.8799 -0.8790 -0.8743
 -0.8667 -0.8580 -0.8496 -0.8422 -0.8356 -0.8227 -0.8171 -0.8230 -0.8410 -0.8711
 -0.9123 -0.9593 -1.0080 -1.0561 -1.1021 -1.1461 -1.1883 -1.2291 -1.2689 -1.3086
 -1.3489
 -0.7017 -0.7163 -0.7335 -0.7518 -0.7696 -0.7857 -0.7991 -0.8091 -0.8159 -0.8195
 -0.8202 -0.8184 -0.8153 -0.8120 -0.8092 -0.8047 -0.8031 -0.8099 -0.8286
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0551 -2.0669 -2.0429 -1.9411 -1.8120 -1.6841 -1.5751 -1.4852 -1.4032 -1.3249
 -1.2502 -1.1792 -1.1125 -1.0505 -0.9942 -0.8794 -0.8140 -0.7947 -0.7987
 -1.8876 -1.8259 -1.8092 -1.8163 -1.7575 -1.6534 -1.5471 -1.4565 -1.3775 -1.3037
 -1.2338 -1.1676 -1.1054 -1.0481 -0.9964 -0.8961 -0.8365 -0.8145 -0.8184 -0.8356
 -1.7845 -1.7106 -1.6451 -1.6022 -1.5998 -1.5868 -1.5195 -1.4344 -1.3573 -1.2878
 -1.2225 -1.1607 -1.1027 -1.0493 -1.0013 -0.9087 -0.8538 -0.8328 -0.8373 -0.8547
 -0.8786
 -1.6951 -1.6317 -1.5628 -1.4960 -1.4439 -1.4177 -1.4145 -1.3916 -1.3350 -1.2718
 -1.2115 -1.1541 -1.1000 -1.0502 -1.0054 -0.9191 -0.8679 -0.8476 -0.8522 -0.8703
 -0.8943 -0.9220
 -1.6037 -1.5582 -1.5001 -1.4376 -1.3783 -1.3257 -1.2864 -1.2654 -1.2579 -1.2347
 -1.1928 -1.1437 -1.0946 -1.0483 -1.0065 -0.9259 -0.8778 -0.8583 -0.8632 -0.8824
 -0.9075 -0.9354 -0.9659 -0.9999
 -1.5080 -1.4783 -1.4372 -1.3854 -1.3301 -1.2770 -1.2283 -1.1864 -1.1561 -1.1403
 -1.1290 -1.1089 -1.0780 -1.0406 -1.0031 -0.9281 -0.8830 -0.8644 -0.8696 -0.8906
 -0.9178 -0.9473 -0.9783 -1.0112 -1.0454 -1.0818 -1.1216 -1.1659 -1.2147 -1.2661
 -1.4030 -1.3892 -1.3649 -1.3290 -1.2843 -1.2365 -1.1900 -1.1467 -1.1079 -1.0758
 -1.0526 -1.0381 -1.0252 -1.0084 -0.9864 -0.9253 -0.8835 -0.8658 -0.8711 -0.8939
 -0.9244 -0.9566 -0.9894 -1.0231 -1.0579 -1.0935 -1.1310 -1.1717 -1.2166 -1.2663
 -1.3206
 -1.2960 -1.2917 -1.2822 -1.2615 -1.2316 -1.1941 -1.1538 -1.1139 -1.0764 -1.0422
 -1.0123 -0.9879 -0.9700 -0.9570 -0.9452 -0.9120 -0.8788 -0.8627 -0.8678 -0.8915
 -0.9255 -0.9617 -0.9977 -1.0334 -1.0693 -1.1045 -1.1405 -1.1790 -1.2213 -1.2685
 -1.3213
 -1.1915 -1.1922 -1.1911 -1.1828 -1.1663 -1.1424 -1.1125 -1.0791 -1.0458 -1.0139
 -0.9847 -0.9588 -0.9366 -0.9189 -0.9056 -0.8834 -0.8661 -0.8553 -0.8607 -0.8844
 -0.9209 -0.9617 -1.0021 -1.0414 -1.0798 -1.1178 -1.1559 -1.1955 -1.2366 -1.2792
 -1.3230
 -1.0942 -1.0969 -1.0995 -1.0972 -1.0913 -1.0791 -1.0614 -1.0384 -1.0122 -0.9850
 -0.9589 -0.9351 -0.9137 -0.8951 -0.8797 -0.8562 -0.8458 -0.8431 -0.8505 -0.8733
 -0.9102 -0.9542 -0.9994 -1.0433 -1.0855 -1.1264 -1.1665 -1.2062 -1.2460 -1.2866
 -1.3290
 -1.0090 -1.0071 -1.0093 -1.0101 -1.0110 -1.0066 -0.9987 -0.9866 -0.9704 -0.9507
 -0.9297 -0.9094 -0.8908 -0.8742 -0.8597 -0.8351 -0.8256 -0.8273 -0.8383 -0.8607
 -0.8965 -0.9415 -0.9901 -1.0387 -1.0856 -1.1306 -1.1740 -1.2161 -1.2573 -1.2984
 -1.3400
 -0.9336 -0.9229 -0.9205 -0.9227 -0.9264 -0.9288 -0.9282 -0.9242 -0.9174 -0.9072
 -0.8939 -0.8791 -0.8645 -0.8510 -0.8391 -0.8176 -0.8085 -0.8114 -0.8249
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2377 -2.1843 -2.0433 -1.8895 -1.7378 -1.6090 -1.5164 -1.4391 -1.3667 -1.2976
 -1.2330 -1.1716 -1.1135 -1.0585 -1.0070 -0.8989 -0.8248 -0.7871 -0.7829
 -1.9898 -1.9939 -1.9809 -1.8693 -1.7343 -1.6058 -1.5018 -1.4214 -1.3494 -1.2832
 -1.2215 -1.1634 -1.1084 -1.0566 -1.0084 -0.9086 -0.8419 -0.8086 -0.8049 -0.8197
 -1.8803 -1.7999 -1.7705 -1.7802 -1.7147 -1.6037 -1.4958 -1.4082 -1.3364 -1.2720
 -1.2132 -1.1581 -1.1061 -1.0572 -1.0118 -0.9183 -0.8567 -0.8261 -0.8224 -0.8371
 -0.8610
 -1.8090 -1.7209 -1.6398 -1.5866 -1.5790 -1.5641 -1.4893 -1.4009 -1.3253 -1.2617
 -1.2051 -1.1527 -1.1035 -1.0573 -1.0145 -0.9263 -0.8686 -0.8399 -0.8362 -0.8508
 -0.8749 -0.9034
 -1.7383 -1.6646 -1.5828 -1.5051 -1.4434 -1.4080 -1.4008 -1.3752 -1.3148 -1.2510
 -1.1957 -1.1458 -1.0991 -1.0555 -1.0150 -0.9316 -0.8772 -0.8501 -0.8467 -0.8613
 -0.8861 -0.9151 -0.9466 -0.9802
 -1.6600 -1.6050 -1.5366 -1.4622 -1.3906 -1.3289 -1.2827 -1.2566 -1.2465 -1.2235
 -1.1810 -1.1357 -1.0920 -1.0509 -1.0127 -0.9338 -0.8823 -0.8568 -0.8537 -0.8686
 -0.8945 -0.9250 -0.9572 -0.9914 -1.0270 -1.0651 -1.1069 -1.1534 -1.2041 -1.2550
 -1.5734 -1.5352 -1.4842 -1.4231 -1.3573 -1.2937 -1.2367 -1.1885 -1.1526 -1.1321
 -1.1201 -1.1027 -1.0752 -1.0415 -1.0068 -0.9326 -0.8840 -0.8599 -0.8573 -0.8723
 -0.8996 -0.9322 -0.9664 -1.0015 -1.0379 -1.0751 -1.1143 -1.1570 -1.2044 -1.2564
 -1.3096
 -1.4823 -1.4553 -1.4201 -1.3751 -1.3219 -1.2648 -1.2090 -1.1577 -1.1130 -1.0759
 -1.0485 -1.0314 -1.0196 -1.0062 -0.9875 -0.9277 -0.8821 -0.8596 -0.8571 -0.8722
 -0.9006 -0.9359 -0.9728 -1.0101 -1.0476 -1.0859 -1.1245 -1.1647 -1.2083 -1.2566
 -1.3103
 -1.3918 -1.3697 -1.3450 -1.3139 -1.2752 -1.2301 -1.1817 -1.1336 -1.0887 -1.0484
 -1.0138 -0.9858 -0.9652 -0.9510 -0.9403 -0.9108 -0.8759 -0.8554 -0.8535 -0.8684
 -0.8974 -0.9352 -0.9758 -1.0164 -1.0565 -1.0963 -1.1366 -1.1783 -1.2215 -1.2660
 -1.3115
 -1.3076 -1.2863 -1.2652 -1.2433 -1.2168 -1.1848 -1.1477 -1.1075 -1.0671 -1.0284
 -0.9931 -0.9623 -0.9365 -0.9159 -0.9005 -0.8777 -0.8611 -0.8475 -0.8465 -0.8608
 -0.8892 -0.9284 -0.9725 -1.0172 -1.0609 -1.1035 -1.1456 -1.1873 -1.2292 -1.2720
 -1.3168
 -1.2349 -1.2064 -1.1862 -1.1680 -1.1489 -1.1271 -1.1015 -1.0720 -1.0398 -1.0064
 -0.9740 -0.9441 -0.9177 -0.8952 -0.8767 -0.8480 -0.8370 -0.8333 -0.8364 -0.8507
 -0.8780 -0.9171 -0.9635 -1.0122 -1.0602 -1.1066 -1.1518 -1.1958 -1.2391 -1.2823
 -1.3258
 -1.1747 -1.1378 -1.1130 -1.0943 -1.0778 -1.0615 -1.0441 -1.0244 -1.0020 -0.9770
 -0.9505 -0.9244 -0.8999 -0.8781 -0.8594 -0.8273 -0.8144 -0.8144 -0.8228
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2919 -2.1761 -2.0100 -1.8534 -1.7053 -1.5786 -1.4871 -1.4146 -1.3490 -1.2830
 -1.2221 -1.1646 -1.1103 -1.0589 -1.0106 -0.9058 -0.8299 -0.7866 -0.7756
 -2.0662 -2.0861 -1.9940 -1.8475 -1.7066 -1.5772 -1.4775 -1.4005 -1.3338 -1.2702
 -1.2119 -1.1572 -1.1056 -1.0568 -1.0110 -0.9134 -0.8446 -0.8064 -0.7975 -0.8097
 -1.9154 -1.8568 -1.8720 -1.8259 -1.7054 -1.5831 -1.4743 -1.3903 -1.3222 -1.2601
 -1.2042 -1.1520 -1.1030 -1.0568 -1.0134 -0.9213 -0.8573 -0.8226 -0.8144 -0.8263
 -0.8497
 -1.8500 -1.7522 -1.6797 -1.6639 -1.6598 -1.5794 -1.4769 -1.3848 -1.3126 -1.2508
 -1.1965 -1.1467 -1.1001 -1.0563 -1.0152 -0.9279 -0.8676 -0.8354 -0.8278 -0.8393
 -0.8627 -0.8915
 -1.7916 -1.7021 -1.6098 -1.5336 -1.4890 -1.4820 -1.4557 -1.3827 -1.3058 -1.2421
 -1.1881 -1.1401 -1.0956 -1.0541 -1.0152 -0.9324 -0.8752 -0.8449 -0.8379 -0.8493
 -0.8729 -0.9022 -0.9343 -0.9686
 -1.7264 -1.6541 -1.5711 -1.4867 -1.4128 -1.3568 -1.3254 -1.3146 -1.2869 -1.2328
 -1.1785 -1.1317 -1.0891 -1.0496 -1.0127 -0.9343 -0.8800 -0.8513 -0.8450 -0.8564
 -0.8805 -0.9109 -0.9438 -0.9786 -1.0156 -1.0553 -1.0983 -1.1450 -1.1952 -1.2475
 -1.6520 -1.5968 -1.5300 -1.4555 -1.3802 -1.3119 -1.2547 -1.2120 -1.1871 -1.1742
 -1.1526 -1.1174 -1.0793 -1.0424 -1.0076 -0.9335 -0.8820 -0.8548 -0.8490 -0.8606
 -0.8851 -0.9170 -0.9516 -0.9875 -1.0247 -1.0637 -1.1047 -1.1485 -1.1961 -1.2487
 -1.3019
 -1.5718 -1.5287 -1.4779 -1.4184 -1.3530 -1.2871 -1.2255 -1.1721 -1.1282 -1.0951
 -1.0745 -1.0613 -1.0461 -1.0245 -0.9975 -0.9296 -0.8810 -0.8552 -0.8499 -0.8613
 -0.8862 -0.9198 -0.9569 -0.9948 -1.0334 -1.0727 -1.1126 -1.1543 -1.1993 -1.2485
 -1.3026
 -1.4913 -1.4535 -1.4137 -1.3684 -1.3168 -1.2608 -1.2038 -1.1498 -1.1015 -1.0601
 -1.0263 -1.0010 -0.9840 -0.9723 -0.9607 -0.9197 -0.8762 -0.8522 -0.8474 -0.8588
 -0.8839 -0.9190 -0.9590 -1.0001 -1.0411 -1.0821 -1.1236 -1.1656 -1.2089 -1.2549
 -1.3035
 -1.4160 -1.3787 -1.3440 -1.3082 -1.2691 -1.2255 -1.1785 -1.1302 -1.0838 -1.0411
 -1.0036 -0.9720 -0.9465 -0.9275 -0.9139 -0.8910 -0.8665 -0.8461 -0.8419 -0.8528
 -0.8773 -0.9130 -0.9555 -1.0002 -1.0447 -1.0883 -1.1316 -1.1746 -1.2178 -1.2620
 -1.3081
 -1.3506 -1.3083 -1.2742 -1.2425 -1.2108 -1.1777 -1.1419 -1.1033 -1.0635 -1.0242
 -0.9874 -0.9545 -0.9262 -0.9029 -0.8843 -0.8567 -0.8436 -0.8349 -0.8332 -0.8441
 -0.8678 -0.9031 -0.9471 -0.9950 -1.0434 -1.0907 -1.1369 -1.1821 -1.2266 -1.2711
 -1.3158
 -1.2984 -1.2469 -1.2091 -1.1774 -1.1484 -1.1209 -1.0935 -1.0646 -1.0340 -1.0018
 -0.9695 -0.9388 -0.9108 -0.8865 -0.8661 -0.8321 -0.8183 -0.8161 -0.8209
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3082 -2.1429 -1.9701 -1.8176 -1.6811 -1.5582 -1.4665 -1.3931 -1.3307 -1.2680
 -1.2102 -1.1559 -1.1047 -1.0565 -1.0111 -0.9108 -0.8348 -0.7883 -0.7687
 -2.1654 -2.1225 -1.9753 -1.8177 -1.6795 -1.5559 -1.4585 -1.3825 -1.3170 -1.2563
 -1.2008 -1.1489 -1.1002 -1.0542 -1.0108 -0.9164 -0.8466 -0.8045 -0.7902 -0.7987
 -1.9519 -1.9498 -1.9408 -1.8211 -1.6825 -1.5596 -1.4553 -1.3737 -1.3067 -1.2467
 -1.1932 -1.1436 -1.0972 -1.0535 -1.0122 -0.9226 -0.8571 -0.8188 -0.8063 -0.8146
 -0.8367
 -1.8787 -1.7815 -1.7457 -1.7566 -1.6810 -1.5647 -1.4578 -1.3685 -1.2979 -1.2380
 -1.1857 -1.1382 -1.0939 -1.0524 -1.0133 -0.9280 -0.8658 -0.8302 -0.8189 -0.8271
 -0.8488 -0.8777
 -1.8324 -1.7279 -1.6328 -1.5736 -1.5659 -1.5444 -1.4601 -1.3689 -1.2919 -1.2303
 -1.1777 -1.1316 -1.0893 -1.0498 -1.0127 -0.9318 -0.8726 -0.8388 -0.8286 -0.8368
 -0.8583 -0.8873 -0.9200 -0.9553
 -1.7819 -1.6911 -1.5945 -1.5051 -1.4372 -1.4005 -1.3904 -1.3571 -1.2899 -1.2239
 -1.1695 -1.1237 -1.0829 -1.0452 -1.0100 -0.9334 -0.8770 -0.8449 -0.8355 -0.8438
 -0.8653 -0.8949 -0.9282 -0.9637 -1.0012 -1.0417 -1.0860 -1.1348 -1.1871 -1.2386
 -1.7223 -1.6478 -1.5643 -1.4772 -1.3957 -1.3279 -1.2781 -1.2494 -1.2350 -1.2075
 -1.1604 -1.1144 -1.0746 -1.0385 -1.0050 -0.9326 -0.8792 -0.8486 -0.8396 -0.8481
 -0.8696 -0.9000 -0.9347 -0.9712 -1.0094 -1.0494 -1.0915 -1.1367 -1.1862 -1.2395
 -1.2928
 -1.6557 -1.5937 -1.5255 -1.4509 -1.3743 -1.3012 -1.2378 -1.1861 -1.1477 -1.1234
 -1.1083 -1.0884 -1.0600 -1.0285 -0.9974 -0.9291 -0.8786 -0.8495 -0.8410 -0.8493
 -0.8710 -0.9022 -0.9387 -0.9772 -1.0167 -1.0571 -1.0992 -1.1427 -1.1888 -1.2387
 -1.2933
 -1.5875 -1.5323 -1.4743 -1.4133 -1.3484 -1.2820 -1.2180 -1.1605 -1.1117 -1.0719
 -1.0418 -1.0216 -1.0073 -0.9937 -0.9769 -0.9218 -0.8746 -0.8473 -0.8394 -0.8478
 -0.8694 -0.9015 -0.9401 -0.9814 -1.0232 -1.0652 -1.1080 -1.1515 -1.1963 -1.2433
 -1.2938
 -1.5230 -1.4684 -1.4170 -1.3655 -1.3124 -1.2569 -1.2003 -1.1451 -1.0944 -1.0499
 -1.0123 -0.9818 -0.9583 -0.9418 -0.9301 -0.9029 -0.8678 -0.8424 -0.8350 -0.8430
 -0.8643 -0.8965 -0.9367 -0.9808 -1.0257 -1.0703 -1.1147 -1.1592 -1.2039 -1.2497
 -1.2972
 -1.4669 -1.4085 -1.3583 -1.3112 -1.2656 -1.2202 -1.1736 -1.1262 -1.0796 -1.0356
 -0.9962 -0.9620 -0.9334 -0.9105 -0.8930 -0.8672 -0.8501 -0.8340 -0.8278 -0.8356
 -0.8563 -0.8882 -0.9291 -0.9756 -1.0238 -1.0718 -1.1190 -1.1654 -1.2114 -1.2574
 -1.3034
 -1.4228 -1.3559 -1.3030 -1.2564 -1.2136 -1.1737 -1.1353 -1.0969 -1.0581 -1.0194
 -0.9823 -0.9483 -0.9182 -0.8926 -0.8716 -0.8378 -0.8234 -0.8176 -0.8174
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2807 -2.0958 -1.9255 -1.7815 -1.6536 -1.5383 -1.4495 -1.3738 -1.3112 -1.2528
 -1.1975 -1.1455 -1.0970 -1.0515 -1.0086 -0.9132 -0.8384 -0.7879 -0.7639
 -2.1496 -2.1133 -1.9427 -1.7852 -1.6505 -1.5335 -1.4406 -1.3646 -1.3001 -1.2418
 -1.1884 -1.1388 -1.0924 -1.0488 -1.0077 -0.9171 -0.8475 -0.8024 -0.7832 -0.7871
 -2.0157 -2.0427 -1.9493 -1.7982 -1.6568 -1.5343 -1.4360 -1.3563 -1.2909 -1.2325
 -1.1809 -1.1334 -1.0891 -1.0476 -1.0084 -0.9219 -0.8560 -0.8146 -0.7979 -0.8024
 -0.8222
 -1.8996 -1.8269 -1.8441 -1.7936 -1.6674 -1.5432 -1.4371 -1.3515 -1.2828 -1.2241
 -1.1734 -1.1278 -1.0855 -1.0460 -1.0088 -0.9264 -0.8633 -0.8243 -0.8095 -0.8142
 -0.8336 -0.8620
 -1.8599 -1.7458 -1.6628 -1.6472 -1.6399 -1.5495 -1.4438 -1.3514 -1.2773 -1.2171
 -1.1656 -1.1212 -1.0807 -1.0431 -1.0078 -0.9296 -0.8692 -0.8321 -0.8184 -0.8234
 -0.8424 -0.8706 -0.9036 -0.9393
 -1.8244 -1.7155 -1.6097 -1.5245 -1.4788 -1.4716 -1.4362 -1.3555 -1.2762 -1.2112
 -1.1580 -1.1136 -1.0743 -1.0384 -1.0048 -0.9309 -0.8735 -0.8379 -0.8249 -0.8302
 -0.8490 -0.8771 -0.9105 -0.9467 -0.9852 -1.0268 -1.0724 -1.1226 -1.1759 -1.2280
 -1.7807 -1.6861 -1.5867 -1.4908 -1.4088 -1.3501 -1.3187 -1.3039 -1.2684 -1.2084
 -1.1518 -1.1052 -1.0664 -1.0317 -0.9998 -0.9300 -0.8756 -0.8416 -0.8291 -0.8345
 -0.8532 -0.8815 -0.9157 -0.9528 -0.9918 -1.0328 -1.0763 -1.1232 -1.1742 -1.2284
 -1.2820
 -1.7314 -1.6477 -1.5610 -1.4726 -1.3870 -1.3112 -1.2506 -1.2065 -1.1794 -1.1619
 -1.1357 -1.0960 -1.0571 -1.0233 -0.9926 -0.9265 -0.8753 -0.8429 -0.8309 -0.8362
 -0.8548 -0.8835 -0.9188 -0.9575 -0.9976 -1.0391 -1.0824 -1.1276 -1.1755 -1.2269
 -1.2823
 -1.6778 -1.6007 -1.5245 -1.4473 -1.3697 -1.2947 -1.2267 -1.1691 -1.1230 -1.0882
 -1.0645 -1.0479 -1.0294 -1.0065 -0.9811 -0.9198 -0.8717 -0.8412 -0.8300 -0.8353
 -0.8541 -0.8832 -0.9198 -0.9605 -1.0028 -1.0457 -1.0897 -1.1345 -1.1809 -1.2299
 -1.2821
 -1.6267 -1.5517 -1.4814 -1.4132 -1.3456 -1.2787 -1.2139 -1.1539 -1.1014 -1.0573
 -1.0216 -0.9941 -0.9742 -0.9594 -0.9468 -0.9089 -0.8660 -0.8373 -0.8265 -0.8316
 -0.8500 -0.8793 -0.9168 -0.9595 -1.0043 -1.0495 -1.0950 -1.1408 -1.1872 -1.2349
 -1.2841
 -1.5822 -1.5043 -1.4358 -1.3720 -1.3115 -1.2532 -1.1963 -1.1410 -1.0892 -1.0426
 -1.0022 -0.9684 -0.9409 -0.9194 -0.9035 -0.8784 -0.8544 -0.8305 -0.8205 -0.8255
 -0.8434 -0.8724 -0.9103 -0.9545 -1.0019 -1.0500 -1.0980 -1.1457 -1.1932 -1.2409
 -1.2886
 -1.5474 -1.4627 -1.3921 -1.3291 -1.2715 -1.2184 -1.1687 -1.1207 -1.0746 -1.0306
 -0.9901 -0.9543 -0.9235 -0.8979 -0.8771 -0.8450 -0.8290 -0.8180 -0.8118
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2316 -2.0471 -1.8861 -1.7512 -1.6249 -1.5140 -1.4306 -1.3590 -1.2945 -1.2375
 -1.1843 -1.1341 -1.0875 -1.0439 -1.0032 -0.9125 -0.8427 -0.7927 -0.7597
 -2.2015 -2.0814 -1.9065 -1.7545 -1.6252 -1.5106 -1.4231 -1.3486 -1.2837 -1.2271
 -1.1754 -1.1274 -1.0828 -1.0411 -1.0018 -0.9151 -0.8466 -0.7997 -0.7763 -0.7753
 -2.1124 -2.0784 -1.9299 -1.7700 -1.6315 -1.5128 -1.4166 -1.3399 -1.2754 -1.2178
 -1.1678 -1.1218 -1.0792 -1.0395 -1.0020 -0.9189 -0.8533 -0.8096 -0.7892 -0.7898
 -0.8067
 -1.9791 -1.9128 -1.9083 -1.7857 -1.6448 -1.5215 -1.4176 -1.3346 -1.2675 -1.2096
 -1.1603 -1.1161 -1.0754 -1.0376 -1.0020 -0.9226 -0.8596 -0.8180 -0.7994 -0.8008
 -0.8173 -0.8445
 -1.8756 -1.7639 -1.7218 -1.7349 -1.6524 -1.5327 -1.4246 -1.3343 -1.2620 -1.2031
 -1.1526 -1.1095 -1.0705 -1.0344 -1.0007 -0.9255 -0.8650 -0.8248 -0.8074 -0.8092
 -0.8255 -0.8522 -0.8852 -0.9213
 -1.8518 -1.7296 -1.6229 -1.5585 -1.5529 -1.5244 -1.4326 -1.3394 -1.2606 -1.1975
 -1.1453 -1.1020 -1.0641 -1.0296 -0.9976 -0.9267 -0.8691 -0.8303 -0.8134 -0.8155
 -0.8317 -0.8580 -0.8910 -0.9277 -0.9672 -1.0096 -1.0564 -1.1084 -1.1626 -1.2156
 -1.8259 -1.7113 -1.5995 -1.5004 -1.4275 -1.3918 -1.3801 -1.3372 -1.2639 -1.1952
 -1.1398 -1.0941 -1.0563 -1.0229 -0.9924 -0.9256 -0.8713 -0.8341 -0.8177 -0.8197
 -0.8358 -0.8620 -0.8952 -0.9325 -0.9722 -1.0142 -1.0592 -1.1077 -1.1600 -1.2153
 -1.2696
 -1.7934 -1.6889 -1.5846 -1.4846 -1.3944 -1.3217 -1.2711 -1.2423 -1.2234 -1.1883
 -1.1360 -1.0876 -1.0478 -1.0148 -0.9852 -0.9219 -0.8711 -0.8359 -0.8199 -0.8218
 -0.8377 -0.8640 -0.8977 -0.9360 -0.9766 -1.0189 -1.0633 -1.1097 -1.1593 -1.2128
 -1.2692
 -1.7574 -1.6586 -1.5629 -1.4701 -1.3819 -1.3015 -1.2333 -1.1796 -1.1404 -1.1141
 -1.0943 -1.0698 -1.0367 -1.0042 -0.9755 -0.9153 -0.8676 -0.8347 -0.8197 -0.8217
 -0.8377 -0.8642 -0.8986 -0.9382 -0.9804 -1.0239 -1.0689 -1.1153 -1.1633 -1.2140
 -1.2681
 -1.7217 -1.6260 -1.5355 -1.4498 -1.3684 -1.2916 -1.2210 -1.1590 -1.1076 -1.0663
 -1.0346 -1.0115 -0.9940 -0.9765 -0.9577 -0.9068 -0.8623 -0.8314 -0.8171 -0.8190
 -0.8347 -0.8613 -0.8962 -0.9369 -0.9809 -1.0263 -1.0726 -1.1196 -1.1677 -1.2171
 -1.2683
 -1.6866 -1.5924 -1.5048 -1.4231 -1.3471 -1.2765 -1.2104 -1.1493 -1.0945 -1.0471
 -1.0076 -0.9756 -0.9503 -0.9311 -0.9161 -0.8868 -0.8538 -0.8255 -0.8121 -0.8139
 -0.8292 -0.8556 -0.8907 -0.9324 -0.9781 -1.0258 -1.0742 -1.1229 -1.1718 -1.2213
 -1.2711
 -1.6520 -1.5579 -1.4723 -1.3936 -1.3203 -1.2536 -1.1928 -1.1365 -1.0844 -1.0367
 -0.9945 -0.9584 -0.9281 -0.9034 -0.8507 -0.8553 -0.8421 -0.8170 -0.8047
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1790 -1.9977 -1.8465 -1.7225 -1.5980 -1.4929 -1.4093 -1.3408 -1.2773 -1.2224
 -1.1705 -1.1217 -1.0763 -1.0343 -0.9953 -0.9087 -0.8409 -0.7907 -0.7554
 -2.2226 -2.0382 -1.8679 -1.7230 -1.6004 -1.4901 -1.4020 -1.3314 -1.2668 -1.2121
 -1.1617 -1.1149 -1.0716 -1.0313 -0.9936 -0.9103 -0.8435 -0.7958 -0.7692 -0.7635
 -2.0893 -2.0702 -1.8934 -1.7401 -1.6075 -1.4925 -1.3978 -1.3233 -1.2596 -1.2031
 -1.1541 -1.1092 -1.0679 -1.0294 -0.9934 -0.9134 -0.8490 -0.8039 -0.7801 -0.7767
