 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.0579 -4.8289 -4.6362 -4.4633 -4.2995 -4.1449 -4.0009 -3.8698 -3.7524 -3.6473
 -3.5531 -3.4682 -3.3907 -3.3187 -3.2509 -3.0971 -2.9616 -2.8517 -2.7703 -2.7136
 -2.6769 -2.6539 -2.6386 -2.6269 -2.6165 -2.6064 -2.5965 -2.5867 -2.5775 -2.5697
 -2.5629
 -5.0874 -4.8427 -4.6407 -4.4645 -4.3012 -4.1475 -4.0030 -3.8687 -3.7470 -3.6382
 -3.5413 -3.4549 -3.3772 -3.3059 -3.2392 -3.0882 -2.9573 -2.8490 -2.7666 -2.7082
 -2.6703 -2.6477 -2.6353 -2.6286 -2.6244 -2.6207 -2.6169 -2.6125 -2.6078 -2.6032
 -2.5996
 -5.1317 -4.8746 -4.6594 -4.4739 -4.3088 -4.1557 -4.0114 -3.8760 -3.7502 -3.6363
 -3.5348 -3.4448 -3.3648 -3.2931 -3.2272 -3.0800 -2.9523 -2.8460 -2.7632
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1411 -5.9442 -5.6244 -5.3019 -4.9988 -4.7405 -4.5417 -4.3690 -4.2097 -4.0627
 -3.9248 -3.7962 -3.6774 -3.5684 -3.4684 -3.2538 -3.0754 -2.9221 -2.7942
 -5.6905 -5.5956 -5.4821 -5.2203 -4.9356 -4.6731 -4.4558 -4.2784 -4.1196 -3.9749
 -3.8396 -3.7140 -3.5985 -3.4933 -3.3978 -3.1961 -3.0327 -2.8958 -2.7819 -2.6899
 -5.5095 -5.2778 -5.1454 -5.0757 -4.8875 -4.6405 -4.4116 -4.2217 -4.0616 -3.9187
 -3.7862 -3.6633 -3.5503 -3.4475 -3.3545 -3.1600 -3.0052 -2.8786 -2.7750 -2.6914
 -2.6241
 -5.4258 -5.1647 -4.9484 -4.7880 -4.6973 -4.5909 -4.3957 -4.1957 -4.0264 -3.8830
 -3.7529 -3.6324 -3.5215 -3.4205 -3.3291 -3.1386 -2.9886 -2.8684 -2.7721 -2.6951
 -2.6330 -2.5817
 -5.3784 -5.1145 -4.8800 -4.6777 -4.5102 -4.3830 -4.2957 -4.1763 -4.0130 -3.8612
 -3.7319 -3.6137 -3.5046 -3.4050 -3.3147 -3.1263 -2.9791 -2.8627 -2.7713 -2.6997
 -2.6426 -2.5953 -2.5551 -2.5200
 -5.3558 -5.0911 -4.8514 -4.6378 -4.4492 -4.2862 -4.1496 -4.0413 -3.9541 -3.8451
 -3.7198 -3.6023 -3.4946 -3.3963 -3.3069 -3.1197 -2.9736 -2.8593 -2.7712 -2.7037
 -2.6514 -2.6087 -2.5722 -2.5405 -2.5121 -2.4876 -2.4683 -2.4549 -2.4483 -2.4499
 -5.3553 -5.0883 -4.8444 -4.6251 -4.4300 -4.2582 -4.1058 -3.9703 -3.8542 -3.7605
 -3.6778 -3.5875 -3.4885 -3.3916 -3.3026 -3.1161 -2.9702 -2.8568 -2.7705 -2.7061
 -2.6579 -2.6200 -2.5881 -2.5603 -2.5355 -2.5126 -2.4929 -2.4781 -2.4696 -2.4686
 -2.4764
 -5.3712 -5.1036 -4.8554 -4.6300 -4.4286 -4.2499 -4.0920 -3.9507 -3.8241 -3.7117
 -3.6153 -3.5350 -3.4603 -3.3817 -3.2997 -3.1142 -2.9679 -2.8543 -2.7686 -2.7059
 -2.6610 -2.6279 -2.6011 -2.5781 -2.5573 -2.5385 -2.5204 -2.5049 -2.4945 -2.4911
 -2.4960
 -5.4073 -5.1308 -4.8806 -4.6495 -4.4402 -4.2546 -4.0906 -3.9451 -3.8149 -3.6976
 -3.5927 -3.5011 -3.4217 -3.3506 -3.2821 -3.1111 -2.9647 -2.8504 -2.7646 -2.7025
 -2.6596 -2.6303 -2.6089 -2.5914 -2.5759 -2.5615 -2.5485 -2.5378 -2.5295 -2.5232
 -2.5189
 -5.4687 -5.1803 -4.9217 -4.6882 -4.4722 -4.2773 -4.1050 -3.9531 -3.8185 -3.6980
 -3.5898 -3.4931 -3.4076 -3.3315 -3.2627 -3.1067 -2.9639 -2.8484 -2.7613 -2.6984
 -2.6556 -2.6284 -2.6112 -2.5993 -2.5896 -2.5808 -2.5726 -2.5647 -2.5576 -2.5519
 -2.5491
 -5.5536 -5.2354 -4.9721 -4.7369 -4.5195 -4.3174 -4.1349 -3.9736 -3.8319 -3.7063
 -3.5943 -3.4943 -3.4051 -3.3255 -3.2536 -3.0987 -2.9633 -2.8472 -2.7582 -2.6937
 -2.6499 -2.6229 -2.6081 -2.6007 -2.5967 -2.5939 -2.5916 -2.5889 -2.5861 -2.5836
 -2.5821
 -5.6616 -5.3138 -5.0331 -4.7929 -4.5732 -4.3697 -4.1817 -4.0098 -3.8578 -3.7241
 -3.6062 -3.5016 -3.4085 -3.3256 -3.2511 -3.0928 -2.9605 -2.8470 -2.7561
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1786 -5.8990 -5.5438 -5.2210 -4.9255 -4.6715 -4.4731 -4.3049 -4.1525 -4.0090
 -3.8755 -3.7510 -3.6359 -3.5301 -3.4331 -3.2250 -3.0553 -2.9113 -2.7878
 -5.7856 -5.7164 -5.4783 -5.1682 -4.8790 -4.6167 -4.4049 -4.2307 -4.0768 -3.9350
 -3.8034 -3.6811 -3.5684 -3.4653 -3.3714 -3.1740 -3.0164 -2.8856 -2.7754 -2.6843
 -5.5387 -5.3490 -5.2862 -5.1267 -4.8589 -4.6009 -4.3723 -4.1868 -4.0300 -3.8892
 -3.7596 -3.6393 -3.5283 -3.4270 -3.3351 -3.1432 -2.9923 -2.8694 -2.7680 -2.6846
 -2.6169
 -5.4638 -5.1959 -4.9994 -4.8960 -4.8061 -4.5976 -4.3695 -4.1683 -4.0033 -3.8612
 -3.7333 -3.6148 -3.5055 -3.4054 -3.3146 -3.1255 -2.9782 -2.8600 -2.7645 -2.6871
 -2.6245 -2.5727
 -5.4377 -5.1526 -4.9093 -4.7147 -4.5729 -4.4845 -4.3608 -4.1732 -3.9947 -3.8456
 -3.7177 -3.6008 -3.4929 -3.3939 -3.3039 -3.1161 -2.9704 -2.8550 -2.7634 -2.6906
 -2.6325 -2.5848 -2.5444 -2.5093
 -5.4407 -5.1463 -4.8882 -4.6656 -4.4791 -4.3247 -4.2057 -4.1139 -3.9935 -3.8437
 -3.7095 -3.5932 -3.4864 -3.3884 -3.2990 -3.1116 -2.9664 -2.8523 -2.7632 -2.6938
 -2.6399 -2.5964 -2.5598 -2.5282 -2.5009 -2.4778 -2.4589 -2.4457 -2.4395 -2.4415
 -5.4694 -5.1657 -4.8962 -4.6604 -4.4563 -4.2808 -4.1291 -3.9990 -3.8944 -3.8048
 -3.7012 -3.5899 -3.4838 -3.3864 -3.2975 -3.1101 -2.9644 -2.8506 -2.7627 -2.6959
 -2.6454 -2.6062 -2.5740 -2.5463 -2.5221 -2.5009 -2.4830 -2.4690 -2.4601 -2.4595
 -2.4680
 -5.5159 -5.2079 -4.9273 -4.6791 -4.4627 -4.2753 -4.1121 -3.9683 -3.8412 -3.7311
 -3.6393 -3.5582 -3.4743 -3.3853 -3.2979 -3.1104 -2.9637 -2.8492 -2.7617 -2.6961
 -2.6481 -2.6129 -2.5855 -2.5624 -2.5423 -2.5243 -2.5073 -2.4931 -2.4839 -2.4814
 -2.4866
 -5.5815 -5.2634 -4.9765 -4.7166 -4.4874 -4.2884 -4.1156 -3.9641 -3.8298 -3.7097
 -3.6035 -3.5119 -3.4340 -3.3621 -3.2892 -3.1098 -2.9623 -2.8466 -2.7586 -2.6935
 -2.6471 -2.6150 -2.5923 -2.5746 -2.5594 -2.5459 -2.5338 -2.5232 -2.5145 -2.5097
 -2.5091
 -5.6696 -5.3361 -5.0447 -4.7781 -4.5364 -4.3236 -4.1391 -3.9786 -3.8376 -3.7122
 -3.6001 -3.5006 -3.4135 -3.3374 -3.2689 -3.1093 -2.9631 -2.8459 -2.7563 -2.6904
 -2.6441 -2.6136 -2.5944 -2.5818 -2.5722 -2.5640 -2.5567 -2.5500 -2.5441 -2.5398
 -2.5383
 -5.7818 -5.4223 -5.1224 -4.8527 -4.6052 -4.3800 -4.1813 -4.0088 -3.8586 -3.7265
 -3.6091 -3.5047 -3.4120 -3.3302 -3.2575 -3.1024 -2.9644 -2.8458 -2.7542 -2.6866
 -2.6394 -2.6090 -2.5917 -2.5830 -2.5787 -2.5763 -2.5747 -2.5730 -2.5714 -2.5703
 -2.5697
 -5.9184 -5.5249 -5.2087 -4.9345 -4.6849 -4.4541 -4.2439 -4.0573 -3.8947 -3.7529
 -3.6282 -3.5180 -3.4203 -3.3336 -3.2567 -3.0964 -2.9634 -2.8472 -2.7530
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2008 -5.8262 -5.4640 -5.1507 -4.8742 -4.6256 -4.4257 -4.2544 -4.1041 -3.9643
 -3.8343 -3.7134 -3.6013 -3.4981 -3.4034 -3.1999 -3.0356 -2.8973 -2.7797
 -5.9276 -5.7565 -5.4367 -5.1145 -4.8314 -4.5782 -4.3690 -4.1944 -4.0405 -3.9018
 -3.7731 -3.6537 -3.5434 -3.4421 -3.3496 -3.1548 -3.0006 -2.8742 -2.7677 -2.6779
 -5.5795 -5.4825 -5.3800 -5.1099 -4.8215 -4.5650 -4.3427 -4.1595 -4.0028 -3.8639
 -3.7367 -3.6188 -3.5099 -3.4099 -3.3188 -3.1281 -2.9794 -2.8593 -2.7599 -2.6771
 -2.6090
 -5.4878 -5.2311 -5.0948 -5.0300 -4.8276 -4.5733 -4.3431 -4.1459 -3.9824 -3.8418
 -3.7156 -3.5991 -3.4913 -3.3923 -3.3020 -3.1133 -2.9672 -2.8507 -2.7561 -2.6785
 -2.6151 -2.5629
 -5.4779 -5.1767 -4.9380 -4.7732 -4.6851 -4.5684 -4.3597 -4.1539 -3.9775 -3.8308
 -3.7040 -3.5885 -3.4818 -3.3837 -3.2939 -3.1059 -2.9608 -2.8463 -2.7547 -2.6810
 -2.6217 -2.5733 -2.5326 -2.4978
 -5.5056 -5.1830 -4.9110 -4.6884 -4.5148 -4.3880 -4.2961 -4.1642 -3.9906 -3.8314
 -3.6989 -3.5836 -3.4778 -3.3803 -3.2910 -3.1030 -2.9579 -2.8441 -2.7544 -2.6835
 -2.6277 -2.5831 -2.5460 -2.5144 -2.4869 -2.4641 -2.4466 -2.4349 -2.4296 -2.4317
 -5.5651 -5.2232 -4.9298 -4.6817 -4.4749 -4.3043 -4.1626 -4.0498 -3.9545 -3.8376
 -3.7020 -3.5827 -3.4771 -3.3803 -3.2912 -3.1030 -2.9571 -2.8432 -2.7542 -2.6853
 -2.6323 -2.5914 -2.5584 -2.5306 -2.5066 -2.4862 -2.4688 -2.4558 -2.4488 -2.4489
 -2.4568
 -5.6456 -5.2925 -4.9796 -4.7106 -4.4831 -4.2912 -4.1288 -3.9878 -3.8663 -3.7647
 -3.6745 -3.5777 -3.4782 -3.3822 -3.2936 -3.1050 -2.9577 -2.8427 -2.7537 -2.6858
 -2.6348 -2.5971 -2.5683 -2.5449 -2.5250 -2.5077 -2.4932 -2.4813 -2.4730 -2.4699
 -2.4754
 -5.7455 -5.3793 -5.0532 -4.7652 -4.5179 -4.3083 -4.1304 -3.9773 -3.8427 -3.7236
 -3.6197 -3.5304 -3.4514 -3.3732 -3.2929 -3.1064 -2.9579 -2.8414 -2.7516 -2.6839
 -2.6342 -2.5990 -2.5741 -2.5556 -2.5405 -2.5275 -2.5165 -2.5072 -2.5000 -2.4960
 -2.4973
 -5.8652 -5.4833 -5.1497 -4.8493 -4.5831 -4.3541 -4.1596 -3.9933 -3.8494 -3.7223
 -3.6091 -3.5090 -3.4218 -3.3464 -3.2771 -3.1093 -2.9605 -2.8421 -2.7506 -2.6819
 -2.6323 -2.5982 -2.5762 -2.5621 -2.5521 -2.5443 -2.5378 -2.5323 -2.5278 -2.5252
 -2.5251
 -6.0047 -5.5994 -5.2569 -4.9503 -4.6727 -4.4261 -4.2127 -4.0306 -3.8743 -3.7382
 -3.6183 -3.5118 -3.4174 -3.3347 -3.2618 -3.1055 -2.9636 -2.8435 -2.7498 -2.6794
 -2.6288 -2.5948 -2.5743 -2.5634 -2.5581 -2.5556 -2.5545 -2.5539 -2.5536 -2.5539
 -2.5545
 -6.1671 -5.7293 -5.3714 -5.0591 -4.7764 -4.5198 -4.2904 -4.0905 -3.9186 -3.7703
 -3.6412 -3.5277 -3.4273 -3.3386 -3.2604 -3.0993 -2.9652 -2.8462 -2.7499
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2037 -5.7870 -5.4182 -5.1092 -4.8385 -4.5952 -4.3951 -4.2166 -4.0640 -3.9288
 -3.8014 -3.6829 -3.5733 -3.4724 -3.3795 -3.1792 -3.0178 -2.8850 -2.7716
 -5.9288 -5.7611 -5.4024 -5.0761 -4.7947 -4.5481 -4.3429 -4.1659 -4.0116 -3.8752
 -3.7487 -3.6315 -3.5233 -3.4237 -3.3324 -3.1389 -2.9862 -2.8625 -2.7590 -2.6707
 -5.6872 -5.6336 -5.3974 -5.0823 -4.7901 -4.5332 -4.3185 -4.1367 -3.9806 -3.8434
 -3.7179 -3.6020 -3.4948 -3.3962 -3.3058 -3.1155 -2.9673 -2.8488 -2.7511 -2.6690
 -2.6005
 -5.5121 -5.3020 -5.2458 -5.0828 -4.8096 -4.5479 -4.3191 -4.1268 -3.9651 -3.8254
 -3.7005 -3.5856 -3.4794 -3.3815 -3.2918 -3.1028 -2.9566 -2.8410 -2.7470 -2.6693
 -2.6052 -2.5523
 -5.5008 -5.1952 -4.9832 -4.8848 -4.7928 -4.5731 -4.3408 -4.1355 -3.9631 -3.8175
 -3.6916 -3.5774 -3.4719 -3.3747 -3.2854 -3.0967 -2.9512 -2.8369 -2.7454 -2.6709
 -2.6103 -2.5609 -2.5198 -2.4848
 -5.5482 -5.2015 -4.9253 -4.7174 -4.5789 -4.4934 -4.3577 -4.1608 -3.9766 -3.8203
 -3.6888 -3.5742 -3.4693 -3.3727 -3.2836 -3.0949 -2.9490 -2.8352 -2.7451 -2.6729
 -2.6153 -2.5691 -2.5313 -2.4994 -2.4724 -2.4504 -2.4335 -2.4222 -2.4179 -2.4205
 -5.6378 -5.2576 -4.9457 -4.6932 -4.4939 -4.3396 -4.2234 -4.1264 -3.9948 -3.8364
 -3.6940 -3.5750 -3.4700 -3.3737 -3.2850 -3.0959 -2.9490 -2.8347 -2.7451 -2.6745
 -2.6192 -2.5760 -2.5418 -2.5134 -2.4895 -2.4695 -2.4535 -2.4419 -2.4356 -2.4365
 -2.4446
 -5.7584 -5.3535 -5.0096 -4.7254 -4.4933 -4.3043 -4.1493 -4.0190 -3.9109 -3.8135
 -3.7025 -3.5810 -3.4734 -3.3770 -3.2884 -3.0989 -2.9506 -2.8351 -2.7451 -2.6752
 -2.6216 -2.5810 -2.5502 -2.5259 -2.5058 -2.4889 -2.4753 -2.4642 -2.4572 -2.4562
 -2.4623
 -5.8950 -5.4735 -5.1071 -4.7932 -4.5320 -4.3172 -4.1399 -3.9901 -3.8598 -3.7459
 -3.6474 -3.5580 -3.4679 -3.3783 -3.2913 -3.1017 -2.9520 -2.8348 -2.7438 -2.6740
 -2.6214 -2.5829 -2.5553 -2.5352 -2.5195 -2.5067 -2.4965 -2.4880 -2.4823 -2.4804
 -2.4832
 -6.0505 -5.6130 -5.2332 -4.8992 -4.6103 -4.3686 -4.1684 -4.0010 -3.8581 -3.7325
 -3.6210 -3.5227 -3.4362 -3.3597 -3.2861 -3.1072 -2.9562 -2.8369 -2.7440 -2.6730
 -2.6204 -2.5829 -2.5576 -2.5410 -2.5299 -2.5219 -2.5159 -2.5115 -2.5085 -2.5067
 -2.5093
 -6.2216 -5.7636 -5.3722 -5.0268 -4.7201 -4.4537 -4.2284 -4.0401 -3.8814 -3.7451
 -3.6253 -3.5189 -3.4244 -3.3414 -3.2686 -3.1080 -2.9612 -2.8399 -2.7446 -2.6718
 -2.6182 -2.5807 -2.5565 -2.5426 -2.5354 -2.5322 -2.5312 -2.5314 -2.5324 -2.5344
 -2.5366
 -6.4108 -5.9226 -5.5181 -5.1644 -4.8483 -4.5664 -4.3195 -4.1083 -3.9299 -3.7783
 -3.6477 -3.5334 -3.4324 -3.3430 -3.2641 -3.1024 -2.9653 -2.8440 -2.7462
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.0762 -5.6693 -5.3276 -5.0442 -4.7847 -4.5528 -4.3627 -4.1905 -4.0352 -3.9012
 -3.7762 -3.6597 -3.5521 -3.4528 -3.3615 -3.1637 -3.0015 -2.8690 -2.7622
 -5.9857 -5.6915 -5.3335 -5.0227 -4.7554 -4.5161 -4.3202 -4.1452 -3.9896 -3.8549
 -3.7302 -3.6148 -3.5082 -3.4101 -3.3198 -3.1271 -2.9742 -2.8513 -2.7496 -2.6626
 -5.8259 -5.6764 -5.3630 -5.0410 -4.7568 -4.5079 -4.2978 -4.1201 -3.9640 -3.8274
 -3.7036 -3.5891 -3.4835 -3.3860 -3.2965 -3.1061 -2.9570 -2.8386 -2.7418 -2.6603
 -2.5916
 -5.6224 -5.4293 -5.3394 -5.0726 -4.7835 -4.5249 -4.3001 -4.1118 -3.9518 -3.8124
 -3.6888 -3.5751 -3.4702 -3.3734 -3.2842 -3.0948 -2.9473 -2.8313 -2.7376 -2.6599
 -2.5950 -2.5412
 -5.5035 -5.2166 -5.0741 -5.0174 -4.8120 -4.5562 -4.3229 -4.1210 -3.9511 -3.8067
 -3.6816 -3.5683 -3.4639 -3.3676 -3.2788 -3.0896 -2.9424 -2.8276 -2.7358 -2.6607
 -2.5989 -2.5482 -2.5064 -2.4710
 -5.5612 -5.2058 -4.9417 -4.7722 -4.6929 -4.5707 -4.3557 -4.1467 -3.9643 -3.8107
 -3.6799 -3.5661 -3.4621 -3.3662 -3.2776 -3.0883 -2.9407 -2.8261 -2.7353 -2.6622
 -2.6029 -2.5550 -2.5161 -2.4837 -2.4566 -2.4346 -2.4182 -2.4079 -2.4044 -2.4078
 -5.6767 -5.2685 -4.9496 -4.7040 -4.5254 -4.4059 -4.3155 -4.1726 -3.9920 -3.8265
 -3.6864 -3.5678 -3.4634 -3.3676 -3.2793 -3.0897 -2.9412 -2.8260 -2.7355 -2.6636
 -2.6063 -2.5609 -2.5249 -2.4957 -2.4714 -2.4514 -2.4357 -2.4250 -2.4203 -2.4221
 -2.4309
 -5.8376 -5.3854 -5.0191 -4.7282 -4.4993 -4.3223 -4.1840 -4.0745 -3.9739 -3.8474
 -3.7039 -3.5758 -3.4677 -3.3716 -3.2832 -3.0931 -2.9433 -2.8269 -2.7360 -2.6646
 -2.6086 -2.5653 -2.5322 -2.5063 -2.4855 -2.4685 -2.4554 -2.4458 -2.4403 -2.4402
 -2.4473
 -6.0206 -5.5384 -5.1348 -4.8022 -4.5344 -4.3210 -4.1502 -4.0090 -3.8884 -3.7842
 -3.6868 -3.5822 -3.4734 -3.3759 -3.2873 -3.0968 -2.9456 -2.8274 -2.7354 -2.6639
 -2.6088 -2.5673 -2.5367 -2.5142 -2.4973 -2.4842 -2.4742 -2.4671 -2.4627 -2.4622
 -2.4668
 -6.2143 -5.7172 -5.2897 -4.9251 -4.6197 -4.3710 -4.1706 -4.0068 -3.8687 -3.7478
 -3.6407 -3.5458 -3.4582 -3.3737 -3.2918 -3.1038 -2.9510 -2.8307 -2.7367 -2.6639
 -2.6087 -2.5680 -2.5392 -2.5196 -2.5065 -2.4975 -2.4916 -2.4879 -2.4862 -2.4869
 -2.4907
 -6.4176 -5.9067 -5.4625 -5.0787 -4.7460 -4.4641 -4.2316 -4.0417 -3.8847 -3.7511
 -3.6339 -3.5294 -3.4362 -3.3532 -3.2791 -3.1090 -2.9576 -2.8351 -2.7386 -2.6639
 -2.6076 -2.5668 -2.5390 -2.5215 -2.5116 -2.5068 -2.5053 -2.5058 -2.5079 -2.5115
 -2.5157
 -6.6308 -6.1069 -5.6425 -5.2467 -4.8975 -4.5934 -4.3318 -4.1129 -3.9318 -3.7804
 -3.6513 -3.5385 -3.4384 -3.3491 -3.2492 -3.1124 -2.9654 -2.8406 -2.7411
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.0048 -5.6061 -5.2765 -5.0093 -4.7522 -4.5282 -4.3366 -4.1678 -4.0136 -3.8818
 -3.7580 -3.6429 -3.5367 -3.4389 -3.3488 -3.1526 -2.9912 -2.8593 -2.7527
 -6.0393 -5.6414 -5.2866 -4.9859 -4.7291 -4.4965 -4.2995 -4.1287 -3.9732 -3.8404
 -3.7171 -3.6029 -3.4976 -3.4007 -3.3112 -3.1191 -2.9653 -2.8417 -2.7404 -2.6543
 -5.8022 -5.6767 -5.3208 -5.0078 -4.7327 -4.4901 -4.2827 -4.1076 -3.9513 -3.8164
 -3.6935 -3.5801 -3.4756 -3.3792 -3.2903 -3.0999 -2.9493 -2.8297 -2.7328 -2.6516
