 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -3.8458 -3.7520 -3.9840 -3.9069 -3.6724 -3.3754 -3.0597 -2.8378 -2.6341 -2.4299
 -2.2448 -2.0758 -1.9182 -1.7693 -1.6285 -1.3335 -1.0484 -0.8018 -0.6553
 -3.8009 -3.5449 -3.3395 -3.1994 -3.1159 -2.9958 -2.8037 -2.5910 -2.3917 -2.2046
 -2.0306 -1.8699 -1.7224 -1.5866 -1.4609 -1.1839 -0.9553 -0.7782 -0.6494 -0.5541
 -3.5371 -3.2884 -3.0681 -2.8805 -2.7264 -2.6184 -2.5284 -2.3922 -2.2210 -2.0443
 -1.8823 -1.7332 -1.5961 -1.4706 -1.3558 -1.1097 -0.9129 -0.7604 -0.6474 -0.5621
 -0.4949
 -3.3227 -3.0974 -2.8876 -2.6985 -2.5302 -2.3809 -2.2547 -2.1575 -2.0561 -1.9244
 -1.7783 -1.6385 -1.5105 -1.3930 -1.2855 -1.0587 -0.8830 -0.7498 -0.6494 -0.5726
 -0.5106 -0.4590
 -3.1410 -2.9377 -2.7468 -2.5684 -2.4050 -2.2552 -2.1179 -1.9940 -1.8907 -1.7949
 -1.6907 -1.5724 -1.4530 -1.3416 -1.2400 -1.0253 -0.8623 -0.7420 -0.6525 -0.5836
 -0.5271 -0.4791 -0.4374 -0.4012
 -2.9882 -2.7996 -2.6261 -2.4623 -2.3090 -2.1662 -2.0334 -1.9101 -1.7970 -1.6942
 -1.6004 -1.5082 -1.4097 -1.3084 -1.2109 -1.0043 -0.8482 -0.7351 -0.6535 -0.5926
 -0.5422 -0.4987 -0.4604 -0.4261 -0.3941 -0.3659 -0.3438 -0.3291 -0.3233 -0.3269
 -2.8647 -2.6838 -2.5195 -2.3690 -2.2266 -2.0931 -1.9676 -1.8497 -1.7404 -1.6384
 -1.5428 -1.4527 -1.3659 -1.2791 -1.1917 -0.9920 -0.8387 -0.7277 -0.6512 -0.5968
 -0.5535 -0.5158 -0.4821 -0.4513 -0.4228 -0.3947 -0.3696 -0.3510 -0.3415 -0.3424
 -0.3520
 -2.7712 -2.5918 -2.4301 -2.2852 -2.1521 -2.0271 -1.9095 -1.7985 -1.6943 -1.5965
 -1.5046 -1.4170 -1.3327 -1.2515 -1.1720 -0.9859 -0.8337 -0.7224 -0.6462 -0.5954
 -0.5584 -0.5276 -0.4998 -0.4738 -0.4495 -0.4262 -0.4024 -0.3812 -0.3665 -0.3612
 -0.3672
 -2.7080 -2.5250 -2.3610 -2.2113 -2.0826 -1.9639 -1.8531 -1.7487 -1.6505 -1.5574
 -1.4694 -1.3860 -1.3061 -1.2284 -1.1528 -0.9775 -0.8303 -0.7184 -0.6399 -0.5893
 -0.5561 -0.5317 -0.5108 -0.4913 -0.4724 -0.4536 -0.4352 -0.4177 -0.4036 -0.3932
 -0.3862
 -2.6757 -2.4848 -2.3143 -2.1623 -2.0271 -1.9073 -1.8004 -1.7012 -1.6083 -1.5206
 -1.4372 -1.3577 -1.2819 -1.2082 -1.1367 -0.9705 -0.8279 -0.7165 -0.6359 -0.5828
 -0.5497 -0.5289 -0.5141 -0.5017 -0.4895 -0.4767 -0.4636 -0.4501 -0.4369 -0.4252
 -0.4144
 -2.6715 -2.4697 -2.2898 -2.1297 -1.9876 -1.8620 -1.7515 -1.6539 -1.5647 -1.4814
 -1.4030 -1.3282 -1.2563 -1.1873 -1.1207 -0.9629 -0.8245 -0.7140 -0.6326 -0.5768
 -0.5420 -0.5216 -0.5103 -0.5037 -0.4984 -0.4927 -0.4860 -0.4781 -0.4695 -0.4607
 -0.4530
 -2.6827 -2.4690 -2.2787 -2.1096 -1.9598 -1.8277 -1.7117 -1.6102 -1.5203 -1.4393
 -1.3648 -1.2948 -1.2278 -1.1630 -1.1004 -0.9529 -0.8200 -0.7109 -0.6289
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F547M
 -4.1817 -4.0682 -3.9098 -3.6336 -3.3285 -3.0435 -2.8000 -2.5884 -2.3911 -2.2043
 -2.0315 -1.8747 -1.7328 -1.6031 -1.4836 -1.2269 -0.9960 -0.7954 -0.6511
 -3.7944 -3.5567 -3.4187 -3.3286 -3.1323 -2.8740 -2.6284 -2.4163 -2.2253 -2.0459
 -1.8808 -1.7315 -1.5971 -1.4759 -1.3656 -1.1275 -0.9293 -0.7666 -0.6407 -0.5458
 -3.5729 -3.3123 -3.0959 -2.9308 -2.8347 -2.7179 -2.5154 -2.3011 -2.1122 -1.9410
 -1.7830 -1.6399 -1.5109 -1.3949 -1.2900 -1.0681 -0.8898 -0.7471 -0.6366 -0.5518
 -0.4847
 -3.4142 -3.1619 -2.9378 -2.7369 -2.5685 -2.4431 -2.3496 -2.2175 -2.0405 -1.8728
