 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
 -0.9483 -1.0604 -1.2201 -1.2379 -1.2312 -1.2053 -1.1549 -1.1373 -1.1224 -1.1079
 -1.1026 -1.1027 -1.1064 -1.1127 -1.1238 -1.1685 -1.2287 -1.3104 -1.4224
 -1.0240 -1.0516 -1.0776 -1.1116 -1.1547 -1.1719 -1.1632 -1.1495 -1.1382 -1.1313
 -1.1294 -1.1317 -1.1373 -1.1461 -1.1580 -1.2028 -1.2703 -1.3535 -1.4425 -1.5331
 -0.9843 -1.0149 -1.0396 -1.0616 -1.0846 -1.1164 -1.1458 -1.1534 -1.1498 -1.1458
 -1.1473 -1.1526 -1.1608 -1.1714 -1.1845 -1.2297 -1.2946 -1.3755 -1.4628 -1.5515
 -1.6401
 -0.9428 -0.9791 -1.0078 -1.0316 -1.0531 -1.0738 -1.0967 -1.1242 -1.1438 -1.1519
 -1.1571 -1.1649 -1.1757 -1.1885 -1.2032 -1.2501 -1.3138 -1.3927 -1.4791 -1.5666
 -1.6536 -1.7402
 -0.8984 -0.9407 -0.9751 -1.0032 -1.0277 -1.0504 -1.0721 -1.0937 -1.1175 -1.1398
 -1.1568 -1.1699 -1.1832 -1.1982 -1.2149 -1.2645 -1.3280 -1.4058 -1.4914 -1.5788
 -1.6653 -1.7507 -1.8355 -1.9201
 -0.8535 -0.8994 -0.9396 -0.9730 -1.0017 -1.0277 -1.0524 -1.0761 -1.0993 -1.1221
 -1.1450 -1.1659 -1.1840 -1.2015 -1.2202 -1.2734 -1.3375 -1.4144 -1.4996 -1.5879
 -1.6749 -1.7603 -1.8443 -1.9275 -2.0106 -2.0940 -2.1778 -2.2621 -2.3471 -2.4328
 -0.8115 -0.8583 -0.9014 -0.9401 -0.9735 -1.0034 -1.0311 -1.0578 -1.0840 -1.1092
 -1.1335 -1.1571 -1.1794 -1.2004 -1.2210 -1.2775 -1.3430 -1.4186 -1.5039 -1.5932
 -1.6818 -1.7682 -1.8525 -1.9354 -2.0170 -2.0972 -2.1773 -2.2586 -2.3420 -2.4275
 -2.5122
 -0.7759 -0.8211 -0.8643 -0.9052 -0.9428 -0.9768 -1.0080 -1.0375 -1.0664 -1.0944
 -1.1217 -1.1478 -1.1725 -1.1963 -1.2193 -1.2785 -1.3454 -1.4207 -1.5049 -1.5947
 -1.6850 -1.7734 -1.8591 -1.9425 -2.0242 -2.1044 -2.1831 -2.2616 -2.3410 -2.4225
 -2.5067
 -0.7500 -0.7916 -0.8324 -0.8717 -0.9116 -0.9488 -0.9834 -1.0159 -1.0472 -1.0776
 -1.1073 -1.1362 -1.1639 -1.1903 -1.2157 -1.2786 -1.3466 -1.4220 -1.5049 -1.5943
 -1.6858 -1.7764 -1.8644 -1.9496 -2.0323 -2.1129 -2.1919 -2.2697 -2.3476 -2.4257
 -2.5041
 -0.7373 -0.7734 -0.8099 -0.8466 -0.8835 -0.9206 -0.9573 -0.9922 -1.0261 -1.0586
 -1.0903 -1.1214 -1.1516 -1.1806 -1.2085 -1.2766 -1.3460 -1.4213 -1.5030 -1.5910
 -1.6823 -1.7741 -1.8642 -1.9518 -2.0365 -2.1183 -2.1980 -2.2758 -2.3522 -2.4280
