 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F250M
 -1.5111 -1.4547 -1.7634 -2.5827 -3.5162 -3.6573 -4.0926 -4.3969 -4.2795 -3.7587
 -4.0458 -4.6433 -4.3237 -3.4239 -2.7655 -2.9569
 -2.2910 -2.1582 -2.1804 -2.4411 -2.8075 -2.8302 -3.0209 -3.1942 -3.2484 -3.1754
 -3.3686 -3.6316 -3.4967 -3.0843 -2.7871 -2.9764 -3.2044 -3.3372 -3.5255
 -2.6896 -2.5800 -2.4969 -2.4932 -2.5503 -2.5301 -2.5792 -2.6535 -2.7435 -2.8420
 -2.9399 -3.0074 -2.9809 -2.8800 -2.8188 -2.9951 -3.2075 -3.3550 -3.5184 -3.6729
 -3.8152
 -2.7069 -2.7201 -2.7129 -2.7390 -2.7444 -2.7571 -2.7675 -2.7747 -2.7647 -2.7584
 -2.7597 -2.7708 -2.7763 -2.8111 -2.8606 -3.0130 -3.1893 -3.3581 -3.5195 -3.6744
 -3.8240 -3.9685 -4.1093
 -2.9151 -2.8717 -2.8289 -2.8117 -2.8020 -2.8053 -2.8149 -2.8250 -2.8308 -2.8294
 -2.8265 -2.8327 -2.8437 -2.8683 -2.9097 -3.0435 -3.2015 -3.3657 -3.5272 -3.6822
 -3.8307 -3.9737 -4.1119 -4.2460 -4.3762
 -3.1265 -3.0451 -2.9752 -2.9235 -2.8924 -2.8791 -2.8794 -2.8858 -2.8937 -2.8991
 -2.9002 -2.9009 -2.9097 -2.9243 -2.9583 -3.0759 -3.2186 -3.3751 -3.5340 -3.6884
 -3.8362 -3.9781 -4.1146 -4.2468 -4.3752 -4.5002
 -3.3411 -3.2403 -3.1518 -3.0744 -3.0155 -2.9785 -2.9610 -2.9571 -2.9600 -2.9652
 -2.9697 -2.9721 -2.9754 -2.9825 -3.0064 -3.1102 -3.2406 -3.3863 -3.5399 -3.6930
 -3.8405 -3.9817 -4.1173 -4.2480 -4.3745 -4.4976 -4.6176 -4.7346 -4.8486 -4.9589
 -3.5588 -3.4573 -3.3587 -3.2628 -3.1779 -3.1121 -3.0680 -3.0446 -3.0357 -3.0346
 -3.0367 -3.0398 -3.0425 -3.0457 -3.0579 -3.1423 -3.2647 -3.4008 -3.5465 -3.6961
 -3.8433 -3.9846 -4.1196 -4.2494 -4.3746 -4.4959 -4.6139 -4.7290 -4.8414 -4.9512
 -5.0579
 -3.7632 -3.6745 -3.5786 -3.4763 -3.3749 -3.2835 -3.2096 -3.1579 -3.1278 -3.1135
 -3.1078 -3.1066 -3.1079 -3.1103 -3.1149 -3.1745 -3.2869 -3.4174 -3.5555 -3.6993
