 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.4575 -0.5025 -0.5493 -0.5955 -0.6398 -0.6819 -0.7224 -0.7613 -0.7994 -0.8373
 -0.8760
 -0.0796 -0.1060 -0.1506 -0.1908 -0.2166 -0.2414 -0.2643 -0.2845 -0.3013 -0.3144
 -0.3237 -0.3300 -0.3341 -0.3375 -0.3413 -0.3504 -0.3495 -0.3565 -0.3752
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.0507 -1.0098 -0.9847 -0.9710 -0.9606 -0.9484 -0.9188 -0.9005 -0.8720 -0.8316
 -0.7790 -0.7188 -0.6551 -0.5928 -0.5357 -0.4244 -0.3623 -0.3402 -0.3459
 -0.9885 -0.9253 -0.8957 -0.8730 -0.8529 -0.8387 -0.8287 -0.8186 -0.8031 -0.7791
 -0.7439 -0.6967 -0.6418 -0.5871 -0.5370 -0.4400 -0.3840 -0.3643 -0.3671 -0.3817
 -0.9738 -0.8889 -0.8257 -0.7869 -0.7767 -0.7797 -0.7761 -0.7646 -0.7498 -0.7330
 -0.7103 -0.6784 -0.6349 -0.5870 -0.5418 -0.4531 -0.4014 -0.3832 -0.3872 -0.4025
 -0.4242
 -0.9660 -0.8847 -0.8165 -0.7624 -0.7236 -0.7014 -0.6986 -0.7080 -0.7102 -0.6983
 -0.6792 -0.6563 -0.6256 -0.5861 -0.5466 -0.4646 -0.4161 -0.3988 -0.4037 -0.4196
 -0.4410 -0.4665
 -0.9427 -0.8728 -0.8108 -0.7568 -0.7114 -0.6760 -0.6515 -0.6381 -0.6372 -0.6425
 -0.6398 -0.6281 -0.6085 -0.5798 -0.5460 -0.4722 -0.4266 -0.4100 -0.4162 -0.4336
 -0.4557 -0.4811 -0.5093 -0.5401
 -0.8969 -0.8424 -0.7921 -0.7453 -0.7024 -0.6643 -0.6325 -0.6082 -0.5911 -0.5809
 -0.5777 -0.5758 -0.5708 -0.5581 -0.5368 -0.4744 -0.4319 -0.4159 -0.4233 -0.4434
 -0.4678 -0.4943 -0.5228 -0.5533 -0.5857 -0.6202 -0.6578 -0.6997 -0.7479 -0.7981
 -0.8286 -0.7904 -0.7543 -0.7190 -0.6839 -0.6497 -0.6176 -0.5895 -0.5667 -0.5486
 -0.5347 -0.5250 -0.5198 -0.5150 -0.5057 -0.4684 -0.4314 -0.4161 -0.4243 -0.4476
 -0.4757 -0.5049 -0.5350 -0.5661 -0.5985 -0.6321 -0.6678 -0.7061 -0.7488 -0.7985
 -0.8507
 -0.7427 -0.7190 -0.6968 -0.6744 -0.6502 -0.6243 -0.5973 -0.5705 -0.5463 -0.5256
 -0.5083 -0.4940 -0.4830 -0.4747 -0.4677 -0.4469 -0.4240 -0.4112 -0.4194 -0.4449
 -0.4776 -0.5111 -0.5443 -0.5775 -0.6109 -0.6448 -0.6799 -0.7164 -0.7552 -0.7992
 -0.8506
 -0.6454 -0.6330 -0.6226 -0.6119 -0.5994 -0.5839 -0.5652 -0.5443 -0.5228 -0.5026
 -0.4849 -0.4699 -0.4571 -0.4466 -0.4376 -0.4198 -0.4074 -0.4013 -0.4101 -0.4364
 -0.4729 -0.5116 -0.5495 -0.5861 -0.6221 -0.6576 -0.6934 -0.7296 -0.7672 -0.8072
 -0.8521
 -0.5446 -0.5399 -0.5379 -0.5366 -0.5341 -0.5288 -0.5200 -0.5075 -0.4923 -0.4759
 -0.4600 -0.4460 -0.4340 -0.4238 -0.4150 -0.3971 -0.3880 -0.3876 -0.3981 -0.4237
 -0.4613 -0.5041 -0.5471 -0.5886 -0.6285 -0.6670 -0.7048 -0.7421 -0.7796 -0.8181
 -0.8584
 -0.4450 -0.4448 -0.4473 -0.4524 -0.4575 -0.4610 -0.4613 -0.4579 -0.4511 -0.4414
 -0.4300 -0.4187 -0.4086 -0.4001 -0.3930 -0.3784 -0.3703 -0.3727 -0.3854 -0.4101
 -0.4469 -0.4910 -0.5378 -0.5843 -0.6290 -0.6717 -0.7129 -0.7527 -0.7917 -0.8306
 -0.8701
 -0.3503 -0.3519 -0.3567 -0.3644 -0.3740 -0.3837 -0.3915 -0.3963 -0.3979 -0.3964
 -0.3920 -0.3859 -0.3819 -0.3747 -0.3716 -0.3637 -0.3543 -0.3566 -0.3720
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.2401 -1.1750 -1.1270 -1.0906 -1.0602 -1.0295 -0.9930 -0.9476 -0.8963 -0.8406
 -0.7800 -0.7160 -0.6518 -0.5930 -0.5403 -0.4352 -0.3675 -0.3355 -0.3347
 -1.1477 -1.0729 -1.0179 -0.9785 -0.9494 -0.9252 -0.9006 -0.8712 -0.8372 -0.7986
 -0.7536 -0.7019 -0.6464 -0.5931 -0.5449 -0.4490 -0.3874 -0.3592 -0.3576 -0.3714
 -1.0653 -0.9830 -0.9360 -0.9024 -0.8728 -0.8491 -0.8291 -0.8085 -0.7855 -0.7591
 -0.7277 -0.6889 -0.6428 -0.5950 -0.5506 -0.4620 -0.4051 -0.3782 -0.3767 -0.3904
 -0.4120
 -1.0517 -0.9478 -0.8687 -0.8151 -0.7876 -0.7815 -0.7757 -0.7621 -0.7437 -0.7228
 -0.6992 -0.6716 -0.6366 -0.5955 -0.5550 -0.4727 -0.4195 -0.3938 -0.3920 -0.4060
 -0.4275 -0.4534
 -1.0516 -0.9469 -0.8603 -0.7918 -0.7404 -0.7071 -0.6921 -0.6911 -0.6957 -0.6895
 -0.6725 -0.6501 -0.6241 -0.5918 -0.5561 -0.4798 -0.4299 -0.4055 -0.4038 -0.4183
 -0.4407 -0.4668 -0.4957 -0.5275
 -1.0422 -0.9448 -0.8609 -0.7904 -0.7328 -0.6876 -0.6539 -0.6309 -0.6193 -0.6202
 -0.6235 -0.6187 -0.6036 -0.5806 -0.5519 -0.4827 -0.4360 -0.4128 -0.4115 -0.4270
 -0.4511 -0.4786 -0.5080 -0.5395 -0.5730 -0.6084 -0.6473 -0.6912 -0.7401 -0.7900
 -1.0127 -0.9282 -0.8528 -0.7871 -0.7305 -0.6822 -0.6422 -0.6101 -0.5856 -0.5681
 -0.5587 -0.5572 -0.5570 -0.5509 -0.5363 -0.4807 -0.4374 -0.4156 -0.4147 -0.4312
 -0.4579 -0.4878 -0.5190 -0.5512 -0.5847 -0.6197 -0.6568 -0.6966 -0.7405 -0.7908
 -0.8430
 -0.9597 -0.8907 -0.8278 -0.7713 -0.7208 -0.6754 -0.6352 -0.5998 -0.5699 -0.5454
 -0.5258 -0.5113 -0.5036 -0.5005 -0.4966 -0.4703 -0.4342 -0.4141 -0.4134 -0.4304
 -0.4595 -0.4930 -0.5272 -0.5614 -0.5960 -0.6313 -0.6679 -0.7059 -0.7461 -0.7911
 -0.8431
 -0.8854 -0.8313 -0.7821 -0.7372 -0.6960 -0.6578 -0.6219 -0.5883 -0.5575 -0.5303
 -0.5069 -0.4874 -0.4720 -0.4613 -0.4546 -0.4416 -0.4239 -0.4081 -0.4080 -0.4251
 -0.4558 -0.4932 -0.5315 -0.5693 -0.6063 -0.6431 -0.6803 -0.7180 -0.7570 -0.7991
 -0.8443
 -0.7999 -0.7580 -0.7201 -0.6864 -0.6554 -0.6262 -0.5977 -0.5695 -0.5420 -0.5158
 -0.4918 -0.4708 -0.4528 -0.4382 -0.4270 -0.4110 -0.4027 -0.3970 -0.3991 -0.4156
 -0.4463 -0.4862 -0.5289 -0.5711 -0.6119 -0.6516 -0.6907 -0.7294 -0.7684 -0.8084
 -0.8499
 -0.7115 -0.6770 -0.6471 -0.6217 -0.5997 -0.5794 -0.5594 -0.5387 -0.5173 -0.4954
 -0.4740 -0.4539 -0.4359 -0.4205 -0.4078 -0.3872 -0.3796 -0.3801 -0.3871 -0.4040
 -0.4337 -0.4741 -0.5198 -0.5665 -0.6119 -0.6557 -0.6980 -0.7391 -0.7795 -0.8198
 -0.8607
 -0.6244 -0.5947 -0.5698 -0.5494 -0.5332 -0.5200 -0.5077 -0.4948 -0.4808 -0.4654
 -0.4490 -0.4324 -0.4165 -0.4015 -0.3970 -0.3702 -0.3546 -0.3574 -0.3720
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.5679 -1.4857 -1.4172 -1.3557 -1.2961 -1.2285 -1.1435 -1.0412 -0.9451 -0.8586
 -0.7806 -0.7099 -0.6457 -0.5893 -0.5397 -0.4404 -0.3711 -0.3318 -0.3219
 -1.4322 -1.3423 -1.2716 -1.2133 -1.1614 -1.1085 -1.0438 -0.9691 -0.8965 -0.8282
 -0.7631 -0.7009 -0.6428 -0.5904 -0.5441 -0.4518 -0.3887 -0.3534 -0.3444 -0.3549
 -1.3344 -1.2383 -1.1625 -1.1028 -1.0538 -1.0099 -0.9622 -0.9074 -0.8525 -0.7990
 -0.7463 -0.6933 -0.6411 -0.5922 -0.5485 -0.4619 -0.4035 -0.3709 -0.3623 -0.3722
 -0.3932
 -1.2266 -1.1294 -1.0646 -1.0138 -0.9685 -0.9288 -0.8912 -0.8507 -0.8090 -0.7674
 -0.7257 -0.6827 -0.6378 -0.5932 -0.5519 -0.4701 -0.4153 -0.3848 -0.3766 -0.3860
 -0.4068 -0.4334
 -1.1900 -1.0646 -0.9701 -0.9036 -0.8623 -0.8407 -0.8230 -0.7984 -0.7679 -0.7350
 -0.7013 -0.6667 -0.6301 -0.5913 -0.5532 -0.4756 -0.4239 -0.3953 -0.3876 -0.3970
 -0.4180 -0.4448 -0.4750 -0.5082
 -1.1835 -1.0545 -0.9476 -0.8627 -0.7985 -0.7528 -0.7235 -0.7087 -0.7036 -0.6939
 -0.6738 -0.6467 -0.6167 -0.5847 -0.5511 -0.4782 -0.4294 -0.4024 -0.3954 -0.4050
 -0.4265 -0.4545 -0.4852 -0.5183 -0.5536 -0.5915 -0.6324 -0.6781 -0.7284 -0.7783
 -1.1808 -1.0535 -0.9445 -0.8538 -0.7807 -0.7233 -0.6795 -0.6470 -0.6245 -0.6132
 -0.6108 -0.6067 -0.5934 -0.5711 -0.5440 -0.4776 -0.4316 -0.4062 -0.3999 -0.4098
 -0.4321 -0.4616 -0.4941 -0.5280 -0.5633 -0.6004 -0.6397 -0.6818 -0.7279 -0.7791
 -0.8311
 -1.1661 -1.0473 -0.9424 -0.8525 -0.7771 -0.7151 -0.6649 -0.6246 -0.5925 -0.5677
 -0.5498 -0.5404 -0.5374 -0.5332 -0.5228 -0.4733 -0.4305 -0.4068 -0.4009 -0.4111
 -0.4340 -0.4654 -0.5002 -0.5362 -0.5728 -0.6102 -0.6490 -0.6893 -0.7321 -0.7788
 -0.8313
 -1.1299 -1.0239 -0.9283 -0.8441 -0.7718 -0.7105 -0.6586 -0.6147 -0.5781 -0.5476
 -0.5225 -0.5024 -0.4882 -0.4803 -0.4762 -0.4580 -0.4251 -0.4036 -0.3986 -0.4088
 -0.4322 -0.4653 -0.5032 -0.5423 -0.5813 -0.6202 -0.6597 -0.6997 -0.7412 -0.7854
 -0.8323
 -1.0745 -0.9832 -0.8984 -0.8236 -0.7577 -0.7005 -0.6511 -0.6079 -0.5701 -0.5371
 -0.5086 -0.4843 -0.4641 -0.4483 -0.4374 -0.4248 -0.4123 -0.3969 -0.3928 -0.4028
 -0.4259 -0.4598 -0.5004 -0.5431 -0.5855 -0.6272 -0.6685 -0.7094 -0.7507 -0.7931
 -0.8373
 -1.0064 -0.9270 -0.8528 -0.7871 -0.7291 -0.6785 -0.6343 -0.5949 -0.5595 -0.5274
 -0.4983 -0.4724 -0.4499 -0.4308 -0.4154 -0.3937 -0.3872 -0.3840 -0.3839 -0.3940
 -0.4165 -0.4502 -0.4924 -0.5384 -0.5848 -0.6302 -0.6745 -0.7176 -0.7602 -0.8029
 -0.8460
 -0.9327 -0.8629 -0.7977 -0.7389 -0.6874 -0.6432 -0.6051 -0.5712 -0.5405 -0.5119
 -0.4852 -0.4605 -0.4379 -0.4179 -0.4102 -0.3647 -0.3498 -0.3649 -0.3719
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.7837 -1.6956 -1.6178 -1.5428 -1.4650 -1.3721 -1.2518 -1.1067 -0.9767 -0.8691
 -0.7802 -0.7056 -0.6416 -0.5860 -0.5375 -0.4409 -0.3723 -0.3303 -0.3149
 -1.6216 -1.5262 -1.4477 -1.3788 -1.3129 -1.2404 -1.1463 -1.0368 -0.9343 -0.8451
 -0.7673 -0.6991 -0.6392 -0.5869 -0.5412 -0.4509 -0.3879 -0.3508 -0.3374 -0.3451
 -1.5052 -1.4004 -1.3166 -1.2477 -1.1879 -1.1296 -1.0597 -0.9771 -0.8964 -0.8227
 -0.7557 -0.6943 -0.6384 -0.5886 -0.5449 -0.4593 -0.4008 -0.3664 -0.3547 -0.3618
 -0.3817
 -1.3930 -1.2967 -1.2136 -1.1438 -1.0853 -1.0337 -0.9811 -0.9197 -0.8567 -0.7969
 -0.7408 -0.6875 -0.6367 -0.5898 -0.5479 -0.4661 -0.4111 -0.3791 -0.3684 -0.3751
 -0.3946 -0.4211
 -1.3154 -1.1960 -1.0875 -1.0298 -0.9883 -0.9493 -0.9084 -0.8631 -0.8147 -0.7668
 -0.7207 -0.6759 -0.6318 -0.5890 -0.5493 -0.4708 -0.4187 -0.3887 -0.3789 -0.3857
 -0.4049 -0.4315 -0.4621 -0.4959
 -1.2748 -1.1292 -1.0189 -0.9344 -0.8727 -0.8312 -0.8070 -0.7888 -0.7648 -0.7327
 -0.6964 -0.6592 -0.6219 -0.5846 -0.5482 -0.4732 -0.4236 -0.3954 -0.3865 -0.3935
 -0.4128 -0.4400 -0.4711 -0.5048 -0.5410 -0.5797 -0.6221 -0.6693 -0.7204 -0.7706
 -1.2602 -1.1190 -1.0001 -0.9028 -0.8261 -0.7673 -0.7233 -0.6913 -0.6710 -0.6606
 -0.6506 -0.6324 -0.6057 -0.5750 -0.5433 -0.4730 -0.4258 -0.3993 -0.3910 -0.3984
 -0.4180 -0.4461 -0.4786 -0.5132 -0.5496 -0.5878 -0.6285 -0.6718 -0.7192 -0.7712
 -0.8231
 -1.2570 -1.1179 -0.9975 -0.8958 -0.8119 -0.7444 -0.6911 -0.6492 -0.6162 -0.5912
 -0.5750 -0.5671 -0.5613 -0.5498 -0.5305 -0.4700 -0.4252 -0.4002 -0.3926 -0.4002
 -0.4202 -0.4493 -0.4837 -0.5202 -0.5578 -0.5963 -0.6364 -0.6782 -0.7223 -0.7704
 -0.8233
 -1.2408 -1.1094 -0.9934 -0.8927 -0.8074 -0.7366 -0.6785 -0.6311 -0.5925 -0.5609
 -0.5352 -0.5155 -0.5025 -0.4956 -0.4901 -0.4606 -0.4210 -0.3979 -0.3911 -0.3989
 -0.4192 -0.4494 -0.4860 -0.5253 -0.5651 -0.6052 -0.6460 -0.6875 -0.7303 -0.7754
 -0.8240
 -1.2063 -1.0884 -0.9800 -0.8849 -0.8022 -0.7321 -0.6733 -0.6237 -0.5820 -0.5468
 -0.5170 -0.4920 -0.4714 -0.4558 -0.4455 -0.4320 -0.4125 -0.3925 -0.3865 -0.3942
 -0.4143 -0.4450 -0.4833 -0.5255 -0.5686 -0.6112 -0.6537 -0.6960 -0.7387 -0.7825
 -0.8281
 -1.1545 -1.0495 -0.9524 -0.8641 -0.7873 -0.7210 -0.6644 -0.6160 -0.5743 -0.5380
 -0.5063 -0.4789 -0.4553 -0.4354 -0.4194 -0.3979 -0.3901 -0.3826 -0.3789 -0.3868
 -0.4065 -0.4370 -0.4763 -0.5210 -0.5674 -0.6135 -0.6588 -0.7032 -0.7471 -0.7911
 -0.8356
 -1.0920 -0.9994 -0.9119 -0.8310 -0.7601 -0.6989 -0.6464 -0.6013 -0.5621 -0.5275
 -0.4964 -0.4687 -0.4441 -0.4226 -0.4118 -0.3583 -0.3538 -0.3682 -0.3683
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.0226 -1.9352 -1.8531 -1.7675 -1.6707 -1.5473 -1.3825 -1.1830 -1.0109 -0.8792
 -0.7798 -0.7008 -0.6359 -0.5810 -0.5336 -0.4394 -0.3722 -0.3284 -0.3089
 -1.8335 -1.7379 -1.6557 -1.5785 -1.4981 -1.4023 -1.2724 -1.1180 -0.9767 -0.8619
 -0.7705 -0.6963 -0.6342 -0.5817 -0.5364 -0.4478 -0.3854 -0.3463 -0.3302 -0.3344
 -1.6932 -1.5858 -1.4978 -1.4225 -1.3523 -1.2773 -1.1806 -1.0620 -0.9470 -0.8473
 -0.7641 -0.6941 -0.6345 -0.5834 -0.5395 -0.4546 -0.3963 -0.3605 -0.3464 -0.3506
 -0.3688
 -1.5842 -1.4699 -1.3751 -1.2964 -1.2288 -1.1656 -1.0947 -1.0057 -0.9137 -0.8294
 -0.7556 -0.6912 -0.6345 -0.5851 -0.5423 -0.4602 -0.4050 -0.3717 -0.3591 -0.3634
 -0.3809 -0.4070
 -1.4404 -1.3365 -1.2576 -1.1887 -1.1255 -1.0677 -1.0115 -0.9460 -0.8745 -0.8053
 -0.7420 -0.6847 -0.6326 -0.5855 -0.5440 -0.4642 -0.4117 -0.3804 -0.3688 -0.3734
 -0.3906 -0.4164 -0.4472 -0.4816
 -1.3655 -1.2296 -1.1247 -1.0478 -0.9945 -0.9570 -0.9224 -0.8802 -0.8289 -0.7746
 -0.7221 -0.6729 -0.6266 -0.5834 -0.5439 -0.4664 -0.4161 -0.3866 -0.3759 -0.3809
 -0.3980 -0.4238 -0.4549 -0.4892 -0.5263 -0.5664 -0.6102 -0.6586 -0.7107 -0.7615
 -1.3436 -1.1950 -1.0721 -0.9739 -0.8982 -0.8413 -0.7997 -0.7699 -0.7468 -0.7224
 -0.6912 -0.6541 -0.6154 -0.5773 -0.5411 -0.4667 -0.4182 -0.3904 -0.3804 -0.3857
 -0.4030 -0.4291 -0.4611 -0.4962 -0.5335 -0.5729 -0.6147 -0.6597 -0.7088 -0.7616
 -0.8138
 -1.3404 -1.1877 -1.0574 -0.9486 -0.8605 -0.7907 -0.7360 -0.6926 -0.6581 -0.6326
 -0.6159 -0.6034 -0.5868 -0.5627 -0.5336 -0.4646 -0.4179 -0.3917 -0.3823 -0.3877
 -0.4053 -0.4320 -0.4652 -0.5019 -0.5403 -0.5800 -0.6215 -0.6648 -0.7107 -0.7601
 -0.8138
 -1.3379 -1.1861 -1.0547 -0.9421 -0.8478 -0.7705 -0.7082 -0.6580 -0.6172 -0.5836
 -0.5566 -0.5368 -0.5242 -0.5155 -0.5049 -0.4586 -0.4144 -0.3898 -0.3814 -0.3871
 -0.4049 -0.4324 -0.4671 -0.5059 -0.5464 -0.5876 -0.6296 -0.6727 -0.7171 -0.7638
 -0.8139
 -1.3246 -1.1820 -1.0530 -0.9412 -0.8451 -0.7646 -0.6982 -0.6435 -0.5985 -0.5612
 -0.5299 -0.5037 -0.4826 -0.4671 -0.4570 -0.4383 -0.4084 -0.3853 -0.3778 -0.3835
 -0.4012 -0.4291 -0.4649 -0.5058 -0.5489 -0.5923 -0.6360 -0.6798 -0.7241 -0.7694
 -0.8167
 -1.2939 -1.1623 -1.0429 -0.9341 -0.8403 -0.7601 -0.6926 -0.6362 -0.5891 -0.5494
 -0.5156 -0.4868 -0.4622 -0.4415 -0.4251 -0.4031 -0.3914 -0.3775 -0.3712 -0.3773
 -0.3948 -0.4227 -0.4590 -0.5016 -0.5474 -0.5938 -0.6400 -0.6856 -0.7310 -0.7766
 -0.8228
 -1.2473 -1.1290 -1.0184 -0.9176 -0.8270 -0.7495 -0.6834 -0.6277 -0.5807 -0.5406
 -0.5059 -0.4759 -0.4497 -0.4271 -0.4092 -0.3530 -0.3634 -0.3664 -0.3616
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.2661 -2.1895 -2.1126 -2.0242 -1.9115 -1.7553 -1.5384 -1.2737 -1.0542 -0.8970
 -0.7852 -0.7013 -0.6347 -0.5799 -0.5328 -0.4403 -0.3739 -0.3290 -0.3057
 -2.0557 -1.9687 -1.8904 -1.8107 -1.7185 -1.5980 -1.4269 -1.2176 -1.0293 -0.8852
 -0.7791 -0.6982 -0.6336 -0.5804 -0.5352 -0.4475 -0.3854 -0.3447 -0.3254 -0.3257
 -1.8911 -1.7897 -1.7045 -1.6277 -1.5496 -1.4573 -1.3302 -1.1678 -1.0092 -0.8783
 -0.7771 -0.6982 -0.6346 -0.5821 -0.5377 -0.4530 -0.3945 -0.3573 -0.3405 -0.3416
 -0.3571
 -1.7669 -1.6511 -1.5553 -1.4745 -1.4017 -1.3276 -1.2361 -1.1138 -0.9846 -0.8692
 -0.7746 -0.6985 -0.6361 -0.5841 -0.5402 -0.4575 -0.4019 -0.3671 -0.3522 -0.3540
 -0.3690 -0.3937
 -1.6391 -1.5317 -1.4350 -1.3507 -1.2771 -1.2100 -1.1408 -1.0524 -0.9509 -0.8533
 -0.7682 -0.6968 -0.6365 -0.5855 -0.5421 -0.4608 -0.4076 -0.3749 -0.3612 -0.3636
 -0.3784 -0.4025 -0.4328 -0.4671
 -1.4894 -1.3681 -1.2795 -1.2142 -1.1583 -1.1031 -1.0467 -0.9832 -0.9072 -0.8283
 -0.7551 -0.6906 -0.6343 -0.5853 -0.5427 -0.4627 -0.4114 -0.3806 -0.3678 -0.3707
 -0.3856 -0.4094 -0.4397 -0.4740 -0.5114 -0.5521 -0.5968 -0.6465 -0.6993 -0.7505
 -1.4342 -1.2865 -1.1677 -1.0763 -1.0081 -0.9583 -0.9214 -0.8870 -0.8436 -0.7900
 -0.7328 -0.6780 -0.6277 -0.5822 -0.5415 -0.4629 -0.4132 -0.3842 -0.3722 -0.3755
 -0.3905 -0.4145 -0.4451 -0.4798 -0.5174 -0.5574 -0.6000 -0.6462 -0.6966 -0.7502
 -0.8027
 -1.4197 -1.2609 -1.1271 -1.0174 -0.9302 -0.8621 -0.8088 -0.7661 -0.7312 -0.7024
 -0.6759 -0.6464 -0.6116 -0.5740 -0.5373 -0.4614 -0.4128 -0.3854 -0.3744 -0.3777
 -0.3931 -0.4175 -0.4487 -0.4845 -0.5229 -0.5632 -0.6055 -0.6497 -0.6969 -0.7478
 -0.8024
 -1.4191 -1.2565 -1.1158 -0.9967 -0.8981 -0.8183 -0.7545 -0.7027 -0.6595 -0.6230
 -0.5938 -0.5727 -0.5571 -0.5412 -0.5206 -0.4570 -0.4096 -0.3836 -0.3738 -0.3776
 -0.3933 -0.4184 -0.4506 -0.4878 -0.5279 -0.5693 -0.6122 -0.6563 -0.7020 -0.7501
 -0.8016
 -1.4226 -1.2607 -1.1179 -0.9946 -0.8898 -0.8027 -0.7314 -0.6734 -0.6257 -0.5857
 -0.5517 -0.5236 -0.5016 -0.4859 -0.4746 -0.4446 -0.4045 -0.3795 -0.3706 -0.3747
 -0.3905 -0.4161 -0.4491 -0.4876 -0.5295 -0.5729 -0.6172 -0.6619 -0.7075 -0.7543
 -0.8031
 -1.4140 -1.2593 -1.1198 -0.9957 -0.8890 -0.7983 -0.7227 -0.6604 -0.6089 -0.5662
 -0.5301 -0.4994 -0.4733 -0.4518 -0.4351 -0.4114 -0.3929 -0.3726 -0.3647 -0.3693
 -0.3850 -0.4107 -0.4444 -0.4841 -0.5278 -0.5735 -0.6199 -0.6664 -0.7130 -0.7600
 -0.8078
 -1.3885 -1.2453 -1.1127 -0.9931 -0.8864 -0.7951 -0.7178 -0.6533 -0.5998 -0.5551
 -0.5173 -0.4852 -0.4575 -0.4338 -0.4021 -0.3574 -0.3748 -0.3629 -0.3561
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.4841 -2.4267 -2.3652 -2.2846 -2.1632 -1.9648 -1.6827 -1.3507 -1.0885 -0.9048
 -0.7802 -0.6908 -0.6221 -0.5660 -0.5195 -0.4289 -0.3647 -0.3209 -0.2960
 -2.2648 -2.1949 -2.1293 -2.0553 -1.9560 -1.8094 -1.5868 -1.3131 -1.0745 -0.8994
 -0.7777 -0.6897 -0.6220 -0.5674 -0.5219 -0.4351 -0.3743 -0.3338 -0.3129 -0.3106
 -2.0829 -1.9959 -1.9215 -1.8495 -1.7673 -1.6572 -1.4933 -1.2773 -1.0679 -0.9017
 -0.7809 -0.6925 -0.6246 -0.5701 -0.5248 -0.4399 -0.3818 -0.3441 -0.3258 -0.3251
