 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.5209 -0.5569 -0.5950 -0.6347 -0.6762 -0.7194 -0.7652 -0.8147 -0.8687 -0.9268
 -0.9858
 -1.0637 -1.0230 -0.9795 -0.9315 -0.8797 -0.8267 -0.7764 -0.7313 -0.6925 -0.6606
 -0.6375 -0.6241 -0.6156 -0.6054 -0.5896 -0.5342 -0.4913 -0.4718 -0.4723 -0.4904
 -0.5217 -0.5599 -0.6002 -0.6413 -0.6832 -0.7265 -0.7709 -0.8175 -0.8675 -0.9219
 -0.9812
 -0.9865 -0.9476 -0.9106 -0.8724 -0.8316 -0.7884 -0.7443 -0.7020 -0.6636 -0.6294
 -0.6000 -0.5763 -0.5590 -0.5477 -0.5397 -0.5165 -0.4854 -0.4680 -0.4691 -0.4867
 -0.5184 -0.5589 -0.6024 -0.6462 -0.6899 -0.7338 -0.7787 -0.8255 -0.8743 -0.9248
 -0.9767
 -0.9177 -0.8780 -0.8418 -0.8084 -0.7755 -0.7419 -0.7068 -0.6709 -0.6363 -0.6042
 -0.5753 -0.5498 -0.5281 -0.5106 -0.4977 -0.4812 -0.4702 -0.4604 -0.4624 -0.4793
 -0.5103 -0.5520 -0.5987 -0.6461 -0.6927 -0.7386 -0.7845 -0.8304 -0.8770 -0.9249
 -0.9752
 -0.8614 -0.8163 -0.7784 -0.7450 -0.7150 -0.6873 -0.6602 -0.6324 -0.6043 -0.5766
 -0.5507 -0.5272 -0.5061 -0.4878 -0.4723 -0.4497 -0.4446 -0.4459 -0.4524 -0.4694
 -0.4992 -0.5407 -0.5894 -0.6405 -0.6910 -0.7401 -0.7883 -0.8355 -0.8824 -0.9296
 -0.9776
 -0.8196 -0.7666 -0.7243 -0.6880 -0.6570 -0.6303 -0.6068 -0.5853 -0.5643 -0.5429
 -0.5218 -0.5021 -0.4839 -0.4675 -0.4530 -0.4278 -0.4207 -0.4261 -0.4385
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  I   
 -1.8579 -1.7358 -1.5659 -1.4112 -1.2716 -1.1556 -1.0714 -1.0029 -0.9396 -0.8758
 -0.8166 -0.7606 -0.7076 -0.6575 -0.6103 -0.5078 -0.4338 -0.3942 -0.3889
 -1.6285 -1.6464 -1.5515 -1.4044 -1.2686 -1.1496 -1.0596 -0.9884 -0.9251 -0.8640
 -0.8077 -0.7548 -0.7048 -0.6574 -0.6128 -0.5174 -0.4506 -0.4157 -0.4116 -0.4292
 -1.4768 -1.4167 -1.4312 -1.3849 -1.2662 -1.1505 -1.0518 -0.9762 -0.9129 -0.8541
 -0.8005 -0.7504 -0.7032 -0.6585 -0.6164 -0.5266 -0.4647 -0.4330 -0.4290 -0.4456
 -0.4741
 -1.4113 -1.3121 -1.2399 -1.2250 -1.2223 -1.1454 -1.0496 -0.9665 -0.9014 -0.8441
 -0.7928 -0.7453 -0.7008 -0.6586 -0.6189 -0.5340 -0.4758 -0.4464 -0.4426 -0.4584
 -0.4863 -0.5202
 -1.3541 -1.2614 -1.1697 -1.0955 -1.0536 -1.0493 -1.0270 -0.9602 -0.8907 -0.8334
 -0.7835 -0.7385 -0.6963 -0.6567 -0.6193 -0.5391 -0.4839 -0.4564 -0.4529 -0.4681
 -0.4958 -0.5296 -0.5669 -0.6074
 -1.2925 -1.2135 -1.1295 -1.0472 -0.9768 -0.9248 -0.8977 -0.8910 -0.8685 -0.8205
 -0.7720 -0.7291 -0.6894 -0.6521 -0.6170 -0.5413 -0.4891 -0.4632 -0.4602 -0.4750
 -0.5027 -0.5371 -0.5746 -0.6147 -0.6577 -0.7040 -0.7541 -0.8078 -0.8646 -0.9228
 -1.2250 -1.1590 -1.0876 -1.0135 -0.9414 -0.8776 -0.8256 -0.7880 -0.7678 -0.7594
 -0.7429 -0.7129 -0.6786 -0.6445 -0.6117 -0.5408 -0.4915 -0.4670 -0.4643 -0.4791
 -0.5069 -0.5423 -0.5808 -0.6213 -0.6637 -0.7086 -0.7560 -0.8066 -0.8610 -0.9196
 -0.9782
 -1.1560 -1.0975 -1.0378 -0.9751 -0.9111 -0.8489 -0.7926 -0.7449 -0.7067 -0.6787
 -0.6626 -0.6539 -0.6429 -0.6250 -0.6010 -0.5371 -0.4909 -0.4678 -0.4655 -0.4800
 -0.5078 -0.5444 -0.5848 -0.6266 -0.6695 -0.7139 -0.7597 -0.8077 -0.8590 -0.9143
 -0.9740
 -1.0908 -1.0336 -0.9800 -0.9271 -0.8733 -0.8191 -0.7664 -0.7179 -0.6759 -0.6404
 -0.6119 -0.5912 -0.5782 -0.5700 -0.5617 -0.5271 -0.4865 -0.4653 -0.4635 -0.4777
 -0.5056 -0.5434 -0.5862 -0.6305 -0.6751 -0.7202 -0.7663 -0.8137 -0.8626 -0.9144
 -0.9692
 -1.0338 -0.9753 -0.9221 -0.8737 -0.8279 -0.7826 -0.7376 -0.6935 -0.6527 -0.6164
 -0.5852 -0.5590 -0.5381 -0.5227 -0.5121 -0.4962 -0.4769 -0.4596 -0.4583 -0.4720
 -0.4991 -0.5373 -0.5823 -0.6297 -0.6770 -0.7240 -0.7710 -0.8182 -0.8661 -0.9154
 -0.9669
 -0.9885 -0.9251 -0.8700 -0.8208 -0.7770 -0.7378 -0.7004 -0.6635 -0.6277 -0.5940
 -0.5636 -0.5370 -0.5143 -0.4954 -0.4804 -0.4594 -0.4525 -0.4486 -0.4501 -0.4636
 -0.4898 -0.5275 -0.5737 -0.6240 -0.6748 -0.7247 -0.7739 -0.8223 -0.8705 -0.9190
 -0.9681
 -0.9587 -0.8863 -0.8266 -0.7742 -0.7282 -0.6893 -0.6558 -0.6251 -0.5958 -0.5673
 -0.5403 -0.5158 -0.4941 -0.4754 -0.4595 -0.4331 -0.4254 -0.4289 -0.4379
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  I   
 -1.8730 -1.6996 -1.5236 -1.3748 -1.2476 -1.1359 -1.0519 -0.9827 -0.9228 -0.8624
 -0.8063 -0.7535 -0.7038 -0.6570 -0.6130 -0.5155 -0.4415 -0.3981 -0.3828
 -1.7281 -1.6812 -1.5294 -1.3720 -1.2405 -1.1285 -1.0412 -0.9713 -0.9093 -0.8512
 -0.7977 -0.7477 -0.7006 -0.6562 -0.6142 -0.5227 -0.4549 -0.4152 -0.4051 -0.4189
 -1.5126 -1.5087 -1.4979 -1.3764 -1.2404 -1.1260 -1.0330 -0.9600 -0.8980 -0.8414
 -0.7903 -0.7428 -0.6983 -0.6563 -0.6166 -0.5298 -0.4663 -0.4303 -0.4215 -0.4345
 -0.4618
 -1.4399 -1.3406 -1.3042 -1.3149 -1.2397 -1.1275 -1.0291 -0.9502 -0.8870 -0.8317
 -0.7824 -0.7373 -0.6952 -0.6556 -0.6180 -0.5358 -0.4755 -0.4422 -0.4344 -0.4467
 -0.4731 -0.5072
 -1.3951 -1.2871 -1.1920 -1.1337 -1.1271 -1.1077 -1.0281 -0.9447 -0.8767 -0.8218
 -0.7733 -0.7303 -0.6904 -0.6530 -0.6177 -0.5399 -0.4826 -0.4511 -0.4441 -0.4561
 -0.4818 -0.5155 -0.5533 -0.5945
 -1.3486 -1.2507 -1.1529 -1.0650 -0.9996 -0.9658 -0.9588 -0.9301 -0.8696 -0.8111
 -0.7630 -0.7213 -0.6835 -0.6482 -0.6150 -0.5417 -0.4874 -0.4575 -0.4511 -0.4629
 -0.4881 -0.5218 -0.5597 -0.6005 -0.6443 -0.6916 -0.7428 -0.7983 -0.8569 -0.9144
 -1.2967 -1.2105 -1.1221 -1.0352 -0.9566 -0.8926 -0.8471 -0.8227 -0.8128 -0.7907
 -0.7500 -0.7099 -0.6741 -0.6409 -0.6098 -0.5411 -0.4898 -0.4614 -0.4554 -0.4671
 -0.4920 -0.5259 -0.5646 -0.6057 -0.6491 -0.6951 -0.7438 -0.7958 -0.8517 -0.9109
 -0.9699
 -1.2425 -1.1636 -1.0857 -1.0078 -0.9326 -0.8631 -0.8044 -0.7579 -0.7246 -0.7052
 -0.6949 -0.6804 -0.6572 -0.6296 -0.6016 -0.5378 -0.4896 -0.4628 -0.4571 -0.4684
 -0.4931 -0.5275 -0.5674 -0.6097 -0.6536 -0.6991 -0.7468 -0.7965 -0.8490 -0.9051
 -0.9652
 -1.1912 -1.1141 -1.0414 -0.9723 -0.9051 -0.8406 -0.7807 -0.7284 -0.6854 -0.6513
 -0.6264 -0.6109 -0.6015 -0.5922 -0.5793 -0.5305 -0.4860 -0.4611 -0.4560 -0.4672
 -0.4917 -0.5265 -0.5680 -0.6124 -0.6578 -0.7040 -0.7515 -0.8003 -0.8508 -0.9037
 -0.9600
 -1.1476 -1.0688 -0.9969 -0.9316 -0.8713 -0.8140 -0.7595 -0.7085 -0.6633 -0.6248
 -0.5931 -0.5680 -0.5496 -0.5374 -0.5293 -0.5101 -0.4795 -0.4567 -0.4521 -0.4628
 -0.4867 -0.5215 -0.5642 -0.6109 -0.6587 -0.7066 -0.7548 -0.8034 -0.8529 -0.9037
 -0.9567
 -1.1153 -1.0314 -0.9573 -0.8906 -0.8321 -0.7802 -0.7319 -0.6863 -0.6437 -0.6053
 -0.5719 -0.5440 -0.5210 -0.5029 -0.4894 -0.4714 -0.4608 -0.4487 -0.4454 -0.4560
 -0.4791 -0.5134 -0.5565 -0.6053 -0.6559 -0.7065 -0.7566 -0.8063 -0.8559 -0.9059
 -0.9564
 -1.0980 -1.0047 -0.9259 -0.8559 -0.7945 -0.7422 -0.6975 -0.6571 -0.6197 -0.5847
 -0.5528 -0.5248 -0.5010 -0.4812 -0.4650 -0.4396 -0.4318 -0.4317 -0.4354
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.8434 -1.6495 -1.4771 -1.3382 -1.2205 -1.1167 -1.0358 -0.9645 -0.9048 -0.8486
 -0.7949 -0.7445 -0.6975 -0.6535 -0.6121 -0.5202 -0.4481 -0.3997 -0.3793
 -1.7112 -1.6694 -1.4934 -1.3375 -1.2112 -1.1065 -1.0238 -0.9541 -0.8934 -0.8377
 -0.7863 -0.7385 -0.6938 -0.6519 -0.6124 -0.5253 -0.4582 -0.4151 -0.3992 -0.4082
 -1.5766 -1.6011 -1.5032 -1.3497 -1.2125 -1.1005 -1.0140 -0.9430 -0.8827 -0.8277
 -0.7785 -0.7332 -0.6909 -0.6512 -0.6137 -0.5307 -0.4671 -0.4277 -0.4142 -0.4231
 -0.4482
 -1.4606 -1.3850 -1.4009 -1.3485 -1.2221 -1.1035 -1.0080 -0.9334 -0.8721 -0.8180
 -0.7705 -0.7273 -0.6873 -0.6498 -0.6143 -0.5355 -0.4747 -0.4378 -0.4258 -0.4346
 -0.4587 -0.4923
 -1.4227 -1.3046 -1.2208 -1.2049 -1.1976 -1.1088 -1.0089 -0.9264 -0.8621 -0.8086
 -0.7614 -0.7201 -0.6821 -0.6467 -0.6134 -0.5389 -0.4809 -0.4456 -0.4347 -0.4434
 -0.4666 -0.4995 -0.5378 -0.5797
 -1.3915 -1.2751 -1.1679 -1.0836 -1.0389 -1.0332 -1.0005 -0.9254 -0.8545 -0.7985
 -0.7516 -0.7112 -0.6750 -0.6417 -0.6103 -0.5404 -0.4853 -0.4516 -0.4413 -0.4500
 -0.4725 -0.5048 -0.5428 -0.5843 -0.6289 -0.6772 -0.7298 -0.7869 -0.8465 -0.9045
 -1.3563 -1.2489 -1.1446 -1.0491 -0.9692 -0.9132 -0.8847 -0.8735 -0.8429 -0.7897
 -0.7411 -0.7006 -0.6658 -0.6343 -0.6050 -0.5396 -0.4877 -0.4555 -0.4456 -0.4541
 -0.4762 -0.5082 -0.5464 -0.5881 -0.6323 -0.6794 -0.7295 -0.7830 -0.8404 -0.9006
 -0.9597
 -1.3203 -1.2181 -1.1212 -1.0297 -0.9454 -0.8730 -0.8162 -0.7764 -0.7537 -0.7409
 -0.7203 -0.6872 -0.6543 -0.6245 -0.5970 -0.5362 -0.4876 -0.4573 -0.4476 -0.4559
 -0.4777 -0.5095 -0.5483 -0.5908 -0.6354 -0.6819 -0.7309 -0.7823 -0.8366 -0.8940
 -0.9548
 -1.2851 -1.1844 -1.0919 -1.0063 -0.9266 -0.8537 -0.7895 -0.7365 -0.6956 -0.6659
 -0.6472 -0.6357 -0.6229 -0.6054 -0.5841 -0.5294 -0.4845 -0.4561 -0.4472 -0.4553
 -0.4770 -0.5089 -0.5484 -0.5924 -0.6382 -0.6853 -0.7340 -0.7841 -0.8363 -0.8911
 -0.9490
 -1.2571 -1.1550 -1.0625 -0.9794 -0.9045 -0.8360 -0.7734 -0.7175 -0.6701 -0.6317
 -0.6015 -0.5793 -0.5644 -0.5548 -0.5467 -0.5177 -0.4791 -0.4527 -0.4444 -0.4521
 -0.4732 -0.5050 -0.5451 -0.5904 -0.6381 -0.6866 -0.7359 -0.7859 -0.8370 -0.8901
 -0.9444
 -1.2399 -1.1322 -1.0372 -0.9524 -0.8782 -0.8132 -0.7547 -0.7014 -0.6536 -0.6122
 -0.5777 -0.5498 -0.5278 -0.5115 -0.5002 -0.4845 -0.4671 -0.4464 -0.4390 -0.4466
 -0.4670 -0.4984 -0.5386 -0.5851 -0.6348 -0.6855 -0.7364 -0.7873 -0.8384 -0.8902
 -0.9423
 -1.2367 -1.1195 -1.0193 -0.9306 -0.8531 -0.7869 -0.7306 -0.6809 -0.6362 -0.5960
 -0.5605 -0.5306 -0.5059 -0.4860 -0.4704 -0.4478 -0.4394 -0.4339 -0.4309
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.7931 -1.6009 -1.4392 -1.3103 -1.1946 -1.0946 -1.0184 -0.9510 -0.8897 -0.8348
 -0.7833 -0.7346 -0.6894 -0.6473 -0.6081 -0.5213 -0.4550 -0.4079 -0.3772
 -1.7632 -1.6352 -1.4559 -1.3069 -1.1871 -1.0850 -1.0072 -0.9390 -0.8781 -0.8240
 -0.7743 -0.7281 -0.6851 -0.6451 -0.6075 -0.5247 -0.4594 -0.4148 -0.3941 -0.3975
 -1.6739 -1.6356 -1.4807 -1.3192 -1.1865 -1.0793 -0.9953 -0.9272 -0.8678 -0.8138
 -0.7662 -0.7223 -0.6816 -0.6437 -0.6080 -0.5289 -0.4664 -0.4249 -0.4070 -0.4115
 -0.4337
 -1.5402 -1.4704 -1.4634 -1.3368 -1.1964 -1.0805 -0.9886 -0.9168 -0.8572 -0.8040
 -0.7578 -0.7160 -0.6776 -0.6417 -0.6080 -0.5328 -0.4728 -0.4332 -0.4170 -0.4220
 -0.4433 -0.4758
 -1.4376 -1.3220 -1.2783 -1.2902 -1.2059 -1.0882 -0.9879 -0.9091 -0.8470 -0.7948
 -0.7487 -0.7086 -0.6721 -0.6384 -0.6067 -0.5358 -0.4782 -0.4400 -0.4249 -0.4301
 -0.4506 -0.4820 -0.5204 -0.5628
 -1.4179 -1.2888 -1.1805 -1.1159 -1.1101 -1.0819 -0.9928 -0.9069 -0.8385 -0.7849
 -0.7390 -0.6997 -0.6649 -0.6331 -0.6034 -0.5370 -0.4824 -0.4456 -0.4309 -0.4360
 -0.4560 -0.4865 -0.5243 -0.5664 -0.6119 -0.6611 -0.7149 -0.7736 -0.8340 -0.8928
 -1.4007 -1.2737 -1.1572 -1.0582 -0.9866 -0.9521 -0.9421 -0.9026 -0.8355 -0.7758
 -0.7291 -0.6895 -0.6558 -0.6256 -0.5978 -0.5360 -0.4848 -0.4496 -0.4352 -0.4401
 -0.4596 -0.4895 -0.5269 -0.5688 -0.6138 -0.6617 -0.7132 -0.7685 -0.8272 -0.8883
 -0.9479
 -1.3827 -1.2591 -1.1446 -1.0417 -0.9529 -0.8827 -0.8348 -0.8091 -0.7939 -0.7641
 -0.7189 -0.6787 -0.6449 -0.6161 -0.5898 -0.5324 -0.4849 -0.4516 -0.4377 -0.4422
 -0.4612 -0.4908 -0.5280 -0.5702 -0.6153 -0.6628 -0.7128 -0.7654 -0.8213 -0.8807
 -0.9425
 -1.3686 -1.2431 -1.1303 -1.0290 -0.9389 -0.8606 -0.7958 -0.7460 -0.7111 -0.6893
 -0.6745 -0.6557 -0.6295 -0.6030 -0.5787 -0.5256 -0.4818 -0.4510 -0.4379 -0.4424
 -0.4612 -0.4907 -0.5281 -0.5709 -0.6168 -0.6645 -0.7142 -0.7659 -0.8196 -0.8761
 -0.9358
 -1.3580 -1.2310 -1.1174 -1.0160 -0.9271 -0.8491 -0.7808 -0.7227 -0.6759 -0.6396
 -0.6130 -0.5950 -0.5828 -0.5713 -0.5579 -0.5165 -0.4768 -0.4483 -0.4360 -0.4402
 -0.4586 -0.4878 -0.5254 -0.5688 -0.6157 -0.6644 -0.7144 -0.7657 -0.8184 -0.8728
 -0.9293
 -1.3518 -1.2236 -1.1081 -1.0041 -0.9137 -0.8362 -0.7689 -0.7099 -0.6590 -0.6166
 -0.5825 -0.5560 -0.5361 -0.5222 -0.5127 -0.4943 -0.4682 -0.4429 -0.4317 -0.4359
 -0.4536 -0.4825 -0.5200 -0.5639 -0.6120 -0.6623 -0.7135 -0.7654 -0.8180 -0.8714
 -0.9256
 -1.3500 -1.2210 -1.1022 -0.9967 -0.9023 -0.8220 -0.7544 -0.6965 -0.6462 -0.6023
 -0.5650 -0.5345 -0.5099 -0.4908 -0.4431 -0.4590 -0.4560 -0.4348 -0.4250
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.7401 -1.5524 -1.4015 -1.2838 -1.1702 -1.0754 -0.9985 -0.9340 -0.8738 -0.8210
 -0.7707 -0.7233 -0.6794 -0.6389 -0.6014 -0.5189 -0.4550 -0.4081 -0.3758
 -1.7849 -1.5908 -1.4169 -1.2763 -1.1638 -1.0659 -0.9874 -0.9225 -0.8621 -0.8100
 -0.7615 -0.7164 -0.6747 -0.6361 -0.6000 -0.5210 -0.4581 -0.4135 -0.3894 -0.3873
 -1.6501 -1.6255 -1.4411 -1.2880 -1.1626 -1.0597 -0.9773 -0.9111 -0.8525 -0.7996
 -0.7531 -0.7103 -0.6708 -0.6342 -0.5999 -0.5243 -0.4637 -0.4213 -0.3999 -0.3999
 -0.4184
