 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -6.0306 -6.1478 -6.3130 -6.3931 -6.4579 -6.5372 -6.6251 -6.7146 -6.8099 -6.9022
 -6.9907 -7.0770 -7.1608 -7.2423 -7.3219 -7.5125 -7.7004 -7.8839 -8.0536
 -6.1174 -6.1948 -6.2813 -6.3777 -6.4827 -6.5812 -6.6696 -6.7571 -6.8480 -6.9390
 -7.0280 -7.1147 -7.1989 -7.2809 -7.3607 -7.5531 -7.7394 -7.9183 -8.0879 -8.2486
 -6.1446 -6.2190 -6.3018 -6.3901 -6.4836 -6.5844 -6.6880 -6.7853 -6.8769 -6.9657
 -7.0535 -7.1399 -7.2243 -7.3066 -7.3867 -7.5785 -7.7623 -7.9399 -8.1096 -8.2707
 -8.4236
 -6.1788 -6.2481 -6.3269 -6.4115 -6.5001 -6.5918 -6.6871 -6.7865 -6.8864 -6.9822
 -7.0721 -7.1580 -7.2418 -7.3238 -7.4040 -7.5960 -7.7787 -7.9552 -8.1246 -8.2858
 -8.4389 -8.5845
 -6.2263 -6.2835 -6.3558 -6.4358 -6.5203 -6.6079 -6.6976 -6.7887 -6.8831 -6.9791
 -7.0743 -7.1660 -7.2530 -7.3358 -7.4157 -7.6076 -7.7899 -7.9657 -8.1347 -8.2961
 -8.4494 -8.5951 -8.7340 -8.8669
 -6.2858 -6.3319 -6.3915 -6.4644 -6.5438 -6.6270 -6.7126 -6.7996 -6.8878 -6.9775
 -7.0682 -7.1595 -7.2495 -7.3369 -7.4209 -7.6148 -7.7970 -7.9724 -8.1412 -8.3029
 -8.4565 -8.6025 -8.7416 -8.8746 -9.0021 -9.1247 -9.2434 -9.3586 -9.4709 -9.5807
 -6.3540 -6.3917 -6.4370 -6.5006 -6.5726 -6.6503 -6.7313 -6.8142 -6.8986 -6.9838
 -7.0695 -7.1555 -7.2419 -7.3283 -7.4136 -7.6160 -7.8001 -7.9752 -8.1445 -8.3069
 -8.4611 -8.6076 -8.7470 -8.8801 -9.0076 -9.1301 -9.2481 -9.3623 -9.4730 -9.5809
 -9.6871
 -6.4271 -6.4590 -6.4960 -6.5476 -6.6100 -6.6799 -6.7551 -6.8333 -6.9134 -6.9948
 -7.0768 -7.1589 -7.2408 -7.3230 -7.4053 -7.6077 -7.7975 -7.9744 -8.1446 -8.3082
 -8.4635 -8.6108 -8.7507 -8.8842 -9.0119 -9.1342 -9.2518 -9.3652 -9.4751 -9.5819
 -9.6860
 -6.5017 -6.5296 -6.5636 -6.6083 -6.6596 -6.7202 -6.7876 -6.8597 -6.9350 -7.0120
 -7.0902 -7.1690 -7.2477 -7.3262 -7.4047 -7.6007 -7.7911 -7.9711 -8.1430 -8.3089
 -8.4662 -8.6148 -8.7557 -8.8899 -9.0181 -9.1407 -9.2585 -9.3718 -9.4813 -9.5873
 -9.6901
 -6.5744 -6.5995 -6.6325 -6.6727 -6.7192 -6.7713 -6.8290 -6.8931 -6.9618 -7.0335
 -7.1070 -7.1817 -7.2570 -7.3324 -7.4076 -7.5955 -7.7816 -7.9616 -8.1344 -8.3021
 -8.4625 -8.6133 -8.7554 -8.8905 -9.0194 -9.1426 -9.2608 -9.3742 -9.4835 -9.5890
 -9.6932
 -6.6419 -6.6701 -6.7038 -6.7426 -6.7857 -6.8329 -6.8835 -6.9380 -6.9983 -7.0631
 -7.1309 -7.2007 -7.2717 -7.3434 -7.4154 -7.5956 -7.7753 -7.9525 -8.1248 -8.2923
 -8.4547 -8.6088 -8.7532 -8.8897 -9.0195 -9.1435 -9.2624 -9.3764 -9.4860 -9.5916
 -9.6937
 -6.7028 -6.7598 -6.8047 -6.8423 -6.8770 -6.9125 -6.9519 -6.9971 -7.0479 -7.1037
 -7.1638 -7.2275 -7.2932 -7.3604 -7.4284 -7.6005 -7.7733 -7.9455 -8.1158
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F770W
 -6.1170 -6.2125 -6.2935 -6.3551 -6.4221 -6.5018 -6.5952 -6.6950 -6.7941 -6.8899
 -6.9818 -7.0705 -7.1561 -7.2392 -7.3200 -7.5137 -7.7003 -7.8815 -8.0531
 -6.1068 -6.1801 -6.2738 -6.3762 -6.4608 -6.5415 -6.6303 -6.7271 -6.8260 -6.9228
 -7.0163 -7.1065 -7.1936 -7.2778 -7.3593 -7.5534 -7.7375 -7.9152 -8.0849 -8.2456
 -6.1206 -6.1913 -6.2726 -6.3638 -6.4679 -6.5697 -6.6606 -6.7515 -6.8472 -6.9437
