 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.7348 -3.6167 -3.5077 -3.4082 -3.3180 -3.1298 -2.9826 -2.8662 -2.7747 -2.7030
 -2.6457 -2.5982 -2.5579 -2.5226
 -5.3502 -5.0880 -4.8500 -4.6377 -4.4500 -4.2876 -4.1515 -4.0436 -3.9566 -3.8478
 -3.7226 -3.6052 -3.4976 -3.3995 -3.3102 -3.1231 -2.9771 -2.8628 -2.7746 -2.7071
 -2.6546 -2.6117 -2.5751 -2.5433 -2.5147 -2.4901 -2.4706 -2.4570 -2.4502 -2.4516
 -5.3478 -5.0836 -4.8419 -4.6242 -4.4303 -4.2594 -4.1075 -3.9724 -3.8566 -3.7631
 -3.6805 -3.5904 -3.4915 -3.3946 -3.3058 -3.1195 -2.9737 -2.8603 -2.7740 -2.7094
 -2.6612 -2.6231 -2.5911 -2.5632 -2.5383 -2.5152 -2.4954 -2.4805 -2.4718 -2.4706
 -2.4783
 -5.3614 -5.0970 -4.8513 -4.6278 -4.4279 -4.2504 -4.0932 -3.9526 -3.8263 -3.7141
 -3.6179 -3.5378 -3.4632 -3.3846 -3.3028 -3.1175 -2.9714 -2.8578 -2.7721 -2.7093
 -2.6644 -2.6311 -2.6042 -2.5811 -2.5602 -2.5413 -2.5230 -2.5074 -2.4969 -2.4934
 -2.4982
 -5.3951 -5.1220 -4.8746 -4.6458 -4.4383 -4.2540 -4.0911 -3.9464 -3.8168 -3.6998
 -3.5952 -3.5038 -3.4245 -3.3535 -3.2851 -3.1144 -2.9681 -2.8539 -2.7681 -2.7060
 -2.6630 -2.6336 -2.6121 -2.5945 -2.5789 -2.5645 -2.5513 -2.5404 -2.5319 -2.5256
 -2.5213
 -5.4540 -5.1692 -4.9135 -4.6825 -4.4686 -4.2754 -4.1044 -3.9535 -3.8197 -3.6998
 -3.5920 -3.4956 -3.4102 -3.3343 -3.2656 -3.1099 -2.9672 -2.8518 -2.7648 -2.7019
 -2.6590 -2.6318 -2.6145 -2.6025 -2.5928 -2.5839 -2.5757 -2.5677 -2.5604 -2.5547
 -2.5518
 -5.5371 -5.2219 -4.9615 -4.7291 -4.5141 -4.3139 -4.1329 -3.9729 -3.8322 -3.7074
 -3.5961 -3.4965 -3.4075 -3.3281 -3.2564 -3.1018 -2.9666 -2.8506 -2.7617 -2.6972
 -2.6533 -2.6263 -2.6115 -2.6040 -2.6000 -2.5972 -2.5948 -2.5920 -2.5892 -2.5867
 -2.5851
 -5.6442 -5.2986 -5.0204 -4.7829 -4.5656 -4.3642 -4.1781 -4.0078 -3.8570 -3.7243
 -3.6072 -3.5032 -3.4106 -3.3279 -3.2537 -3.0958 -2.9638 -2.8504 -2.7596
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1742 -5.8959 -5.5422 -5.2205 -4.9260 -4.6727 -4.4750 -4.3072 -4.1551 -4.0118
 -3.8785 -3.7541 -3.6390 -3.5334 -3.4364 -3.2285 -3.0588 -2.9149 -2.7914
 -5.7824 -5.7140 -5.4770 -5.1679 -4.8795 -4.6180 -4.4069 -4.2330 -4.0796 -3.9379
 -3.8065 -3.6843 -3.5716 -3.4686 -3.3749 -3.1776 -3.0200 -2.8892 -2.7790 -2.6877
 -5.5360 -5.3476 -5.2854 -5.1266 -4.8594 -4.6021 -4.3741 -4.1891 -4.0327 -3.8921
 -3.7626 -3.6424 -3.5316 -3.4304 -3.3385 -3.1468 -2.9959 -2.8729 -2.7715 -2.6880
 -2.6201
 -5.4607 -5.1945 -4.9990 -4.8962 -4.8067 -4.5988 -4.3712 -4.1705 -4.0059 -3.8641
 -3.7363 -3.6179 -3.5087 -3.4087 -3.3180 -3.1290 -2.9817 -2.8636 -2.7679 -2.6904
 -2.6277 -2.5757
 -5.4335 -5.1505 -4.9088 -4.7150 -4.5738 -4.4857 -4.3624 -4.1753 -3.9972 -3.8484
 -3.7207 -3.6039 -3.4960 -3.3971 -3.3072 -3.1196 -2.9740 -2.8585 -2.7668 -2.6939
 -2.6357 -2.5878 -2.5472 -2.5120
 -5.4349 -5.1431 -4.8869 -4.6655 -4.4799 -4.3260 -4.2075 -4.1159 -3.9958 -3.8463
 -3.7124 -3.5962 -3.4895 -3.3916 -3.3022 -3.1150 -2.9699 -2.8558 -2.7667 -2.6972
 -2.6431 -2.5995 -2.5627 -2.5310 -2.5036 -2.4803 -2.4613 -2.4479 -2.4414 -2.4432
 -5.4614 -5.1609 -4.8937 -4.6596 -4.4566 -4.2819 -4.1308 -4.0010 -3.8967 -3.8073
 -3.7039 -3.5928 -3.4868 -3.3895 -3.3006 -3.1135 -2.9679 -2.8541 -2.7662 -2.6993
 -2.6487 -2.6094 -2.5771 -2.5492 -2.5248 -2.5035 -2.4855 -2.4714 -2.4623 -2.4616
 -2.4699
 -5.5054 -5.2009 -4.9231 -4.6770 -4.4621 -4.2759 -4.1134 -3.9701 -3.8434 -3.7336
 -3.6419 -3.5610 -3.4772 -3.3883 -3.3010 -3.1137 -2.9672 -2.8527 -2.7652 -2.6995
 -2.6515 -2.6161 -2.5886 -2.5655 -2.5452 -2.5271 -2.5100 -2.4958 -2.4865 -2.4838
 -2.4888
 -5.5683 -5.2540 -4.9702 -4.7128 -4.4855 -4.2879 -4.1162 -3.9654 -3.8317 -3.7119
 -3.6060 -3.5146 -3.4368 -3.3649 -3.2921 -3.1130 -2.9657 -2.8501 -2.7621 -2.6969
 -2.6505 -2.6184 -2.5955 -2.5777 -2.5625 -2.5488 -2.5367 -2.5259 -2.5172 -2.5124
 -2.5116
 -5.6538 -5.3240 -5.0360 -4.7722 -4.5328 -4.3217 -4.1386 -3.9791 -3.8389 -3.7140
 -3.6023 -3.5030 -3.4161 -3.3402 -3.2718 -3.1124 -2.9664 -2.8493 -2.7598 -2.6939
 -2.6475 -2.6170 -2.5977 -2.5850 -2.5754 -2.5671 -2.5598 -2.5529 -2.5470 -2.5427
 -2.5410
 -5.7638 -5.4078 -5.1111 -4.8444 -4.5995 -4.3764 -4.1794 -4.0082 -3.8590 -3.7276
 -3.6109 -3.5068 -3.4144 -3.3328 -3.2603 -3.1054 -2.9676 -2.8491 -2.7577 -2.6901
 -2.6429 -2.6124 -2.5951 -2.5863 -2.5820 -2.5796 -2.5778 -2.5761 -2.5745 -2.5733
 -2.5727
 -5.8995 -5.5084 -5.1951 -4.9238 -4.6769 -4.4485 -4.2403 -4.0553 -3.8939 -3.7530
 -3.6292 -3.5196 -3.4223 -3.3360 -3.2593 -3.0993 -2.9666 -2.8505 -2.7565
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1958 -5.8231 -5.4625 -5.1503 -4.8748 -4.6269 -4.4275 -4.2567 -4.1068 -3.9672
 -3.8374 -3.7165 -3.6045 -3.5015 -3.4069 -3.2034 -3.0392 -2.9010 -2.7834
 -5.9236 -5.7537 -5.4353 -5.1142 -4.8320 -4.5795 -4.3709 -4.1968 -4.0432 -3.9048
 -3.7762 -3.6569 -3.5466 -3.4455 -3.3531 -3.1583 -3.0042 -2.8778 -2.7713 -2.6814
 -5.5766 -5.4805 -5.3787 -5.1096 -4.8220 -4.5662 -4.3445 -4.1619 -4.0055 -3.8668
 -3.7398 -3.6220 -3.5131 -3.4133 -3.3222 -3.1317 -2.9830 -2.8629 -2.7635 -2.6805
 -2.6123
 -5.4846 -5.2295 -5.0942 -5.0298 -4.8281 -4.5744 -4.3448 -4.1481 -3.9850 -3.8447
 -3.7186 -3.6022 -3.4946 -3.3957 -3.3054 -3.1169 -2.9708 -2.8543 -2.7596 -2.6819
 -2.6184 -2.5660
 -5.4737 -5.1747 -4.9374 -4.7733 -4.6857 -4.5694 -4.3612 -4.1559 -3.9800 -3.8336
 -3.7070 -3.5916 -3.4850 -3.3869 -3.2972 -3.1094 -2.9644 -2.8499 -2.7582 -2.6844
 -2.6250 -2.5764 -2.5355 -2.5005
 -5.4998 -5.1799 -4.9098 -4.6884 -4.5155 -4.3892 -4.2976 -4.1660 -3.9928 -3.8341
 -3.7018 -3.5866 -3.4809 -3.3835 -3.2942 -3.1065 -2.9615 -2.8477 -2.7579 -2.6870
 -2.6310 -2.5863 -2.5490 -2.5173 -2.4897 -2.4667 -2.4490 -2.4371 -2.4316 -2.4335
 -5.5569 -5.2184 -4.9274 -4.6809 -4.4752 -4.3054 -4.1642 -4.0517 -3.9567 -3.8401
 -3.7047 -3.5856 -3.4802 -3.3833 -3.2944 -3.1064 -2.9607 -2.8467 -2.7578 -2.6888
 -2.6357 -2.5946 -2.5615 -2.5335 -2.5094 -2.4888 -2.4713 -2.4583 -2.4511 -2.4510
 -2.4587
 -5.6345 -5.2854 -4.9755 -4.7087 -4.4827 -4.2918 -4.1301 -3.9896 -3.8684 -3.7671
 -3.6771 -3.5804 -3.4811 -3.3851 -3.2966 -3.1083 -2.9612 -2.8463 -2.7573 -2.6892
 -2.6383 -2.6004 -2.5715 -2.5480 -2.5279 -2.5105 -2.4959 -2.4839 -2.4755 -2.4723
 -2.4776
 -5.7314 -5.3694 -5.0468 -4.7615 -4.5161 -4.3080 -4.1311 -3.9786 -3.8446 -3.7258
 -3.6221 -3.5330 -3.4542 -3.3761 -3.2958 -3.1096 -2.9612 -2.8448 -2.7551 -2.6874
 -2.6377 -2.6023 -2.5774 -2.5587 -2.5436 -2.5305 -2.5194 -2.5100 -2.5027 -2.4986
 -2.4998
 -5.8483 -5.4706 -5.1406 -4.8434 -4.5796 -4.3524 -4.1592 -3.9940 -3.8507 -3.7241
 -3.6113 -3.5114 -3.4244 -3.3491 -3.2800 -3.1124 -2.9638 -2.8455 -2.7541 -2.6854
 -2.6357 -2.6017 -2.5796 -2.5653 -2.5553 -2.5474 -2.5409 -2.5353 -2.5307 -2.5280
 -2.5279
 -5.9855 -5.5840 -5.2451 -4.9418 -4.6670 -4.4226 -4.2109 -4.0301 -3.8747 -3.7394
 -3.6200 -3.5139 -3.4198 -3.3372 -3.2645 -3.1084 -2.9668 -2.8469 -2.7533 -2.6829
 -2.6323 -2.5983 -2.5777 -2.5667 -2.5614 -2.5589 -2.5577 -2.5570 -2.5567 -2.5570
 -2.5574
 -6.1469 -5.7118 -5.3571 -5.0480 -4.7682 -4.5142 -4.2868 -4.0885 -3.9179 -3.7706
 -3.6422 -3.5292 -3.4293 -3.3409 -3.2629 -3.1022 -2.9683 -2.8495 -2.7533
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1978 -5.7834 -5.4164 -5.1088 -4.8390 -4.5965 -4.3970 -4.2190 -4.0668 -3.9318
 -3.8045 -3.6861 -3.5766 -3.4758 -3.3830 -3.1828 -3.0215 -2.8887 -2.7753
 -5.9243 -5.7578 -5.4007 -5.0757 -4.7953 -4.5495 -4.3448 -4.1682 -4.0143 -3.8782
 -3.7518 -3.6348 -3.5266 -3.4271 -3.3359 -3.1425 -2.9898 -2.8661 -2.7626 -2.6742
 -5.6836 -5.6309 -5.3958 -5.0819 -4.7906 -4.5344 -4.3203 -4.1390 -3.9832 -3.8463
 -3.7210 -3.6052 -3.4981 -3.3996 -3.3093 -3.1191 -2.9709 -2.8524 -2.7547 -2.6725
 -2.6038
 -5.5089 -5.3002 -5.2446 -5.0824 -4.8100 -4.5489 -4.3208 -4.1290 -3.9676 -3.8282
 -3.7036 -3.5888 -3.4827 -3.3849 -3.2952 -3.1064 -2.9602 -2.8446 -2.7506 -2.6728
 -2.6085 -2.5555
 -5.4967 -5.1932 -4.9824 -4.8847 -4.7931 -4.5740 -4.3422 -4.1375 -3.9655 -3.8203
 -3.6946 -3.5805 -3.4752 -3.3780 -3.2887 -3.1003 -2.9548 -2.8406 -2.7490 -2.6744
 -2.6137 -2.5641 -2.5228 -2.4876
 -5.5424 -5.1985 -4.9242 -4.7174 -4.5794 -4.4943 -4.3590 -4.1625 -3.9788 -3.8229
 -3.6916 -3.5772 -3.4725 -3.3759 -3.2869 -3.0984 -2.9526 -2.8388 -2.7486 -2.6764
 -2.6186 -2.5724 -2.5344 -2.5023 -2.4751 -2.4529 -2.4359 -2.4245 -2.4199 -2.4224
 -5.6295 -5.2529 -4.9435 -4.6926 -4.4943 -4.3406 -4.2248 -4.1280 -3.9967 -3.8387
 -3.6967 -3.5779 -3.4730 -3.3768 -3.2882 -3.0992 -2.9525 -2.8383 -2.7486 -2.6780
 -2.6226 -2.5793 -2.5449 -2.5164 -2.4924 -2.4722 -2.4560 -2.4443 -2.4379 -2.4386
 -2.4466
 -5.7470 -5.3464 -5.0057 -4.7236 -4.4930 -4.3049 -4.1505 -4.0206 -3.9128 -3.8157
 -3.7049 -3.5837 -3.4763 -3.3800 -3.2915 -3.1022 -2.9540 -2.8387 -2.7486 -2.6788
 -2.6250 -2.5844 -2.5535 -2.5290 -2.5088 -2.4917 -2.4780 -2.4668 -2.4597 -2.4586
 -2.4646
 -5.8802 -5.4634 -5.1008 -4.7897 -4.5304 -4.3170 -4.1406 -3.9915 -3.8616 -3.7480
 -3.6498 -3.5606 -3.4706 -3.3811 -3.2942 -3.1049 -2.9553 -2.8383 -2.7473 -2.6775
 -2.6249 -2.5863 -2.5586 -2.5384 -2.5226 -2.5097 -2.4994 -2.4909 -2.4850 -2.4831
 -2.4858
 -6.0326 -5.5997 -5.2240 -4.8933 -4.6070 -4.3671 -4.1682 -4.0017 -3.8595 -3.7344
 -3.6231 -3.5250 -3.4388 -3.3624 -3.2889 -3.1103 -2.9595 -2.8404 -2.7475 -2.6766
 -2.6239 -2.5864 -2.5610 -2.5443 -2.5331 -2.5250 -2.5190 -2.5145 -2.5115 -2.5096
 -2.5121
 -6.2015 -5.7475 -5.3601 -5.0182 -4.7144 -4.4504 -4.2268 -4.0398 -3.8820 -3.7463
 -3.6270 -3.5210 -3.4267 -3.3440 -3.2713 -3.1109 -2.9643 -2.8433 -2.7481 -2.6753
 -2.6217 -2.5842 -2.5599 -2.5459 -2.5388 -2.5355 -2.5344 -2.5346 -2.5355 -2.5374
 -2.5394
 -6.3896 -5.9044 -5.5033 -5.1530 -4.8401 -4.5608 -4.3160 -4.1065 -3.9293 -3.7787
 -3.6487 -3.5351 -3.4344 -3.3452 -3.2666 -3.1052 -2.9683 -2.8473 -2.7496
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.0712 -5.6665 -5.3265 -5.0442 -4.7855 -4.5543 -4.3646 -4.1929 -4.0380 -3.9042
 -3.7794 -3.6630 -3.5555 -3.4563 -3.3651 -3.1673 -3.0050 -2.8726 -2.7659
 -5.9812 -5.6886 -5.3323 -5.0226 -4.7563 -4.5176 -4.3221 -4.1475 -3.9924 -3.8579
 -3.7334 -3.6181 -3.5116 -3.4135 -3.3233 -3.1307 -2.9779 -2.8550 -2.7533 -2.6662
 -5.8219 -5.6736 -5.3616 -5.0407 -4.7575 -4.5092 -4.2996 -4.1224 -3.9666 -3.8304
 -3.7067 -3.5924 -3.4868 -3.3895 -3.3000 -3.1097 -2.9607 -2.8423 -2.7455 -2.6639
 -2.5951
 -5.6188 -5.4271 -5.3380 -5.0721 -4.7839 -4.5260 -4.3018 -4.1140 -3.9543 -3.8152
 -3.6918 -3.5783 -3.4735 -3.3768 -3.2877 -3.0984 -2.9509 -2.8350 -2.7412 -2.6634
 -2.5984 -2.5445
 -5.4996 -5.2146 -5.0732 -5.0169 -4.8122 -4.5570 -4.3244 -4.1229 -3.9535 -3.8094
 -3.6845 -3.5714 -3.4672 -3.3709 -3.2822 -3.0931 -2.9460 -2.8312 -2.7394 -2.6642
 -2.6024 -2.5515 -2.5095 -2.4739
 -5.5557 -5.2030 -4.9406 -4.7720 -4.6931 -4.5713 -4.3569 -4.1483 -3.9664 -3.8132
 -3.6828 -3.5692 -3.4652 -3.3694 -3.2809 -3.0917 -2.9443 -2.8297 -2.7389 -2.6658
 -2.6064 -2.5584 -2.5193 -2.4867 -2.4594 -2.4373 -2.4207 -2.4102 -2.4064 -2.4097
 -5.6686 -5.2642 -4.9476 -4.7035 -4.5257 -4.4067 -4.3166 -4.1740 -3.9938 -3.8288
 -3.6890 -3.5707 -3.4665 -3.3707 -3.2825 -3.0931 -2.9447 -2.8295 -2.7391 -2.6672
 -2.6098 -2.5643 -2.5282 -2.4987 -2.4743 -2.4542 -2.4383 -2.4275 -2.4226 -2.4243
 -2.4329
 -5.8262 -5.3786 -5.0155 -4.7266 -4.4991 -4.3229 -4.1851 -4.0759 -3.9756 -3.8494
 -3.7062 -3.5784 -3.4706 -3.3747 -3.2863 -3.0964 -2.9468 -2.8304 -2.7395 -2.6681
 -2.6121 -2.5688 -2.5355 -2.5095 -2.4885 -2.4715 -2.4582 -2.4484 -2.4428 -2.4426
 -2.4496
 -6.0050 -5.5283 -5.1288 -4.7990 -4.5331 -4.3210 -4.1510 -4.0103 -3.8901 -3.7862
 -3.6890 -3.5846 -3.4761 -3.3788 -3.2902 -3.1000 -2.9489 -2.8309 -2.7390 -2.6674
 -2.6123 -2.5707 -2.5400 -2.5175 -2.5004 -2.4872 -2.4771 -2.4699 -2.4654 -2.4649
 -2.4694
 -6.1954 -5.7037 -5.2806 -4.9195 -4.6166 -4.3697 -4.1706 -4.0076 -3.8701 -3.7496
 -3.6428 -3.5481 -3.4607 -3.3764 -3.2946 -3.1068 -2.9543 -2.8341 -2.7402 -2.6674
 -2.6122 -2.5715 -2.5426 -2.5230 -2.5098 -2.5007 -2.4947 -2.4909 -2.4892 -2.4898
 -2.4935
 -6.3963 -5.8901 -5.4502 -5.0702 -4.7406 -4.4611 -4.2302 -4.0415 -3.8854 -3.7524
 -3.6356 -3.5315 -3.4385 -3.3557 -3.2817 -3.1119 -2.9607 -2.8384 -2.7421 -2.6674
 -2.6111 -2.5704 -2.5425 -2.5249 -2.5150 -2.5101 -2.5085 -2.5090 -2.5110 -2.5146
 -2.5185
 -6.6078 -6.0876 -5.6274 -5.2351 -4.8894 -4.5879 -4.3286 -4.1113 -3.9314 -3.7809
 -3.6525 -3.5402 -3.4404 -3.3514 -3.2515 -3.1153 -2.9681 -2.8438 -2.7447
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.9997 -5.6035 -5.2757 -5.0096 -4.7533 -4.5298 -4.3386 -4.1702 -4.0163 -3.8848
 -3.7612 -3.6463 -3.5401 -3.4424 -3.3523 -3.1563 -2.9951 -2.8631 -2.7564
 -6.0343 -5.6386 -5.2855 -4.9861 -4.7301 -4.4981 -4.3015 -4.1311 -3.9759 -3.8434
 -3.7202 -3.6062 -3.5011 -3.4042 -3.3148 -3.1228 -2.9691 -2.8455 -2.7442 -2.6580
 -5.7983 -5.6737 -5.3194 -5.0076 -4.7334 -4.4915 -4.2846 -4.1099 -3.9539 -3.8193
 -3.6966 -3.5834 -3.4790 -3.3827 -3.2939 -3.1036 -2.9530 -2.8334 -2.7365 -2.6553
