 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F110W
  0.0212 -0.0759 -0.2400 -0.2597 -0.2482 -0.2128 -0.1503 -0.1239 -0.1018 -0.0802
 -0.0655 -0.0548 -0.0480 -0.0445 -0.0446 -0.0635 -0.1057 -0.1856 -0.2820
 -0.0487 -0.0658 -0.0831 -0.1112 -0.1513 -0.1665 -0.1530 -0.1322 -0.1133 -0.0984
 -0.0876 -0.0805 -0.0765 -0.0758 -0.0786 -0.1031 -0.1544 -0.2245 -0.3019 -0.3813
 -0.0031 -0.0230 -0.0375 -0.0509 -0.0672 -0.0948 -0.1227 -0.1288 -0.1209 -0.1101
 -0.1034 -0.0997 -0.0985 -0.0999 -0.1042 -0.1300 -0.1791 -0.2472 -0.3233 -0.4012
 -0.4791
  0.0436  0.0170 -0.0015 -0.0159 -0.0290 -0.0426 -0.0603 -0.0851 -0.1037 -0.1098
 -0.1101 -0.1104 -0.1123 -0.1162 -0.1223 -0.1503 -0.1985 -0.2648 -0.3403 -0.4175
 -0.4943 -0.5705
  0.0943  0.0596  0.0343  0.0156  0.0000 -0.0146 -0.0294 -0.0450 -0.0646 -0.0843
 -0.0996 -0.1096 -0.1172 -0.1247 -0.1332 -0.1642 -0.2125 -0.2779 -0.3529 -0.4305
 -0.5072 -0.5828 -0.6575 -0.7316
  0.1473  0.1068  0.0737  0.0486  0.0285  0.0109 -0.0061 -0.0229 -0.0398 -0.0572
 -0.0758 -0.0938 -0.1090 -0.1225 -0.1359 -0.1723 -0.2213 -0.2861 -0.3610 -0.4398
 -0.5176 -0.5936 -0.6683 -0.7418 -0.8145 -0.8869 -0.9597 -1.0333 -1.1081 -1.1842
  0.1996  0.1560  0.1177  0.0855  0.0596  0.0376  0.0176 -0.0018 -0.0210 -0.0396
 -0.0579 -0.0763 -0.0945 -0.1120 -0.1290 -0.1740 -0.2254 -0.2889 -0.3643 -0.4448
 -0.5248 -0.6024 -0.6780 -0.7519 -0.8243 -0.8947 -0.9646 -1.0356 -1.1089 -1.1848
 -1.2608
  0.2482  0.2040  0.1634  0.1268  0.0949  0.0674  0.0433  0.0209 -0.0008 -0.0220
 -0.0426 -0.0625 -0.0817 -0.1008 -0.1197 -0.1695 -0.2251 -0.2889 -0.3635 -0.4452
 -0.5277 -0.6080 -0.6855 -0.7607 -0.8339 -0.9053 -0.9747 -1.0435 -1.1134 -1.1857
 -1.2613
  0.2901  0.2472  0.2068  0.1696  0.1333  0.1010  0.0721  0.0458  0.0211 -0.0026
 -0.0256 -0.0481 -0.0697 -0.0906 -0.1110 -0.1637 -0.2221 -0.2873 -0.3609 -0.4427
 -0.5271 -0.6105 -0.6909 -0.7686 -0.8435 -0.9161 -0.9870 -1.0563 -1.1255 -1.1949
 -1.2645
  0.3222  0.2823  0.2440  0.2072  0.1717  0.1375  0.1048  0.0745  0.0461  0.0195
 -0.0061 -0.0309 -0.0551 -0.0784 -0.1010 -0.1574 -0.2172 -0.2832 -0.3562 -0.4367
 -0.5215 -0.6068 -0.6903 -0.7710 -0.8486 -0.9233 -0.9957 -1.0660 -1.1347 -1.2025
 -1.2707
  0.3422  0.3075  0.2731  0.2389  0.2051  0.1716  0.1384  0.1057  0.0742  0.0443
  0.0159 -0.0115 -0.0381 -0.0640 -0.0893 -0.1506 -0.2123 -0.2787 -0.3515 -0.4304
 -0.5142 -0.6000 -0.6854 -0.7689 -0.8496 -0.9272 -1.0020 -1.0742 -1.1442 -1.2126
 -1.2800
  0.3503  0.3260  0.2982  0.2677  0.2356  0.2026  0.1692  0.1360  0.1033  0.0712
  0.0401  0.0100 -0.0191 -0.0474 -0.0750 -0.1420 -0.2071 -0.2743 -0.3467
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F110W
 -0.2027 -0.2599 -0.2811 -0.2530 -0.2150 -0.1777 -0.1467 -0.1226 -0.1015 -0.0837
 -0.0711 -0.0634 -0.0599 -0.0596 -0.0624 -0.0835 -0.1235 -0.1879 -0.2706
 -0.1363 -0.1499 -0.1841 -0.2261 -0.2185 -0.1895 -0.1612 -0.1386 -0.1198 -0.1046
