 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.9947  0.2684 -0.5994 -0.5792  0.6644  2.2205  1.5974  0.6925  0.2433  0.2767
  0.3431  0.4327  0.6178  0.7713  0.8339  0.7014
  1.0526  0.7589  0.3550  0.3186  0.7994  1.5098  1.2889  0.9364  0.7213  0.6760
  0.6584  0.6715  0.7349  0.7870  0.7957  0.6736  0.5438  0.4160  0.2759
  1.0114  0.9574  0.8411  0.7975  0.8626  1.0535  1.0404  0.9909  0.9303  0.8725
  0.8285  0.8045  0.7971  0.7868  0.7629  0.6495  0.5254  0.3998  0.2702  0.1451
  0.0292
  0.8711  0.8639  0.8589  0.8575  0.8540  0.8515  0.8519  0.8562  0.8704  0.8663
  0.8532  0.8317  0.8046  0.7705  0.7355  0.6291  0.5084  0.3832  0.2586  0.1373
  0.0186 -0.0973 -0.2105
  0.7971  0.8034  0.8075  0.8094  0.8075  0.8040  0.8005  0.7982  0.7972  0.7956
  0.7887  0.7741  0.7528  0.7253  0.6920  0.5957  0.4862  0.3682  0.2468  0.1268
  0.0098 -0.1041 -0.2149 -0.3233 -0.4298
  0.7091  0.7271  0.7403  0.7484  0.7515  0.7509  0.7478  0.7435  0.7385  0.7334
  0.7273  0.7174  0.7010  0.6790  0.6508  0.5637  0.4630  0.3521  0.2351  0.1172
  0.0017 -0.1107 -0.2198 -0.3261 -0.4300 -0.5322
  0.6070  0.6350  0.6573  0.6745  0.6861  0.6922  0.6938  0.6921  0.6879  0.6820
  0.6748  0.6656  0.6531  0.6357  0.6119  0.5331  0.4388  0.3349  0.2235  0.1085
 -0.0057 -0.1171 -0.2251 -0.3300 -0.4321 -0.5321 -0.6303 -0.7279 -0.8254 -0.9202
  0.4909  0.5271  0.5585  0.5856  0.6075  0.6232  0.6333  0.6378  0.6381  0.6348
  0.6290  0.6208  0.6099  0.5953  0.5761  0.5055  0.4163  0.3174  0.2116  0.1006
 -0.0120 -0.1227 -0.2302 -0.3344 -0.4354 -0.5339 -0.6299 -0.7247 -0.8193 -0.9141
 -1.0068
  0.3620  0.4056  0.4456  0.4824  0.5148  0.5415  0.5621  0.5763  0.5842  0.5866
  0.5848  0.5794  0.5708  0.5588  0.5427  0.4812  0.3968  0.3014  0.1995  0.0928
 -0.0170 -0.1270 -0.2345 -0.3385 -0.4392 -0.5369 -0.6320 -0.7249 -0.8166 -0.9082
 -1.0005
  0.2259  0.2751  0.3217  0.3659  0.4080  0.4458  0.4779  0.5033  0.5216  0.5330
  0.5380  0.5377  0.5329  0.5241  0.5107  0.4574  0.3792  0.2868  0.1872  0.0837
 -0.0231 -0.1316 -0.2391 -0.3437 -0.4448 -0.5425 -0.6373 -0.7295 -0.8198 -0.9091
 -0.9977
  0.0873  0.1400  0.1920  0.2433  0.2934  0.3404  0.3828  0.4194  0.4490  0.4710
  0.4853  0.4926  0.4935  0.4887  0.4786  0.4333  0.3635  0.2752  0.1781  0.0768
 -0.0271 -0.1331 -0.2396 -0.3444 -0.4463 -0.5446 -0.6396 -0.7317 -0.8212 -0.9088
 -0.9964
