 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -5.1466 -4.8186 -4.5863 -4.3278 -4.0374 -3.7991 -3.6652 -3.5817 -3.4762 -3.3264
 -3.1562 -2.9717 -2.7865 -2.6122 -2.4458 -2.0683 -1.7494 -1.4988 -1.2985
 -4.7601 -4.3716 -4.0826 -3.8450 -3.6493 -3.4913 -3.3613 -3.2465 -3.1348 -3.0178
 -2.8897 -2.7459 -2.5878 -2.4275 -2.2764 -1.9471 -1.6757 -1.4594 -1.2911 -1.1641
 -4.4959 -4.0827 -3.7650 -3.5303 -3.3668 -3.2388 -3.1166 -2.9993 -2.8898 -2.7861
 -2.6785 -2.5612 -2.4280 -2.2842 -2.1464 -1.8530 -1.6181 -1.4302 -1.2858 -1.1741
 -1.0839
 -4.3540 -3.9519 -3.6335 -3.3837 -3.1899 -3.0416 -2.9311 -2.8401 -2.7412 -2.6313
 -2.5226 -2.4176 -2.3071 -2.1823 -2.0558 -1.7860 -1.5766 -1.4112 -1.2826 -1.1816
 -1.0990 -1.0284
 -4.2489 -3.8696 -3.5642 -3.3180 -3.1183 -2.9559 -2.8230 -2.7128 -2.6197 -2.5312
 -2.4307 -2.3221 -2.2178 -2.1096 -1.9947 -1.7413 -1.5479 -1.3986 -1.2831 -1.1916
 -1.1160 -1.0507 -0.9925 -0.9397
 -4.1406 -3.7932 -3.5089 -3.2749 -3.0797 -2.9146 -2.7734 -2.6515 -2.5441 -2.4468
 -2.3547 -2.2598 -2.1603 -2.0608 -1.9548 -1.7132 -1.5289 -1.3896 -1.2838 -1.2011
 -1.1326 -1.0730 -1.0194 -0.9702 -0.9244 -0.8821 -0.8438 -0.8120 -0.7895 -0.7798
 -4.0178 -3.7061 -3.4479 -3.2315 -3.0467 -2.8861 -2.7446 -2.6181 -2.5043 -2.4002
 -2.3025 -2.2082 -2.1146 -2.0239 -1.9291 -1.6982 -1.5175 -1.3830 -1.2828 -1.2070
