 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -6.0063 -6.1232 -6.2885 -6.3682 -6.4340 -6.5130 -6.6008 -6.6903 -6.7856 -6.8778
 -6.9664 -7.0526 -7.1362 -7.2179 -7.2970 -7.4881 -7.6761 -7.8620 -8.0283
 -6.0930 -6.1704 -6.2569 -6.3533 -6.4583 -6.5568 -6.6452 -6.7328 -6.8237 -6.9146
 -7.0036 -7.0903 -7.1746 -7.2565 -7.3363 -7.5288 -7.7151 -7.8939 -8.0636 -8.2243
 -6.1203 -6.1946 -6.2775 -6.3658 -6.4592 -6.5600 -6.6636 -6.7609 -6.8525 -6.9413
 -7.0291 -7.1155 -7.1999 -7.2822 -7.3623 -7.5541 -7.7379 -7.9155 -8.0852 -8.2464
 -8.3992
 -6.1545 -6.2237 -6.3025 -6.3871 -6.4757 -6.5675 -6.6627 -6.7622 -6.8620 -6.9578
 -7.0477 -7.1336 -7.2174 -7.2995 -7.3796 -7.5716 -7.7543 -7.9308 -8.1002 -8.2615
 -8.4145 -8.5601
 -6.2020 -6.2592 -6.3314 -6.4114 -6.4959 -6.5835 -6.6732 -6.7644 -6.8588 -6.9548
 -7.0500 -7.1416 -7.2287 -7.3114 -7.3913 -7.5833 -7.7656 -7.9413 -8.1103 -8.2717
 -8.4250 -8.5707 -8.7097 -8.8424
 -6.2616 -6.3076 -6.3671 -6.4401 -6.5194 -6.6026 -6.6883 -6.7752 -6.8634 -6.9531
 -7.0439 -7.1351 -7.2251 -7.3126 -7.3965 -7.5904 -7.7727 -7.9481 -8.1168 -8.2785
 -8.4321 -8.5781 -8.7172 -8.8502 -8.9777 -9.1004 -9.2191 -9.3343 -9.4466 -9.5563
 -6.3297 -6.3674 -6.4126 -6.4763 -6.5482 -6.6258 -6.7069 -6.7899 -6.8742 -6.9594
 -7.0451 -7.1311 -7.2176 -7.3039 -7.3892 -7.5916 -7.7758 -7.9508 -8.1202 -8.2825
 -8.4367 -8.5832 -8.7226 -8.8558 -8.9832 -9.1056 -9.2237 -9.3379 -9.4486 -9.5565
 -9.6627
 -6.4029 -6.4346 -6.4715 -6.5233 -6.5856 -6.6556 -6.7307 -6.8089 -6.8891 -6.9704
 -7.0524 -7.1345 -7.2165 -7.2987 -7.3810 -7.5833 -7.7731 -7.9501 -8.1203 -8.2838
 -8.4391 -8.5864 -8.7263 -8.8598 -8.9875 -9.1098 -9.2273 -9.3408 -9.4506 -9.5575
 -9.6617
 -6.4775 -6.5051 -6.5390 -6.5839 -6.6353 -6.6958 -6.7632 -6.8354 -6.9106 -6.9877
 -7.0658 -7.1446 -7.2233 -7.3018 -7.3804 -7.5764 -7.7668 -7.9468 -8.1187 -8.2846
 -8.4419 -8.5904 -8.7313 -8.8655 -8.9937 -9.1164 -9.2341 -9.3475 -9.4571 -9.5631
 -9.6658
 -6.5501 -6.5750 -6.6080 -6.6481 -6.6946 -6.7469 -6.8047 -6.8687 -6.9374 -7.0092
 -7.0827 -7.1574 -7.2326 -7.3079 -7.3832 -7.5711 -7.7572 -7.9372 -8.1100 -8.2777
 -8.4381 -8.5889 -8.7310 -8.8661 -8.9950 -9.1182 -9.2364 -9.3499 -9.4591 -9.5647
 -9.6688
 -6.6175 -6.6457 -6.6795 -6.7183 -6.7614 -6.8085 -6.8591 -6.9136 -6.9740 -7.0387
 -7.1066 -7.1764 -7.2473 -7.3191 -7.3911 -7.5712 -7.7509 -7.9282 -8.1005 -8.2679
 -8.4303 -8.5844 -8.7289 -8.8653 -8.9951 -9.1192 -9.2381 -9.3521 -9.4616 -9.5672
 -9.6693
 -6.6785 -6.7355 -6.7804 -6.8179 -6.8526 -6.8881 -6.9275 -6.9728 -7.0237 -7.0794
 -7.1395 -7.2031 -7.2689 -7.3360 -7.4041 -7.5762 -7.7490 -7.9211 -8.0914
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F770W
 -6.0926 -6.1882 -6.2692 -6.3307 -6.3978 -6.4774 -6.5709 -6.6707 -6.7698 -6.8655
 -6.9575 -7.0461 -7.1318 -7.2148 -7.2956 -7.4893 -7.6760 -7.8580 -8.0285
 -6.0824 -6.1558 -6.2494 -6.3518 -6.4364 -6.5171 -6.6059 -6.7028 -6.8016 -6.8984
 -6.9919 -7.0822 -7.1692 -7.2534 -7.3349 -7.5290 -7.7131 -7.8908 -8.0605 -8.2212
 -6.0962 -6.1670 -6.2483 -6.3395 -6.4435 -6.5453 -6.6362 -6.7272 -6.8229 -6.9194
 -7.0134 -7.1045 -7.1926 -7.2777 -7.3600 -7.5550 -7.7380 -7.9134 -8.0823 -8.2431
 -8.3960
 -6.1177 -6.1876 -6.2668 -6.3516 -6.4427 -6.5414 -6.6462 -6.7467 -6.8405 -6.9343
 -7.0274 -7.1186 -7.2071 -7.2928 -7.3758 -7.5720 -7.7550 -7.9291 -8.0970 -8.2578
 -8.4109 -8.5565
 -6.1457 -6.2124 -6.2890 -6.3717 -6.4584 -6.5490 -6.6439 -6.7429 -6.8445 -6.9432
 -7.0376 -7.1283 -7.2165 -7.3023 -7.3855 -7.5827 -7.7662 -7.9399 -8.1069 -8.2675
 -8.4208 -8.5667 -8.7058 -8.8394
 -6.1852 -6.2426 -6.3144 -6.3938 -6.4774 -6.5641 -6.6536 -6.7453 -6.8393 -6.9363
 -7.0343 -7.1298 -7.2212 -7.3081 -7.3916 -7.5892 -7.7732 -7.9469 -8.1133 -8.2738
 -8.4274 -8.5736 -8.7129 -8.8462 -8.9742 -9.0976 -9.2168 -9.3324 -9.4447 -9.5542
 -6.2327 -6.2821 -6.3454 -6.4192 -6.4990 -6.5821 -6.6677 -6.7552 -6.8442 -6.9346
 -7.0266 -7.1199 -7.2128 -7.3038 -7.3916 -7.5929 -7.7773 -7.9510 -8.1172 -8.2776
 -8.4315 -8.5783 -8.7180 -8.8514 -8.9791 -9.1018 -9.2203 -9.3350 -9.4464 -9.5549
 -9.6606
 -6.2901 -6.3338 -6.3857 -6.4507 -6.5246 -6.6033 -6.6851 -6.7687 -6.8539 -6.9401
 -7.0272 -7.1152 -7.2036 -7.2921 -7.3801 -7.5908 -7.7787 -7.9528 -8.1189 -8.2792
 -8.4336 -8.5811 -8.7213 -8.8552 -8.9831 -9.1058 -9.2238 -9.3378 -9.4482 -9.5553
 -9.6595
 -6.3543 -6.3941 -6.4376 -6.4923 -6.5578 -6.6307 -6.7079 -6.7876 -6.8690 -6.9516
 -7.0350 -7.1192 -7.2035 -7.2878 -7.3721 -7.5809 -7.7773 -7.9544 -8.1209 -8.2814
 -8.4365 -8.5849 -8.7260 -8.8605 -8.9889 -9.1119 -9.2301 -9.3441 -9.4541 -9.5605
 -9.6635
 -6.4210 -6.4588 -6.4980 -6.5446 -6.5997 -6.6640 -6.7347 -6.8095 -6.8868 -6.9654
 -7.0451 -7.1256 -7.2066 -7.2874 -7.3681 -7.5691 -7.7653 -7.9483 -8.1170 -8.2780
 -8.4339 -8.5834 -8.7256 -8.8609 -8.9900 -9.1134 -9.2320 -9.3459 -9.4556 -9.5617
 -9.6664
 -6.4848 -6.5269 -6.5661 -6.6071 -6.6530 -6.7075 -6.7699 -6.8381 -6.9101 -6.9845
 -7.0602 -7.1370 -7.2143 -7.2920 -7.3696 -7.5627 -7.7537 -7.9377 -8.1098 -8.2719
