 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
  0.4294  0.3157  0.1566  0.1399  0.1466  0.1721  0.2215  0.2379  0.2521  0.2650
  0.2697  0.2686  0.2642  0.2574  0.2461  0.2006  0.1389  0.0543 -0.0547
  0.3516  0.3239  0.2979  0.2638  0.2209  0.2039  0.2124  0.2255  0.2359  0.2418
  0.2428  0.2398  0.2334  0.2239  0.2114  0.1652  0.0967  0.0129 -0.0767 -0.1679
  0.3903  0.3595  0.3348  0.3126  0.2895  0.2576  0.2283  0.2207  0.2238  0.2271
  0.2249  0.2187  0.2098  0.1985  0.1848  0.1384  0.0725 -0.0090 -0.0970 -0.1861
 -0.2753
  0.4309  0.3944  0.3657  0.3416  0.3199  0.2990  0.2759  0.2482  0.2287  0.2204
  0.2147  0.2063  0.1948  0.1814  0.1661  0.1179  0.0533 -0.0262 -0.1131 -0.2011
 -0.2886 -0.3758
  0.4744  0.4320  0.3976  0.3693  0.3446  0.3216  0.2996  0.2777  0.2537  0.2312
  0.2140  0.2007  0.1871  0.1716  0.1543  0.1035  0.0391 -0.0393 -0.1254 -0.2133
 -0.3002 -0.3861 -0.4714 -0.5566
  0.5183  0.4724  0.4323  0.3988  0.3699  0.3437  0.3188  0.2946  0.2711  0.2479
  0.2248  0.2037  0.1855  0.1678  0.1488  0.0945  0.0296 -0.0480 -0.1337 -0.2224
 -0.3098 -0.3956 -0.4801 -0.5638 -0.6474 -0.7312 -0.8154 -0.9002 -0.9856 -1.0717
  0.5593  0.5126  0.4696  0.4309  0.3975  0.3675  0.3395  0.3125  0.2859  0.2604
  0.2356  0.2118  0.1893  0.1681  0.1474  0.0902  0.0240 -0.0523 -0.1380 -0.2277
 -0.3166 -0.4034 -0.4882 -0.5715 -0.6536 -0.7344 -0.8149 -0.8966 -0.9804 -1.0662
 -1.1512
  0.5939  0.5488  0.5058  0.4650  0.4274  0.3934  0.3621  0.3323  0.3032  0.2748
  0.2471  0.2207  0.1957  0.1716  0.1485  0.0888  0.0214 -0.0545 -0.1391 -0.2292
 -0.3199 -0.4087 -0.4948 -0.5786 -0.6607 -0.7412 -0.8203 -0.8992 -0.9791 -1.0610
 -1.1455
  0.6188  0.5773  0.5366  0.4976  0.4577  0.4206  0.3860  0.3534  0.3219  0.2913
  0.2614  0.2321  0.2040  0.1773  0.1517  0.0883  0.0199 -0.0559 -0.1392 -0.2290
 -0.3208 -0.4117 -0.5000 -0.5856 -0.6687 -0.7496 -0.8290 -0.9072 -0.9855 -1.0640
 -1.1428
  0.6304  0.5945  0.5582  0.5216  0.4848  0.4479  0.4113  0.3764  0.3425  0.3099
  0.2780  0.2467  0.2161  0.1868  0.1585  0.0899  0.0202 -0.0554 -0.1376 -0.2258
 -0.3174 -0.4095 -0.4999 -0.5878 -0.6727 -0.7550 -0.8350 -0.9132 -0.9900 -1.0661
 -1.1431
  0.6265  0.5982  0.5682  0.5367  0.5038  0.4698  0.4347  0.3990  0.3638  0.3294
  0.2958  0.2627  0.2303  0.1985  0.1675  0.0936  0.0212 -0.0545 -0.1359 -0.2225
 -0.3131 -0.4050 -0.4965 -0.5864 -0.6737 -0.7581 -0.8397 -0.9189 -0.9959 -1.0716
 -1.1464
  0.6085  0.5922  0.5707  0.5451  0.5163  0.4851  0.4521  0.4180  0.3833  0.3483
  0.3136  0.2793  0.2454  0.2120  0.1791  0.0996  0.0235 -0.0532 -0.1340
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F125W
  0.2150  0.1530  0.1281  0.1484  0.1753  0.2007  0.2206  0.2351  0.2475  0.2571
  0.2615  0.2604  0.2549  0.2458  0.2334  0.1883  0.1272  0.0493 -0.0465
  0.2697  0.2463  0.2063  0.1617  0.1653  0.1859  0.2037  0.2164  0.2265  0.2336
  0.2353  0.2319  0.2244  0.2136  0.2001  0.1553  0.0947  0.0175 -0.0700 -0.1608
  0.3068  0.2865  0.2695  0.2475  0.2080  0.1852  0.1939  0.2057  0.2133  0.2180
  0.2178  0.2126  0.2033  0.1911  0.1764  0.1302  0.0704 -0.0041 -0.0893 -0.1781
 -0.2676
  0.3458  0.3194  0.3010  0.2874  0.2714  0.2463  0.2148  0.2028  0.2062  0.2090
  0.2074  0.2007  0.1900  0.1763  0.1604  0.1122  0.0521 -0.0208 -0.1043 -0.1920
 -0.2800 -0.3676
