 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F160W
  0.7848  0.8083  0.8636  0.8707  0.8431  0.8360  0.8450  0.8479  0.8384  0.8286
  0.8102  0.7811  0.7455  0.7057  0.6623  0.5484  0.3997  0.2291  0.1063
  0.8274  0.7969  0.7795  0.7872  0.8189  0.8383  0.8359  0.8264  0.8165  0.8027
  0.7813  0.7524  0.7178  0.6788  0.6360  0.5169  0.3865  0.2504  0.1128 -0.0242
  0.8291  0.7946  0.7660  0.7467  0.7418  0.7624  0.7939  0.8062  0.7999  0.7832
  0.7611  0.7320  0.6970  0.6575  0.6146  0.4964  0.3697  0.2379  0.1038 -0.0299
 -0.1620
  0.8270  0.7952  0.7638  0.7368  0.7164  0.7046  0.7077  0.7307  0.7526  0.7556
  0.7395  0.7118  0.6773  0.6378  0.5947  0.4768  0.3526  0.2249  0.0950 -0.0357
 -0.1650 -0.2925
  0.8135  0.7906  0.7622  0.7335  0.7075  0.6861  0.6702  0.6625  0.6702  0.6839
  0.6908  0.6800  0.6540  0.6178  0.5755  0.4581  0.3354  0.2116  0.0860 -0.0415
 -0.1683 -0.2935 -0.4166 -0.5381
  0.7869  0.7735  0.7537  0.7284  0.7018  0.6766  0.6545  0.6358  0.6218  0.6153
  0.6156  0.6157  0.6060  0.5837  0.5509  0.4400  0.3184  0.1974  0.0759 -0.0475
 -0.1718 -0.2949 -0.4160 -0.5351 -0.6530 -0.7693 -0.8834 -0.9949 -1.1035 -1.2089
  0.7472  0.7428  0.7338  0.7147  0.6922  0.6676  0.6432  0.6205  0.5998  0.5822
  0.5674  0.5551  0.5442  0.5296  0.5072  0.4179  0.3015  0.1821  0.0642 -0.0548
 -0.1757 -0.2966 -0.4158 -0.5331 -0.6484 -0.7615 -0.8727 -0.9824 -1.0908 -1.1974
 -1.2996
  0.6948  0.6987  0.6981  0.6882  0.6723  0.6524  0.6298  0.6063  0.5833  0.5617
  0.5410  0.5206  0.5004  0.4802  0.4588  0.3849  0.2822  0.1668  0.0513 -0.0638
 -0.1806 -0.2988 -0.4162 -0.5317 -0.6452 -0.7566 -0.8660 -0.9737 -1.0797 -1.1843
 -1.2876
  0.6297  0.6414  0.6472  0.6463  0.6377  0.6245  0.6074  0.5871  0.5647  0.5422
  0.5199  0.4971  0.4730  0.4477  0.4216  0.3491  0.2571  0.1497  0.0367 -0.0757
 -0.1889 -0.3037 -0.4191 -0.5333 -0.6455 -0.7554 -0.8633 -0.9692 -1.0734 -1.1761
 -1.2773
  0.5522  0.5712  0.5829  0.5882  0.5876  0.5817  0.5712  0.5569  0.5389  0.5186
  0.4971  0.4745  0.4506  0.4246  0.3966  0.3194  0.2326  0.1321  0.0236 -0.0865
 -0.1967 -0.3079 -0.4202 -0.5325 -0.6433 -0.7519 -0.8583 -0.9625 -1.0647 -1.1653
 -1.2662
  0.4641  0.4884  0.5059  0.5172  0.5229  0.5236  0.5197  0.5117  0.5000  0.4849
  0.4671  0.4470  0.4252  0.4011  0.3743  0.2968  0.2098  0.1151  0.0114 -0.0967
 -0.2052 -0.3138 -0.4229 -0.5326 -0.6417 -0.7491 -0.8544 -0.9573 -1.0579 -1.1567
 -1.2538
  0.3725  0.3938  0.4129  0.4290  0.4415  0.4497  0.4533  0.4520  0.4465  0.4373
  0.4250  0.4100  0.3923  0.3720  0.3488  0.2769  0.1905  0.0978 -0.0011
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F160W
  0.7950  0.8114  0.8197  0.8099  0.7981  0.7925  0.7909  0.7875  0.7815  0.7720
  0.7567  0.7346  0.7062  0.6727  0.6352  0.5299  0.4027  0.2573  0.1205
  0.7883  0.7625  0.7711  0.7993  0.8038  0.7938  0.7842  0.7772  0.7699  0.7593
  0.7428  0.7195  0.6901  0.6556  0.6174  0.5088  0.3856  0.2527  0.1158 -0.0211
  0.8050  0.7642  0.7369  0.7324  0.7608  0.7861  0.7834  0.7706  0.7589  0.7471
  0.7300  0.7064  0.6765  0.6415  0.6027  0.4931  0.3710  0.2411  0.1076 -0.0261
 -0.1584
  0.8239  0.7810  0.7424  0.7125  0.6995  0.7108  0.7425  0.7589  0.7499  0.7354
  0.7178  0.6944  0.6646  0.6295  0.5902  0.4797  0.3580  0.2305  0.0999 -0.0311
 -0.1607 -0.2886
  0.8370  0.7985  0.7583  0.7214  0.6923  0.6732  0.6692  0.6828  0.7076  0.7155
  0.7044  0.6822  0.6533  0.6185  0.5793  0.4680  0.3463  0.2206  0.0927 -0.0358
 -0.1632 -0.2888 -0.4124 -0.5341
  0.8372  0.8094  0.7733  0.7355  0.6998  0.6696  0.6466  0.6320  0.6293  0.6424
  0.6573  0.6563  0.6375  0.6065  0.5685  0.4575  0.3356  0.2108  0.0853 -0.0404
 -0.1657 -0.2895 -0.4111 -0.5307 -0.6484 -0.7643 -0.8783 -0.9904 -1.1002 -1.2060
  0.8291  0.8095  0.7804  0.7470  0.7114  0.6765  0.6454  0.6195  0.5992  0.5869
  0.5842  0.5892  0.5894  0.5760  0.5498  0.4469  0.3255  0.2011  0.0774 -0.0456
 -0.1685 -0.2903 -0.4102 -0.5281 -0.6438 -0.7577 -0.8699 -0.9799 -1.0878 -1.1934
 -1.2968
  0.8079  0.7963  0.7759  0.7496  0.7185  0.6848  0.6507  0.6189  0.5908  0.5668
