 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -5.3286 -5.2391 -5.4721 -5.3948 -5.1605 -4.8644 -4.5510 -4.3304 -4.1276 -3.9245
 -3.7411 -3.5734 -3.4175 -3.2697 -3.1306 -2.8370 -2.5545 -2.3130 -2.1684
 -5.2872 -5.0327 -4.8288 -4.6897 -4.6069 -4.4875 -4.2963 -4.0847 -3.8865 -3.7008
 -3.5284 -3.3695 -3.2235 -3.0891 -2.9646 -2.6900 -2.4637 -2.2886 -2.1613 -2.0674
 -5.0243 -4.7772 -4.5583 -4.3721 -4.2191 -4.1119 -4.0224 -3.8870 -3.7167 -3.5413
 -3.3809 -3.2337 -3.0983 -2.9743 -2.8607 -2.6169 -2.4220 -2.2713 -2.1597 -2.0756
 -2.0094
 -4.8108 -4.5865 -4.3782 -4.1905 -4.0236 -3.8753 -3.7499 -3.6534 -3.5528 -3.4221
 -3.2773 -3.1392 -3.0130 -2.8972 -2.7911 -2.5667 -2.3927 -2.2611 -2.1620 -2.0862
 -2.0252 -1.9744
 -4.6307 -4.4274 -4.2374 -4.0604 -3.8984 -3.7498 -3.6135 -3.4906 -3.3884 -3.2935
 -3.1903 -3.0733 -2.9554 -2.8457 -2.7457 -2.5338 -2.3724 -2.2535 -2.1652 -2.0973
 -2.0417 -1.9944 -1.9535 -1.9179
 -4.4804 -4.2907 -4.1170 -3.9540 -3.8020 -3.6606 -3.5289 -3.4067 -3.2948 -3.1931
 -3.1006 -3.0095 -2.9123 -2.8123 -2.7162 -2.5127 -2.3584 -2.2467 -2.1663 -2.1063
 -2.0568 -2.0140 -1.9764 -1.9427 -1.9113 -1.8839 -1.8623 -1.8484 -1.8431 -1.8472
 -4.3601 -4.1770 -4.0114 -3.8608 -3.7192 -3.5868 -3.4626 -3.3460 -3.2379 -3.1372
 -3.0430 -2.9541 -2.8686 -2.7830 -2.6968 -2.5000 -2.3489 -2.2393 -2.1639 -2.1105
 -2.0680 -2.0310 -1.9980 -1.9678 -1.9399 -1.9123 -1.8878 -1.8698 -1.8609 -1.8624
 -1.8725
 -4.2702 -4.0878 -3.9239 -3.7778 -3.6445 -3.5203 -3.4038 -3.2941 -3.1913 -3.0948
 -3.0043 -2.9182 -2.8352 -2.7552 -2.6769 -2.4935 -2.3436 -2.2338 -2.1588 -2.1091
 -2.0729 -2.0427 -2.0155 -1.9902 -1.9665 -1.9437 -1.9204 -1.8998 -1.8857 -1.8809
 -1.8874
 -4.2111 -4.0242 -3.8572 -3.7055 -3.5758 -3.4569 -3.3467 -3.2435 -3.1466 -3.0549
 -2.9684 -2.8865 -2.8080 -2.7317 -2.6573 -2.4848 -2.3398 -2.2296 -2.1523 -2.1028
 -2.0705 -2.0467 -2.0265 -2.0076 -1.9892 -1.9709 -1.9531 -1.9361 -1.9225 -1.9125
 -1.9060
 -4.1831 -3.9875 -3.8133 -3.6586 -3.5217 -3.4009 -3.2938 -3.1952 -3.1034 -3.0171
 -2.9351 -2.8572 -2.7829 -2.7106 -2.6405 -2.4773 -2.3370 -2.2273 -2.1481 -2.0961
 -2.0639 -2.0439 -2.0298 -2.0179 -2.0062 -1.9939 -1.9813 -1.9682 -1.9555 -1.9443
 -1.9338
 -4.1834 -3.9763 -3.7922 -3.6289 -3.4844 -3.3572 -3.2457 -3.1478 -3.0590 -2.9769
 -2.8998 -2.8265 -2.7562 -2.6887 -2.6235 -2.4690 -2.3332 -2.2246 -2.1446 -2.0899
 -2.0561 -2.0364 -2.0258 -2.0197 -2.0150 -2.0097 -2.0035 -1.9961 -1.9879 -1.9796
 -1.9723
 -4.1994 -3.9814 -3.7869 -3.6139 -3.4608 -3.3259 -3.2079 -3.1052 -3.0149 -2.9341
 -2.8605 -2.7919 -2.7264 -2.6632 -2.6021 -2.4582 -2.3281 -2.2211 -2.1406
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F547M
 -5.6674 -5.5545 -5.3967 -5.1214 -4.8178 -4.5346 -4.2930 -4.0826 -3.8865 -3.7008
 -3.5292 -3.3737 -3.2331 -3.1046 -2.9861 -2.7313 -2.5026 -2.3052 -2.1627
 -5.2816 -5.0450 -4.9079 -4.8184 -4.6230 -4.3661 -4.1221 -3.9115 -3.7216 -3.5434
 -3.3795 -3.2317 -3.0987 -2.9788 -2.8696 -2.6337 -2.4374 -2.2766 -2.1523 -2.0588
 -5.0612 -4.8017 -4.5866 -4.4225 -4.3271 -4.2111 -4.0097 -3.7967 -3.6090 -3.4389
 -3.2821 -3.1405 -3.0131 -2.8985 -2.7950 -2.5754 -2.3988 -2.2577 -2.1486 -2.0650
 -1.9989
 -4.9035 -4.6519 -4.4290 -4.2294 -4.0621 -3.9376 -3.8447 -3.7134 -3.5374 -3.3708
 -3.2194 -3.0832 -2.9604 -2.8498 -2.7497 -2.5394 -2.3745 -2.2463 -2.1485 -2.0733
 -2.0128 -1.9623
 -4.7832 -4.5417 -4.3243 -4.1298 -3.9551 -3.7959 -3.6578 -3.5449 -3.4474 -3.3230
 -3.1819 -3.0477 -2.9281 -2.8209 -2.7235 -2.5184 -2.3598 -2.2394 -2.1498 -2.0819
 -2.0270 -1.9804 -1.9400 -1.9059
 -4.7046 -4.4580 -4.2452 -4.0541 -3.8824 -3.7256 -3.5793 -3.4440 -3.3259 -3.2289
 -3.1337 -3.0244 -2.9104 -2.8037 -2.7081 -2.5066 -2.3509 -2.2344 -2.1502 -2.0887
 -2.0398 -1.9980 -1.9612 -1.9284 -1.8978 -1.8711 -1.8505 -1.8377 -1.8338 -1.8386
 -4.6469 -4.3983 -4.1859 -3.9957 -3.8258 -3.6730 -3.5321 -3.3996 -3.2756 -3.1636
 -3.0649 -2.9771 -2.8881 -2.7940 -2.7005 -2.5002 -2.3453 -2.2301 -2.1485 -2.0917
 -2.0490 -2.0130 -1.9810 -1.9519 -1.9251 -1.8991 -1.8764 -1.8597 -1.8515 -1.8531
 -1.8639
 -4.6173 -4.3630 -4.1472 -3.9538 -3.7822 -3.6294 -3.4923 -3.3656 -3.2466 -3.1348
 -3.0319 -2.9383 -2.8535 -2.7731 -2.6920 -2.4974 -2.3420 -2.2263 -2.1448 -2.0902
 -2.0529 -2.0232 -1.9971 -1.9730 -1.9502 -1.9263 -1.9037 -1.8855 -1.8740 -1.8714
 -1.8787
 -4.6206 -4.3540 -4.1281 -3.9285 -3.7513 -3.5948 -3.4567 -3.3325 -3.2183 -3.1114
 -3.0110 -2.9175 -2.8309 -2.7505 -2.6746 -2.4948 -2.3395 -2.2221 -2.1392 -2.0846
 -2.0502 -2.0265 -2.0070 -1.9891 -1.9718 -1.9547 -1.9383 -1.9243 -1.9128 -1.9037
 -1.8967
 -4.6587 -4.3732 -4.1346 -3.9274 -3.7415 -3.5773 -3.4331 -3.3064 -3.1934 -3.0900
 -2.9936 -2.9032 -2.8181 -2.7383 -2.6629 -2.4912 -2.3409 -2.2213 -2.1356 -2.0785
 -2.0439 -2.0234 -2.0097 -1.9986 -1.9878 -1.9767 -1.9653 -1.9536 -1.9423 -1.9326
 -1.9236
 -4.7215 -4.4211 -4.1686 -3.9496 -3.7532 -3.5784 -3.4246 -3.2900 -3.1728 -3.0689
 -2.9746 -2.8873 -2.8052 -2.7276 -2.6541 -2.4863 -2.3408 -2.2218 -2.1333 -2.0731
 -2.0361 -2.0158 -2.0055 -2.0001 -1.9961 -1.9918 -1.9868 -1.9806 -1.9737 -1.9667
 -1.9608
 -4.8056 -4.4975 -4.2299 -3.9943 -3.7858 -3.6002 -3.4351 -3.2895 -3.1625 -3.0523
 -2.9559 -2.8695 -2.7897 -2.7149 -2.6439 -2.4815 -2.3396 -2.2220 -2.1318
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F547M
 -5.8179 -5.5820 -5.2196 -4.8705 -4.5557 -4.2888 -4.0759 -3.8843 -3.7027 -3.5311
 -3.3704 -3.2239 -3.0926 -2.9752 -2.8693 -2.6428 -2.4519 -2.2869 -2.1510
 -5.3118 -5.1971 -5.0604 -4.7660 -4.4597 -4.1863 -3.9594 -3.7673 -3.5890 -3.4217
 -3.2655 -3.1236 -2.9969 -2.8845 -2.7839 -2.5732 -2.4014 -2.2573 -2.1388 -2.0456
 -5.1031 -4.8497 -4.7003 -4.6149 -4.4009 -4.1332 -3.8930 -3.6928 -3.5175 -3.3552
 -3.2035 -3.0652 -2.9416 -2.8318 -2.7341 -2.5314 -2.3702 -2.2389 -2.1328 -2.0493
 -1.9832
 -4.9968 -4.7172 -4.4868 -4.3120 -4.2074 -4.0833 -3.8679 -3.6545 -3.4740 -3.3153
 -3.1681 -3.0330 -2.9116 -2.8035 -2.7072 -2.5082 -2.3525 -2.2287 -2.1309 -2.0548
 -1.9944 -1.9443
 -4.9315 -4.6471 -4.4017 -4.1912 -4.0129 -3.8734 -3.7730 -3.6366 -3.4569 -3.2922
 -3.1484 -3.0163 -2.8967 -2.7899 -2.6944 -2.4968 -2.3434 -2.2235 -2.1311 -2.0607
 -2.0056 -1.9597 -1.9201 -1.8846
 -4.9022 -4.6075 -4.3550 -4.1364 -3.9426 -3.7724 -3.6265 -3.5066 -3.4059 -3.2809
 -3.1405 -3.0091 -2.8905 -2.7847 -2.6898 -2.4925 -2.3392 -2.2209 -2.1317 -2.0656
 -2.0155 -1.9744 -1.9386 -1.9070 -1.8779 -1.8529 -1.8344 -1.8238 -1.8216 -1.8259
 -4.9100 -4.5994 -4.3326 -4.1055 -3.9092 -3.7361 -3.5794 -3.4362 -3.3099 -3.2044
 -3.1088 -3.0037 -2.8912 -2.7846 -2.6895 -2.4923 -2.3378 -2.2194 -2.1316 -2.0682
 -2.0225 -1.9866 -1.9556 -1.9278 -1.9027 -1.8788 -1.8582 -1.8438 -1.8374 -1.8402
 -1.8507
 -4.9489 -4.6245 -4.3392 -4.0959 -3.8899 -3.7124 -3.5556 -3.4123 -3.2799 -3.1588
 -3.0524 -2.9610 -2.8744 -2.7845 -2.6932 -2.4942 -2.3384 -2.2184 -2.1301 -2.0680
 -2.0254 -1.9947 -1.9692 -1.9465 -1.9253 -1.9058 -1.8865 -1.8699 -1.8593 -1.8572
 -1.8652
 -5.0197 -4.6765 -4.3752 -4.1120 -3.8881 -3.6997 -3.5384 -3.3955 -3.2650 -3.1437
 -3.0320 -2.9318 -2.8427 -2.7624 -2.6852 -2.4963 -2.3387 -2.2165 -2.1268 -2.0644
 -2.0234 -1.9968 -1.9773 -1.9605 -1.9448 -1.9296 -1.9153 -1.9034 -1.8942 -1.8873
 -1.8825
 -5.1227 -4.7625 -4.4442 -4.1639 -3.9190 -3.7110 -3.5366 -3.3877 -3.2566 -3.1374
 -3.0270 -2.9252 -2.8324 -2.7484 -2.6720 -2.4990 -2.3425 -2.2174 -2.1248 -2.0603
 -2.0187 -1.9940 -1.9793 -1.9687 -1.9592 -1.9498 -1.9404 -1.9309 -1.9220 -1.9146
 -1.9104
 -5.2488 -4.8677 -4.5374 -4.2440 -3.9828 -3.7532 -3.5578 -3.3940 -3.2549 -3.1333
 -3.0238 -2.9233 -2.8304 -2.7449 -2.6665 -2.4963 -2.3473 -2.2203 -2.1241 -2.0565
 -2.0126 -1.9875 -1.9753 -1.9697 -1.9666 -1.9637 -1.9604 -1.9562 -1.9514 -1.9468
 -1.9431
 -5.3955 -4.9943 -4.6499 -4.3461 -4.0720 -3.8267 -3.6109 -3.4252 -3.2692 -3.1373
 -3.0232 -2.9219 -2.8296 -2.7445 -2.6657 -2.4940 -2.3492 -2.2247 -2.1254
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F547M
 -5.8226 -5.4878 -5.0929 -4.7535 -4.4548 -4.1974 -3.9879 -3.8037 -3.6323 -3.4665
 -3.3109 -3.1677 -3.0388 -2.9239 -2.8213 -2.6050 -2.4270 -2.2738 -2.1429
 -5.3897 -5.2989 -5.0203 -4.6798 -4.3780 -4.1122 -3.8940 -3.7077 -3.5376 -3.3753
 -3.2232 -3.0837 -2.9584 -2.8473 -2.7487 -2.5450 -2.3818 -2.2451 -2.1305 -2.0377
 -5.1194 -4.9082 -4.8290 -4.6407 -4.3457 -4.0752 -3.8418 -3.6491 -3.4798 -3.3217
 -3.1735 -3.0369 -2.9139 -2.8048 -2.7081 -2.5101 -2.3548 -2.2280 -2.1238 -2.0400
 -1.9734
 -5.0285 -4.7416 -4.5288 -4.4097 -4.3009 -4.0679 -3.8261 -3.6188 -3.4461 -3.2909
 -3.1466 -3.0128 -2.8916 -2.7836 -2.6876 -2.4917 -2.3401 -2.2187 -2.1214 -2.0442
 -1.9832 -1.9330
 -4.9888 -4.6836 -4.4286 -4.2218 -4.0663 -3.9636 -3.8221 -3.6187 -3.4313 -3.2740
 -3.1330 -3.0021 -2.8824 -2.7751 -2.6795 -2.4837 -2.3330 -2.2143 -2.1213 -2.0489
 -1.9928 -1.9468 -1.9075 -1.8726
 -4.9881 -4.6635 -4.3926 -4.1631 -3.9687 -3.8042 -3.6737 -3.5693 -3.4338 -3.2713
 -3.1273 -2.9988 -2.8807 -2.7740 -2.6786 -2.4821 -2.3306 -2.2126 -2.1220 -2.0531
 -2.0011 -1.9597 -1.9242 -1.8931 -1.8659 -1.8431 -1.8253 -1.8144 -1.8118 -1.8175
 -5.0295 -4.6791 -4.3864 -4.1426 -3.9355 -3.7558 -3.5977 -3.4588 -3.3437 -3.2422
 -3.1252 -3.0015 -2.8835 -2.7770 -2.6816 -2.4843 -2.3311 -2.2123 -2.1223 -2.0557
 -2.0072 -1.9703 -1.9395 -1.9122 -1.8879 -1.8664 -1.8483 -1.8348 -1.8279 -1.8313
 -1.8427
 -5.1057 -4.7346 -4.4139 -4.1472 -3.9259 -3.7384 -3.5744 -3.4268 -3.2932 -3.1744
 -3.0725 -2.9805 -2.8839 -2.7833 -2.6873 -2.4886 -2.3336 -2.2127 -2.1221 -2.0562
 -2.0099 -1.9771 -1.9515 -1.9292 -1.9090 -1.8905 -1.8726 -1.8576 -1.8485 -1.8475
 -1.8560
 -5.2133 -4.8206 -4.4766 -4.1817 -3.9371 -3.7351 -3.5641 -3.4139 -3.2782 -3.1535
 -3.0403 -2.9404 -2.8527 -2.7705 -2.6880 -2.4923 -2.3359 -2.2125 -2.1201 -2.0538
 -2.0086 -1.9790 -1.9584 -1.9419 -1.9269 -1.9128 -1.8998 -1.8880 -1.8783 -1.8732
 -1.8728
 -5.3494 -4.9387 -4.5776 -4.2588 -3.9853 -3.7585 -3.5716 -3.4136 -3.2754 -3.1505
 -3.0358 -2.9310 -2.8368 -2.7525 -2.6759 -2.4990 -2.3409 -2.2152 -2.1197 -2.0513
 -2.0054 -1.9769 -1.9602 -1.9493 -1.9403 -1.9318 -1.9236 -1.9154 -1.9080 -1.9022
 -1.8995
 -5.5073 -5.0776 -4.7034 -4.3689 -4.0728 -3.8176 -3.6049 -3.4293 -3.2815 -3.1529
 -3.0375 -2.9323 -2.8360 -2.7485 -2.6691 -2.4987 -2.3479 -2.2193 -2.1204 -2.0489
 -2.0008 -1.9717 -1.9568 -1.9502 -1.9471 -1.9448 -1.9425 -1.9395 -1.9361 -1.9329
 -1.9303
 -5.6833 -5.2323 -4.8460 -4.5015 -4.1913 -3.9147 -3.6748 -3.4730 -3.3057 -3.1652
 -3.0441 -2.9369 -2.8399 -2.7513 -2.6701 -2.4969 -2.3522 -2.2256 -2.1230
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F547M
 -5.8018 -5.3647 -4.9737 -4.6543 -4.3803 -4.1322 -3.9241 -3.7396 -3.5735 -3.4142
 -3.2636 -3.1238 -2.9967 -2.8831 -2.7819 -2.5715 -2.4024 -2.2581 -2.1333
 -5.5188 -5.3066 -4.9401 -4.5977 -4.3108 -4.0587 -3.8456 -3.6616 -3.4944 -3.3377
 -3.1899 -3.0529 -2.9286 -2.8180 -2.7199 -2.5197 -2.3625 -2.2319 -2.1212 -2.0291
 -5.1484 -5.0323 -4.9022 -4.5936 -4.2867 -4.0257 -3.8024 -3.6143 -3.4477 -3.2937
 -3.1492 -3.0148 -2.8924 -2.7832 -2.6865 -2.4905 -2.3392 -2.2162 -2.1141 -2.0301
 -1.9627
 -5.0471 -4.7702 -4.6161 -4.5321 -4.2982 -4.0248 -3.7889 -3.5901 -3.4211 -3.2696
 -3.1282 -2.9964 -2.8756 -2.7671 -2.6708 -2.4756 -2.3268 -2.2079 -2.1113 -2.0331
 -1.9709 -1.9203
 -5.0277 -4.7065 -4.4537 -4.2732 -4.1687 -4.0308 -3.8023 -3.5888 -3.4098 -3.2572
 -3.1187 -2.9895 -2.8703 -2.7624 -2.6660 -2.4701 -2.3213 -2.2041 -2.1109 -2.0369
 -1.9790 -1.9324 -1.8932 -1.8592
