 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -5.2797 -5.2078 -5.4156 -5.3420 -5.1343 -4.8599 -4.5605 -4.3555 -4.1708 -3.9822
 -3.8079 -3.6464 -3.4977 -3.3575 -3.2248 -2.9442 -2.6704 -2.4303 -2.2861
 -5.2746 -5.0291 -4.8334 -4.7013 -4.6246 -4.5139 -4.3354 -4.1380 -3.9536 -3.7793
 -3.6150 -3.4625 -3.3220 -3.1923 -3.0717 -2.8040 -2.5807 -2.4056 -2.2763 -2.1793
 -5.0491 -4.8050 -4.5903 -4.4093 -4.2628 -4.1629 -4.0819 -3.9577 -3.7990 -3.6330
 -3.4787 -3.3356 -3.2038 -3.0830 -2.9721 -2.7323 -2.5383 -2.3865 -2.2728 -2.1859
 -2.1167
 -4.8722 -4.6453 -4.4348 -4.2474 -4.0835 -3.9409 -3.8226 -3.7333 -3.6408 -3.5183
 -3.3794 -3.2444 -3.1204 -3.0067 -2.9027 -2.6813 -2.5076 -2.3747 -2.2735 -2.1953
 -2.1318 -2.0784
 -4.7236 -4.5175 -4.3197 -4.1369 -3.9726 -3.8254 -3.6933 -3.5755 -3.4785 -3.3888
 -3.2905 -3.1773 -3.0619 -2.9538 -2.8553 -2.6465 -2.4857 -2.3656 -2.2755 -2.2057
 -2.1479 -2.0985 -2.0552 -2.0174
 -4.5977 -4.4073 -4.2261 -4.0521 -3.8919 -3.7466 -3.6149 -3.4950 -3.3863 -3.2881
 -3.1985 -3.1103 -3.0156 -2.9177 -2.8233 -2.6231 -2.4701 -2.3578 -2.2759 -2.2143
 -2.1629 -2.1183 -2.0788 -2.0430 -2.0091 -1.9788 -1.9542 -1.9370 -1.9284 -1.9291
 -4.4943 -4.3134 -4.1440 -3.9819 -3.8277 -3.6859 -3.5564 -3.4384 -3.3312 -3.2323
 -3.1401 -3.0532 -2.9697 -2.8859 -2.8013 -2.6080 -2.4589 -2.3495 -2.2732 -2.2184
 -2.1743 -2.1356 -2.1009 -2.0689 -2.0393 -2.0102 -1.9838 -1.9633 -1.9508 -1.9480
 -1.9549
 -4.4129 -4.2364 -4.0728 -3.9193 -3.7734 -3.6357 -3.5087 -3.3929 -3.2876 -3.1911
 -3.1014 -3.0165 -2.9350 -2.8566 -2.7798 -2.5997 -2.4520 -2.3432 -2.2679 -2.2171
 -2.1795 -2.1478 -2.1191 -2.0922 -2.0669 -2.0425 -2.0177 -1.9954 -1.9790 -1.9713
 -1.9740
 -4.3530 -4.1771 -4.0146 -3.8608 -3.7226 -3.5908 -3.4668 -3.3523 -3.2485 -3.1537
 -3.0663 -2.9848 -2.9071 -2.8320 -2.7590 -2.5897 -2.4471 -2.3382 -2.2612 -2.2111
 -2.1776 -2.1524 -2.1307 -2.1104 -2.0906 -2.0709 -2.0516 -2.0332 -2.0180 -2.0062
 -1.9975
 -4.3143 -4.1358 -3.9715 -3.8199 -3.6801 -3.5511 -3.4314 -3.3189 -3.2153 -3.1212
 -3.0354 -2.9561 -2.8818 -2.8102 -2.7411 -2.5810 -2.4434 -2.3354 -2.2569 -2.2047
 -2.1717 -2.1503 -2.1347 -2.1215 -2.1085 -2.0950 -2.0811 -2.0669 -2.0530 -2.0405
 -2.0290
 -4.2918 -4.1087 -3.9409 -3.7871 -3.6459 -3.5164 -3.3976 -3.2881 -3.1857 -3.0914
 -3.0058 -2.9277 -2.8556 -2.7878 -2.7231 -2.5713 -2.4386 -2.3322 -2.2534 -2.1989
 -2.1644 -2.1437 -2.1316 -2.1242 -2.1181 -2.1117 -2.1045 -2.0961 -2.0869 -2.0777
 -2.0695
 -4.2672 -4.0776 -3.9070 -3.7527 -3.6125 -3.4841 -3.3660 -3.2567 -3.1557 -3.0628
 -2.9775 -2.8996 -2.8285 -2.7629 -2.7012 -2.5591 -2.4323 -2.3281 -2.2491
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F555W
 -5.6601 -5.5550 -5.4064 -5.1438 -4.8503 -4.5724 -4.3362 -4.1359 -3.9529 -3.7807
 -3.6195 -3.4709 -3.3351 -3.2102 -3.0947 -2.8453 -2.6204 -2.4234 -2.2799
 -5.3070 -5.0770 -4.9458 -4.8622 -4.6762 -4.4276 -4.1887 -3.9847 -3.8051 -3.6378
 -3.4818 -3.3388 -3.2090 -3.0913 -2.9839 -2.7508 -2.5554 -2.3936 -2.2670 -2.1702
 -5.1150 -4.8560 -4.6434 -4.4836 -4.3927 -4.2832 -4.0900 -3.8833 -3.7024 -3.5405
