 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F350LP
 -1.3786 -1.3837 -1.3946 -1.4080 -1.4219 -1.4348 -1.4466 -1.4570 -1.4664 -1.4753
 -1.4847
 -1.7499 -1.7471 -1.7452 -1.7382 -1.7315 -1.7246 -1.7165 -1.7063 -1.6926 -1.6753
 -1.6548 -1.6322 -1.6089 -1.5862 -1.5669 -1.5168 -1.4637 -1.4204 -1.3919
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F350LP
 -2.8631 -2.8101 -2.7719 -2.7492 -2.7148 -2.6687 -2.6028 -2.5211 -2.4267 -2.3301
 -2.2320 -2.1348 -2.0420 -1.9550 -1.8615 -1.6902
 -2.7164 -2.6616 -2.6150 -2.5723 -2.5311 -2.4866 -2.4342 -2.3713 -2.3010 -2.2283
 -2.1523 -2.0719 -1.9887 -1.9078 -1.8281 -1.6684 -1.5450 -1.4540 -1.3892
 -2.6161 -2.5448 -2.4853 -2.4336 -2.3864 -2.3417 -2.2970 -2.2473 -2.1944 -2.1398
 -2.0818 -2.0174 -1.9457 -1.8717 -1.8012 -1.6516 -1.5378 -1.4545 -1.3955 -1.3535
 -1.3228
 -2.5622 -2.4597 -2.3828 -2.3331 -2.2808 -2.2340 -2.1912 -2.1491 -2.1069 -2.0646
 -2.0205 -1.9713 -1.9130 -1.8467 -1.7808 -1.6398 -1.5335 -1.4563 -1.4022 -1.3639
 -1.3355 -1.3151 -1.3000
 -2.5440 -2.4192 -2.3224 -2.2498 -2.1949 -2.1513 -2.1137 -2.0775 -2.0393 -2.0017
 -1.9648 -1.9268 -1.8827 -1.8274 -1.7669 -1.6330 -1.5321 -1.4594 -1.4093 -1.3746
 -1.3494 -1.3303 -1.3157 -1.3044 -1.2968
 -2.5446 -2.4226 -2.3098 -2.2175 -2.1449 -2.0879 -2.0433 -2.0081 -1.9801 -1.9544
 -1.9213 -1.8862 -1.8500 -1.8078 -1.7553 -1.6287 -1.5318 -1.4625 -1.4157 -1.3846
 -1.3625 -1.3458 -1.3330 -1.3231 -1.3157 -1.3111
 -2.5363 -2.4199 -2.3086 -2.2068 -2.1179 -2.0439 -1.9850 -1.9405 -1.9087 -1.8884
 -1.8711 -1.8469 -1.8174 -1.7833 -1.7415 -1.6246 -1.5311 -1.4642 -1.4202 -1.3926
 -1.3743 -1.3608 -1.3505 -1.3424 -1.3362 -1.3318 -1.3299 -1.3321 -1.3400 -1.3544
 -2.5070 -2.4037 -2.3012 -2.2046 -2.1168 -2.0396 -1.9739 -1.9200 -1.8773 -1.8433
 -1.8162 -1.7944 -1.7726 -1.7484 -1.7183 -1.6186 -1.5288 -1.4638 -1.4215 -1.3970
 -1.3828 -1.3735 -1.3666 -1.3613 -1.3572 -1.3541 -1.3528 -1.3533 -1.3584 -1.3706
 -1.3900
 -2.4531 -2.3662 -2.2774 -2.1913 -2.1106 -2.0370 -1.9710 -1.9131 -1.8639 -1.8228
 -1.7879 -1.7574 -1.7303 -1.7063 -1.6831 -1.6055 -1.5241 -1.4609 -1.4195 -1.3968
 -1.3865 -1.3819 -1.3794 -1.3780 -1.3771 -1.3765 -1.3767 -1.3781 -1.3817 -1.3895
 -1.4063
 -2.3744 -2.3039 -2.2312 -2.1587 -2.0893 -2.0241 -1.9633 -1.9071 -1.8560 -1.8106
 -1.7710 -1.7361 -1.7043 -1.6752 -1.6496 -1.5827 -1.5137 -1.4548 -1.4143 -1.3923
 -1.3845 -1.3843 -1.3871 -1.3905 -1.3939 -1.3970 -1.4002 -1.4035 -1.4077 -1.4141
 -1.4253
 -2.2791 -2.2254 -2.1681 -2.1094 -2.0522 -1.9976 -1.9452 -1.8949 -1.8466 -1.8013
 -1.7595 -1.7218 -1.6877 -1.6563 -1.6275 -1.5616 -1.4998 -1.4468 -1.4078 -1.3854
 -1.3780 -1.3806 -1.3879 -1.3968 -1.4054 -1.4133 -1.4206 -1.4273 -1.4339 -1.4411
 -1.4490
 -2.1761 -2.1346 -2.0911 -2.0453 -1.9997 -1.9557 -1.9128 -1.8706 -1.8286 -1.7870
 -1.7467 -1.7086 -1.6734 -1.6411 -1.6113 -1.5447 -1.4855 -1.4367 -1.4002 -1.3777
 -1.3695 -1.3726 -1.3826 -1.3960 -1.4100 -1.4234 -1.4359 -1.4471 -1.4575 -1.4675
 -1.4778
 -2.0671 -2.0377 -2.0055 -1.9711 -1.9358 -1.9010 -1.8672 -1.8334 -1.7990 -1.7637
 -1.7279 -1.6923 -1.6580 -1.6258 -1.6010 -1.5320 -1.4708 -1.4245 -1.3915
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.1646 -3.1165 -3.0722 -3.0253 -2.9841 -2.9175 -2.8094 -2.6594 -2.5015 -2.3562
 -2.2267 -2.1141 -2.0154 -1.9285 -1.8499 -1.6851
 -2.9986 -2.9411 -2.8911 -2.8426 -2.7946 -2.7327 -2.6412 -2.5171 -2.3896 -2.2704
 -2.1613 -2.0620 -1.9714 -1.8896 -1.8157 -1.6612 -1.5409 -1.4495 -1.3839
 -2.8694 -2.8016 -2.7441 -2.6913 -2.6380 -2.5788 -2.5013 -2.3996 -2.2960 -2.1977
 -2.1059 -2.0195 -1.9376 -1.8611 -1.7912 -1.6449 -1.5331 -1.4495 -1.3890 -1.3459
 -1.3146
 -2.7770 -2.6980 -2.6312 -2.5714 -2.5142 -2.4558 -2.3897 -2.3069 -2.2207 -2.1381
 -2.0605 -1.9866 -1.9140 -1.8430 -1.7764 -1.6362 -1.5301 -1.4515 -1.3949 -1.3550
 -1.3264 -1.3051 -1.2896
 -2.7141 -2.6136 -2.5363 -2.4748 -2.4157 -2.3567 -2.2960 -2.2279 -2.1554 -2.0849
 -2.0185 -1.9557 -1.8936 -1.8301 -1.7674 -1.6322 -1.5299 -1.4547 -1.4012 -1.3641
 -1.3381 -1.3189 -1.3046 -1.2939 -1.2871
 -2.6833 -2.5621 -2.4615 -2.3788 -2.3116 -2.2577 -2.2116 -2.1586 -2.0988 -2.0376
 -1.9789 -1.9239 -1.8713 -1.8173 -1.7603 -1.6304 -1.5310 -1.4583 -1.4072 -1.3726
 -1.3493 -1.3327 -1.3202 -1.3109 -1.3043 -1.3009
 -2.6818 -2.5530 -2.4346 -2.3291 -2.2391 -2.1643 -2.1055 -2.0616 -2.0248 -1.9867
 -1.9423 -1.8943 -1.8468 -1.8005 -1.7517 -1.6289 -1.5318 -1.4611 -1.4120 -1.3797
 -1.3593 -1.3457 -1.3358 -1.3285 -1.3232 -1.3200 -1.3193 -1.3226 -1.3312 -1.3450
 -2.6816 -2.5536 -2.4312 -2.3179 -2.2164 -2.1288 -2.0555 -1.9948 -1.9451 -1.9067
 -1.8779 -1.8506 -1.8177 -1.7797 -1.7384 -1.6263 -1.5317 -1.4623 -1.4147 -1.3843
 -1.3667 -1.3567 -1.3502 -1.3458 -1.3426 -1.3407 -1.3407 -1.3429 -1.3488 -1.3611
 -1.3798
 -2.6707 -2.5505 -2.4316 -2.3176 -2.2126 -2.1191 -2.0380 -1.9691 -1.9115 -1.8634
 -1.8236 -1.7918 -1.7664 -1.7416 -1.7131 -1.6211 -1.5299 -1.4617 -1.4149 -1.3858
 -1.3683 -1.3640 -1.3616 -1.3609 -1.3609 -1.3615 -1.3632 -1.3653 -1.3700 -1.3798
 -1.3963
 -2.6348 -2.5308 -2.4208 -2.3132 -2.2107 -2.1170 -2.0338 -1.9608 -1.8979 -1.8443
 -1.7987 -1.7596 -1.7259 -1.6976 -1.6730 -1.6045 -1.5248 -1.4583 -1.4121 -1.3836
 -1.3698 -1.3664 -1.3684 -1.3723 -1.3765 -1.3808 -1.3852 -1.3900 -1.3957 -1.4036
 -1.4155
 -2.5749 -2.4878 -2.3934 -2.2969 -2.2024 -2.1136 -2.0327 -1.9600 -1.8955 -1.8385
 -1.7886 -1.7451 -1.7068 -1.6728 -1.6429 -1.5793 -1.5141 -1.4534 -1.4078 -1.3792
 -1.3655 -1.3637 -1.3693 -1.3779 -1.3872 -1.3960 -1.4045 -1.4125 -1.4206 -1.4294
 -1.4387
 -2.4964 -2.4246 -2.3461 -2.2627 -2.1795 -2.0993 -2.0245 -1.9559 -1.8933 -1.8365
 -1.7850 -1.7385 -1.6970 -1.6597 -1.6263 -1.5570 -1.4978 -1.4444 -1.4018 -1.3731
 -1.3588 -1.3571 -1.3647 -1.3772 -1.3914 -1.4054 -1.4189 -1.4314 -1.4431 -1.4545
 -1.4663
 -2.4041 -2.3457 -2.2813 -2.2122 -2.1412 -2.0713 -2.0047 -1.9426 -1.8848 -1.8310
 -1.7809 -1.7343 -1.6913 -1.6520 -1.6232 -1.5376 -1.4759 -1.4313 -1.3941
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.6131 -3.5630 -3.5082 -3.4423 -3.3834 -3.2813 -3.1053 -2.8693 -2.6469 -2.4071
 -2.2365 -2.1026 -1.9960 -1.9067 -1.8287 -1.6708
 -3.3926 -3.3383 -3.2859 -3.2289 -3.1687 -3.0812 -2.9401 -2.7402 -2.5322 -2.3453
 -2.1893 -2.0628 -1.9603 -1.8748 -1.8007 -1.6503 -1.5339 -1.4440 -1.3759
 -3.2145 -3.1522 -3.0973 -3.0436 -2.9845 -2.9101 -2.7983 -2.6326 -2.4582 -2.2954
 -2.1534 -2.0343 -1.9356 -1.8529 -1.7815 -1.6368 -1.5268 -1.4432 -1.3811 -1.3360
 -1.3036
 -3.0788 -3.0047 -2.9424 -2.8864 -2.8309 -2.7681 -2.6799 -2.5465 -2.3995 -2.2574
 -2.1288 -2.0171 -1.9219 -1.8410 -1.7711 -1.6303 -1.5242 -1.4447 -1.3863 -1.3438
 -1.3136 -1.2916 -1.2761
 -2.9791 -2.8931 -2.8208 -2.7578 -2.6997 -2.6410 -2.5716 -2.4674 -2.3450 -2.2218
 -2.1067 -2.0036 -1.9131 -1.8345 -1.7660 -1.6278 -1.5244 -1.4476 -1.3917 -1.3515
 -1.3233 -1.3033 -1.2890 -1.2788 -1.2729
 -2.8828 -2.7904 -2.7163 -2.6515 -2.5906 -2.5311 -2.4685 -2.3894 -2.2896 -2.1842
 -2.0825 -1.9888 -1.9046 -1.8297 -1.7631 -1.6274 -1.5258 -1.4508 -1.3969 -1.3586
 -1.3324 -1.3146 -1.3022 -1.2935 -1.2878 -1.2857
 -2.8359 -2.7148 -2.6139 -2.5332 -2.4699 -2.4178 -2.3664 -2.3061 -2.2294 -2.1424
 -2.0542 -1.9704 -1.8933 -1.8236 -1.7602 -1.6276 -1.5274 -1.4537 -1.4012 -1.3648
 -1.3405 -1.3250 -1.3151 -1.3085 -1.3044 -1.3026 -1.3039 -1.3086 -1.3184 -1.3324
 -2.8233 -2.6904 -2.5710 -2.4668 -2.3789 -2.3053 -2.2424 -2.1872 -2.1332 -2.0759
 -2.0126 -1.9452 -1.8776 -1.8140 -1.7551 -1.6273 -1.5285 -1.4558 -1.4042 -1.3692
 -1.3468 -1.3338 -1.3267 -1.3230 -1.3211 -1.3209 -1.3226 -1.3268 -1.3345 -1.3477
 -1.3657
 -2.8228 -2.6866 -2.5595 -2.4431 -2.3390 -2.2486 -2.1704 -2.1015 -2.0383 -1.9801
 -1.9294 -1.8852 -1.8417 -1.7948 -1.7450 -1.6259 -1.5287 -1.4565 -1.4056 -1.3714
 -1.3505 -1.3398 -1.3360 -1.3357 -1.3370 -1.3392 -1.3428 -1.3477 -1.3552 -1.3653
 -1.3816
 -2.8220 -2.6877 -2.5601 -2.4390 -2.3265 -2.2252 -2.1358 -2.0576 -1.9883 -1.9259
 -1.8695 -1.8204 -1.7798 -1.7459 -1.7129 -1.6198 -1.5265 -1.4551 -1.4045 -1.3709
 -1.3512 -1.3424 -1.3416 -1.3451 -1.3505 -1.3563 -1.3627 -1.3695 -1.3774 -1.3873
 -1.4009
 -2.8091 -2.6853 -2.5625 -2.4431 -2.3287 -2.2221 -2.1259 -2.0408 -1.9659 -1.9000
 -1.8415 -1.7895 -1.7437 -1.7044 -1.6714 -1.6004 -1.5229 -1.4530 -1.4024 -1.3687
 -1.3493 -1.3415 -1.3429 -1.3501 -1.3597 -1.3698 -1.3800 -1.3899 -1.4001 -1.4111
 -1.4238
 -2.7746 -2.6648 -2.5535 -2.4413 -2.3305 -2.2246 -2.1264 -2.0378 -1.9592 -1.8900
 -1.8288 -1.7747 -1.7267 -1.6840 -1.6465 -1.5730 -1.5099 -1.4486 -1.3988 -1.3649
 -1.3451 -1.3376 -1.3401 -1.3499 -1.3634 -1.3782 -1.3929 -1.4070 -1.4207 -1.4343
 -1.4483
 -2.7189 -2.6233 -2.5252 -2.4250 -2.3226 -2.2221 -2.1268 -2.0387 -1.9593 -1.8886
 -1.8256 -1.7695 -1.7194 -1.6746 -1.6382 -1.5376 -1.4875 -1.4419 -1.3937
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =F350LP
 -3.7923 -3.7424 -3.6842 -3.6117 -3.5390 -3.4141 -3.2048 -2.9289 -2.6769 -2.4184
 -2.2375 -2.0975 -1.9876 -1.8973 -1.8198 -1.6620
 -3.5568 -3.5026 -3.4478 -3.3855 -3.3151 -3.2106 -3.0444 -2.8124 -2.5749 -2.3663
 -2.1966 -2.0622 -1.9555 -1.8682 -1.7937 -1.6438 -1.5290 -1.4400 -1.3717
 -3.3633 -3.3008 -3.2442 -3.1867 -3.1208 -3.0348 -2.9049 -2.7139 -2.5121 -2.3263
 -2.1680 -2.0388 -1.9345 -1.8490 -1.7764 -1.6317 -1.5220 -1.4387 -1.3763 -1.3306
 -1.2970
 -3.2118 -3.1370 -3.0734 -3.0153 -2.9562 -2.8866 -2.7863 -2.6334 -2.4631 -2.2984
 -2.1517 -2.0273 -1.9246 -1.8397 -1.7679 -1.6257 -1.5195 -1.4397 -1.3808 -1.3378
 -1.3068 -1.2845 -1.2691
 -3.0995 -3.0111 -2.9368 -2.8725 -2.8128 -2.7512 -2.6751 -2.5569 -2.4153 -2.2718
 -2.1382 -2.0205 -1.9202 -1.8358 -1.7643 -1.6238 -1.5196 -1.4420 -1.3856 -1.3446
 -1.3156 -1.2951 -1.2802 -1.2702 -1.2650
 -2.9945 -2.9052 -2.8269 -2.7571 -2.6928 -2.6313 -2.5662 -2.4783 -2.3636 -2.2409
 -2.1218 -2.0130 -1.9171 -1.8344 -1.7634 -1.6240 -1.5210 -1.4449 -1.3902 -1.3510
 -1.3237 -1.3051 -1.2924 -1.2839 -1.2789 -1.2773
 -2.9127 -2.7962 -2.7035 -2.6315 -2.5737 -2.5199 -2.4620 -2.3942 -2.3052 -2.2032
 -2.0996 -2.0013 -1.9119 -1.8325 -1.7630 -1.6249 -1.5228 -1.4477 -1.3940 -1.3565
 -1.3309 -1.3143 -1.3039 -1.2973 -1.2937 -1.2925 -1.2945 -1.3005 -1.3109 -1.3253
 -2.8872 -2.7523 -2.6341 -2.5350 -2.4536 -2.3865 -2.3298 -2.2772 -2.2179 -2.1463
 -2.0657 -1.9822 -1.9020 -1.8281 -1.7614 -1.6255 -1.5244 -1.4499 -1.3968 -1.3604
 -1.3364 -1.3220 -1.3142 -1.3103 -1.3089 -1.3094 -1.3122 -1.3172 -1.3260 -1.3400
 -1.3583
 -2.8830 -2.7413 -2.6114 -2.4948 -2.3935 -2.3070 -2.2326 -2.1658 -2.1025 -2.0416
 -1.9857 -1.9318 -1.8754 -1.8158 -1.7562 -1.6254 -1.5252 -1.4511 -1.3982 -1.3625
 -1.3399 -1.3273 -1.3222 -1.3217 -1.3234 -1.3264 -1.3308 -1.3368 -1.3448 -1.3567
 -1.3741
 -2.8846 -2.7422 -2.6085 -2.4840 -2.3705 -2.2698 -2.1819 -2.1045 -2.0345 -1.9691
