 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F300M
  0.8847  0.8163  0.8155  0.8157  0.7747  0.7227  0.6692  0.6104  0.5331  0.4523
  0.3707  0.2896  0.2100  0.1309  0.0529 -0.1392 -0.3224 -0.4928 -0.6553
  0.8007  0.7803  0.7536  0.7211  0.6912  0.6668  0.6252  0.5668  0.4975  0.4215
  0.3429  0.2637  0.1849  0.1071  0.0303 -0.1572 -0.3376 -0.5100 -0.6746 -0.8319
  0.7521  0.7308  0.7013  0.6658  0.6266  0.5862  0.5536  0.5169  0.4621  0.3939
  0.3196  0.2426  0.1651  0.0882  0.0122 -0.1730 -0.3517 -0.5235 -0.6877 -0.8442
 -0.9941
  0.6965  0.6774  0.6493  0.6135  0.5722  0.5274  0.4816  0.4390  0.4001  0.3522
  0.2912  0.2213  0.1473  0.0722 -0.0026 -0.1856 -0.3624 -0.5335 -0.6976 -0.8539
 -1.0030 -1.1460
  0.6287  0.6176  0.5938  0.5615  0.5222  0.4777  0.4301  0.3811  0.3325  0.2856
  0.2393  0.1859  0.1239  0.0552 -0.0167 -0.1962 -0.3707 -0.5406 -0.7045 -0.8611
 -1.0101 -1.1524 -1.2890 -1.4208
  0.5492  0.5461  0.5314  0.5049  0.4704  0.4296  0.3842  0.3358  0.2850  0.2329
  0.1821  0.1330  0.0816  0.0251 -0.0368 -0.2067 -0.3779 -0.5454 -0.7084 -0.8658
 -1.0154 -1.1577 -1.2938 -1.4247 -1.5512 -1.6738 -1.7927 -1.9083 -2.0208 -2.1304
  0.4603  0.4636  0.4596  0.4402  0.4125  0.3774  0.3367  0.2919  0.2435  0.1926
  0.1403  0.0882  0.0368 -0.0153 -0.0700 -0.2215 -0.3857 -0.5491 -0.7101 -0.8676
 -1.0185 -1.1616 -1.2979 -1.4283 -1.5538 -1.6750 -1.7923 -1.9064 -2.0176 -2.1262
 -2.2321
  0.3643  0.3727  0.3753  0.3651  0.3453  0.3175  0.2832  0.2438  0.2001  0.1529
  0.1031  0.0519  0.0004 -0.0515 -0.1041 -0.2439 -0.3966 -0.5543 -0.7114 -0.8670
 -1.0185 -1.1633 -1.3005 -1.4313 -1.5567 -1.6773 -1.7937 -1.9064 -2.0160 -2.1230
 -2.2277
  0.2635  0.2761  0.2818  0.2776  0.2665  0.2467  0.2198  0.1872  0.1494  0.1076
  0.0623  0.0145 -0.0348 -0.0849 -0.1360 -0.2692 -0.4130 -0.5634 -0.7160 -0.8681
 -1.0186 -1.1645 -1.3036 -1.4357 -1.5618 -1.6826 -1.7989 -1.9111 -2.0199 -2.1255
 -2.2282
  0.1602  0.1762  0.1838  0.1839  0.1773  0.1646  0.1460  0.1209  0.0904  0.0551
  0.0160 -0.0266 -0.0718 -0.1186 -0.1667 -0.2933 -0.4288 -0.5727 -0.7200 -0.8677
 -1.0150 -1.1601 -1.3003 -1.4341 -1.5614 -1.6830 -1.7997 -1.9119 -2.0202 -2.1249
 -2.2283
  0.0584  0.0732  0.0812  0.0834  0.0801  0.0719  0.0594  0.0424  0.0197 -0.0080
 -0.0402 -0.0762 -0.1155 -0.1576 -0.2018 -0.3197 -0.4471 -0.5832 -0.7250 -0.8690
 -1.0126 -1.1551 -1.2948 -1.4298 -1.5587 -1.6815 -1.7991 -1.9119 -2.0205 -2.1254
 -2.2267
 -0.0329 -0.0409 -0.0421 -0.0397 -0.0369 -0.0363 -0.0399 -0.0492 -0.0639 -0.0837
 -0.1081 -0.1367 -0.1690 -0.2046 -0.2431 -0.3500 -0.4687 -0.5966 -0.7322
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F300M
  0.8414  0.8208  0.8172  0.8031  0.7712  0.7272  0.6710  0.6039  0.5303  0.4520
  0.3723  0.2924  0.2130  0.1345  0.0571 -0.1323 -0.3147 -0.4886 -0.6541
  0.8311  0.8175  0.7940  0.7735  0.7497  0.7029  0.6439  0.5777  0.5053  0.4278
  0.3483  0.2683  0.1887  0.1103  0.0332 -0.1539 -0.3335 -0.5060 -0.6708 -0.8283
  0.8036  0.7851  0.7595  0.7285  0.6937  0.6649  0.6179  0.5547  0.4849  0.4096
  0.3313  0.2516  0.1721  0.0936  0.0164 -0.1701 -0.3484 -0.5195 -0.6835 -0.8402
 -0.9902
  0.7669  0.7474  0.7184  0.6814  0.6401  0.5983  0.5591  0.5197  0.4621  0.3926
  0.3173  0.2392  0.1604  0.0820  0.0048 -0.1816 -0.3592 -0.5295 -0.6930 -0.8493
 -0.9986 -1.1418
  0.7209  0.7039  0.6763  0.6400  0.5971  0.5496  0.4995  0.4519  0.4091  0.3610
  0.2985  0.2266  0.1505  0.0733 -0.0034 -0.1895 -0.3666 -0.5363 -0.6996 -0.8561
 -1.0052 -1.1477 -1.2846 -1.4170
  0.6646  0.6520  0.6290  0.5963  0.5556  0.5090  0.4581  0.4049  0.3515  0.3004
  0.2513  0.1973  0.1341  0.0634 -0.0108 -0.1952 -0.3716 -0.5405 -0.7035 -0.8604
 -1.0100 -1.1526 -1.2889 -1.4201 -1.5469 -1.6697 -1.7890 -1.9051 -2.0181 -2.1277
  0.5960  0.5901  0.5732  0.5465  0.5110  0.4683  0.4202  0.3682  0.3134  0.2571
  0.2011  0.1470  0.0937  0.0366 -0.0260 -0.2005 -0.3752 -0.5430 -0.7051 -0.8621
 -1.0127 -1.1560 -1.2925 -1.4233 -1.5492 -1.6708 -1.7887 -1.9032 -2.0146 -2.1233
 -2.2294
  0.5196  0.5174  0.5073  0.4877  0.4590  0.4225  0.3793  0.3313  0.2794  0.2247
  0.1679  0.1100  0.0532 -0.0023 -0.0584 -0.2112 -0.3791 -0.5449 -0.7054 -0.8615
 -1.0127 -1.1574 -1.2948 -1.4259 -1.5516 -1.6725 -1.7894 -1.9026 -2.0127 -2.1200
 -2.2249
  0.4353  0.4358  0.4310  0.4186  0.3972  0.3676  0.3309  0.2885  0.2412  0.1904
  0.1367  0.0805  0.0231 -0.0341 -0.0907 -0.2343 -0.3887 -0.5497 -0.7078 -0.8621
 -1.0128 -1.1585 -1.2976 -1.4300 -1.5563 -1.6774 -1.7941 -1.9070 -2.0163 -2.1223
 -2.2252
  0.3436  0.3478  0.3463  0.3392  0.3254  0.3034  0.2741  0.2384  0.1972  0.1517
  0.1027  0.0506 -0.0037 -0.0593 -0.1155 -0.2565 -0.4022 -0.5546 -0.7087 -0.8602
 -1.0088 -1.1541 -1.2943 -1.4282 -1.5557 -1.6775 -1.7946 -1.9072 -2.0159 -2.1211
 -2.2251
