 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4512 -3.5037 -3.5529 -3.5985 -3.6389 -3.6655 -3.6186 -3.6003 -3.5826 -3.5775
 -3.5923 -3.6376 -3.6834 -3.7481 -3.8188 -3.9992 -4.1726 -4.3530 -4.5226
 -3.3474 -3.4075 -3.4675 -3.5273 -3.5802 -3.6184 -3.6417 -3.6515 -3.6500 -3.6403
 -3.6371 -3.6573 -3.7061 -3.7708 -3.8407 -4.0178 -4.1935 -4.3651 -4.5298 -4.6875
 -3.3427 -3.3932 -3.4456 -3.4987 -3.5503 -3.5979 -3.6377 -3.6653 -3.6834 -3.6945
 -3.6956 -3.7005 -3.7337 -3.7922 -3.8596 -4.0345 -4.2081 -4.3790 -4.5432 -4.7001
 -4.8503
 -3.3566 -3.3988 -3.4438 -3.4909 -3.5388 -3.5850 -3.6264 -3.6620 -3.6912 -3.7153
 -3.7381 -3.7498 -3.7697 -3.8161 -3.8782 -4.0486 -4.2198 -4.3893 -4.5535 -4.7100
 -4.8594 -5.0028
 -3.3919 -3.4242 -3.4603 -3.5000 -3.5427 -3.5868 -3.6295 -3.6678 -3.7014 -3.7319
 -3.7613 -3.7891 -3.8110 -3.8484 -3.9009 -4.0620 -4.2297 -4.3968 -4.5607 -4.7174
 -4.8666 -5.0093 -5.1462 -5.2783
 -3.4494 -3.4711 -3.4964 -3.5266 -3.5619 -3.6011 -3.6420 -3.6821 -3.7193 -3.7534
 -3.7864 -3.8205 -3.8488 -3.8848 -3.9318 -4.0777 -4.2394 -4.4026 -4.5651 -4.7223
 -4.8719 -5.0144 -5.1508 -5.2820 -5.4088 -5.5317 -5.6509 -5.7667 -5.8794 -5.9892
 -3.5244 -3.5392 -3.5537 -3.5728 -3.5982 -3.6297 -3.6657 -3.7038 -3.7421 -3.7789
 -3.8143 -3.8500 -3.8841 -3.9197 -3.9640 -4.0984 -4.2509 -4.4085 -4.5676 -4.7246
 -4.8751 -5.0182 -5.1546 -5.2853 -5.4111 -5.5326 -5.6503 -5.7646 -5.8761 -5.9849
 -6.0909
 -3.6156 -3.6240 -3.6314 -3.6403 -3.6543 -3.6757 -3.7035 -3.7363 -3.7722 -3.8087
 -3.8452 -3.8816 -3.9177 -3.9537 -3.9956 -4.1211 -4.2649 -4.4160 -4.5699 -4.7245
 -4.8756 -5.0200 -5.1572 -5.2880 -5.4135 -5.5342 -5.6508 -5.7639 -5.8739 -5.9812
 -6.0860
 -3.7156 -3.7212 -3.7252 -3.7278 -3.7319 -3.7422 -3.7597 -3.7840 -3.8137 -3.8468
 -3.8816 -3.9173 -3.9532 -3.9894 -4.0287 -4.1457 -4.2814 -4.4269 -4.5756 -4.7263
