 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -1.5244 -1.4703 -1.4234 -1.3819
 -4.3180 -3.9624 -3.6752 -3.4421 -3.2505 -3.0920 -2.9606 -2.8510 -2.7575 -2.6762
 -2.6033 -2.5275 -2.4439 -2.3526 -2.2585 -2.0475 -1.8845 -1.7609 -1.6673 -1.5952
 -1.5370 -1.4877 -1.4447 -1.4063 -1.3714 -1.3399 -1.3124 -1.2898 -1.2755 -1.2717
 -4.2158 -3.8935 -3.6303 -3.4123 -3.2283 -3.0710 -2.9357 -2.8192 -2.7180 -2.6279
 -2.5452 -2.4677 -2.3938 -2.3169 -2.2340 -2.0342 -1.8752 -1.7550 -1.6656 -1.5989
 -1.5466 -1.5029 -1.4647 -1.4302 -1.3986 -1.3693 -1.3429 -1.3200 -1.3022 -1.2943
 -1.2972
 -4.1168 -3.8241 -3.5830 -3.3803 -3.2061 -3.0537 -2.9190 -2.7993 -2.6933 -2.5989
 -2.5124 -2.4315 -2.3552 -2.2813 -2.2076 -2.0246 -1.8689 -1.7500 -1.6623 -1.5987
 -1.5515 -1.5135 -1.4809 -1.4516 -1.4243 -1.3985 -1.3746 -1.3529 -1.3338 -1.3217
 -1.3202
 -4.0234 -3.7556 -3.5319 -3.3426 -3.1785 -3.0326 -2.9008 -2.7814 -2.6734 -2.5759
 -2.4876 -2.4059 -2.3286 -2.2547 -2.1830 -2.0125 -1.8633 -1.7453 -1.6576 -1.5948
 -1.5505 -1.5176 -1.4910 -1.4676 -1.4458 -1.4249 -1.4049 -1.3860 -1.3689 -1.3549
 -1.3473
 -3.9462 -3.6996 -3.4885 -3.3080 -3.1511 -3.0109 -2.8831 -2.7654 -2.6572 -2.5583
 -2.4682 -2.3858 -2.3092 -2.2365 -2.1665 -2.0024 -1.8594 -1.7431 -1.6547 -1.5908
 -1.5466 -1.5164 -1.4946 -1.4772 -1.4616 -1.4467 -1.4320 -1.4176 -1.4037 -1.3913
 -1.3800
 -3.8833 -3.6545 -3.4526 -3.2777 -3.1245 -2.9880 -2.8634 -2.7480 -2.6408 -2.5415
 -2.4503 -2.3668 -2.2903 -2.2190 -2.1512 -1.9931 -1.8546 -1.7408 -1.6522 -1.5871
 -1.5417 -1.5116 -1.4922 -1.4794 -1.4699 -1.4613 -1.4530 -1.4442 -1.4353 -1.4265
 -1.4188
 -3.8323 -3.6191 -3.4272 -3.2552 -3.1028 -2.9671 -2.8439 -2.7299 -2.6238 -2.5249
 -2.4331 -2.3487 -2.2700 -2.1989 -2.1371 -1.9846 -1.8489 -1.7384 -1.6501
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.5573 -5.9863 -5.4892 -5.0599 -4.6901 -4.3625 -4.0599 -3.7748 -3.5225 -3.3050
 -3.1135 -2.9405 -2.7821 -2.6404 -2.5130 -2.2432 -2.0226 -1.8401 -1.6901
 -6.1034 -5.5460 -5.0582 -4.6432 -4.2947 -4.0004 -3.7441 -3.5123 -3.3078 -3.1285
 -2.9666 -2.8147 -2.6702 -2.5371 -2.4168 -2.1658 -1.9678 -1.8057 -1.6740 -1.5695
 -5.5364 -5.0362 -4.6484 -4.3150 -4.0159 -3.7552 -3.5288 -3.3293 -3.1539 -2.9994
 -2.8597 -2.7268 -2.5956 -2.4697 -2.3542 -2.1146 -1.9305 -1.7836 -1.6649 -1.5698
 -1.4932
 -5.2118 -4.6732 -4.2551 -3.9379 -3.7038 -3.5283 -3.3645 -3.2005 -3.0447 -2.9040
 -2.7775 -2.6600 -2.5436 -2.4263 -2.3153 -2.0827 -1.9067 -1.7697 -1.6607 -1.5735
 -1.5028 -1.4437
 -5.0569 -4.5118 -4.0839 -3.7534 -3.4981 -3.3047 -3.1615 -3.0512 -2.9527 -2.8400
 -2.7216 -2.6092 -2.5030 -2.3966 -2.2911 -2.0638 -1.8923 -1.7614 -1.6595 -1.5789
 -1.5137 -1.4591 -1.4120 -1.3707
 -4.9768 -4.4400 -4.0139 -3.6814 -3.4220 -3.2183 -3.0571 -2.9282 -2.8262 -2.7462
 -2.6670 -2.5737 -2.4734 -2.3734 -2.2746 -2.0530 -1.8836 -1.7562 -1.6591 -1.5840
 -1.5243 -1.4746 -1.4315 -1.3934 -1.3591 -1.3281 -1.3015 -1.2804 -1.2664 -1.2625
 -4.9174 -4.4018 -3.9860 -3.6575 -3.3976 -3.1896 -3.0214 -2.8835 -2.7688 -2.6713
 -2.5885 -2.5154 -2.4387 -2.3529 -2.2613 -2.0468 -1.8784 -1.7524 -1.6581 -1.5871
 -1.5325 -1.4880 -1.4498 -1.4157 -1.3847 -1.3563 -1.3311 -1.3093 -1.2925 -1.2848
 -1.2876
 -4.8541 -4.3696 -3.9722 -3.6523 -3.3956 -3.1868 -3.0146 -2.8702 -2.7477 -2.6423
 -2.5490 -2.4653 -2.3901 -2.3183 -2.2419 -2.0424 -1.8752 -1.7493 -1.6559 -1.5872
 -1.5366 -1.4975 -1.4646 -1.4356 -1.4089 -1.3841 -1.3615 -1.3409 -1.3230 -1.3118
 -1.3106
 -4.7777 -4.3310 -3.9574 -3.6503 -3.3992 -3.1920 -3.0183 -2.8700 -2.7418 -2.6299
 -2.5309 -2.4416 -2.3596 -2.2842 -2.2128 -2.0344 -1.8715 -1.7453 -1.6519 -1.5840
 -1.5359 -1.5010 -1.4738 -1.4505 -1.4293 -1.4092 -1.3904 -1.3727 -1.3569 -1.3451
 -1.3374
 -4.7005 -4.2984 -3.9509 -3.6574 -3.4118 -3.2059 -3.0308 -2.8796 -2.7472 -2.6302
 -2.5260 -2.4325 -2.3471 -2.2681 -2.1942 -2.0246 -1.8705 -1.7439 -1.6492 -1.5805
 -1.5325 -1.4999 -1.4770 -1.4595 -1.4443 -1.4300 -1.4164 -1.4031 -1.3905 -1.3795
 -1.3695
 -4.6243 -4.2640 -3.9453 -3.6680 -3.4297 -3.2250 -3.0481 -2.8936 -2.7574 -2.6361
 -2.5274 -2.4297 -2.3412 -2.2600 -2.1846 -2.0153 -1.8678 -1.7435 -1.6472 -1.5769
 -1.5278 -1.4953 -1.4747 -1.4615 -1.4520 -1.4440 -1.4365 -1.4288 -1.4210 -1.4136
 -1.4072
 -4.5591 -4.2320 -3.9399 -3.6801 -3.4514 -3.2495 -3.0712 -2.9130 -2.7721 -2.6461
 -2.5330 -2.4311 -2.3352 -2.2518 -2.1840 -2.0065 -1.8634 -1.7441 -1.6459
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.3928 -6.9216 -6.4751 -6.0473 -5.6273 -5.1847 -4.6897 -4.1563 -3.7085 -3.3588
 -3.0926 -2.8856 -2.7160 -2.5730 -2.4485 -2.1939 -1.9925 -1.8248 -1.6836
 -7.0098 -6.4926 -6.0087 -5.5602 -5.1424 -4.7378 -4.3105 -3.8848 -3.5186 -3.2207
 -2.9833 -2.7923 -2.6333 -2.4965 -2.3763 -2.1317 -1.9438 -1.7925 -1.6667 -1.5629
 -6.6844 -6.1624 -5.6687 -5.2125 -4.7979 -4.4204 -4.0563 -3.7018 -3.3898 -3.1283
 -2.9129 -2.7348 -2.5831 -2.4506 -2.3332 -2.0937 -1.9132 -1.7715 -1.6562 -1.5611
 -1.4832
 -6.1858 -5.6994 -5.2848 -4.8998 -4.5300 -4.1836 -3.8632 -3.5621 -3.2915 -3.0584
 -2.8620 -2.6960 -2.5523 -2.4243 -2.3092 -2.0725 -1.8953 -1.7591 -1.6507 -1.5624
 -1.4902 -1.4301
 -5.8516 -5.3003 -4.8395 -4.4606 -4.1557 -3.9086 -3.6748 -3.4360 -3.2067 -3.0005
 -2.8207 -2.6659 -2.5307 -2.4087 -2.2966 -2.0620 -1.8857 -1.7523 -1.6484 -1.5654
 -1.4983 -1.4426 -1.3953 -1.3543
 -5.7103 -5.0968 -4.5920 -4.1887 -3.8669 -3.6090 -3.4008 -3.2303 -3.0829 -2.9349
 -2.7841 -2.6415 -2.5132 -2.3975 -2.2899 -2.0579 -1.8812 -1.7489 -1.6477 -1.5687
 -1.5060 -1.4550 -1.4118 -1.3741 -1.3408 -1.3115 -1.2863 -1.2665 -1.2536 -1.2497
 -5.6780 -5.0365 -4.5024 -4.0747 -3.7376 -3.4700 -3.2536 -3.0752 -2.9272 -2.8074
 -2.7072 -2.6062 -2.4975 -2.3884 -2.2851 -2.0574 -1.8800 -1.7472 -1.6473 -1.5711
 -1.5123 -1.4658 -1.4272 -1.3936 -1.3636 -1.3368 -1.3132 -1.2933 -1.2782 -1.2710
 -1.2736
 -5.6795 -5.0358 -4.4883 -4.0438 -3.6918 -3.4144 -3.1922 -3.0107 -2.8593 -2.7316
 -2.6234 -2.5329 -2.4525 -2.3687 -2.2787 -2.0588 -1.8806 -1.7464 -1.6466 -1.5719
 -1.5158 -1.4734 -1.4396 -1.4109 -1.3854 -1.3620 -1.3411 -1.3226 -1.3075 -1.2972
 -1.2961
 -5.6605 -5.0386 -4.4975 -4.0495 -3.6894 -3.4035 -3.1746 -2.9878 -2.8324 -2.7009
 -2.5874 -2.4884 -2.4017 -2.3251 -2.2518 -2.0575 -1.8808 -1.7449 -1.6442 -1.5699
 -1.5156 -1.4764 -1.4473 -1.4239 -1.4036 -1.3849 -1.3679 -1.3522 -1.3387 -1.3289
 -1.3227
 -5.6191 -5.0400 -4.5202 -4.0816 -3.7198 -3.4260 -3.1899 -2.9965 -2.8352 -2.6979
 -2.5791 -2.4749 -2.3823 -2.2991 -2.2238 -2.0507 -1.8835 -1.7460 -1.6432 -1.5679
 -1.5137 -1.4760 -1.4503 -1.4319 -1.4171 -1.4040 -1.3921 -1.3806 -1.3702 -1.3614
 -1.3552
 -5.5485 -5.0208 -4.5389 -4.1200 -3.7635 -3.4680 -3.2251 -3.0242 -2.8558 -2.7119
 -2.5868 -2.4768 -2.3790 -2.2911 -2.2113 -2.0387 -1.8842 -1.7481 -1.6428 -1.5656
 -1.5104 -1.4727 -1.4487 -1.4339 -1.4243 -1.4170 -1.4108 -1.4047 -1.3989 -1.3936
 -1.3894
 -5.4623 -4.9859 -4.5488 -4.1583 -3.8175 -3.5250 -3.2770 -3.0677 -2.8905 -2.7388
 -2.6067 -2.4902 -2.3866 -2.2938 -2.2143 -2.0215 -1.8829 -1.7512 -1.6430
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.6763 -7.2605 -6.8655 -6.4855 -6.1114 -5.6784 -5.1191 -4.4444 -3.8646 -3.4247
 -3.1069 -2.8751 -2.6962 -2.5493 -2.4235 -2.1723 -1.9771 -1.8166 -1.6789
 -7.3030 -6.8460 -6.4142 -6.0076 -5.6170 -5.2075 -4.7102 -4.1676 -3.6886 -3.3071
 -3.0165 -2.7972 -2.6255 -2.4840 -2.3622 -2.1180 -1.9328 -1.7845 -1.6623 -1.5594
 -7.0286 -6.5447 -6.0849 -5.6522 -5.2484 -4.8579 -4.4337 -3.9836 -3.5756 -3.2359
 -2.9657 -2.7544 -2.5864 -2.4473 -2.3273 -2.0860 -1.9058 -1.7655 -1.6514 -1.5566
 -1.4780
 -6.6806 -6.2343 -5.7967 -5.3731 -4.9693 -4.5894 -4.2197 -3.8405 -3.4879 -3.1843
 -2.9333 -2.7306 -2.5659 -2.4284 -2.3095 -2.0693 -1.8905 -1.7541 -1.6456 -1.5568
 -1.4836 -1.4227
 -6.3421 -5.8068 -5.3359 -4.9890 -4.6710 -4.3530 -4.0308 -3.7116 -3.4084 -3.1382
 -2.9073 -2.7148 -2.5549 -2.4196 -2.3018 -2.0622 -1.8830 -1.7481 -1.6431 -1.5588
 -1.4902 -1.4336 -1.3857 -1.3445
 -6.0881 -5.4499 -4.9683 -4.5766 -4.2548 -3.9845 -3.7517 -3.5307 -3.3053 -3.0831
 -2.8790 -2.7004 -2.5471 -2.4155 -2.2997 -2.0609 -1.8805 -1.7454 -1.6424 -1.5613
 -1.4967 -1.4443 -1.4004 -1.3625 -1.3295 -1.3006 -1.2763 -1.2575 -1.2452 -1.2415
 -5.9713 -5.3399 -4.8045 -4.3671 -4.0156 -3.7291 -3.4891 -3.2826 -3.1065 -2.9574
 -2.8178 -2.6763 -2.5384 -2.4125 -2.2997 -2.0630 -1.8810 -1.7447 -1.6423 -1.5634
 -1.5020 -1.4535 -1.4140 -1.3802 -1.3506 -1.3244 -1.3018 -1.2829 -1.2687 -1.2621
 -1.2644
 -5.9973 -5.3379 -4.7646 -4.2909 -3.9102 -3.6066 -3.3602 -3.1544 -2.9787 -2.8288
 -2.7042 -2.6007 -2.5037 -2.4022 -2.2988 -2.0668 -1.8835 -1.7452 -1.6421 -1.5643
 -1.5053 -1.4602 -1.4250 -1.3959 -1.3706 -1.3480 -1.3280 -1.3107 -1.2966 -1.2875
 -1.2866
 -6.0263 -5.3661 -4.7797 -4.2837 -3.8807 -3.5596 -3.3030 -3.0937 -2.9189 -2.7702
 -2.6423 -2.5328 -2.4399 -2.3584 -2.2782 -2.0688 -1.8857 -1.7452 -1.6407 -1.5630
 -1.5054 -1.4630 -1.4318 -1.4076 -1.3874 -1.3693 -1.3533 -1.3388 -1.3264 -1.3171
 -1.3127
 -6.0284 -5.4006 -4.8210 -4.3205 -3.9046 -3.5685 -3.3001 -3.0822 -2.9028 -2.7515
 -2.6216 -2.5086 -2.4096 -2.3226 -2.2455 -2.0657 -1.8907 -1.7480 -1.6410 -1.5621
 -1.5044 -1.4633 -1.4349 -1.4150 -1.4000 -1.3873 -1.3761 -1.3657 -1.3565 -1.3491
 -1.3441
 -5.9898 -5.4031 -4.8583 -4.3701 -3.9547 -3.6105 -3.3307 -3.1025 -2.9150 -2.7576
 -2.6227 -2.5053 -2.4020 -2.3102 -2.2279 -2.0531 -1.8936 -1.7518 -1.6420 -1.5609
 -1.5022 -1.4611 -1.4340 -1.4172 -1.4067 -1.3994 -1.3938 -1.3886 -1.3839 -1.3799
 -1.3771
 -5.9249 -5.3849 -4.8793 -4.4197 -4.0177 -3.6742 -3.3867 -3.1481 -2.9501 -2.7838
 -2.6416 -2.5178 -2.4088 -2.3120 -2.2254 -2.0310 -1.8944 -1.7566 -1.6437
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.8764 -7.5023 -7.1504 -6.8200 -6.5181 -6.1364 -5.5573 -4.7722 -4.0576 -3.5183
 -3.1441 -2.8806 -2.6865 -2.5333 -2.4056 -2.1539 -1.9629 -1.8074 -1.6747
 -7.5100 -7.1018 -6.7196 -6.3661 -6.0309 -5.6612 -5.1417 -4.4996 -3.8997 -3.4216
 -3.0700 -2.8164 -2.6272 -2.4779 -2.3529 -2.1071 -1.9229 -1.7778 -1.6575 -1.5554
 -7.2502 -6.8153 -6.4024 -6.0181 -5.6596 -5.2983 -4.8515 -4.3175 -3.8051 -3.3734
 -3.0386 -2.7879 -2.5987 -2.4494 -2.3250 -2.0805 -1.8993 -1.7596 -1.6465 -1.5518
 -1.4726
 -7.0165 -6.5769 -6.1526 -5.7492 -5.3690 -5.0055 -4.6192 -4.1719 -3.7308 -3.3429
 -3.0264 -2.7794 -2.5886 -2.4378 -2.3128 -2.0676 -1.8865 -1.7492 -1.6405 -1.5510
 -1.4768 -1.4149
 -6.6085 -6.2018 -5.8367 -5.4812 -5.1243 -4.7680 -4.4143 -4.0379 -3.6589 -3.3132
 -3.0189 -2.7794 -2.5889 -2.4362 -2.3100 -2.0634 -1.8809 -1.7439 -1.6378 -1.5521
 -1.4820 -1.4241 -1.3753 -1.3338
 -6.2953 -5.7898 -5.3725 -5.0288 -4.7349 -4.4643 -4.1865 -3.8844 -3.5713 -3.2725
 -3.0062 -2.7798 -2.5928 -2.4400 -2.3127 -2.0646 -1.8800 -1.7420 -1.6369 -1.5540
 -1.4873 -1.4331 -1.3881 -1.3497 -1.3168 -1.2887 -1.2652 -1.2468 -1.2353 -1.2321
 -6.1851 -5.6030 -5.1080 -4.7003 -4.3662 -4.0835 -3.8337 -3.6039 -3.3865 -3.1750
 -2.9663 -2.7694 -2.5950 -2.4452 -2.3181 -2.0689 -1.8822 -1.7422 -1.6371 -1.5558
 -1.4918 -1.4409 -1.3998 -1.3654 -1.3358 -1.3102 -1.2883 -1.2705 -1.2575 -1.2516
 -1.2541
 -6.2060 -5.5730 -5.0185 -4.5534 -4.1746 -3.8651 -3.6048 -3.3763 -3.1712 -2.9920
 -2.8404 -2.7061 -2.5749 -2.4451 -2.3237 -2.0750 -1.8865 -1.7440 -1.6376 -1.5569
 -1.4948 -1.4468 -1.4094 -1.3793 -1.3538 -1.3317 -1.3127 -1.2965 -1.2834 -1.2758
 -1.2755
 -6.2744 -5.6163 -5.0257 -4.5182 -4.0993 -3.7603 -3.4848 -3.2548 -3.0568 -2.8834
 -2.7334 -2.6072 -2.5017 -2.4069 -2.3121 -2.0801 -1.8905 -1.7455 -1.6372 -1.5562
 -1.4953 -1.4495 -1.4155 -1.3897 -1.3689 -1.3513 -1.3360 -1.3227 -1.3118 -1.3039
 -1.3008
 -6.3289 -5.6875 -5.0842 -4.5540 -4.1058 -3.7399 -3.4451 -3.2054 -3.0063 -2.8366
 -2.6898 -2.5623 -2.4527 -2.3588 -2.2765 -2.0824 -1.8978 -1.7502 -1.6389 -1.5563
 -1.4952 -1.4505 -1.4188 -1.3966 -1.3804 -1.3677 -1.3571 -1.3479 -1.3400 -1.3341
 -1.3307
 -6.3381 -5.7264 -5.1481 -4.6146 -4.1549 -3.7711 -3.4578 -3.2042 -2.9969 -2.8237
 -2.6759 -2.5478 -2.4358 -2.3376 -2.2512 -2.0704 -1.9036 -1.7559 -1.6416 -1.5564
 -1.4940 -1.4494 -1.4188 -1.3991 -1.3869 -1.3790 -1.3736 -1.3693 -1.3658 -1.3632
 -1.3620
 -6.3093 -5.7334 -5.1851 -4.6786 -4.2238 -3.8346 -3.5090 -3.2415 -3.0216 -2.8394
 -2.6855 -2.5531 -2.4374 -2.3353 -2.2362 -2.0441 -1.9079 -1.7626 -1.6453
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.0112 -7.6700 -7.3561 -7.0727 -6.8416 -6.5217 -5.9565 -5.1138 -4.2923 -3.6557
 -3.2138 -2.9100 -2.6933 -2.5289 -2.3954 -2.1403 -1.9506 -1.7987 -1.6703
 -7.6510 -7.2801 -6.9406 -6.6380 -6.3621 -6.0527 -5.5575 -4.8589 -4.1525 -3.5747
 -3.1546 -2.8580 -2.6443 -2.4821 -2.3510 -2.1000 -1.9153 -1.7713 -1.6530 -1.5520
 -7.3966 -7.0015 -6.6318 -6.2972 -5.9964 -5.6911 -5.2657 -4.6843 -4.0763 -3.5478
 -3.1410 -2.8435 -2.6262 -2.4616 -2.3296 -2.0783 -1.8948 -1.7548 -1.6423 -1.5481
 -1.4683
 -7.1970 -6.7882 -6.3972 -6.0336 -5.7006 -5.3858 -5.0221 -4.5375 -4.0168 -3.5388
 -3.1486 -2.8502 -2.6271 -2.4576 -2.3228 -2.0690 -1.8844 -1.7455 -1.6365 -1.5467
 -1.4716 -1.4085
 -6.9315 -6.5490 -6.1745 -5.8126 -5.4656 -5.1329 -4.7988 -4.3972 -3.9527 -3.5272
 -3.1608 -2.8668 -2.6392 -2.4640 -2.3253 -2.0676 -1.8808 -1.7413 -1.6339 -1.5474
 -1.4759 -1.4164 -1.3664 -1.3235
 -6.5315 -6.1152 -5.7744 -5.4800 -5.1968 -4.9017 -4.5874 -4.2480 -3.8736 -3.5015
 -3.1658 -2.8835 -2.6561 -2.4767 -2.3337 -2.0712 -1.8817 -1.7403 -1.6334 -1.5489
 -1.4804 -1.4242 -1.3776 -1.3381 -1.3044 -1.2760 -1.2528 -1.2348 -1.2237 -1.2208
 -6.3391 -5.8253 -5.3969 -5.0496 -4.7625 -4.5110 -4.2724 -4.0188 -3.7366 -3.4388
 -3.1503 -2.8917 -2.6720 -2.4921 -2.3457 -2.0779 -1.8857 -1.7418 -1.6340 -1.5507
 -1.4845 -1.4312 -1.3879 -1.3519 -1.3215 -1.2956 -1.2740 -1.2568 -1.2444 -1.2390
 -1.2418
 -6.3206 -5.7389 -5.2338 -4.8122 -4.4674 -4.1799 -3.9277 -3.6918 -3.4639 -3.2501
 -3.0495 -2.8565 -2.6717 -2.5041 -2.3593 -2.0869 -1.8919 -1.7451 -1.6354 -1.5522
 -1.4876 -1.4366 -1.3965 -1.3643 -1.3377 -1.3152 -1.2965 -1.2809 -1.2690 -1.2620
 -1.2622
 -6.3941 -5.7726 -5.2122 -4.7295 -4.3278 -3.9979 -3.7228 -3.4826 -3.2633 -3.0619
 -2.8841 -2.7332 -2.6024 -2.4802 -2.3597 -2.0951 -1.8977 -1.7482 -1.6362 -1.5522
 -1.4884 -1.4395 -1.4021 -1.3736 -1.3512 -1.3329 -1.3178 -1.3052 -1.2952 -1.2884
 -1.2864
 -6.4991 -5.8667 -5.2773 -4.7527 -4.3040 -3.9331 -3.6292 -3.3765 -3.1601 -2.9688
 -2.7988 -2.6504 -2.5247 -2.4186 -2.3248 -2.1033 -1.9071 -1.7547 -1.6394 -1.5534
 -1.4891 -1.4412 -1.4058 -1.3802 -1.3617 -1.3478 -1.3371 -1.3284 -1.3215 -1.3167
 -1.3147
 -6.5630 -5.9514 -5.3649 -4.8220 -4.3459 -3.9426 -3.6105 -3.3392 -3.1145 -2.9244
 -2.7596 -2.6156 -2.4898 -2.3813 -2.2878 -2.0941 -1.9160 -1.7622 -1.6437 -1.5548
 -1.4891 -1.4410 -1.4067 -1.3833 -1.3680 -1.3583 -1.3522 -1.3481 -1.3454 -1.3439
 -1.3440
 -6.5803 -5.9971 -5.4333 -4.9033 -4.4194 -3.9999 -3.6467 -3.3553 -3.1163 -2.9182
 -2.7508 -2.6066 -2.4808 -2.3706 -2.2487 -2.0675 -1.9244 -1.7707 -1.6491
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.0933 -7.7786 -7.4992 -7.2606 -7.0441 -6.7708 -6.2407 -5.3784 -4.5146 -3.7999
 -3.2965 -2.9525 -2.7114 -2.5318 -2.3917 -2.1305 -1.9408 -1.7908 -1.6649
 -7.7422 -7.3999 -7.0979 -6.8433 -6.6203 -6.3612 -5.8884 -5.1630 -4.3933 -3.7341
 -3.2503 -2.9110 -2.6706 -2.4928 -2.3534 -2.0958 -1.9095 -1.7652 -1.6477 -1.5472
 -7.4936 -7.1266 -6.7932 -6.5047 -6.2581 -6.0072 -5.6132 -5.0115 -4.3392 -3.7278
 -3.2534 -2.9094 -2.6619 -2.4793 -2.3373 -2.0776 -1.8914 -1.7499 -1.6371 -1.5425
