 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -6.2810 -6.0137 -5.8400 -5.6387 -5.3955 -5.1910 -5.0815 -5.0122 -4.9057 -4.7402
 -4.5469 -4.3349 -4.1216 -3.9195 -3.7262 -3.2876 -2.9112 -2.6127 -2.3728
 -5.9638 -5.6297 -5.3830 -5.1782 -5.0062 -4.8637 -4.7418 -4.6279 -4.5097 -4.3793
 -4.2314 -4.0627 -3.8771 -3.6903 -3.5152 -3.1336 -2.8151 -2.5578 -2.3561 -2.2027
 -5.7485 -5.3840 -5.0973 -4.8795 -4.7236 -4.5973 -4.4715 -4.3461 -4.2250 -4.1069
 -3.9808 -3.8410 -3.6821 -3.5130 -3.3529 -3.0135 -2.7394 -2.5164 -2.3433 -2.2087
 -2.0994
 -5.6351 -5.2766 -4.9829 -4.7426 -4.5477 -4.3918 -4.2706 -4.1668 -4.0516 -3.9230
 -3.7951 -3.6698 -3.5366 -3.3876 -3.2393 -2.9273 -2.6841 -2.4885 -2.3344 -2.2129
 -2.1130 -2.0273
 -5.5476 -5.2078 -4.9230 -4.6824 -4.4775 -4.3028 -4.1538 -4.0260 -3.9151 -3.8080
 -3.6868 -3.5569 -3.4315 -3.3011 -3.1646 -2.8699 -2.6459 -2.4700 -2.3313 -2.2210
 -2.1296 -2.0504 -1.9795 -1.9148
 -5.4510 -5.1404 -4.8743 -4.6438 -4.4416 -4.2623 -4.1026 -3.9601 -3.8318 -3.7141
 -3.6021 -3.4871 -3.3671 -3.2466 -3.1193 -2.8352 -2.6215 -2.4577 -2.3304 -2.2298
 -2.1465 -2.0739 -2.0085 -1.9482 -1.8919 -1.8396 -1.7919 -1.7500 -1.7169 -1.6993
 -5.3330 -5.0577 -4.8174 -4.6044 -4.4124 -4.2374 -4.0767 -3.9283 -3.7918 -3.6652
 -3.5462 -3.4317 -3.3188 -3.2088 -3.0940 -2.8196 -2.6083 -2.4502 -2.3294 -2.2361
 -2.1605 -2.0951 -2.0360 -1.9810 -1.9291 -1.8799 -1.8342 -1.7922 -1.7567 -1.7317
 -1.7218
 -5.1987 -4.9571 -4.7445 -4.5534 -4.3772 -4.2123 -4.0566 -3.9093 -3.7703 -3.6397
 -3.5166 -3.3995 -3.2871 -3.1787 -3.0730 -2.8160 -2.6052 -2.4472 -2.3286 -2.2389
 -2.1693 -2.1112 -2.0592 -2.0106 -1.9644 -1.9198 -1.8773 -1.8376 -1.8018 -1.7723
 -1.7552
 -5.0534 -4.8416 -4.6539 -4.4845 -4.3264 -4.1756 -4.0298 -3.8885 -3.7524 -3.6220
 -3.4977 -3.3794 -3.2666 -3.1586 -3.0550 -2.8110 -2.6062 -2.4472 -2.3278 -2.2386
 -2.1720 -2.1196 -2.0749 -2.0338 -1.9944 -1.9559 -1.9184 -1.8823 -1.8484 -1.8183
 -1.7951
 -4.9140 -4.7268 -4.5571 -4.4043 -4.2629 -4.1270 -3.9942 -3.8629 -3.7336 -3.6074
 -3.4852 -3.3678 -3.2555 -3.1485 -3.0460 -2.8087 -2.6092 -2.4509 -2.3302 -2.2394
 -2.1724 -2.1226 -2.0835 -2.0496 -2.0179 -1.9868 -1.9559 -1.9254 -1.8956 -1.8676
 -1.8412
 -4.7847 -4.6132 -4.4577 -4.3158 -4.1851 -4.0624 -3.9427 -3.8235 -3.7044 -3.5860
 -3.4693 -3.3556 -3.2457 -3.1403 -3.0393 -2.8070 -2.6110 -2.4537 -2.3325 -2.2405
 -2.1721 -2.1222 -2.0856 -2.0571 -2.0326 -2.0092 -1.9861 -1.9625 -1.9387 -1.9153
 -1.8933
 -4.6656 -4.5008 -4.3564 -4.2218 -4.0985 -3.9838 -3.8744 -3.7671 -3.6595 -3.5515
 -3.4435 -3.3365 -3.2317 -3.1300 -3.0349 -2.8059 -2.6116 -2.4556 -2.3347
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -6.7994 -6.3963 -6.0649 -5.7920 -5.5638 -5.3623 -5.1709 -4.9786 -4.7860 -4.5944
 -4.3975 -4.1935 -3.9879 -3.7929 -3.5995 -3.2145 -2.8875 -2.6107 -2.3906
 -6.4142 -5.9950 -5.6500 -5.3716 -5.1453 -4.9550 -4.7855 -4.6218 -4.4611 -4.3008
 -4.1349 -3.9584 -3.7727 -3.5910 -3.4240 -3.0734 -2.7895 -2.5526 -2.3608 -2.2096
 -6.0846 -5.6553 -5.3139 -5.0726 -4.8508 -4.6643 -4.5032 -4.3557 -4.2148 -4.0766
 -3.9356 -3.7860 -3.6229 -3.4540 -3.2957 -2.9690 -2.7158 -2.5093 -2.3406 -2.2054
 -2.0940
 -5.8706 -5.4363 -5.0957 -4.8362 -4.6348 -4.4694 -4.3217 -4.1793 -4.0427 -3.9126
 -3.7856 -3.6566 -3.5180 -3.3655 -3.2146 -2.9013 -2.6664 -2.4808 -2.3300 -2.2078
 -2.1071 -2.0207
 -5.8043 -5.3691 -5.0150 -4.7372 -4.5191 -4.3439 -4.1974 -4.0676 -3.9447 -3.8202
 -3.6906 -3.5649 -3.4406 -3.3082 -3.1668 -2.8612 -2.6355 -2.4629 -2.3255 -2.2142
 -2.1218 -2.0421 -1.9712 -1.9067
 -5.7827 -5.3518 -4.9970 -4.7063 -4.4676 -4.2705 -4.1064 -3.9679 -3.8488 -3.7441
 -3.6374 -3.5168 -3.3928 -3.2690 -3.1397 -2.8404 -2.6179 -2.4521 -2.3237 -2.2213
 -2.1369 -2.0640 -1.9986 -1.9386 -1.8829 -1.8313 -1.7844 -1.7432 -1.7102 -1.6925
 -5.7617 -5.3497 -5.0022 -4.7130 -4.4710 -4.2667 -4.0921 -3.9410 -3.8082 -3.6883
 -3.5776 -3.4719 -3.3623 -3.2475 -3.1261 -2.8331 -2.6096 -2.4460 -2.3225 -2.2267
 -2.1495 -2.0837 -2.0247 -1.9701 -1.9187 -1.8703 -1.8255 -1.7844 -1.7495 -1.7245
 -1.7148
 -5.7225 -5.3380 -5.0079 -4.7270 -4.4873 -4.2811 -4.1011 -3.9418 -3.7995 -3.6704
 -3.5504 -3.4370 -3.3284 -3.2232 -3.1159 -2.8363 -2.6087 -2.4435 -2.3215 -2.2292
 -2.1576 -2.0987 -2.0467 -1.9985 -1.9528 -1.9090 -1.8675 -1.8288 -1.7940 -1.7650
 -1.7480
 -5.6522 -5.2986 -4.9944 -4.7297 -4.4991 -4.2963 -4.1157 -3.9528 -3.8045 -3.6685
 -3.5421 -3.4232 -3.3098 -3.2017 -3.0983 -2.8396 -2.6133 -2.4431 -2.3199 -2.2284
 -2.1598 -2.1065 -2.0616 -2.0208 -1.9819 -1.9441 -1.9075 -1.8725 -1.8397 -1.8106
 -1.7880
 -5.5620 -5.2464 -4.9675 -4.7217 -4.5040 -4.3090 -4.1317 -3.9689 -3.8183 -3.6784
 -3.5478 -3.4249 -3.3084 -3.1973 -3.0916 -2.8426 -2.6237 -2.4494 -2.3217 -2.2285
 -2.1600 -2.1093 -2.0698 -2.0361 -2.0048 -1.9742 -1.9442 -1.9146 -1.8860 -1.8591
 -1.8338
