 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -9.0338 -8.7972 -8.9006 -8.8218 -8.6235 -8.2554 -7.7358 -7.4251 -7.1110 -6.7833
 -6.4761 -6.1992 -5.9461 -5.7045 -5.4687 -4.9408 -4.3904 -3.8819 -3.5170
 -8.7953 -8.4052 -8.1018 -7.8950 -7.7648 -7.5978 -7.3369 -7.0233 -6.7029 -6.3885
 -6.0925 -5.8215 -5.5731 -5.3422 -5.1240 -4.6169 -4.1540 -3.7607 -3.4580 -3.2267
 -8.4107 -8.0233 -7.6899 -7.4134 -7.1863 -7.0186 -6.8737 -6.6658 -6.3926 -6.0947
 -5.8072 -5.5419 -5.3017 -5.0824 -4.8799 -4.4277 -4.0281 -3.6831 -3.4124 -3.2046
 -3.0385
 -8.0924 -7.7363 -7.4093 -7.1220 -6.8678 -6.6363 -6.4303 -6.2589 -6.0764 -5.8435
 -5.5852 -5.3336 -5.1014 -4.8907 -4.6991 -4.2855 -3.9340 -3.6319 -3.3855 -3.1961
 -3.0445 -2.9164
 -7.8053 -7.4901 -7.1877 -6.9089 -6.6564 -6.4207 -6.1939 -5.9775 -5.7838 -5.5971
 -5.3977 -5.1796 -4.9626 -4.7600 -4.5756 -4.1867 -3.8683 -3.5963 -3.3723 -3.1973
 -3.0573 -2.9390 -2.8349 -2.7412
 -7.5404 -7.2622 -6.9926 -6.7327 -6.4908 -6.2646 -6.0459 -5.8301 -5.6198 -5.4189
 -5.2337 -5.0540 -4.8676 -4.6800 -4.5012 -4.1245 -3.8265 -3.5756 -3.3681 -3.2039
 -3.0734 -2.9640 -2.8676 -2.7799 -2.6950 -2.6148 -2.5424 -2.4805 -2.4310 -2.3950
 -7.2972 -7.0503 -6.8106 -6.5753 -6.3477 -6.1337 -5.9287 -5.7269 -5.5262 -5.3269
 -5.1359 -4.9584 -4.7908 -4.6260 -4.4627 -4.0932 -3.8038 -3.5673 -3.3700 -3.2128
 -3.0895 -2.9881 -2.8994 -2.8187 -2.7437 -2.6734 -2.6078 -2.5472 -2.4918 -2.4449
 -2.4184
 -7.0751 -6.8547 -6.6397 -6.4286 -6.2197 -6.0166 -5.8232 -5.6369 -5.4524 -5.2667
 -5.0825 -4.9054 -4.7394 -4.5834 -4.4337 -4.0859 -3.7968 -3.5668 -3.3761 -3.2225
 -3.1033 -3.0084 -2.9274 -2.8542 -2.7863 -2.7219 -2.6599 -2.6020 -2.5502 -2.5060
 -2.4703
 -6.8739 -6.6756 -6.4810 -6.2872 -6.0984 -5.9103 -5.7259 -5.5490 -5.3788 -5.2095
 -5.0387 -4.8695 -4.7071 -4.5536 -4.4087 -4.0798 -3.7982 -3.5692 -3.3830 -3.2310
 -3.1132 -3.0223 -2.9481 -2.8830 -2.8229 -2.7658 -2.7114 -2.6597 -2.6122 -2.5688
 -2.5294
 -6.6929 -6.5132 -6.3353 -6.1592 -5.9850 -5.8126 -5.6419 -5.4732 -5.3104 -5.1534
 -4.9980 -4.8421 -4.6875 -4.5389 -4.3976 -4.0774 -3.8048 -3.5781 -3.3934 -3.2425
 -3.1237 -3.0333 -2.9632 -2.9050 -2.8530 -2.8040 -2.7573 -2.7122 -2.6690 -2.6285
 -2.5910
 -6.5295 -6.3619 -6.1965 -6.0333 -5.8724 -5.7136 -5.5569 -5.4019 -5.2478 -5.0974
 -4.9518 -4.8088 -4.6663 -4.5251 -4.3879 -4.0754 -3.8097 -3.5862 -3.4023 -3.2529
 -3.1337 -3.0421 -2.9729 -2.9189 -2.8738 -2.8331 -2.7947 -2.7575 -2.7214 -2.6866
 -2.6539
 -6.3741 -6.1983 -6.0367 -5.8855 -5.7409 -5.6000 -5.4602 -5.3200 -5.1799 -5.0409
 -4.9037 -4.7690 -4.6370 -4.5064 -4.3771 -4.0736 -3.8122 -3.5929 -3.4106
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F435W
 -9.3412 -9.1502 -8.9275 -8.5815 -8.1718 -7.7460 -7.3658 -7.0404 -6.7373 -6.4463
 -6.1689 -5.9125 -5.6785 -5.4622 -5.2583 -4.7944 -4.3391 -3.9085 -3.5581
 -8.7559 -8.4021 -8.1986 -8.0673 -7.8197 -7.4690 -7.0958 -6.7542 -6.4442 -6.1495
 -5.8706 -5.6149 -5.3845 -5.1760 -4.9834 -4.5481 -4.1521 -3.7910 -3.4868 -3.2468
 -8.4121 -8.0189 -7.7073 -7.4771 -7.3358 -7.1687 -6.8804 -6.5483 -6.2327 -5.9380
 -5.6583 -5.4017 -5.1721 -4.9671 -4.7814 -4.3756 -4.0236 -3.7089 -3.4389 -3.2220
 -3.0487
 -8.1612 -7.7784 -7.4469 -7.1600 -6.9212 -6.7357 -6.5830 -6.3706 -6.0848 -5.7960
 -5.5192 -5.2614 -5.0302 -4.8256 -4.6428 -4.2548 -3.9323 -3.6521 -3.4096 -3.2112
 -3.0516 -2.9187
 -7.9538 -7.5972 -7.2712 -6.9847 -6.7310 -6.4956 -6.2807 -6.0916 -5.9139 -5.6872
 -5.4300 -5.1775 -4.9453 -4.7385 -4.5555 -4.1758 -3.8717 -3.6151 -3.3940 -3.2103
 -3.0618 -2.9383 -2.8313 -2.7346
 -7.7823 -7.4442 -7.1346 -6.8509 -6.5974 -6.3646 -6.1392 -5.9191 -5.7141 -5.5300
 -5.3379 -5.1210 -4.8993 -4.6928 -4.5076 -4.1288 -3.8344 -3.5927 -3.3872 -3.2154
 -3.0759 -2.9607 -2.8614 -2.7722 -2.6899 -2.6141 -2.5448 -2.4820 -2.4272 -2.3879
 -7.6184 -7.3073 -7.0182 -6.7437 -6.4918 -6.2636 -6.0487 -5.8364 -5.6246 -5.4199
 -5.2273 -5.0460 -4.8620 -4.6731 -4.4901 -4.1058 -3.8143 -3.5810 -3.3861 -3.2229
 -3.0908 -2.9830 -2.8910 -2.8089 -2.7334 -2.6614 -2.5943 -2.5344 -2.4834 -2.4423
 -2.4106
 -7.4652 -7.1804 -6.9140 -6.6531 -6.4059 -6.1781 -5.9698 -5.7711 -5.5730 -5.3735
 -5.1764 -4.9876 -4.8134 -4.6485 -4.4849 -4.1043 -3.8072 -3.5771 -3.3885 -3.2313
 -3.1043 -3.0024 -2.9175 -2.8428 -2.7741 -2.7085 -2.6467 -2.5902 -2.5400 -2.4970
 -2.4616
 -7.3268 -7.0616 -6.8135 -6.5695 -6.3317 -6.1055 -5.8970 -5.7045 -5.5203 -5.3361
 -5.1497 -4.9635 -4.7856 -4.6211 -4.4680 -4.1125 -3.8104 -3.5772 -3.3914 -3.2381
 -3.1139 -3.0162 -2.9375 -2.8702 -2.8093 -2.7522 -2.6984 -2.6485 -2.6024 -2.5598
 -2.5203
 -7.2065 -6.9504 -6.7153 -6.4927 -6.2692 -6.0509 -5.8420 -5.6480 -5.4689 -5.2975
 -5.1269 -4.9540 -4.7812 -4.6158 -4.4619 -4.1207 -3.8261 -3.5866 -3.3994 -3.2475
 -3.1243 -3.0276 -2.9526 -2.8917 -2.8384 -2.7893 -2.7429 -2.6986 -2.6565 -2.6172
 -2.5811
 -7.1007 -6.8466 -6.6195 -6.4109 -6.2025 -5.9995 -5.7986 -5.6049 -5.4234 -5.2551
 -5.0949 -4.9369 -4.7775 -4.6186 -4.4656 -4.1261 -3.8397 -3.6003 -3.4091 -3.2568
 -3.1338 -3.0367 -2.9627 -2.9056 -2.8589 -2.8177 -2.7795 -2.7429 -2.7077 -2.6740
 -2.6426
 -7.0058 -6.7503 -6.5262 -6.3208 -6.1273 -5.9390 -5.7521 -5.5681 -5.3892 -5.2192
 -5.0604 -4.9100 -4.7633 -4.6169 -4.4713 -4.1343 -3.8504 -3.6136 -3.4200
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F435W
 -9.5193 -9.2127 -8.7620 -8.2704 -7.7784 -7.3477 -7.0134 -6.7169 -6.4368 -6.1750
 -5.9258 -5.6918 -5.4766 -5.2802 -5.0992 -4.6896 -4.3066 -3.9389 -3.6068
 -8.7614 -8.5822 -8.4064 -8.0512 -7.6231 -7.1916 -6.8175 -6.5035 -6.2155 -5.9483
 -5.6951 -5.4589 -5.2433 -5.0491 -4.8731 -4.4866 -4.1414 -3.8212 -3.5305 -3.2833
 -8.4209 -8.0563 -7.8504 -7.7356 -7.4718 -7.0958 -6.7109 -6.3706 -6.0737 -5.8023
 -5.5464 -5.3074 -5.0892 -4.8936 -4.7185 -4.3443 -4.0236 -3.7365 -3.4783 -3.2548
 -3.0707
 -8.2359 -7.8305 -7.5099 -7.2784 -7.1357 -6.9630 -6.6521 -6.3093 -5.9959 -5.7181
 -5.4602 -5.2182 -4.9961 -4.7967 -4.6195 -4.2494 -3.9436 -3.6785 -3.4444 -3.2400
 -3.0694 -2.9280
 -8.1060 -7.7032 -7.3567 -7.0657 -6.8263 -6.6315 -6.4755 -6.2583 -5.9667 -5.6798
 -5.4197 -5.1754 -4.9487 -4.7440 -4.5622 -4.1896 -3.8916 -3.6407 -3.4238 -3.2348
 -3.0755 -2.9431 -2.8306 -2.7325
 -8.0064 -7.6160 -7.2627 -6.9553 -6.6877 -6.4517 -6.2406 -6.0522 -5.8781 -5.6580
 -5.4074 -5.1647 -4.9352 -4.7246 -4.5365 -4.1554 -3.8595 -3.6172 -3.4122 -3.2356
 -3.0860 -2.9616 -2.8565 -2.7644 -2.6820 -2.6069 -2.5373 -2.4715 -2.4131 -2.3773
 -7.9267 -7.5523 -7.2022 -6.8870 -6.6108 -6.3683 -6.1443 -5.9287 -5.7259 -5.5432
 -5.3632 -5.1585 -4.9402 -4.7290 -4.5350 -4.1407 -3.8420 -3.6039 -3.4067 -3.2393
 -3.0980 -2.9808 -2.8827 -2.7974 -2.7205 -2.6501 -2.5855 -2.5261 -2.4712 -2.4242
 -2.3984
 -7.8550 -7.5027 -7.1613 -6.8440 -6.5589 -6.3077 -6.0836 -5.8726 -5.6662 -5.4656
 -5.2776 -5.1010 -4.9234 -4.7369 -4.5490 -4.1421 -3.8360 -3.5980 -3.4051 -3.2443
 -3.1096 -2.9985 -2.9067 -2.8284 -2.7582 -2.6937 -2.6330 -2.5769 -2.5268 -2.4837
 -2.4481
 -7.7908 -7.4551 -7.1287 -6.8154 -6.5247 -6.2643 -6.0339 -5.8257 -5.6283 -5.4332
 -5.2412 -5.0561 -4.8792 -4.7121 -4.5487 -4.1558 -3.8374 -3.5959 -3.4047 -3.2479
 -3.1178 -3.0115 -2.9254 -2.8538 -2.7908 -2.7333 -2.6800 -2.6309 -2.5859 -2.5445
 -2.5064
 -7.7356 -7.4136 -7.1024 -6.8013 -6.5123 -6.2445 -6.0040 -5.7901 -5.5960 -5.4113
 -5.2288 -5.0475 -4.8690 -4.6976 -4.5381 -4.1761 -3.8558 -3.6038 -3.4102 -3.2546
 -3.1269 -3.0232 -2.9406 -2.8744 -2.8185 -2.7685 -2.7224 -2.6790 -2.6383 -2.6007
 -2.5668
 -7.6884 -7.3607 -7.0663 -6.7831 -6.5070 -6.2406 -5.9926 -5.7684 -5.5682 -5.3860
 -5.2132 -5.0430 -4.8726 -4.7034 -4.5409 -4.1856 -3.8799 -3.6207 -3.4196 -3.2624
 -3.1353 -3.0324 -2.9514 -2.8886 -2.8384 -2.7957 -2.7574 -2.7214 -2.6874 -2.6554
 -2.6257
 -7.6521 -7.3125 -7.0197 -6.7514 -6.4906 -6.2370 -5.9934 -5.7633 -5.5533 -5.3644
 -5.1924 -5.0304 -4.8716 -4.7128 -4.5548 -4.1954 -3.8974 -3.6424 -3.4340
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F435W
 -9.5598 -9.1350 -8.6071 -8.0883 -7.6036 -7.1902 -6.8632 -6.5781 -6.3140 -6.0640
