 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F444W
  0.2519  0.1733  0.1056  0.0406 -0.0151 -0.0610 -0.0822 -0.1217 -0.1681 -0.2264
 -0.2947 -0.3642 -0.4458 -0.5226 -0.5968 -0.7716 -0.9396 -1.1099 -1.2667
  0.3160  0.2362  0.1561  0.0758 -0.0012 -0.0681 -0.1260 -0.1784 -0.2288 -0.2803
 -0.3380 -0.4036 -0.4748 -0.5482 -0.6217 -0.8007 -0.9695 -1.1300 -1.2937 -1.4528
  0.3045  0.2293  0.1537  0.0786  0.0047 -0.0685 -0.1403 -0.2052 -0.2639 -0.3193
 -0.3734 -0.4313 -0.4967 -0.5674 -0.6397 -0.8173 -0.9867 -1.1478 -1.3112 -1.4699
 -1.6214
  0.2789  0.2105  0.1402  0.0690 -0.0021 -0.0722 -0.1408 -0.2092 -0.2769 -0.3410
 -0.4021 -0.4591 -0.5181 -0.5835 -0.6530 -0.8287 -0.9987 -1.1612 -1.3241 -1.4825
 -1.6338 -1.7782
  0.2377  0.1780  0.1153  0.0500 -0.0172 -0.0849 -0.1520 -0.2180 -0.2835 -0.3496
 -0.4155 -0.4792 -0.5389 -0.6009 -0.6660 -0.8367 -1.0063 -1.1703 -1.3333 -1.4917
 -1.6429 -1.7871 -1.9249 -2.0572
  0.1801  0.1299  0.0767  0.0196 -0.0413 -0.1048 -0.1693 -0.2337 -0.2976 -0.3613
 -0.4255 -0.4905 -0.5526 -0.6150 -0.6791 -0.8439 -1.0109 -1.1752 -1.3388 -1.4980
 -1.6496 -1.7938 -1.9315 -2.0635 -2.1903 -2.3127 -2.4311 -2.5462 -2.6583 -2.7678
  0.1107  0.0661  0.0225 -0.0247 -0.0769 -0.1336 -0.1934 -0.2546 -0.3165 -0.3785
 -0.4405 -0.5030 -0.5647 -0.6259 -0.6890 -0.8510 -1.0146 -1.1769 -1.3403 -1.5011
 -1.6539 -1.7987 -1.9366 -2.0684 -2.1949 -2.3167 -2.4342 -2.5480 -2.6586 -2.7664
 -2.8723
  0.0308 -0.0090 -0.0466 -0.0848 -0.1267 -0.1744 -0.2268 -0.2828 -0.3410 -0.4002
 -0.4600 -0.5202 -0.5801 -0.6392 -0.6998 -0.8572 -1.0179 -1.1775 -1.3384 -1.5001
 -1.6553 -1.8016 -1.9402 -2.0723 -2.1987 -2.3201 -2.4370 -2.5499 -2.6595 -2.7661
 -2.8701
 -0.0543 -0.0920 -0.1272 -0.1601 -0.1931 -0.2307 -0.2738 -0.3221 -0.3742 -0.4289
 -0.4853 -0.5427 -0.6004 -0.6578 -0.7158 -0.8665 -1.0225 -1.1799 -1.3377 -1.4981
 -1.6555 -1.8045 -1.9447 -2.0777 -2.2046 -2.3262 -2.4430 -2.5558 -2.6648 -2.7705
 -2.8729
 -0.1445 -0.1829 -0.2120 -0.2436 -0.2725 -0.3016 -0.3350 -0.3738 -0.4175 -0.4653
 -0.5162 -0.5694 -0.6238 -0.6790 -0.7345 -0.8779 -1.0269 -1.1801 -1.3348 -1.4918
 -1.6487 -1.8002 -1.9432 -2.0779 -2.2058 -2.3279 -2.4450 -2.5575 -2.6683 -2.7733
 -2.8747
 -0.2400 -0.2817 -0.3010 -0.3291 -0.3597 -0.3862 -0.4119 -0.4412 -0.4755 -0.5144
 -0.5575 -0.6043 -0.6537 -0.7050 -0.7574 -0.8937 -1.0349 -1.1822 -1.3333 -1.4865
 -1.6407 -1.7924 -1.9379 -2.0754 -2.2052 -2.3285 -2.4464 -2.5593 -2.6678 -2.7726
 -2.8740
 -0.3406 -0.3884 -0.3942 -0.4155 -0.4486 -0.4768 -0.5007 -0.5238 -0.5494 -0.5789
 -0.6127 -0.6509 -0.6930 -0.7383 -0.7845 -0.9139 -1.0465 -1.1862 -1.3332
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F444W
  0.2697  0.1998  0.1380  0.0794  0.0249 -0.0269 -0.0725 -0.1269 -0.1852 -0.2483
 -0.3163 -0.3865 -0.4621 -0.5368 -0.6103 -0.7869 -0.9538 -1.1165 -1.2699
  0.3021  0.2151  0.1306  0.0556 -0.0106 -0.0700 -0.1245 -0.1768 -0.2305 -0.2877
 -0.3500 -0.4182 -0.4905 -0.5641 -0.6372 -0.8147 -0.9806 -1.1393 -1.2936 -1.4478
  0.3135  0.2306  0.1483  0.0678 -0.0116 -0.0854 -0.1502 -0.2089 -0.2644 -0.3190
 -0.3762 -0.4388 -0.5079 -0.5805 -0.6536 -0.8310 -0.9984 -1.1570 -1.3119 -1.4679
 -1.6190
  0.3124  0.2337  0.1546  0.0764  0.0004 -0.0729 -0.1455 -0.2158 -0.2803 -0.3406
 -0.3984 -0.4573 -0.5209 -0.5907 -0.6625 -0.8408 -1.0102 -1.1699 -1.3253 -1.4805
 -1.6312 -1.7755
  0.2978  0.2250  0.1507  0.0759  0.0017 -0.0708 -0.1408 -0.2089 -0.2776 -0.3461
 -0.4116 -0.4732 -0.5342 -0.5993 -0.6691 -0.8461 -1.0171 -1.1786 -1.3349 -1.4897
 -1.6401 -1.7842 -1.9221 -2.0546
  0.2674  0.2027  0.1353  0.0659 -0.0047 -0.0753 -0.1449 -0.2126 -0.2788 -0.3451
