 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F300M
  0.9366  0.8685  0.8673  0.8676  0.8267  0.7746  0.7214  0.6628  0.5852  0.5048
  0.4232  0.3417  0.2616  0.1828  0.1048 -0.0880 -0.2727 -0.4407 -0.6032
  0.8528  0.8323  0.8057  0.7732  0.7433  0.7189  0.6773  0.6190  0.5496  0.4736
  0.3950  0.3158  0.2371  0.1592  0.0824 -0.1050 -0.2855 -0.4579 -0.6224 -0.7798
  0.8041  0.7828  0.7533  0.7179  0.6787  0.6383  0.6057  0.5691  0.5143  0.4460
  0.3717  0.2947  0.2173  0.1403  0.0643 -0.1209 -0.2996 -0.4714 -0.6355 -0.7921
 -0.9420
  0.7484  0.7293  0.7012  0.6655  0.6242  0.5795  0.5336  0.4911  0.4522  0.4043
  0.3433  0.2734  0.1994  0.1243  0.0495 -0.1335 -0.3103 -0.4813 -0.6454 -0.8018
 -0.9509 -1.0939
  0.6805  0.6695  0.6458  0.6135  0.5741  0.5297  0.4821  0.4331  0.3845  0.3377
  0.2914  0.2380  0.1760  0.1073  0.0355 -0.1441 -0.3186 -0.4884 -0.6523 -0.8090
 -0.9579 -1.1003 -1.2369 -1.3687
  0.6009  0.5979  0.5833  0.5568  0.5223  0.4816  0.4362  0.3878  0.3370  0.2849
  0.2342  0.1851  0.1337  0.0772  0.0153 -0.1546 -0.3258 -0.4933 -0.6563 -0.8137
 -0.9633 -1.1056 -1.2417 -1.3726 -1.4992 -1.6218 -1.7408 -1.8564 -1.9688 -2.0783
  0.5120  0.5153  0.5114  0.4921  0.4644  0.4294  0.3887  0.3439  0.2956  0.2446
  0.1924  0.1403  0.0889  0.0368 -0.0179 -0.1694 -0.3335 -0.4970 -0.6580 -0.8155
 -0.9663 -1.1095 -1.2457 -1.3762 -1.5017 -1.6229 -1.7403 -1.8544 -1.9656 -2.0741
 -2.1800
  0.4159  0.4243  0.4270  0.4170  0.3972  0.3694  0.3352  0.2958  0.2521  0.2049
  0.1551  0.1040  0.0525  0.0006 -0.0520 -0.1918 -0.3445 -0.5022 -0.6593 -0.8149
 -0.9664 -1.1111 -1.2484 -1.3792 -1.5046 -1.6252 -1.7416 -1.8543 -1.9639 -2.0709
 -2.1756
  0.3150  0.3275  0.3333  0.3294  0.3183  0.2986  0.2717  0.2391  0.2014  0.1596
  0.1144  0.0665  0.0173 -0.0329 -0.0839 -0.2171 -0.3608 -0.5112 -0.6639 -0.8160
 -0.9665 -1.1124 -1.2514 -1.3836 -1.5097 -1.6305 -1.7468 -1.8590 -1.9678 -2.0734
 -2.1761
  0.2116  0.2276  0.2353  0.2355  0.2290  0.2164  0.1979  0.1728  0.1423  0.1071
  0.0680  0.0254 -0.0198 -0.0666 -0.1147 -0.2412 -0.3767 -0.5206 -0.6679 -0.8156
 -0.9628 -1.1079 -1.2482 -1.3820 -1.5093 -1.6309 -1.7476 -1.8599 -1.9681 -2.0728
 -2.1762
  0.1097  0.1246  0.1329  0.1351  0.1319  0.1237  0.1112  0.0942  0.0716  0.0440
  0.0118 -0.0242 -0.0635 -0.1056 -0.1498 -0.2676 -0.3950 -0.5311 -0.6729 -0.8169
 -0.9605 -1.1029 -1.2426 -1.3776 -1.5065 -1.6294 -1.7470 -1.8598 -1.9685 -2.0733
 -2.1746
  0.0184  0.0105  0.0094  0.0119  0.0148  0.0155  0.0119  0.0026 -0.0121 -0.0319
 -0.0562 -0.0847 -0.1170 -0.1525 -0.1911 -0.2979 -0.4166 -0.5445 -0.6801
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F300M
  0.8940  0.8734  0.8697  0.8555  0.8235  0.7794  0.7231  0.6561  0.5824  0.5042
  0.4245  0.3445  0.2651  0.1867  0.1092 -0.0804 -0.2634 -0.4365 -0.6020
  0.8835  0.8698  0.8462  0.8258  0.8019  0.7551  0.6960  0.6299  0.5575  0.4800
  0.4005  0.3204  0.2409  0.1625  0.0853 -0.1017 -0.2814 -0.4539 -0.6187 -0.7762
  0.8557  0.8372  0.8116  0.7806  0.7458  0.7171  0.6700  0.6068  0.5370  0.4618
  0.3834  0.3038  0.2242  0.1457  0.0685 -0.1180 -0.2962 -0.4674 -0.6314 -0.7881
 -0.9381
  0.8189  0.7995  0.7705  0.7335  0.6922  0.6504  0.6112  0.5718  0.5142  0.4447
  0.3694  0.2913  0.2125  0.1341  0.0570 -0.1295 -0.3070 -0.4773 -0.6409 -0.7972
 -0.9465 -1.0897
  0.7728  0.7559  0.7283  0.6920  0.6491  0.6016  0.5515  0.5040  0.4612  0.4131
  0.3507  0.2788  0.2026  0.1254  0.0487 -0.1374 -0.3145 -0.4842 -0.6475 -0.8039
 -0.9531 -1.0956 -1.2325 -1.3649
  0.7165  0.7039  0.6809  0.6482  0.6076  0.5610  0.5101  0.4569  0.4035  0.3525
  0.3034  0.2494  0.1863  0.1155  0.0413 -0.1430 -0.3195 -0.4884 -0.6514 -0.8083
 -0.9579 -1.1004 -1.2368 -1.3680 -1.4948 -1.6176 -1.7369 -1.8530 -1.9660 -2.0756
  0.6478  0.6419  0.6251  0.5985  0.5629  0.5202  0.4722  0.4202  0.3655  0.3092
  0.2532  0.1991  0.1458  0.0887  0.0261 -0.1483 -0.3231 -0.4909 -0.6530 -0.8100
 -0.9606 -1.1039 -1.2404 -1.3712 -1.4971 -1.6188 -1.7366 -1.8512 -1.9626 -2.0713
 -2.1773
  0.5714  0.5691  0.5592  0.5396  0.5109  0.4744  0.4313  0.3833  0.3314  0.2768
  0.2199  0.1621  0.1052  0.0498 -0.0063 -0.1590 -0.3269 -0.4928 -0.6532 -0.8093
 -0.9606 -1.1053 -1.2427 -1.3738 -1.4995 -1.6204 -1.7372 -1.8504 -1.9605 -2.0679
 -2.1729
  0.4871  0.4875  0.4828  0.4704  0.4491  0.4195  0.3829  0.3404  0.2932  0.2425
  0.1887  0.1326  0.0752  0.0180 -0.0386 -0.1822 -0.3366 -0.4975 -0.6557 -0.8099
 -0.9606 -1.1064 -1.2455 -1.3778 -1.5041 -1.6253 -1.7420 -1.8548 -1.9642 -2.0702
 -2.1731
  0.3952  0.3994  0.3980  0.3910  0.3772  0.3553  0.3260  0.2903  0.2492  0.2037
  0.1547  0.1027  0.0484 -0.0073 -0.0634 -0.2044 -0.3501 -0.5025 -0.6566 -0.8080
 -0.9566 -1.1019 -1.2421 -1.3760 -1.5035 -1.6254 -1.7425 -1.8551 -1.9639 -2.0691
 -2.1729
  0.3019  0.3053  0.3053  0.3024  0.2950  0.2803  0.2585  0.2302  0.1959  0.1566
  0.1133  0.0665  0.0169 -0.0349 -0.0882 -0.2250 -0.3654 -0.5108 -0.6594 -0.8075
 -0.9532 -1.0966 -1.2366 -1.3716 -1.5006 -1.6237 -1.7416 -1.8548 -1.9638 -2.0691
 -2.1708
  0.2125  0.2051  0.2048  0.2049  0.2025  0.1947  0.1800  0.1589  0.1319  0.0997
  0.0627  0.0217 -0.0223 -0.0691 -0.1180 -0.2470 -0.3819 -0.5212 -0.6643
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F300M
  0.8325  0.8412  0.8433  0.8319  0.8134  0.7787  0.7214  0.6538  0.5812  0.5043
  0.4261  0.3474  0.2689  0.1911  0.1143 -0.0728 -0.2537 -0.4285 -0.5960
  0.8778  0.8612  0.8560  0.8382  0.8018  0.7557  0.6982  0.6308  0.5585  0.4818
  0.4036  0.3246  0.2455  0.1672  0.0901 -0.0965 -0.2750 -0.4470 -0.6123 -0.7704
  0.8731  0.8628  0.8440  0.8229  0.7953  0.7426  0.6800  0.6125  0.5412  0.4659
  0.3884  0.3097  0.2306  0.1519  0.0744 -0.1128 -0.2907 -0.4610 -0.6248 -0.7817
 -0.9321
  0.8553  0.8391  0.8145  0.7849  0.7513  0.7193  0.6660  0.5979  0.5266  0.4534
  0.3772  0.2994  0.2208  0.1422  0.0644 -0.1235 -0.3016 -0.4712 -0.6340 -0.7903
 -0.9399 -1.0834
  0.8288  0.8113  0.7826  0.7459  0.7041  0.6604  0.6185  0.5747  0.5125  0.4416
  0.3677  0.2915  0.2139  0.1358  0.0582 -0.1302 -0.3087 -0.4782 -0.6405 -0.7964
 -0.9457 -1.0887 -1.2259 -1.3585
  0.7926  0.7770  0.7498  0.7121  0.6667  0.6169  0.5653  0.5149  0.4682  0.4182
  0.3549  0.2832  0.2080  0.1311  0.0541 -0.1342 -0.3129 -0.4825 -0.6447 -0.8005
 -0.9499 -1.0928 -1.2295 -1.3611 -1.4884 -1.6119 -1.7318 -1.8484 -1.9617 -2.0712
  0.7459  0.7336  0.7110  0.6772  0.6341  0.5843  0.5301  0.4737  0.4176  0.3640
  0.3133  0.2586  0.1957  0.1251  0.0505 -0.1364 -0.3151 -0.4846 -0.6467 -0.8024
 -0.9522 -1.0955 -1.2324 -1.3636 -1.4900 -1.6123 -1.7309 -1.8460 -1.9579 -2.0668
 -2.1728
  0.6903  0.6803  0.6629  0.6354  0.5978  0.5520  0.5001  0.4442  0.3859  0.3271
  0.2691  0.2124  0.1571  0.0999  0.0376 -0.1383 -0.3160 -0.4852 -0.6468 -0.8023
