 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
  0.2435  0.1106 -0.0108 -0.0650 -0.1303 -0.1969 -0.2575 -0.3174 -0.3835 -0.4642
 -0.5420 -0.6181 -0.6920 -0.7644 -0.8340 -0.9999 -1.1512 -1.2937 -1.4430
  0.1770  0.1123  0.0401 -0.0427 -0.1338 -0.2140 -0.2834 -0.3504 -0.4174 -0.4940
 -0.5713 -0.6477 -0.7226 -0.7958 -0.8673 -1.0371 -1.1910 -1.3334 -1.4846 -1.6433
  0.1573  0.0987  0.0333 -0.0388 -0.1176 -0.2038 -0.2905 -0.3670 -0.4386 -0.5110
 -0.5867 -0.6622 -0.7370 -0.8105 -0.8827 -1.0545 -1.2102 -1.3526 -1.5040 -1.6616
 -1.8132
  0.1288  0.0762  0.0163 -0.0501 -0.1225 -0.1991 -0.2788 -0.3621 -0.4435 -0.5214
 -0.5965 -0.6704 -0.7437 -0.8166 -0.8888 -1.0626 -1.2219 -1.3693 -1.5182 -1.6748
 -1.8261 -1.9706
  0.0885  0.0446 -0.0084 -0.0689 -0.1361 -0.2078 -0.2819 -0.3579 -0.4374 -0.5184
 -0.5980 -0.6743 -0.7477 -0.8194 -0.8905 -1.0649 -1.2277 -1.3784 -1.5285 -1.6842
 -1.8354 -1.9799 -2.1179 -2.2501
  0.0380  0.0010 -0.0429 -0.0957 -0.1560 -0.2224 -0.2925 -0.3645 -0.4387 -0.5148
 -0.5922 -0.6696 -0.7454 -0.8189 -0.8905 -1.0640 -1.2291 -1.3833 -1.5353 -1.6907
 -1.8422 -1.9867 -2.1247 -2.2568 -2.3836 -2.5059 -2.6243 -2.7392 -2.8511 -2.9604
 -0.0202 -0.0528 -0.0888 -0.1333 -0.1851 -0.2444 -0.3088 -0.3764 -0.4475 -0.5198
 -0.5928 -0.6662 -0.7400 -0.8135 -0.8859 -1.0613 -1.2274 -1.3845 -1.5382 -1.6943
 -1.8466 -1.9917 -2.1299 -2.2620 -2.3886 -2.5103 -2.6278 -2.7415 -2.8519 -2.9595
 -3.0653
 -0.0831 -0.1133 -0.1454 -0.1829 -0.2265 -0.2764 -0.3332 -0.3949 -0.4616 -0.5305
 -0.6003 -0.6704 -0.7403 -0.8107 -0.8813 -1.0559 -1.2236 -1.3826 -1.5373 -1.6942
 -1.8483 -1.9947 -2.1335 -2.2659 -2.3927 -2.5143 -2.6312 -2.7440 -2.8533 -2.9597
 -3.0635
 -0.1480 -0.1772 -0.2083 -0.2450 -0.2807 -0.3229 -0.3706 -0.4241 -0.4842 -0.5486
 -0.6148 -0.6819 -0.7490 -0.8160 -0.8833 -1.0528 -1.2199 -1.3794 -1.5357 -1.6929
 -1.8491 -1.9979 -2.1382 -2.2715 -2.3988 -2.5206 -2.6376 -2.7504 -2.8594 -2.9648
 -3.0669
 -0.2122 -0.2410 -0.2726 -0.3066 -0.3427 -0.3807 -0.4210 -0.4658 -0.5163 -0.5739
 -0.6348 -0.6978 -0.7617 -0.8258 -0.8901 -1.0519 -1.2147 -1.3747 -1.5301 -1.6859
 -1.8428 -1.9943 -2.1371 -2.2718 -2.4000 -2.5224 -2.6398 -2.7525 -2.8612 -2.9661
 -3.0695
 -0.2732 -0.3056 -0.3393 -0.3741 -0.4098 -0.4463 -0.4835 -0.5217 -0.5632 -0.6113
 -0.6649 -0.7220 -0.7812 -0.8418 -0.9029 -1.0571 -1.2132 -1.3700 -1.5245 -1.6787
 -1.8341 -1.9869 -2.1325 -2.2699 -2.3996 -2.5231 -2.6413 -2.7545 -2.8633 -2.9683
 -3.0697
 -0.3299 -0.3848 -0.4289 -0.4654 -0.4974 -0.5275 -0.5577 -0.5898 -0.6250 -0.6642
 -0.7083 -0.7574 -0.8101 -0.8652 -0.9220 -1.0679 -1.2167 -1.3680 -1.5206
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
  0.1702  0.0769  0.0008 -0.0611 -0.1272 -0.1953 -0.2641 -0.3333 -0.3979 -0.4763
 -0.5567 -0.6353 -0.7115 -0.7853 -0.8567 -1.0254 -1.1795 -1.3213 -1.4614
  0.1825  0.1133  0.0277 -0.0639 -0.1369 -0.2084 -0.2819 -0.3544 -0.4242 -0.5040
 -0.5853 -0.6649 -0.7423 -0.8172 -0.8898 -1.0612 -1.2164 -1.3560 -1.4907 -1.6405
  0.1756  0.1141  0.0452 -0.0338 -0.1258 -0.2128 -0.2888 -0.3641 -0.4372 -0.5147
 -0.5957 -0.6758 -0.7539 -0.8298 -0.9035 -1.0776 -1.2352 -1.3759 -1.5115 -1.6596
 -1.8097
  0.1601  0.1031  0.0401 -0.0296 -0.1068 -0.1923 -0.2831 -0.3668 -0.4435 -0.5184
 -0.5978 -0.6775 -0.7558 -0.8322 -0.9067 -1.0834 -1.2446 -1.3891 -1.5269 -1.6733
 -1.8224 -1.9667
  0.1366  0.0848  0.0263 -0.0382 -0.1091 -0.1858 -0.2671 -0.3524 -0.4389 -0.5191
 -0.5974 -0.6757 -0.7532 -0.8296 -0.9043 -1.0830 -1.2479 -1.3972 -1.5379 -1.6832
 -1.8314 -1.9755 -2.1136 -2.2465
  0.1029  0.0585  0.0057 -0.0538 -0.1196 -0.1910 -0.2667 -0.3452 -0.4258 -0.5081
 -0.5909 -0.6715 -0.7495 -0.8252 -0.8996 -1.0791 -1.2469 -1.4010 -1.5452 -1.6902
 -1.8379 -1.9820 -2.1201 -2.2524 -2.3796 -2.5024 -2.6213 -2.7366 -2.8487 -2.9579
  0.0604  0.0222 -0.0233 -0.0762 -0.1363 -0.2026 -0.2737 -0.3481 -0.4243 -0.5014
 -0.5801 -0.6605 -0.7403 -0.8181 -0.8935 -1.0734 -1.2432 -1.4011 -1.5490 -1.6945
 -1.8421 -1.9866 -2.1249 -2.2572 -2.3841 -2.5062 -2.6240 -2.7381 -2.8491 -2.9572
 -3.0627
  0.0112 -0.0250 -0.0629 -0.1081 -0.1609 -0.2208 -0.2867 -0.3566 -0.4293 -0.5032
 -0.5777 -0.6536 -0.7302 -0.8070 -0.8830 -1.0661 -1.2376 -1.3982 -1.5492 -1.6961
 -1.8440 -1.9892 -2.1281 -2.2608 -2.3878 -2.5096 -2.6270 -2.7403 -2.8501 -2.9569
 -3.0609
 -0.0427 -0.0791 -0.1132 -0.1514 -0.1965 -0.2487 -0.3080 -0.3724 -0.4408 -0.5115
 -0.5832 -0.6556 -0.7286 -0.8019 -0.8755 -1.0577 -1.2320 -1.3951 -1.5485 -1.6968
 -1.8457 -1.9924 -2.1325 -2.2660 -2.3935 -2.5156 -2.6331 -2.7464 -2.8559 -2.9617
 -3.0641
 -0.0985 -0.1359 -0.1697 -0.2047 -0.2428 -0.2874 -0.3382 -0.3953 -0.4578 -0.5242
 -0.5925 -0.6618 -0.7317 -0.8018 -0.8721 -1.0485 -1.2220 -1.3873 -1.5427 -1.6920
 -1.8411 -1.9893 -2.1313 -2.2661 -2.3944 -2.5171 -2.6348 -2.7480 -2.8571 -2.9625
 -3.0665
 -0.1518 -0.1945 -0.2312 -0.2654 -0.2990 -0.3374 -0.3811 -0.4298 -0.4844 -0.5448
 -0.6085 -0.6741 -0.7408 -0.8079 -0.8753 -1.0443 -1.2135 -1.3784 -1.5355 -1.6855
 -1.8341 -1.9829 -2.1271 -2.2640 -2.3938 -2.5175 -2.6360 -2.7496 -2.8589 -2.9643
 -3.0661
 -0.2016 -0.2550 -0.2977 -0.3330 -0.3649 -0.3976 -0.4351 -0.4773 -0.5237 -0.5759
 -0.6334 -0.6940 -0.7566 -0.8203 -0.8846 -1.0463 -1.2090 -1.3708 -1.5279
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F480M
  0.1136  0.0516 -0.0035 -0.0663 -0.1304 -0.1976 -0.2705 -0.3425 -0.4075 -0.4840
 -0.5663 -0.6468 -0.7249 -0.8003 -0.8733 -1.0449 -1.2018 -1.3445 -1.4790
  0.1707  0.0806  0.0005 -0.0646 -0.1368 -0.2113 -0.2869 -0.3626 -0.4325 -0.5126
 -0.5956 -0.6773 -0.7566 -0.8335 -0.9078 -1.0824 -1.2406 -1.3813 -1.5108 -1.6430
  0.1798  0.1164  0.0350 -0.0579 -0.1333 -0.2105 -0.2903 -0.3692 -0.4442 -0.5218
 -0.6048 -0.6868 -0.7670 -0.8449 -0.9204 -1.0978 -1.2586 -1.4011 -1.5314 -1.6642
 -1.8060
  0.1738  0.1164  0.0516 -0.0254 -0.1170 -0.2062 -0.2863 -0.3675 -0.4468 -0.5225
 -0.6041 -0.6860 -0.7666 -0.8451 -0.9214 -1.1014 -1.2654 -1.4119 -1.5457 -1.6791
 -1.8191 -1.9613
  0.1613  0.1061  0.0464 -0.0207 -0.0973 -0.1830 -0.2754 -0.3623 -0.4434 -0.5213
 -0.5993 -0.6805 -0.7609 -0.8397 -0.9165 -1.0987 -1.2659 -1.4170 -1.5551 -1.6897
 -1.8286 -1.9699 -2.1077 -2.2405
  0.1423  0.0906  0.0336 -0.0287 -0.0985 -0.1751 -0.2572 -0.3438 -0.4326 -0.5169
 -0.5946 -0.6735 -0.7531 -0.8318 -0.9089 -1.0926 -1.2626 -1.4181 -1.5608 -1.6972
 -1.8354 -1.9760 -2.1136 -2.2460 -2.3737 -2.4971 -2.6166 -2.7324 -2.8448 -2.9539
