 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -4.7573 -4.4318 -4.2011 -3.9446 -3.6558 -3.4186 -3.2851 -3.2020 -3.0962 -2.9455
 -2.7741 -2.5883 -2.4016 -2.2259 -2.0573 -1.6760 -1.3526 -1.0979 -0.8942
 -4.3729 -3.9861 -3.6983 -3.4616 -3.2666 -3.1089 -2.9789 -2.8639 -2.7517 -2.6339
 -2.5046 -2.3594 -2.1997 -2.0378 -1.8851 -1.5522 -1.2771 -1.0573 -0.8860 -0.7566
 -4.1102 -3.6982 -3.3813 -3.1468 -2.9833 -2.8550 -2.7324 -2.6145 -2.5042 -2.3996
 -2.2908 -2.1721 -2.0373 -1.8919 -1.7527 -1.4560 -1.2180 -1.0271 -0.8801 -0.7662
 -0.6743
 -3.9692 -3.5681 -3.2501 -3.0002 -2.8059 -2.6569 -2.5456 -2.4538 -2.3537 -2.2426
 -2.1327 -2.0264 -1.9144 -1.7882 -1.6601 -1.3874 -1.1753 -1.0073 -0.8764 -0.7734
 -0.6892 -0.6172
 -3.8647 -3.4862 -3.1809 -2.9345 -2.7341 -2.5707 -2.4367 -2.3254 -2.2311 -2.1415
 -2.0395 -1.9295 -1.8237 -1.7141 -1.5978 -1.3415 -1.1458 -0.9942 -0.8765 -0.7833
 -0.7062 -0.6395 -0.5801 -0.5262
 -3.7569 -3.4101 -3.1259 -2.8914 -2.6954 -2.5293 -2.3869 -2.2637 -2.1550 -2.0563
 -1.9628 -1.8666 -1.7657 -1.6647 -1.5572 -1.3128 -1.1263 -0.9849 -0.8771 -0.7927
 -0.7228 -0.6620 -0.6072 -0.5570 -0.5102 -0.4668 -0.4276 -0.3948 -0.3712 -0.3606
 -3.6343 -3.3231 -3.0649 -2.8482 -2.6625 -2.5009 -2.3581 -2.2302 -2.1150 -2.0094
 -1.9103 -1.8147 -1.7198 -1.6277 -1.5315 -1.2975 -1.1146 -0.9782 -0.8761 -0.7987
 -0.7361 -0.6819 -0.6329 -0.5873 -0.5442 -0.5034 -0.4658 -0.4314 -0.4040 -0.3875
 -0.3841
 -3.5039 -3.2254 -2.9930 -2.7959 -2.6241 -2.4714 -2.3329 -2.2060 -2.0889 -1.9806
 -1.8788 -1.7818 -1.6880 -1.5970 -1.5087 -1.2909 -1.1100 -0.9741 -0.8740 -0.8002
 -0.7437 -0.6966 -0.6542 -0.6145 -0.5766 -0.5399 -0.5050 -0.4725 -0.4436 -0.4212
 -0.4115
 -3.3708 -3.1213 -2.9107 -2.7313 -2.5740 -2.4319 -2.3010 -2.1788 -2.0642 -1.9563
 -1.8543 -1.7574 -1.6643 -1.5745 -1.4884 -1.2825 -1.1079 -0.9720 -0.8711 -0.7979
 -0.7447 -0.7035 -0.6682 -0.6356 -0.6041 -0.5730 -0.5426 -0.5132 -0.4857 -0.4619
 -0.4449
 -3.2523 -3.0268 -2.8309 -2.6633 -2.5172 -2.3853 -2.2631 -2.1475 -2.0377 -1.9331
 -1.8333 -1.7381 -1.6467 -1.5591 -1.4747 -1.2764 -1.1072 -0.9726 -0.8707 -0.7960
 -0.7427 -0.7044 -0.6749 -0.6494 -0.6253 -0.6011 -0.5769 -0.5526 -0.5287 -0.5064
 -0.4853
 -3.1527 -2.9433 -2.7584 -2.5967 -2.4556 -2.3307 -2.2159 -2.1075 -2.0038 -1.9042
 -1.8085 -1.7166 -1.6283 -1.5434 -1.4616 -1.2704 -1.1054 -0.9723 -0.8703 -0.7943
 -0.7396 -0.7015 -0.6748 -0.6548 -0.6378 -0.6211 -0.6042 -0.5865 -0.5681 -0.5499
 -0.5329
 -3.0721 -2.8708 -2.6949 -2.5360 -2.3962 -2.2727 -2.1615 -2.0588 -1.9610 -1.8673
 -1.7768 -1.6896 -1.6055 -1.5244 -1.4491 -1.2645 -1.1025 -0.9711 -0.8699
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -5.4883 -5.0221 -4.6218 -4.2796 -3.9868 -3.7279 -3.4881 -3.2581 -3.0425 -2.8450
 -2.6568 -2.4717 -2.2901 -2.1190 -1.9492 -1.6120 -1.3289 -1.0926 -0.9065
 -5.0849 -4.6058 -4.1953 -3.8514 -3.5653 -3.3250 -3.1172 -2.9260 -2.7505 -2.5886
 -2.4323 -2.2741 -2.1118 -1.9537 -1.8079 -1.5004 -1.2531 -1.0497 -0.8870 -0.7599
 -4.7024 -4.2156 -3.8196 -3.5383 -3.2720 -3.0467 -2.8550 -2.6864 -2.5347 -2.3958
 -2.2633 -2.1296 -1.9881 -1.8422 -1.7046 -1.4183 -1.1966 -1.0182 -0.8746 -0.7605
 -0.6670
 -4.4308 -3.9388 -3.5516 -3.2556 -3.0262 -2.8400 -2.6775 -2.5255 -2.3841 -2.2549
 -2.1353 -2.0198 -1.8998 -1.7693 -1.6393 -1.3657 -1.1594 -0.9981 -0.8693 -0.7661
 -0.6813 -0.6091
 -4.3286 -3.8320 -3.4298 -3.1174 -2.8765 -2.6879 -2.5357 -2.4062 -2.2884 -2.1724
 -2.0534 -1.9405 -1.8322 -1.7197 -1.5993 -1.3343 -1.1364 -0.9859 -0.8682 -0.7742
 -0.6966 -0.6298 -0.5706 -0.5171
 -4.2843 -3.7888 -3.3850 -3.0618 -2.8043 -2.5988 -2.4338 -2.2995 -2.1883 -2.0941
 -2.0008 -1.8962 -1.7890 -1.6831 -1.5738 -1.3170 -1.1228 -0.9783 -0.8682 -0.7821
 -0.7115 -0.6507 -0.5963 -0.5465 -0.5004 -0.4580 -0.4198 -0.3877 -0.3643 -0.3537
 -4.2453 -3.7677 -3.3709 -3.0498 -2.7909 -2.5809 -2.4086 -2.2651 -2.1433 -2.0366
 -1.9403 -1.8499 -1.7569 -1.6597 -1.5576 -1.3089 -1.1155 -0.9733 -0.8675 -0.7873
 -0.7235 -0.6693 -0.6206 -0.5755 -0.5332 -0.4934 -0.4567 -0.4234 -0.3967 -0.3802
 -0.3770
 -4.1929 -3.7413 -3.3613 -3.0487 -2.7928 -2.5824 -2.4065 -2.2569 -2.1278 -2.0140
 -1.9103 -1.8134 -1.7213 -1.6325 -1.5427 -1.3072 -1.1127 -0.9701 -0.8657 -0.7888
 -0.7305 -0.6829 -0.6408 -0.6017 -0.5645 -0.5286 -0.4948 -0.4634 -0.4356 -0.4139
 -0.4043
 -4.1161 -3.6943 -3.3386 -3.0405 -2.7930 -2.5859 -2.4099 -2.2577 -2.1239 -2.0047
