 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F140M
 -0.0308  0.3706  0.4737 -0.0931 -1.1782 -1.7141 -1.5463 -1.7348 -1.8938 -1.7102
 -1.6389 -1.5389 -1.3273 -1.1590 -1.0787 -1.2059
 -0.5731 -0.3137 -0.1550 -0.3078 -0.7193 -0.9982 -1.0124 -1.1702 -1.3055 -1.2982
 -1.2984 -1.2657 -1.1862 -1.1249 -1.1088 -1.2242 -1.3303 -1.4385 -1.5649
 -0.8930 -0.7669 -0.6438 -0.6059 -0.6577 -0.7611 -0.8356 -0.9355 -1.0215 -1.0810
 -1.1107 -1.1179 -1.1163 -1.1205 -1.1393 -1.2452 -1.3536 -1.4616 -1.5769 -1.6917
 -1.8040
 -0.9905 -0.9890 -0.9927 -0.9874 -0.9935 -1.0029 -1.0159 -1.0308 -1.0416 -1.0585
 -1.0759 -1.0955 -1.1175 -1.1459 -1.1702 -1.2689 -1.3730 -1.4815 -1.5915 -1.7025
 -1.8136 -1.9252 -2.0370
 -0.9855 -0.9934 -1.0026 -1.0067 -1.0130 -1.0211 -1.0331 -1.0496 -1.0707 -1.0942
 -1.1174 -1.1398 -1.1618 -1.1859 -1.2138 -1.2977 -1.3942 -1.4982 -1.6059 -1.7145
 -1.8228 -1.9309 -2.0388 -2.1468 -2.2550
 -1.0065 -1.0175 -1.0281 -1.0366 -1.0430 -1.0495 -1.0588 -1.0733 -1.0934 -1.1183
 -1.1461 -1.1737 -1.1999 -1.2248 -1.2512 -1.3264 -1.4157 -1.5146 -1.6191 -1.7254
 -1.8315 -1.9370 -2.0419 -2.1465 -2.2509 -2.3555
 -1.0534 -1.0613 -1.0692 -1.0771 -1.0834 -1.0881 -1.0930 -1.1019 -1.1171 -1.1388
 -1.1656 -1.1956 -1.2261 -1.2545 -1.2824 -1.3550 -1.4375 -1.5307 -1.6311 -1.7352
 -1.8397 -1.9435 -2.0462 -2.1482 -2.2496 -2.3507 -2.4517 -2.5534 -2.6554 -2.7546
 -1.1263 -1.1248 -1.1259 -1.1293 -1.1331 -1.1358 -1.1372 -1.1398 -1.1472 -1.1620
 -1.1841 -1.2116 -1.2426 -1.2745 -1.3050 -1.3791 -1.4585 -1.5466 -1.6426 -1.7437
 -1.8469 -1.9497 -2.0511 -2.1513 -2.2504 -2.3487 -2.4464 -2.5443 -2.6430 -2.7422
 -2.8389
 -1.2264 -1.2112 -1.2012 -1.1959 -1.1933 -1.1918 -1.1897 -1.1872 -1.1869 -1.1925
 -1.2063 -1.2282 -1.2559 -1.2872 -1.3197 -1.3976 -1.4763 -1.5615 -1.6537 -1.7515
 -1.8526 -1.9547 -2.0557 -2.1550 -2.2527 -2.3490 -2.4445 -2.5394 -2.6342 -2.7297
 -2.8263
 -1.3395 -1.3151 -1.2956 -1.2805 -1.2681 -1.2588 -1.2507 -1.2432 -1.2364 -1.2329
 -1.2367 -1.2498 -1.2712 -1.2989 -1.3301 -1.4121 -1.4910 -1.5750 -1.6651 -1.7601
 -1.8589 -1.9599 -2.0607 -2.1601 -2.2573 -2.3527 -2.4467 -2.5396 -2.6318 -2.7242
 -2.8168
 -1.4582 -1.4300 -1.4033 -1.3780 -1.3558 -1.3365 -1.3204 -1.3062 -1.2933 -1.2824
 -1.2786 -1.2826 -1.2941 -1.3125 -1.3372 -1.4162 -1.5025 -1.5853 -1.6739 -1.7668
