 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F140M
  1.4716  1.8757  1.9812  1.4269  0.3416 -0.1820 -0.0070 -0.2021 -0.3747 -0.1862
 -0.1143 -0.0115  0.1956  0.3640  0.4384  0.3189
  0.9424  1.2029  1.3620  1.2132  0.8009  0.5283  0.5166  0.3571  0.2169  0.2262
  0.2266  0.2595  0.3376  0.3990  0.4130  0.3003  0.1951  0.0843 -0.0410
  0.6307  0.7564  0.8790  0.9168  0.8642  0.7630  0.6887  0.5892  0.5028  0.4438
  0.4143  0.4065  0.4082  0.4040  0.3851  0.2793  0.1712  0.0632 -0.0516 -0.1664
 -0.2792
  0.5365  0.5362  0.5322  0.5377  0.5316  0.5221  0.5093  0.4942  0.4832  0.4664
  0.4489  0.4293  0.4073  0.3789  0.3547  0.2559  0.1518  0.0434 -0.0670 -0.1776
 -0.2888 -0.4006 -0.5123
  0.5404  0.5318  0.5225  0.5184  0.5121  0.5039  0.4919  0.4753  0.4541  0.4306
  0.4074  0.3850  0.3630  0.3389  0.3110  0.2271  0.1306  0.0267 -0.0811 -0.1897
 -0.2980 -0.4061 -0.5140 -0.6219 -0.7300
  0.5188  0.5077  0.4971  0.4885  0.4821  0.4755  0.4661  0.4516  0.4314  0.4065
  0.3788  0.3511  0.3249  0.3000  0.2736  0.1984  0.1091  0.0103 -0.0942 -0.2006
 -0.3067 -0.4121 -0.5170 -0.6216 -0.7260 -0.8305
  0.4717  0.4639  0.4560  0.4480  0.4416  0.4369  0.4319  0.4231  0.4078  0.3861
  0.3592  0.3292  0.2988  0.2703  0.2425  0.1698  0.0873 -0.0058 -0.1063 -0.2103
 -0.3149 -0.4186 -0.5214 -0.6233 -0.7246 -0.8257 -0.9267 -1.0284 -1.1305 -1.2296
  0.3990  0.4004  0.3992  0.3957  0.3919  0.3892  0.3878  0.3851  0.3777  0.3628
  0.3407  0.3132  0.2822  0.2504  0.2198  0.1457  0.0664 -0.0218 -0.1177 -0.2189
 -0.3220 -0.4248 -0.5263 -0.6264 -0.7255 -0.8238 -0.9215 -1.0193 -1.1180 -1.2172
 -1.3139
  0.2988  0.3140  0.3239  0.3292  0.3317  0.3332  0.3352  0.3377  0.3380  0.3323
  0.3185  0.2967  0.2689  0.2376  0.2052  0.1272  0.0485 -0.0367 -0.1289 -0.2266
 -0.3278 -0.4299 -0.5308 -0.6301 -0.7278 -0.8241 -0.9196 -1.0145 -1.1093 -1.2048
 -1.3014
  0.1858  0.2100  0.2294  0.2445  0.2569  0.2662  0.2742  0.2817  0.2885  0.2920
  0.2882  0.2750  0.2536  0.2259  0.1947  0.1127  0.0339 -0.0502 -0.1403 -0.2352
 -0.3340 -0.4350 -0.5359 -0.6352 -0.7324 -0.8278 -0.9218 -1.0147 -1.1069 -1.1992
 -1.2918
  0.0672  0.0951  0.1217  0.1471  0.1692  0.1885  0.2046  0.2188  0.2317  0.2425
  0.2463  0.2422  0.2307  0.2123  0.1876  0.1085  0.0223 -0.0604 -0.1490 -0.2420
 -0.3384 -0.4374 -0.5374 -0.6367 -0.7342 -0.8293 -0.9225 -1.0140 -1.1042 -1.1937
 -1.2843
 -0.0746 -0.0307  0.0070  0.0392  0.0698  0.0980  0.1234  0.1460  0.1663  0.1838
  0.1967  0.2034  0.2025  0.1927  0.1737  0.0999  0.0133 -0.0692 -0.1562 -0.2479
 -0.3426 -0.4397 -0.5382 -0.6370 -0.7346 -0.8302 -0.9234 -1.0145 -1.1036 -1.1914
 -1.2784
 -0.2396 -0.1675 -0.1147 -0.0792 -0.0413 -0.0053  0.0316  0.0625  0.0906  0.1147
  0.1348  0.1513  0.1643  0.1671  0.1532  0.0869  0.0069 -0.0766 -0.1619
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F140M
  0.1469  0.1877  0.2264  0.2658  0.2920  0.3418  0.4269  0.4352  0.4228  0.4208
  0.4053  0.4083  0.4343  0.4487  0.4388  0.3393
  0.1993  0.2324  0.2632  0.2937  0.3160  0.3479  0.4005  0.4199  0.4266  0.4322
  0.4279  0.4259  0.4282  0.4222  0.4026  0.3088  0.2001  0.0862 -0.0305
  0.2498  0.2754  0.2987  0.3210  0.3387  0.3572  0.3851  0.4068  0.4220  0.4306
  0.4324  0.4273  0.4152  0.3961  0.3700  0.2805  0.1763  0.0655 -0.0479 -0.1626
 -0.2780
  0.2984  0.3167  0.3329  0.3477  0.3602  0.3697  0.3807  0.3957  0.4090  0.4160
  0.4187  0.4123  0.3952  0.3703  0.3410  0.2544  0.1543  0.0468 -0.0637 -0.1750
 -0.2865 -0.3982 -0.5098
  0.3451  0.3563  0.3658  0.3738  0.3805  0.3854  0.3873  0.3868  0.3876  0.3883
  0.3868  0.3810  0.3683  0.3449  0.3156  0.2305  0.1341  0.0301 -0.0778 -0.1864
 -0.2948 -0.4031 -0.5113 -0.6196 -0.7282
  0.3899  0.3942  0.3974  0.3993  0.3996  0.3980  0.3942  0.3874  0.3777  0.3675
  0.3572  0.3466  0.3350  0.3172  0.2914  0.2088  0.1152  0.0148 -0.0902 -0.1968
 -0.3031 -0.4088 -0.5140 -0.6190 -0.7238 -0.8287
  0.4276  0.4269  0.4251  0.4223  0.4180  0.4116  0.4027  0.3911  0.3764  0.3589
  0.3403  0.3217  0.3035  0.2860  0.2630  0.1879  0.0977  0.0006 -0.1014 -0.2060
